2,2,0,2,0,0,0.563,1.000,0.000,0.549,0.392,0.853,1.402,0,0
3,2,1,1,0,0,0.834,1.000,0.000,0.655,0.715,0.261,0.916,0,0
4,2,2,0,0,0,1.000,1.000,0.000,0.689,1.000,0.000,0.689,0,0
5,2,1,1,0,0,0.769,1.000,0.000,0.474,0.624,0.285,0.760,0,0
6,2,1,1,0,0,0.865,1.000,0.000,0.655,0.762,0.204,0.860,0,0
7,2,1,1,0,0,0.825,1.000,0.000,0.690,0.701,0.294,0.984,0,0
8,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
9,2,2,0,0,0,1.000,1.000,0.000,0.685,1.000,0.000,0.685,0,0
10,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
11,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
12,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
13,2,2,0,0,0,1.000,1.000,0.000,0.679,1.000,0.000,0.679,0,0
14,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
15,2,2,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
16,2,2,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
17,2,1,1,0,0,0.847,1.000,0.000,0.693,0.735,0.250,0.943,0,0
18,2,2,0,0,0,1.000,1.000,0.000,0.689,1.000,0.000,0.689,0,0
19,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
20,2,2,0,0,0,1.000,1.000,0.000,0.652,1.000,0.000,0.652,0,0
21,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
22,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
23,3,3,0,0,0,1.000,1.000,0.000,0.937,1.000,0.000,0.937,0,0
24,3,2,1,0,0,0.890,1.000,0.000,0.859,0.801,0.213,1.072,0,0
25,3,3,0,0,0,1.000,1.000,0.000,0.860,1.000,0.000,0.860,0,0
26,4,4,0,0,0,1.000,1.000,0.000,1.091,1.000,0.000,1.091,0,0
27,4,3,1,0,0,0.905,1.000,0.000,1.272,0.827,0.267,1.538,0,0
28,4,3,1,0,0,0.914,1.000,0.000,1.194,0.841,0.225,1.418,0,0
29,4,4,0,0,0,1.000,1.000,0.000,1.007,1.000,0.000,1.007,0,0
30,4,4,0,0,0,1.000,1.000,0.000,1.109,1.000,0.000,1.109,0,0
31,4,3,1,0,0,0.967,1.000,0.000,1.208,0.936,0.083,1.291,0,0
32,5,4,1,0,0,0.979,1.000,0.000,1.402,0.958,0.062,1.464,0,0
33,5,3,2,0,0,0.922,1.000,0.000,1.220,0.855,0.207,1.427,0,0
34,5,5,0,0,0,1.000,1.000,0.000,1.242,1.000,0.000,1.242,0,0
35,5,4,1,0,0,0.949,1.000,0.000,1.337,0.903,0.144,1.481,0,0
36,5,5,0,0,0,1.000,1.000,0.000,1.197,1.000,0.000,1.197,0,0
37,4,3,1,0,0,0.945,1.000,0.000,1.019,0.896,0.118,1.137,0,0
38,5,4,1,0,0,0.958,1.000,0.000,1.375,0.919,0.122,1.496,0,0
39,4,3,1,0,0,0.968,1.000,0.000,0.999,0.938,0.066,1.065,0,0
40,4,4,0,0,0,1.000,1.000,0.000,1.251,1.000,0.000,1.251,0,0
41,4,4,0,0,0,1.000,1.000,0.000,1.267,1.000,0.000,1.267,0,0
42,4,4,0,0,0,1.000,1.000,0.000,1.155,1.000,0.000,1.155,0,0
43,4,4,0,0,0,1.000,1.000,0.000,1.081,1.000,0.000,1.081,0,0
44,4,4,0,0,0,1.000,1.000,0.000,1.209,1.000,0.000,1.209,0,0
45,4,4,0,0,0,1.000,1.000,0.000,1.132,1.000,0.000,1.132,0,0
46,4,4,0,0,0,1.000,1.000,0.000,1.193,1.000,0.000,1.193,0,0
47,4,4,0,0,0,1.000,1.000,0.000,1.233,1.000,0.000,1.233,0,0
48,4,4,0,0,0,1.000,1.000,0.000,1.227,1.000,0.000,1.227,0,0
49,4,4,0,0,0,1.000,1.000,0.000,1.139,1.000,0.000,1.139,0,0
50,4,4,0,0,0,1.000,1.000,0.000,1.076,1.000,0.000,1.076,0,0
51,4,4,0,0,0,1.000,1.000,0.000,1.184,1.000,0.000,1.184,0,0
52,4,4,0,0,0,1.000,1.000,0.000,1.102,1.000,0.000,1.102,0,0
53,4,4,0,0,0,1.000,1.000,0.000,1.074,1.000,0.000,1.074,0,0
54,4,4,0,0,0,1.000,1.000,0.000,1.185,1.000,0.000,1.185,0,0
55,5,5,0,0,0,1.000,1.000,0.000,1.410,1.000,0.000,1.410,0,0
56,5,5,0,0,0,1.000,1.000,0.000,1.352,1.000,0.000,1.352,0,0
57,5,5,0,0,0,1.000,1.000,0.000,1.300,1.000,0.000,1.300,0,0
58,5,5,0,0,0,1.000,1.000,0.000,1.264,1.000,0.000,1.264,0,0
59,4,4,0,0,0,1.000,1.000,0.000,1.136,1.000,0.000,1.136,0,0
60,4,4,0,0,0,1.000,1.000,0.000,1.205,1.000,0.000,1.205,0,0
61,4,4,0,0,0,1.000,1.000,0.000,1.330,1.000,0.000,1.330,0,0
62,5,4,1,0,0,0.961,1.000,0.000,1.547,0.925,0.126,1.673,0,0
63,5,4,1,0,0,0.977,1.000,0.000,1.517,0.954,0.073,1.590,0,0
64,5,4,1,0,0,0.971,1.000,0.000,1.365,0.944,0.082,1.447,0,0
65,4,3,1,0,0,0.960,1.000,0.000,1.271,0.923,0.107,1.378,0,0
66,5,5,0,0,0,1.000,1.000,0.000,1.398,1.000,0.000,1.398,0,0
67,5,5,0,0,0,1.000,1.000,0.000,1.382,1.000,0.000,1.382,0,0
68,5,4,1,0,0,0.974,1.000,0.000,1.365,0.949,0.073,1.438,0,0
69,5,4,1,0,0,0.968,1.000,0.000,1.516,0.938,0.101,1.616,0,0
70,5,5,0,0,0,1.000,1.000,0.000,1.311,1.000,0.000,1.311,0,0
71,4,4,0,0,0,1.000,1.000,0.000,1.186,1.000,0.000,1.186,0,0
72,3,3,0,0,0,1.000,1.000,0.000,1.058,1.000,0.000,1.058,0,0
73,3,3,0,0,0,1.000,1.000,0.000,0.943,1.000,0.000,0.943,0,0
74,4,3,1,0,0,0.960,1.000,0.000,1.197,0.924,0.099,1.296,0,0
75,4,4,0,0,0,1.000,1.000,0.000,1.182,1.000,0.000,1.182,0,0
76,4,4,0,0,0,1.000,1.000,0.000,1.355,1.000,0.000,1.355,0,0
