frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
81,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
82,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
83,3,3,0,0,0,1.000,1.000,0.000,0.888,1.000,0.000,0.888,0,0
84,2,2,0,0,0,1.000,1.000,0.000,0.429,1.000,0.000,0.429,0,0
85,3,3,0,0,0,1.000,1.000,0.000,0.802,1.000,0.000,0.802,0,0
86,3,3,0,0,0,1.000,1.000,0.000,0.759,1.000,0.000,0.759,0,0
87,3,3,0,0,0,1.000,1.000,0.000,0.656,1.000,0.000,0.656,0,0
88,3,2,1,0,0,0.948,1.000,0.000,0.910,0.901,0.101,1.010,0,0
89,3,3,0,0,0,1.000,1.000,0.000,0.861,1.000,0.000,0.861,0,0
90,3,3,0,0,0,1.000,1.000,0.000,0.860,1.000,0.000,0.860,0,0
91,3,3,0,0,0,1.000,1.000,0.000,0.937,1.000,0.000,0.937,0,0
92,4,2,0,2,0,0.690,0.527,0.509,1.075,1.000,0.000,0.566,0,0
93,3,0,1,2,0,0.587,0.463,0.561,1.043,0.802,0.119,0.602,0,0
94,3,1,0,2,0,0.558,0.387,0.598,0.974,1.000,0.000,0.377,0,0
95,3,1,0,2,0,0.643,0.474,0.555,1.055,1.000,0.000,0.500,0,0
96,3,3,0,0,0,1.000,1.000,0.000,0.950,1.000,0.000,0.950,0,0
97,3,2,1,0,0,0.931,1.000,0.000,1.078,0.871,0.159,1.237,0,0
98,4,3,1,0,0,0.952,1.000,0.000,1.241,0.908,0.126,1.367,0,0
99,3,3,0,0,0,1.000,1.000,0.000,0.950,1.000,0.000,0.950,0,0
100,3,1,2,0,0,0.821,1.000,0.000,1.079,0.696,0.471,1.550,0,0
101,3,2,1,0,0,0.891,1.000,0.000,0.974,0.803,0.239,1.213,0,0
102,4,4,0,0,0,1.000,1.000,0.000,1.295,1.000,0.000,1.295,0,0
103,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
104,3,2,1,0,0,0.897,1.000,0.000,1.011,0.814,0.231,1.242,0,0
105,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
106,3,2,1,0,0,0.916,1.000,0.000,1.079,0.845,0.198,1.277,0,0
107,4,4,0,0,0,1.000,1.000,0.000,1.330,1.000,0.000,1.330,0,0
108,4,3,1,0,0,0.932,1.000,0.000,1.352,0.872,0.198,1.550,0,0
109,3,2,1,0,0,0.912,1.000,0.000,0.900,0.839,0.173,1.074,0,0
110,2,1,1,0,0,0.846,1.000,0.000,0.637,0.734,0.231,0.868,0,0
111,4,3,1,0,0,0.945,1.000,0.000,1.311,0.895,0.154,1.465,0,0
112,3,2,1,0,0,0.897,1.000,0.000,1.011,0.814,0.231,1.242,0,0
113,4,3,1,0,0,0.949,1.000,0.000,1.280,0.902,0.139,1.418,0,0
114,3,2,1,0,0,0.822,1.000,0.000,0.868,0.698,0.375,1.242,0,0
115,2,1,1,0,0,0.546,1.000,0.000,0.500,0.376,0.832,1.332,0,0
116,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
117,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.011,1.011,0,0
118,3,2,1,0,0,0.811,1.000,0.000,0.684,0.682,0.319,1.003,0,0
119,3,3,0,0,0,1.000,1.000,0.000,0.849,1.000,0.000,0.849,0,0
120,2,1,1,0,0,0.759,1.000,0.000,0.662,0.611,0.421,1.082,0,0
121,3,2,1,0,0,0.856,1.000,0.000,0.956,0.748,0.321,1.277,0,0
122,3,2,1,0,0,0.874,1.000,0.000,0.974,0.776,0.281,1.255,0,0
123,3,3,0,0,0,1.000,1.000,0.000,0.900,1.000,0.000,0.900,0,0
124,3,3,0,0,0,1.000,1.000,0.000,1.055,1.000,0.000,1.055,0,0
125,3,2,1,0,0,0.857,1.000,0.000,1.099,0.750,0.366,1.465,0,0
126,3,2,1,0,0,0.944,1.000,0.000,1.061,0.895,0.125,1.186,0,0
127,3,3,0,0,0,1.000,1.000,0.000,0.892,1.000,0.000,0.892,0,0
128,3,1,2,0,0,0.824,1.000,0.000,1.044,0.701,0.446,1.490,0,0
129,3,2,1,0,0,0.798,1.000,0.000,0.803,0.664,0.407,1.211,0,0
130,3,2,1,0,0,0.825,1.000,0.000,0.898,0.702,0.382,1.280,0,0
131,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
132,2,1,1,0,0,0.719,1.000,0.000,0.690,0.561,0.541,1.231,0,0
133,3,3,0,0,0,1.000,1.000,0.000,0.925,1.000,0.000,0.925,0,0
134,4,4,0,0,0,1.000,1.000,0.000,1.306,1.000,0.000,1.306,0,0
135,4,3,1,0,0,0.941,1.000,0.000,1.265,0.888,0.159,1.424,0,0
136,4,4,0,0,0,1.000,1.000,0.000,1.078,1.000,0.000,1.078,0,0
137,4,4,0,0,0,1.000,1.000,0.000,1.355,1.000,0.000,1.355,0,0
138,4,3,1,0,0,0.910,1.000,0.000,1.344,0.835,0.265,1.609,0,0
139,4,4,0,0,0,1.000,1.000,0.000,1.332,1.000,0.000,1.332,0,0
140,4,4,0,0,0,1.000,1.000,0.000,1.326,1.000,0.000,1.326,0,0
141,4,4,0,0,0,1.000,1.000,0.000,1.371,1.000,0.000,1.371,0,0
142,4,4,0,0,0,1.000,1.000,0.000,1.286,1.000,0.000,1.286,0,0
143,4,4,0,0,0,1.000,1.000,0.000,1.360,1.000,0.000,1.360,0,0
144,4,4,0,0,0,1.000,1.000,0.000,1.376,1.000,0.000,1.376,0,0
145,5,5,0,0,0,1.000,1.000,0.000,1.506,1.000,0.000,1.506,0,0
146,5,4,1,0,0,0.968,1.000,0.000,1.573,0.939,0.103,1.675,0,0
147,5,4,1,0,0,0.941,1.000,0.000,1.571,0.888,0.198,1.769,0,0
148,5,4,1,0,0,0.949,1.000,0.000,1.484,0.903,0.159,1.643,0,0
149,5,5,0,0,0,1.000,1.000,0.000,1.568,1.000,0.000,1.568,0,0
150,5,5,0,0,0,1.000,1.000,0.000,1.392,1.000,0.000,1.392,0,0
151,5,5,0,0,0,1.000,1.000,0.000,1.517,1.000,0.000,1.517,0,0
152,5,4,1,0,0,0.973,1.000,0.000,1.445,0.948,0.080,1.524,0,0
153,5,4,1,0,0,0.967,1.000,0.000,1.457,0.935,0.101,1.558,0,0
154,5,4,1,0,0,0.979,1.000,0.000,1.562,0.960,0.066,1.628,0,0
155,5,5,0,0,0,1.000,1.000,0.000,1.493,1.000,0.000,1.493,0,0
156,5,5,0,0,0,1.000,1.000,0.000,1.557,1.000,0.000,1.557,0,0
157,5,5,0,0,0,1.000,1.000,0.000,1.430,1.000,0.000,1.430,0,0
158,5,5,0,0,0,1.000,1.000,0.000,1.437,1.000,0.000,1.437,0,0
159,5,5,0,0,0,1.000,1.000,0.000,1.535,1.000,0.000,1.535,0,0
160,5,3,2,0,0,0.944,1.000,0.000,1.449,0.895,0.171,1.620,0,0
161,5,5,0,0,0,1.000,1.000,0.000,1.521,1.000,0.000,1.521,0,0
162,5,5,0,0,0,1.000,1.000,0.000,1.584,1.000,0.000,1.584,0,0
163,6,6,0,0,0,1.000,1.000,0.000,1.687,1.000,0.000,1.687,0,0
164,6,6,0,0,0,1.000,1.000,0.000,1.645,1.000,0.000,1.645,0,0
165,7,7,0,0,0,1.000,1.000,0.000,1.752,1.000,0.000,1.752,0,0
166,7,6,1,0,0,0.977,1.000,0.000,1.766,0.955,0.083,1.849,0,0
167,6,6,0,0,0,1.000,1.000,0.000,1.541,1.000,0.000,1.541,0,0
168,6,6,0,0,0,1.000,1.000,0.000,1.586,1.000,0.000,1.586,0,0
169,7,7,0,0,0,1.000,1.000,0.000,1.775,1.000,0.000,1.775,0,0
170,7,7,0,0,0,1.000,1.000,0.000,1.794,1.000,0.000,1.794,0,0
171,6,5,1,0,0,0.949,1.000,0.000,1.631,0.903,0.174,1.806,0,0
172,7,7,0,0,0,1.000,1.000,0.000,1.720,1.000,0.000,1.720,0,0
173,7,6,1,0,0,0.977,1.000,0.000,1.737,0.954,0.083,1.820,0,0
174,7,6,1,0,0,0.974,1.000,0.000,1.690,0.950,0.090,1.779,0,0
175,6,5,1,0,0,0.984,1.000,0.000,1.655,0.968,0.055,1.710,0,0
176,6,6,0,0,0,1.000,1.000,0.000,1.523,1.000,0.000,1.523,0,0
177,5,5,0,0,0,1.000,1.000,0.000,1.509,1.000,0.000,1.509,0,0
178,6,6,0,0,0,1.000,1.000,0.000,1.543,1.000,0.000,1.543,0,0
179,5,5,0,0,0,1.000,1.000,0.000,1.507,1.000,0.000,1.507,0,0
180,5,5,0,0,0,1.000,1.000,0.000,1.471,1.000,0.000,1.471,0,0
181,5,5,0,0,0,1.000,1.000,0.000,1.412,1.000,0.000,1.412,0,0
182,6,6,0,0,0,1.000,1.000,0.000,1.621,1.000,0.000,1.621,0,0
183,6,6,0,0,0,1.000,1.000,0.000,1.737,1.000,0.000,1.737,0,0
184,6,6,0,0,0,1.000,1.000,0.000,1.525,1.000,0.000,1.525,0,0
185,6,6,0,0,0,1.000,1.000,0.000,1.722,1.000,0.000,1.722,0,0
186,6,6,0,0,0,1.000,1.000,0.000,1.701,1.000,0.000,1.701,0,0
187,6,6,0,0,0,1.000,1.000,0.000,1.734,1.000,0.000,1.734,0,0
188,6,6,0,0,0,1.000,1.000,0.000,1.759,1.000,0.000,1.759,0,0
189,6,6,0,0,0,1.000,1.000,0.000,1.773,1.000,0.000,1.773,0,0
190,6,5,1,0,0,0.972,1.000,0.000,1.694,0.945,0.098,1.792,0,0
191,6,5,1,0,0,0.970,1.000,0.000,1.690,0.942,0.104,1.794,0,0
192,6,5,1,0,0,0.975,1.000,0.000,1.697,0.950,0.089,1.786,0,0
193,6,5,1,0,0,0.967,1.000,0.000,1.781,0.936,0.123,1.903,0,0
194,6,5,1,0,0,0.981,1.000,0.000,1.732,0.962,0.068,1.800,0,0
195,6,5,1,0,0,0.959,1.000,0.000,1.764,0.921,0.152,1.916,0,0
196,6,5,1,0,0,0.979,1.000,0.000,1.758,0.959,0.075,1.833,0,0
197,6,5,1,0,0,0.989,1.000,0.000,1.660,0.978,0.037,1.698,0,0
198,6,5,1,0,0,0.989,1.000,0.000,1.616,0.978,0.036,1.653,0,0
199,6,5,1,0,0,0.961,1.000,0.000,1.680,0.924,0.138,1.818,0,0
200,6,5,1,0,0,0.960,1.000,0.000,1.565,0.923,0.130,1.695,0,0
201,6,5,1,0,0,0.983,1.000,0.000,1.605,0.967,0.055,1.660,0,0
202,6,5,1,0,0,0.951,1.000,0.000,1.558,0.907,0.160,1.717,0,0
203,6,5,1,0,0,0.968,1.000,0.000,1.611,0.938,0.107,1.718,0,0
204,6,5,1,0,0,0.973,1.000,0.000,1.577,0.948,0.087,1.663,0,0
205,6,5,1,0,0,0.971,1.000,0.000,1.727,0.943,0.104,1.831,0,0
206,6,5,1,0,0,0.963,1.000,0.000,1.587,0.928,0.123,1.710,0,0
207,6,5,1,0,0,0.982,1.000,0.000,1.620,0.964,0.061,1.681,0,0
208,6,6,0,0,0,1.000,1.000,0.000,1.635,1.000,0.000,1.635,0,0
209,6,6,0,0,0,1.000,1.000,0.000,1.690,1.000,0.000,1.690,0,0
210,6,4,1,1,0,0.954,0.953,0.079,1.671,0.955,0.076,1.667,0,0
211,6,3,2,1,0,0.941,0.960,0.068,1.724,0.922,0.139,1.795,0,0
212,6,4,1,1,0,0.960,0.961,0.066,1.686,0.959,0.070,1.690,0,0
213,5,5,0,0,0,1.000,1.000,0.000,1.454,1.000,0.000,1.454,0,0
214,6,3,1,2,0,0.902,0.855,0.245,1.688,0.954,0.069,1.512,0,0
215,6,4,0,2,0,0.923,0.857,0.230,1.613,1.000,0.000,1.383,0,0
216,6,4,0,2,0,0.957,0.918,0.132,1.623,1.000,0.000,1.490,0,0
217,6,4,0,2,0,0.945,0.896,0.172,1.655,1.000,0.000,1.484,0,0
218,6,4,0,2,0,0.940,0.888,0.189,1.686,1.000,0.000,1.496,0,0
219,6,3,1,2,0,0.926,0.895,0.180,1.712,0.960,0.064,1.596,0,0
220,6,3,1,2,0,0.906,0.873,0.220,1.728,0.943,0.091,1.599,0,0
221,6,3,1,2,0,0.920,0.877,0.207,1.693,0.967,0.051,1.536,0,0
222,6,3,1,2,0,0.923,0.915,0.142,1.663,0.932,0.111,1.633,0,0
223,6,3,1,2,0,0.919,0.884,0.196,1.694,0.955,0.070,1.568,0,0
224,6,3,1,2,0,0.883,0.867,0.228,1.717,0.899,0.167,1.657,0,0
225,6,3,1,2,0,0.886,0.837,0.280,1.715,0.940,0.091,1.526,0,0
226,6,3,1,2,0,0.914,0.914,0.143,1.655,0.914,0.143,1.655,0,0
227,6,4,0,2,0,0.939,0.884,0.199,1.724,1.000,0.000,1.525,0,0
228,6,4,0,2,0,0.944,0.895,0.174,1.654,1.000,0.000,1.479,0,0
229,6,4,0,2,0,0.928,0.866,0.231,1.729,1.000,0.000,1.498,0,0
230,6,4,0,2,0,0.941,0.889,0.191,1.716,1.000,0.000,1.525,0,0
231,6,4,0,2,0,0.956,0.916,0.134,1.598,1.000,0.000,1.464,0,0
232,6,4,0,2,0,0.946,0.898,0.172,1.679,1.000,0.000,1.507,0,0
233,7,4,1,2,0,0.916,0.860,0.257,1.835,0.980,0.032,1.611,0,0
234,7,7,0,0,0,1.000,1.000,0.000,1.740,1.000,0.000,1.740,0,0
235,6,5,1,0,0,0.978,1.000,0.000,1.662,0.957,0.075,1.737,0,0
236,8,6,0,2,0,0.985,0.971,0.055,1.884,1.000,0.000,1.829,0,0
237,8,6,0,2,0,0.988,0.975,0.044,1.804,1.000,0.000,1.760,0,0
238,8,6,0,2,0,0.981,0.962,0.072,1.909,1.000,0.000,1.837,0,0
239,6,5,1,0,0,0.925,1.000,0.000,1.641,0.861,0.265,1.906,0,0
240,6,5,1,0,0,0.976,1.000,0.000,1.733,0.953,0.086,1.819,0,0
241,6,6,0,0,0,1.000,1.000,0.000,1.712,1.000,0.000,1.712,0,0
242,7,7,0,0,0,1.000,1.000,0.000,1.710,1.000,0.000,1.710,0,0
243,6,6,0,0,0,1.000,1.000,0.000,1.661,1.000,0.000,1.661,0,0
244,6,6,0,0,0,1.000,1.000,0.000,1.634,1.000,0.000,1.634,0,0
245,6,5,1,0,0,0.979,1.000,0.000,1.636,0.960,0.069,1.705,0,0
246,5,5,0,0,0,1.000,1.000,0.000,1.542,1.000,0.000,1.542,0,0
247,5,4,1,0,0,0.970,1.000,0.000,1.541,0.942,0.096,1.636,0,0
248,5,4,1,0,0,0.949,1.000,0.000,1.572,0.904,0.167,1.739,0,0
249,5,5,0,0,0,1.000,1.000,0.000,1.561,1.000,0.000,1.561,0,0
250,7,6,1,0,0,0.991,1.000,0.000,1.684,0.981,0.032,1.717,0,0
251,7,7,0,0,0,1.000,1.000,0.000,1.802,1.000,0.000,1.802,0,0
252,6,6,0,0,0,1.000,1.000,0.000,1.615,1.000,0.000,1.615,0,0
253,6,6,0,0,0,1.000,1.000,0.000,1.652,1.000,0.000,1.652,0,0
254,6,6,0,0,0,1.000,1.000,0.000,1.644,1.000,0.000,1.644,0,0
255,7,7,0,0,0,1.000,1.000,0.000,1.757,1.000,0.000,1.757,0,0
256,7,7,0,0,0,1.000,1.000,0.000,1.763,1.000,0.000,1.763,0,0
257,7,6,1,0,0,0.986,1.000,0.000,1.716,0.972,0.049,1.765,0,0
258,7,7,0,0,0,1.000,1.000,0.000,1.841,1.000,0.000,1.841,0,0
259,7,7,0,0,0,1.000,1.000,0.000,1.796,1.000,0.000,1.796,0,0
260,7,7,0,0,0,1.000,1.000,0.000,1.625,1.000,0.000,1.625,0,0
261,7,6,1,0,0,0.983,1.000,0.000,1.702,0.966,0.059,1.762,0,0
262,7,7,0,0,0,1.000,1.000,0.000,1.770,1.000,0.000,1.770,0,0
263,7,6,1,0,0,0.983,1.000,0.000,1.764,0.967,0.060,1.823,0,0
264,8,8,0,0,0,1.000,1.000,0.000,1.799,1.000,0.000,1.799,0,0
265,7,7,0,0,0,1.000,1.000,0.000,1.714,1.000,0.000,1.714,0,0
266,6,6,0,0,0,1.000,1.000,0.000,1.576,1.000,0.000,1.576,0,0
267,6,5,1,0,0,0.966,1.000,0.000,1.562,0.934,0.110,1.673,0,0
268,6,5,1,0,0,0.938,1.000,0.000,1.548,0.883,0.204,1.753,0,0
269,6,6,0,0,0,1.000,1.000,0.000,1.584,1.000,0.000,1.584,0,0
270,6,5,1,0,0,0.986,1.000,0.000,1.629,0.972,0.046,1.676,0,0
271,6,5,1,0,0,0.982,1.000,0.000,1.657,0.964,0.062,1.718,0,0
272,6,6,0,0,0,1.000,1.000,0.000,1.549,1.000,0.000,1.549,0,0
273,7,6,1,0,0,0.983,1.000,0.000,1.659,0.967,0.056,1.715,0,0
274,8,8,0,0,0,1.000,1.000,0.000,1.819,1.000,0.000,1.819,0,0
275,8,8,0,0,0,1.000,1.000,0.000,1.838,1.000,0.000,1.838,0,0
276,7,7,0,0,0,1.000,1.000,0.000,1.734,1.000,0.000,1.734,0,0
277,8,6,0,2,0,0.982,0.965,0.062,1.760,1.000,0.000,1.698,0,0
278,8,6,0,2,0,0.981,0.963,0.070,1.922,1.000,0.000,1.852,0,0
279,8,6,0,2,0,0.988,0.976,0.043,1.839,1.000,0.000,1.796,0,0
280,6,6,0,0,0,1.000,1.000,0.000,1.675,1.000,0.000,1.675,0,0
281,9,7,0,2,0,0.967,0.937,0.127,2.009,1.000,0.000,1.881,0,0
282,8,6,0,2,0,0.970,0.941,0.109,1.858,1.000,0.000,1.749,0,0
283,7,5,1,1,0,0.935,0.921,0.143,1.805,0.949,0.090,1.751,0,0
284,9,7,0,2,0,0.976,0.954,0.087,1.883,1.000,0.000,1.795,0,0
285,9,7,0,2,0,0.966,0.935,0.132,2.026,1.000,0.000,1.894,0,0
286,8,6,0,2,0,0.957,0.917,0.159,1.922,1.000,0.000,1.762,0,0
287,9,7,0,2,0,0.957,0.918,0.166,2.026,1.000,0.000,1.860,0,0
288,10,8,0,2,0,0.963,0.929,0.151,2.139,1.000,0.000,1.988,0,0
289,8,6,0,2,0,0.958,0.919,0.160,1.978,1.000,0.000,1.817,0,0
290,10,7,1,2,0,0.943,0.927,0.143,1.955,0.960,0.076,1.889,0,0
291,9,9,0,0,0,1.000,1.000,0.000,2.079,1.000,0.000,2.079,0,0
292,9,9,0,0,0,1.000,1.000,0.000,2.053,1.000,0.000,2.053,0,0
293,9,8,1,0,0,0.986,1.000,0.000,2.057,0.972,0.059,2.116,0,0
294,9,8,1,0,0,0.991,1.000,0.000,2.038,0.983,0.036,2.074,0,0
295,9,7,0,2,0,0.957,0.917,0.159,1.921,1.000,0.000,1.762,0,0
296,9,7,0,2,0,0.970,0.941,0.119,2.031,1.000,0.000,1.912,0,0
297,8,6,0,2,0,0.934,0.877,0.247,2.006,1.000,0.000,1.759,0,0
298,8,6,0,2,0,0.967,0.937,0.126,1.990,1.000,0.000,1.865,0,0
299,8,8,0,0,0,1.000,1.000,0.000,2.002,1.000,0.000,2.002,0,0
300,8,7,1,0,0,0.992,1.000,0.000,1.982,0.984,0.033,2.015,0,0
301,9,9,0,0,0,1.000,1.000,0.000,2.070,1.000,0.000,2.070,0,0
302,9,9,0,0,0,1.000,1.000,0.000,2.063,1.000,0.000,2.063,0,0
303,9,9,0,0,0,1.000,1.000,0.000,2.063,1.000,0.000,2.063,0,0
304,9,9,0,0,0,1.000,1.000,0.000,1.912,1.000,0.000,1.912,0,0
305,9,7,2,0,0,0.966,1.000,0.000,2.036,0.934,0.143,2.179,0,0
306,8,8,0,0,0,1.000,1.000,0.000,1.955,1.000,0.000,1.955,0,0
307,9,9,0,0,0,1.000,1.000,0.000,1.959,1.000,0.000,1.959,0,0
308,9,9,0,0,0,1.000,1.000,0.000,1.957,1.000,0.000,1.957,0,0
309,10,6,0,4,0,0.947,0.899,0.211,2.081,1.000,0.000,1.870,0,0
310,10,5,1,4,0,0.918,0.862,0.291,2.115,0.982,0.033,1.857,0,0
311,10,8,0,2,0,0.965,0.932,0.141,2.081,1.000,0.000,1.941,0,0
312,10,8,0,2,0,0.966,0.934,0.136,2.073,1.000,0.000,1.937,0,0
313,10,8,0,2,0,0.973,0.948,0.111,2.118,1.000,0.000,2.007,0,0
314,10,6,0,4,0,0.937,0.882,0.244,2.063,1.000,0.000,1.819,0,0
