frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,2,1,1,0,0,0.670,1.000,0.000,0.224,0.504,0.220,0.444,0,0
2,5,4,1,0,0,0.955,1.000,0.000,1.291,0.913,0.123,1.413,0,0
3,5,3,2,0,0,0.909,1.000,0.000,1.451,0.834,0.289,1.740,0,0
4,6,3,3,0,0,0.904,1.000,0.000,1.575,0.825,0.335,1.910,0,0
5,5,4,1,0,0,0.974,1.000,0.000,1.362,0.950,0.071,1.433,0,0
6,6,3,3,0,0,0.870,1.000,0.000,1.470,0.770,0.439,1.909,0,0
7,5,1,4,0,0,0.861,1.000,0.000,1.484,0.756,0.479,1.963,0,0
8,6,3,3,0,0,0.937,1.000,0.000,1.571,0.881,0.213,1.783,0,0
9,6,3,3,0,0,0.905,1.000,0.000,1.360,0.826,0.286,1.646,0,0
10,6,4,2,0,0,0.832,1.000,0.000,1.338,0.713,0.539,1.877,0,0
11,6,3,3,0,0,0.839,1.000,0.000,1.403,0.723,0.538,1.941,0,0
12,6,5,1,0,0,0.833,1.000,0.000,1.380,0.714,0.554,1.934,0,0
13,6,4,2,0,0,0.919,1.000,0.000,1.490,0.850,0.264,1.753,0,0
14,6,5,1,0,0,0.894,1.000,0.000,1.495,0.808,0.354,1.850,0,0
15,6,5,1,0,0,0.963,1.000,0.000,1.451,0.929,0.110,1.561,0,0
16,6,3,3,0,0,0.925,1.000,0.000,1.511,0.860,0.245,1.756,0,0
17,5,2,3,0,0,0.878,1.000,0.000,1.446,0.783,0.401,1.847,0,0
18,5,2,3,0,0,0.882,1.000,0.000,1.490,0.789,0.398,1.889,0,0
19,5,2,3,0,0,0.872,1.000,0.000,1.290,0.773,0.379,1.669,0,0
20,5,1,4,0,0,0.758,1.000,0.000,1.389,0.610,0.889,2.277,0,0
21,6,3,3,0,0,0.895,1.000,0.000,1.558,0.810,0.365,1.923,0,0
22,6,4,2,0,0,0.940,1.000,0.000,1.532,0.886,0.196,1.729,0,0
23,5,3,2,0,0,0.942,1.000,0.000,1.269,0.890,0.156,1.425,0,0
24,5,3,2,0,0,0.864,1.000,0.000,1.288,0.761,0.406,1.694,0,0
25,5,4,1,0,0,0.957,1.000,0.000,1.255,0.917,0.113,1.368,0,0
26,6,4,2,0,0,0.907,1.000,0.000,1.241,0.829,0.255,1.496,0,0
27,5,4,1,0,0,0.953,1.000,0.000,1.197,0.910,0.119,1.316,0,0
28,5,3,2,0,0,0.787,1.000,0.000,1.174,0.649,0.634,1.808,0,0
29,5,3,2,0,0,0.919,1.000,0.000,1.177,0.851,0.207,1.383,0,0
30,7,4,3,0,0,0.840,1.000,0.000,1.593,0.724,0.609,2.202,0,0
31,8,3,5,0,0,0.915,1.000,0.000,1.758,0.844,0.325,2.083,0,0
32,7,5,2,0,0,0.976,1.000,0.000,1.690,0.952,0.085,1.775,0,0
33,6,4,2,0,0,0.959,1.000,0.000,1.508,0.921,0.129,1.637,0,0
34,6,5,1,0,0,0.913,1.000,0.000,1.435,0.840,0.274,1.709,0,0
35,8,6,2,0,0,0.842,1.000,0.000,1.603,0.727,0.601,2.205,0,0
36,9,7,2,0,0,0.857,1.000,0.000,1.633,0.750,0.545,2.178,0,0
37,7,1,6,0,0,0.821,1.000,0.000,1.468,0.696,0.640,2.109,0,0
38,7,3,4,0,0,0.849,1.000,0.000,1.494,0.738,0.531,2.025,0,0
39,10,6,4,0,0,0.838,1.000,0.000,1.860,0.721,0.720,2.580,0,0
40,8,7,1,0,0,0.919,1.000,0.000,1.554,0.850,0.274,1.828,0,0
41,8,6,2,0,0,0.934,1.000,0.000,1.467,0.876,0.207,1.674,0,0
42,8,5,3,0,0,0.903,1.000,0.000,1.560,0.824,0.334,1.894,0,0
43,7,6,1,0,0,0.974,1.000,0.000,1.577,0.949,0.084,1.662,0,0
44,7,6,1,0,0,0.966,1.000,0.000,1.447,0.935,0.101,1.548,0,0
45,8,7,1,0,0,0.850,1.000,0.000,1.355,0.739,0.479,1.835,0,0
46,6,4,2,0,0,0.911,1.000,0.000,1.155,0.836,0.227,1.382,0,0
47,7,4,3,0,0,0.817,1.000,0.000,1.550,0.690,0.695,2.245,0,0
48,6,4,2,0,0,0.938,1.000,0.000,1.431,0.883,0.190,1.622,0,0
49,6,5,1,0,0,0.957,1.000,0.000,1.361,0.918,0.122,1.483,0,0
50,7,6,1,0,0,0.978,1.000,0.000,1.440,0.956,0.066,1.506,0,0
51,6,4,2,0,0,0.912,1.000,0.000,1.075,0.838,0.208,1.283,0,0
52,6,4,2,0,0,0.759,1.000,0.000,0.937,0.612,0.594,1.531,0,0
53,5,3,2,0,0,0.864,1.000,0.000,1.162,0.760,0.367,1.530,0,0
54,6,4,2,0,0,0.811,1.000,0.000,1.312,0.682,0.611,1.923,0,0
55,5,3,2,0,0,0.920,1.000,0.000,1.342,0.852,0.233,1.576,0,0
56,6,6,0,0,0,1.000,1.000,0.000,1.440,1.000,0.000,1.440,0,0
57,6,5,1,0,0,0.963,1.000,0.000,1.259,0.929,0.096,1.356,0,0
58,4,4,0,0,0,1.000,1.000,0.000,1.137,1.000,0.000,1.137,0,0
59,4,3,1,0,0,0.783,1.000,0.000,0.775,0.644,0.428,1.204,0,0
60,4,3,1,0,0,0.931,1.000,0.000,0.833,0.871,0.123,0.957,0,0
61,4,3,1,0,0,0.813,1.000,0.000,0.719,0.686,0.330,1.048,0,0
62,4,3,1,0,0,0.841,1.000,0.000,0.655,0.725,0.248,0.903,0,0
63,4,4,0,0,0,1.000,1.000,0.000,0.846,1.000,0.000,0.846,0,0
64,5,4,1,0,0,0.863,1.000,0.000,1.129,0.759,0.358,1.486,0,0
65,3,2,1,0,0,0.881,1.000,0.000,0.830,0.787,0.224,1.055,0,0
66,5,5,0,0,0,1.000,1.000,0.000,1.378,1.000,0.000,1.378,0,0
67,3,2,1,0,0,0.937,1.000,0.000,1.030,0.881,0.139,1.168,0,0
68,3,3,0,0,0,1.000,1.000,0.000,0.900,1.000,0.000,0.900,0,0
69,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
70,3,2,1,0,0,0.864,1.000,0.000,1.011,0.761,0.318,1.330,0,0
71,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
72,2,1,1,0,0,0.809,1.000,0.000,0.637,0.679,0.300,0.937,0,0
73,2,1,1,0,0,0.770,1.000,0.000,0.598,0.626,0.357,0.956,0,0
74,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
75,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
76,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
77,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
78,3,3,0,0,0,1.000,1.000,0.000,1.055,1.000,0.000,1.055,0,0
79,3,3,0,0,0,1.000,1.000,0.000,1.099,1.000,0.000,1.099,0,0
80,3,2,1,0,0,0.857,1.000,0.000,1.040,0.750,0.347,1.386,0,0
81,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
82,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
83,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
84,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
85,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
86,3,3,0,0,0,1.000,1.000,0.000,0.868,1.000,0.000,0.868,0,0
87,3,3,0,0,0,1.000,1.000,0.000,0.868,1.000,0.000,0.868,0,0
88,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
89,3,3,0,0,0,1.000,1.000,0.000,0.950,1.000,0.000,0.950,0,0
90,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
91,4,4,0,0,0,1.000,1.000,0.000,1.386,1.000,0.000,1.386,0,0
92,3,3,0,0,0,1.000,1.000,0.000,1.099,1.000,0.000,1.099,0,0
93,2,1,1,0,0,0.702,1.000,0.000,0.562,0.541,0.477,1.040,0,0
94,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
95,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
96,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
97,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
98,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
99,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
100,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
101,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
102,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
103,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
104,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
105,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
106,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
107,3,3,0,0,0,1.000,1.000,0.000,0.868,1.000,0.000,0.868,0,0
108,4,4,0,0,0,1.000,1.000,0.000,1.332,1.000,0.000,1.332,0,0
109,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
110,3,3,0,0,0,1.000,1.000,0.000,1.099,1.000,0.000,1.099,0,0
111,4,4,0,0,0,1.000,1.000,0.000,1.386,1.000,0.000,1.386,0,0
112,4,4,0,0,0,1.000,1.000,0.000,1.386,1.000,0.000,1.386,0,0
113,3,3,0,0,0,1.000,1.000,0.000,1.099,1.000,0.000,1.099,0,0
114,4,4,0,0,0,1.000,1.000,0.000,1.332,1.000,0.000,1.332,0,0
115,4,4,0,0,0,1.000,1.000,0.000,1.386,1.000,0.000,1.386,0,0
116,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
117,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
118,3,3,0,0,0,1.000,1.000,0.000,0.950,1.000,0.000,0.950,0,0
119,3,2,1,0,0,0.857,1.000,0.000,1.040,0.750,0.347,1.386,0,0
120,2,1,1,0,0,0.734,1.000,0.000,0.637,0.579,0.462,1.099,0,0
121,3,3,0,0,0,1.000,1.000,0.000,1.040,1.000,0.000,1.040,0,0
122,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
123,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
124,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
125,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
126,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
127,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
128,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
129,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
130,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
131,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
132,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
133,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
134,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
135,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
136,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
137,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
138,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
139,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
140,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
141,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
142,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
143,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
144,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
145,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
146,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
147,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
148,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
149,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
150,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
151,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
152,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
153,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
154,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
155,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
156,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
157,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
158,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
159,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
160,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
161,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
162,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
163,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
164,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
165,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
166,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
167,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
168,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
169,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
170,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
171,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
172,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
173,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
