frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
2,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
3,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
4,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
5,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
6,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
7,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
8,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
9,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
10,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
11,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
12,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
13,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
14,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
15,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
16,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
17,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
18,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
19,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
20,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
21,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
22,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
23,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
24,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
25,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
26,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
27,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
28,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
29,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
30,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
31,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
32,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
33,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
34,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
35,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
36,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
37,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
38,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
39,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
40,2,2,0,0,0,1.000,1.000,0.000,0.287,1.000,0.000,0.287,0,0
