frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,3,3,0,0,0,1.000,1.000,0.000,0.943,1.000,0.000,0.943,0,0
2,3,3,0,0,0,1.000,1.000,0.000,0.995,1.000,0.000,0.995,0,0
3,3,2,1,0,0,0.852,1.000,0.000,0.900,0.742,0.313,1.213,0,0
4,3,3,0,0,0,1.000,1.000,0.000,0.956,1.000,0.000,0.956,0,0
5,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
6,3,2,1,0,0,0.850,1.000,0.000,0.849,0.739,0.300,1.149,0,0
7,3,3,0,0,0,1.000,1.000,0.000,0.868,1.000,0.000,0.868,0,0
8,3,3,0,0,0,1.000,1.000,0.000,0.965,1.000,0.000,0.965,0,0
9,3,3,0,0,0,1.000,1.000,0.000,1.079,1.000,0.000,1.079,0,0
10,3,2,1,0,0,0.822,1.000,0.000,0.868,0.698,0.375,1.242,0,0
11,3,2,1,0,0,0.800,1.000,0.000,0.849,0.667,0.424,1.273,0,0
12,3,3,0,0,0,1.000,1.000,0.000,0.849,1.000,0.000,0.849,0,0
13,3,3,0,0,0,1.000,1.000,0.000,0.956,1.000,0.000,0.956,0,0
14,3,3,0,0,0,1.000,1.000,0.000,1.055,1.000,0.000,1.055,0,0
15,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
16,3,3,0,0,0,1.000,1.000,0.000,0.898,1.000,0.000,0.898,0,0
17,2,1,1,0,0,0.759,1.000,0.000,0.662,0.611,0.421,1.082,0,0
18,3,3,0,0,0,1.000,1.000,0.000,0.937,1.000,0.000,0.937,0,0
19,3,3,0,0,0,1.000,1.000,0.000,1.004,1.000,0.000,1.004,0,0
20,3,3,0,0,0,1.000,1.000,0.000,0.956,1.000,0.000,0.956,0,0
21,3,3,0,0,0,1.000,1.000,0.000,0.974,1.000,0.000,0.974,0,0
22,3,3,0,0,0,1.000,1.000,0.000,0.956,1.000,0.000,0.956,0,0
23,3,2,1,0,0,0.807,1.000,0.000,0.965,0.676,0.462,1.427,0,0
24,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
25,3,3,0,0,0,1.000,1.000,0.000,1.061,1.000,0.000,1.061,0,0
26,3,3,0,0,0,1.000,1.000,0.000,0.950,1.000,0.000,0.950,0,0
27,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
28,4,4,0,0,0,1.000,1.000,0.000,1.255,1.000,0.000,1.255,0,0
29,3,2,1,0,0,0.901,1.000,0.000,1.082,0.819,0.239,1.321,0,0
30,4,3,1,0,0,0.919,1.000,0.000,1.288,0.850,0.227,1.516,0,0
31,4,4,0,0,0,1.000,1.000,0.000,1.075,1.000,0.000,1.075,0,0
32,4,4,0,0,0,1.000,1.000,0.000,1.122,1.000,0.000,1.122,0,0
33,4,4,0,0,0,1.000,1.000,0.000,1.211,1.000,0.000,1.211,0,0
34,4,4,0,0,0,1.000,1.000,0.000,1.111,1.000,0.000,1.111,0,0
35,3,3,0,0,0,1.000,1.000,0.000,0.766,1.000,0.000,0.766,0,0
36,4,4,0,0,0,1.000,1.000,0.000,0.705,1.000,0.000,0.705,0,0
37,3,2,1,0,0,0.890,1.000,0.000,0.496,0.802,0.123,0.619,0,0
38,4,3,1,0,0,0.788,1.000,0.000,0.874,0.650,0.471,1.345,0,0
39,4,4,0,0,0,1.000,1.000,0.000,0.778,1.000,0.000,0.778,0,0
40,4,4,0,0,0,1.000,1.000,0.000,0.766,1.000,0.000,0.766,0,0
41,4,3,1,0,0,0.870,1.000,0.000,0.631,0.770,0.189,0.820,0,0
42,4,4,0,0,0,1.000,1.000,0.000,0.643,1.000,0.000,0.643,0,0
43,4,3,1,0,0,0.887,1.000,0.000,0.600,0.796,0.154,0.753,0,0
44,4,3,1,0,0,0.897,1.000,0.000,0.487,0.814,0.111,0.598,0,0
45,4,3,1,0,0,0.908,1.000,0.000,0.525,0.831,0.107,0.632,0,0
46,4,4,0,0,0,1.000,1.000,0.000,0.695,1.000,0.000,0.695,0,0
47,3,2,1,0,0,0.890,1.000,0.000,0.478,0.802,0.118,0.596,0,0
48,4,4,0,0,0,1.000,1.000,0.000,0.692,1.000,0.000,0.692,0,0
49,3,3,0,0,0,1.000,1.000,0.000,0.632,1.000,0.000,0.632,0,0
50,4,4,0,0,0,1.000,1.000,0.000,0.681,1.000,0.000,0.681,0,0
51,3,2,1,0,0,0.885,1.000,0.000,0.472,0.794,0.123,0.595,0,0
52,3,2,1,0,0,0.910,1.000,0.000,0.620,0.834,0.123,0.743,0,0
53,4,3,1,0,0,0.976,1.000,0.000,0.960,0.954,0.047,1.007,0,0
54,4,3,1,0,0,0.918,1.000,0.000,0.678,0.849,0.121,0.799,0,0
55,4,4,0,0,0,1.000,1.000,0.000,0.929,1.000,0.000,0.929,0,0
56,3,2,1,0,0,0.820,1.000,0.000,0.642,0.695,0.282,0.924,0,0
57,3,2,1,0,0,0.900,1.000,0.000,0.687,0.818,0.153,0.840,0,0
58,4,4,0,0,0,1.000,1.000,0.000,0.840,1.000,0.000,0.840,0,0
59,3,2,1,0,0,0.902,1.000,0.000,0.625,0.822,0.135,0.761,0,0
60,4,4,0,0,0,1.000,1.000,0.000,0.774,1.000,0.000,0.774,0,0
61,4,3,1,0,0,0.909,1.000,0.000,0.905,0.834,0.181,1.086,0,0
62,4,4,0,0,0,1.000,1.000,0.000,0.775,1.000,0.000,0.775,0,0
63,4,3,1,0,0,0.842,1.000,0.000,0.879,0.727,0.331,1.210,0,0
64,3,2,1,0,0,0.955,1.000,0.000,0.849,0.914,0.080,0.929,0,0
65,3,3,0,0,0,1.000,1.000,0.000,0.576,1.000,0.000,0.576,0,0
66,4,3,1,0,0,0.960,1.000,0.000,1.077,0.923,0.089,1.166,0,0
67,3,3,0,0,0,1.000,1.000,0.000,0.670,1.000,0.000,0.670,0,0
68,4,4,0,0,0,1.000,1.000,0.000,0.939,1.000,0.000,0.939,0,0
69,4,3,1,0,0,0.925,1.000,0.000,1.010,0.860,0.164,1.174,0,0
70,4,4,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
71,3,2,1,0,0,0.945,1.000,0.000,1.017,0.896,0.118,1.136,0,0
72,3,3,0,0,0,1.000,1.000,0.000,0.879,1.000,0.000,0.879,0,0
73,4,4,0,0,0,1.000,1.000,0.000,0.937,1.000,0.000,0.937,0,0
74,4,4,0,0,0,1.000,1.000,0.000,0.761,1.000,0.000,0.761,0,0
75,4,4,0,0,0,1.000,1.000,0.000,0.914,1.000,0.000,0.914,0,0
76,4,4,0,0,0,1.000,1.000,0.000,0.898,1.000,0.000,0.898,0,0
77,4,4,0,0,0,1.000,1.000,0.000,0.884,1.000,0.000,0.884,0,0
78,3,3,0,0,0,1.000,1.000,0.000,0.661,1.000,0.000,0.661,0,0
79,3,3,0,0,0,1.000,1.000,0.000,0.578,1.000,0.000,0.578,0,0
80,4,4,0,0,0,1.000,1.000,0.000,0.761,1.000,0.000,0.761,0,0
81,3,3,0,0,0,1.000,1.000,0.000,0.731,1.000,0.000,0.731,0,0
82,4,3,1,0,0,0.950,1.000,0.000,0.914,0.905,0.095,1.010,0,0
83,4,4,0,0,0,1.000,1.000,0.000,1.025,1.000,0.000,1.025,0,0
84,4,4,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
85,4,4,0,0,0,1.000,1.000,0.000,1.094,1.000,0.000,1.094,0,0
86,4,3,1,0,0,0.918,1.000,0.000,1.040,0.848,0.186,1.226,0,0
87,4,4,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
88,4,3,1,0,0,0.914,1.000,0.000,1.074,0.841,0.203,1.277,0,0
