frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
84,3,3,0,0,0,1.000,1.000,0.000,0.639,1.000,0.000,0.639,0,0
85,3,2,1,0,0,0.770,1.000,0.000,0.802,0.626,0.478,1.280,0,0
86,3,3,0,0,0,1.000,1.000,0.000,1.099,1.000,0.000,1.099,0,0
87,3,2,1,0,0,0.873,1.000,0.000,1.061,0.775,0.308,1.369,0,0
88,3,2,1,0,0,0.901,1.000,0.000,1.082,0.819,0.239,1.321,0,0
89,3,3,0,0,0,1.000,1.000,0.000,1.040,1.000,0.000,1.040,0,0
90,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
91,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
92,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
93,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
94,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
95,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
96,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
97,2,1,1,0,0,0.769,1.000,0.000,0.429,0.625,0.258,0.687,0,0
98,2,1,1,0,0,0.552,1.000,0.000,0.546,0.381,0.885,1.430,0,0
99,2,1,1,0,0,0.340,1.000,0.000,0.163,0.205,0.634,0.797,0,0
100,2,1,1,0,0,0.446,1.000,0.000,0.245,0.287,0.608,0.853,0,0
101,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
102,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
103,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
104,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
105,2,1,1,0,0,0.599,1.000,0.000,0.562,0.428,0.752,1.314,0,0
106,2,1,1,0,0,0.354,1.000,0.000,0.377,0.215,1.377,1.754,0,0
107,2,1,1,0,0,0.449,1.000,0.000,0.466,0.289,1.145,1.611,0,0
108,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
109,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.377,0.377,0,0
110,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.162,1.162,0,0
111,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.831,1.831,0,0
112,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.033,1.033,0,0
113,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.998,0.998,0,0
114,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.692,0.692,0,0
115,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.670,0.670,0,0
116,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.537,0.537,0,0
117,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.514,0.514,0,0
118,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.041,1.041,0,0
119,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.393,1.393,0,0
120,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.539,0.539,0,0
121,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.684,0.684,0,0
122,2,0,2,0,0,0.733,1.000,0.000,0.137,0.578,0.100,0.238,0,0
123,2,2,0,0,0,1.000,1.000,0.000,0.072,1.000,0.000,0.072,0,0
124,2,1,1,0,0,0.501,1.000,0.000,0.085,0.334,0.169,0.253,0,0
125,2,1,1,0,0,0.667,1.000,0.000,0.074,0.501,0.074,0.148,0,0
126,3,3,0,0,0,1.000,1.000,0.000,0.368,1.000,0.000,0.368,0,0
127,4,3,1,0,0,0.793,1.000,0.000,0.447,0.657,0.233,0.680,0,0
128,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
129,3,3,0,0,0,1.000,1.000,0.000,0.736,1.000,0.000,0.736,0,0
130,3,3,0,0,0,1.000,1.000,0.000,0.849,1.000,0.000,0.849,0,0
131,3,3,0,0,0,1.000,1.000,0.000,0.684,1.000,0.000,0.684,0,0
132,3,2,1,0,0,0.920,1.000,0.000,0.730,0.851,0.127,0.857,0,0
133,2,1,1,0,0,0.532,1.000,0.000,0.325,0.362,0.573,0.898,0,0
134,3,3,0,0,0,1.000,1.000,0.000,0.600,1.000,0.000,0.600,0,0
135,3,3,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
136,3,2,1,0,0,0.793,1.000,0.000,0.802,0.657,0.419,1.221,0,0
137,2,2,0,0,0,1.000,1.000,0.000,0.617,1.000,0.000,0.617,0,0
138,3,3,0,0,0,1.000,1.000,0.000,0.937,1.000,0.000,0.937,0,0
139,3,3,0,0,0,1.000,1.000,0.000,0.808,1.000,0.000,0.808,0,0
140,4,2,2,0,0,0.938,1.000,0.000,1.182,0.883,0.157,1.339,0,0
141,4,3,1,0,0,0.954,1.000,0.000,1.072,0.911,0.104,1.177,0,0
142,4,4,0,0,0,1.000,1.000,0.000,1.088,1.000,0.000,1.088,0,0
143,5,3,2,0,0,0.912,1.000,0.000,1.371,0.839,0.264,1.634,0,0
144,5,3,2,0,0,0.905,1.000,0.000,1.382,0.827,0.289,1.672,0,0
145,5,2,3,0,0,0.903,1.000,0.000,1.392,0.823,0.300,1.692,0,0
146,4,4,0,0,0,1.000,1.000,0.000,1.157,1.000,0.000,1.157,0,0
147,5,3,2,0,0,0.875,1.000,0.000,0.998,0.778,0.284,1.282,0,0
148,5,4,1,0,0,0.938,1.000,0.000,1.213,0.883,0.160,1.373,0,0
149,5,3,2,0,0,0.856,1.000,0.000,1.063,0.749,0.357,1.420,0,0
150,5,3,2,0,0,0.864,1.000,0.000,0.964,0.761,0.303,1.267,0,0
151,5,4,1,0,0,0.973,1.000,0.000,1.206,0.946,0.068,1.274,0,0
152,5,3,2,0,0,0.895,1.000,0.000,1.424,0.811,0.332,1.757,0,0
153,5,5,0,0,0,1.000,1.000,0.000,1.369,1.000,0.000,1.369,0,0
154,3,2,1,0,0,0.937,1.000,0.000,1.030,0.881,0.139,1.168,0,0
155,4,3,1,0,0,0.874,1.000,0.000,1.199,0.776,0.347,1.545,0,0
156,4,2,2,0,0,0.661,1.000,0.000,0.951,0.493,0.977,1.927,0,0
157,4,2,2,0,0,0.889,1.000,0.000,0.955,0.801,0.238,1.193,0,0
158,4,2,2,0,0,0.643,1.000,0.000,0.750,0.474,0.831,1.581,0,0
159,5,4,1,0,0,0.853,1.000,0.000,1.043,0.743,0.360,1.403,0,0
160,4,3,1,0,0,0.948,1.000,0.000,1.233,0.900,0.136,1.369,0,0
161,4,2,2,0,0,0.823,1.000,0.000,1.186,0.699,0.510,1.696,0,0
162,4,2,2,0,0,0.920,1.000,0.000,1.330,0.852,0.231,1.561,0,0
163,4,1,3,0,0,0.862,1.000,0.000,1.238,0.757,0.397,1.634,0,0
164,4,1,3,0,0,0.870,1.000,0.000,1.321,0.769,0.396,1.717,0,0
165,4,3,1,0,0,0.938,1.000,0.000,1.133,0.883,0.150,1.283,0,0
166,6,4,2,0,0,0.956,1.000,0.000,1.434,0.916,0.132,1.566,0,0
167,6,4,2,0,0,0.896,1.000,0.000,1.577,0.811,0.367,1.944,0,0
168,5,4,1,0,0,0.948,1.000,0.000,1.261,0.901,0.139,1.400,0,0
169,6,4,2,0,0,0.933,1.000,0.000,1.267,0.874,0.183,1.450,0,0
170,6,2,4,0,0,0.792,1.000,0.000,1.200,0.655,0.631,1.831,0,0
171,5,1,4,0,0,0.882,1.000,0.000,1.511,0.789,0.404,1.915,0,0
172,5,3,2,0,0,0.839,1.000,0.000,1.159,0.722,0.445,1.604,0,0
173,5,4,1,0,0,0.901,1.000,0.000,1.026,0.820,0.226,1.252,0,0
174,5,3,2,0,0,0.848,1.000,0.000,1.187,0.736,0.426,1.614,0,0
175,4,2,2,0,0,0.860,1.000,0.000,1.280,0.755,0.416,1.696,0,0
176,4,1,3,0,0,0.779,1.000,0.000,1.251,0.638,0.709,1.960,0,0
177,4,0,4,0,0,0.809,1.000,0.000,1.108,0.679,0.525,1.632,0,0
178,4,2,2,0,0,0.701,1.000,0.000,0.804,0.539,0.687,1.491,0,0
179,4,2,2,0,0,0.905,1.000,0.000,1.301,0.827,0.273,1.574,0,0
180,3,2,1,0,0,0.883,1.000,0.000,0.943,0.790,0.250,1.194,0,0
181,3,2,1,0,0,0.757,1.000,0.000,0.956,0.609,0.613,1.569,0,0
182,3,2,1,0,0,0.820,1.000,0.000,0.956,0.695,0.420,1.376,0,0
183,3,2,1,0,0,0.653,1.000,0.000,0.655,0.485,0.696,1.351,0,0
184,3,2,1,0,0,0.586,1.000,0.000,0.613,0.414,0.866,1.479,0,0
185,3,2,1,0,0,0.821,1.000,0.000,1.061,0.697,0.462,1.523,0,0
186,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
187,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
188,2,1,1,0,0,0.847,1.000,0.000,0.662,0.735,0.239,0.900,0,0
189,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
190,3,2,1,0,0,0.873,1.000,0.000,1.061,0.775,0.308,1.369,0,0
191,3,2,1,0,0,0.825,1.000,0.000,0.898,0.702,0.382,1.280,0,0
192,3,2,1,0,0,0.920,1.000,0.000,0.802,0.853,0.139,0.940,0,0
193,3,3,0,0,0,1.000,1.000,0.000,0.802,1.000,0.000,0.802,0,0
194,3,3,0,0,0,1.000,1.000,0.000,0.684,1.000,0.000,0.684,0,0
195,3,2,1,0,0,0.852,1.000,0.000,0.900,0.742,0.313,1.213,0,0
196,4,3,1,0,0,0.938,1.000,0.000,1.321,0.884,0.173,1.494,0,0
197,4,4,0,0,0,1.000,1.000,0.000,1.280,1.000,0.000,1.280,0,0
198,4,4,0,0,0,1.000,1.000,0.000,1.215,1.000,0.000,1.215,0,0
199,6,6,0,0,0,1.000,1.000,0.000,1.488,1.000,0.000,1.488,0,0
200,6,5,1,0,0,0.969,1.000,0.000,1.732,0.939,0.112,1.844,0,0
201,6,5,1,0,0,0.973,1.000,0.000,1.709,0.947,0.095,1.805,0,0
202,7,4,3,0,0,0.846,1.000,0.000,1.736,0.732,0.634,2.370,0,0
203,6,4,2,0,0,0.896,1.000,0.000,1.710,0.812,0.396,2.107,0,0
204,5,2,3,0,0,0.843,1.000,0.000,1.479,0.728,0.553,2.032,0,0
205,6,4,2,0,0,0.930,1.000,0.000,1.679,0.868,0.255,1.934,0,0
206,5,5,0,0,0,1.000,1.000,0.000,1.427,1.000,0.000,1.427,0,0
207,5,5,0,0,0,1.000,1.000,0.000,1.458,1.000,0.000,1.458,0,0
208,6,4,2,0,0,0.869,1.000,0.000,1.586,0.769,0.476,2.062,0,0
209,6,5,1,0,0,0.935,1.000,0.000,1.571,0.878,0.219,1.790,0,0
210,5,4,1,0,0,0.929,1.000,0.000,1.537,0.867,0.235,1.772,0,0
211,5,2,2,1,0,0.855,0.920,0.119,1.494,0.799,0.347,1.721,0,0
212,5,1,3,1,0,0.790,0.898,0.153,1.504,0.704,0.567,1.918,0,0
213,5,1,2,2,0,0.877,0.933,0.095,1.431,0.827,0.279,1.614,0,0
214,4,3,1,0,0,0.958,1.000,0.000,1.283,0.920,0.112,1.395,0,0
215,5,4,1,0,0,0.955,1.000,0.000,1.399,0.914,0.132,1.531,0,0
216,5,1,2,2,0,0.857,0.922,0.112,1.448,0.800,0.334,1.670,0,0
217,5,3,0,2,0,0.965,0.933,0.095,1.415,1.000,0.000,1.320,0,0
218,4,4,0,0,0,1.000,1.000,0.000,1.154,1.000,0.000,1.154,0,0
219,4,3,1,0,0,0.813,1.000,0.000,1.001,0.685,0.460,1.461,0,0
220,6,5,1,0,0,0.950,1.000,0.000,1.291,0.905,0.136,1.427,0,0
221,6,5,1,0,0,0.898,1.000,0.000,1.349,0.815,0.306,1.655,0,0
222,6,5,1,0,0,0.919,1.000,0.000,1.059,0.851,0.186,1.245,0,0
223,6,4,2,0,0,0.806,1.000,0.000,1.302,0.675,0.626,1.928,0,0
224,5,4,1,0,0,0.981,1.000,0.000,1.370,0.963,0.053,1.424,0,0
225,5,4,1,0,0,0.968,1.000,0.000,1.475,0.937,0.099,1.574,0,0
226,5,5,0,0,0,1.000,1.000,0.000,1.418,1.000,0.000,1.418,0,0
227,5,3,2,0,0,0.900,1.000,0.000,1.322,0.818,0.293,1.615,0,0
228,5,3,2,0,0,0.936,1.000,0.000,1.526,0.880,0.208,1.734,0,0
229,5,3,2,0,0,0.939,1.000,0.000,1.581,0.885,0.206,1.787,0,0
230,6,4,2,0,0,0.927,1.000,0.000,1.590,0.864,0.250,1.840,0,0
231,6,2,4,0,0,0.907,1.000,0.000,1.629,0.829,0.335,1.964,0,0
232,6,3,3,0,0,0.896,1.000,0.000,1.610,0.811,0.375,1.984,0,0
233,6,2,4,0,0,0.859,1.000,0.000,1.634,0.753,0.535,2.169,0,0
234,7,5,2,0,0,0.947,1.000,0.000,1.670,0.900,0.186,1.856,0,0
235,7,4,3,0,0,0.899,1.000,0.000,1.737,0.816,0.391,2.128,0,0
236,6,6,0,0,0,1.000,1.000,0.000,1.580,1.000,0.000,1.580,0,0
237,7,5,2,0,0,0.947,1.000,0.000,1.760,0.900,0.196,1.955,0,0
238,5,4,1,0,0,0.940,1.000,0.000,1.399,0.888,0.177,1.576,0,0
239,5,4,1,0,0,0.956,1.000,0.000,1.504,0.917,0.137,1.641,0,0
240,5,3,2,0,0,0.872,1.000,0.000,1.415,0.773,0.416,1.831,0,0
241,5,4,1,0,0,0.975,1.000,0.000,1.531,0.951,0.080,1.611,0,0
242,5,3,2,0,0,0.917,1.000,0.000,1.390,0.847,0.251,1.641,0,0
243,5,3,2,0,0,0.923,1.000,0.000,1.516,0.857,0.252,1.768,0,0
244,6,5,1,0,0,0.958,1.000,0.000,1.648,0.920,0.143,1.792,0,0
245,6,5,1,0,0,0.977,1.000,0.000,1.611,0.955,0.076,1.687,0,0
246,6,4,2,0,0,0.928,1.000,0.000,1.474,0.866,0.229,1.703,0,0
247,6,5,1,0,0,0.973,1.000,0.000,1.595,0.948,0.087,1.683,0,0
248,6,4,2,0,0,0.910,1.000,0.000,1.528,0.834,0.303,1.831,0,0
249,4,3,1,0,0,0.901,1.000,0.000,1.202,0.820,0.264,1.466,0,0
250,4,3,1,0,0,0.805,1.000,0.000,0.905,0.674,0.439,1.344,0,0
251,6,4,2,0,0,0.783,1.000,0.000,1.103,0.643,0.611,1.715,0,0
252,5,3,2,0,0,0.907,1.000,0.000,1.469,0.829,0.303,1.771,0,0
253,5,3,2,0,0,0.870,1.000,0.000,1.380,0.769,0.414,1.793,0,0
254,4,1,3,0,0,0.819,1.000,0.000,1.235,0.693,0.547,1.782,0,0
255,5,3,2,0,0,0.860,1.000,0.000,1.248,0.754,0.408,1.656,0,0
256,6,5,1,0,0,0.956,1.000,0.000,1.496,0.915,0.139,1.634,0,0
257,6,3,3,0,0,0.870,1.000,0.000,1.584,0.770,0.472,2.057,0,0
258,6,4,2,0,0,0.947,1.000,0.000,1.558,0.900,0.173,1.731,0,0
259,6,1,5,0,0,0.833,1.000,0.000,1.659,0.714,0.663,2.322,0,0
260,6,2,4,0,0,0.860,1.000,0.000,1.564,0.754,0.510,2.074,0,0
261,5,1,4,0,0,0.774,1.000,0.000,1.334,0.631,0.780,2.114,0,0
262,5,1,4,0,0,0.830,1.000,0.000,1.448,0.710,0.593,2.041,0,0
263,4,2,2,0,0,0.886,1.000,0.000,1.211,0.795,0.312,1.523,0,0
264,5,2,3,0,0,0.902,1.000,0.000,1.399,0.821,0.305,1.704,0,0
265,5,2,3,0,0,0.853,1.000,0.000,1.336,0.744,0.460,1.796,0,0
266,4,1,3,0,0,0.867,1.000,0.000,1.136,0.765,0.350,1.486,0,0
267,4,1,3,0,0,0.836,1.000,0.000,1.160,0.718,0.456,1.615,0,0
268,3,2,1,0,0,0.893,1.000,0.000,0.943,0.807,0.225,1.168,0,0
269,4,4,0,0,0,1.000,1.000,0.000,1.121,1.000,0.000,1.121,0,0
270,4,2,2,0,0,0.717,1.000,0.000,1.091,0.559,0.861,1.951,0,0
271,3,2,1,0,0,0.798,1.000,0.000,0.860,0.664,0.435,1.295,0,0
272,2,1,1,0,0,0.615,1.000,0.000,0.562,0.445,0.703,1.265,0,0
273,3,2,1,0,0,0.733,1.000,0.000,0.824,0.579,0.600,1.424,0,0
274,3,3,0,0,0,1.000,1.000,0.000,0.824,1.000,0.000,0.824,0,0
275,3,3,0,0,0,1.000,1.000,0.000,0.760,1.000,0.000,0.760,0,0
276,4,3,1,0,0,0.927,1.000,0.000,1.091,0.863,0.173,1.264,0,0
277,4,4,0,0,0,1.000,1.000,0.000,1.063,1.000,0.000,1.063,0,0
278,3,3,0,0,0,1.000,1.000,0.000,0.824,1.000,0.000,0.824,0,0
279,4,4,0,0,0,1.000,1.000,0.000,1.055,1.000,0.000,1.055,0,0
280,4,4,0,0,0,1.000,1.000,0.000,1.063,1.000,0.000,1.063,0,0
281,3,3,0,0,0,1.000,1.000,0.000,0.898,1.000,0.000,0.898,0,0
282,2,1,1,0,0,0.857,1.000,0.000,0.637,0.750,0.212,0.849,0,0
283,3,0,3,0,0,0.818,1.000,0.000,0.901,0.691,0.402,1.303,0,0
284,3,3,0,0,0,1.000,1.000,0.000,0.759,1.000,0.000,0.759,0,0
285,3,2,1,0,0,0.893,1.000,0.000,1.058,0.807,0.254,1.311,0,0
286,3,1,2,0,0,0.873,1.000,0.000,0.901,0.774,0.263,1.164,0,0
287,3,2,1,0,0,0.943,1.000,0.000,1.036,0.892,0.126,1.162,0,0
288,3,2,1,0,0,0.935,1.000,0.000,0.908,0.878,0.126,1.034,0,0
289,3,2,1,0,0,0.825,1.000,0.000,0.898,0.702,0.382,1.280,0,0
290,3,2,1,0,0,0.940,1.000,0.000,0.995,0.888,0.126,1.121,0,0
291,3,3,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
292,3,2,1,0,0,0.850,1.000,0.000,0.849,0.739,0.300,1.149,0,0
293,2,2,0,0,0,1.000,1.000,0.000,0.540,1.000,0.000,0.540,0,0
294,2,2,0,0,0,1.000,1.000,0.000,0.325,1.000,0.000,0.325,0,0
295,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
296,2,0,2,0,0,0.724,1.000,0.000,0.586,0.567,0.448,1.034,0,0
297,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
298,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
299,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
300,2,0,2,0,0,0.667,1.000,0.000,0.637,0.500,0.637,1.273,0,0
301,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
302,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
303,2,2,0,0,0,1.000,1.000,0.000,0.586,1.000,0.000,0.586,0,0
304,2,1,1,0,0,0.645,1.000,0.000,0.474,0.477,0.521,0.995,0,0
305,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
306,2,1,1,0,0,0.769,1.000,0.000,0.451,0.625,0.271,0.721,0,0
307,2,1,1,0,0,0.769,1.000,0.000,0.530,0.624,0.319,0.849,0,0
308,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
309,2,2,0,0,0,1.000,1.000,0.000,0.474,1.000,0.000,0.474,0,0
310,2,1,1,0,0,0.857,1.000,0.000,0.637,0.750,0.212,0.849,0,0
311,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
312,3,3,0,0,0,1.000,1.000,0.000,0.760,1.000,0.000,0.760,0,0
313,3,3,0,0,0,1.000,1.000,0.000,0.888,1.000,0.000,0.888,0,0
314,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
315,3,2,1,0,0,0.868,1.000,0.000,0.824,0.766,0.251,1.075,0,0
316,3,3,0,0,0,1.000,1.000,0.000,0.760,1.000,0.000,0.760,0,0
317,3,2,1,0,0,0.905,1.000,0.000,0.888,0.826,0.187,1.075,0,0
318,3,2,1,0,0,0.751,1.000,0.000,0.760,0.601,0.504,1.264,0,0
319,3,3,0,0,0,1.000,1.000,0.000,0.984,1.000,0.000,0.984,0,0
320,4,4,0,0,0,1.000,1.000,0.000,1.112,1.000,0.000,1.112,0,0
321,4,4,0,0,0,1.000,1.000,0.000,1.157,1.000,0.000,1.157,0,0
322,4,3,1,0,0,0.933,1.000,0.000,1.205,0.874,0.173,1.378,0,0
323,4,4,0,0,0,1.000,1.000,0.000,1.119,1.000,0.000,1.119,0,0
324,4,2,2,0,0,0.889,1.000,0.000,1.234,0.800,0.308,1.542,0,0
325,4,4,0,0,0,1.000,1.000,0.000,1.309,1.000,0.000,1.309,0,0
326,4,2,2,0,0,0.809,1.000,0.000,1.040,0.679,0.492,1.532,0,0
327,4,2,2,0,0,0.879,1.000,0.000,1.194,0.784,0.328,1.523,0,0
328,4,2,2,0,0,0.889,1.000,0.000,1.320,0.800,0.330,1.650,0,0
329,4,4,0,0,0,1.000,1.000,0.000,1.282,1.000,0.000,1.282,0,0
330,4,4,0,0,0,1.000,1.000,0.000,1.233,1.000,0.000,1.233,0,0
331,4,4,0,0,0,1.000,1.000,0.000,1.268,1.000,0.000,1.268,0,0
332,4,4,0,0,0,1.000,1.000,0.000,1.306,1.000,0.000,1.306,0,0
333,4,3,1,0,0,0.945,1.000,0.000,1.271,0.896,0.147,1.418,0,0
334,4,4,0,0,0,1.000,1.000,0.000,1.309,1.000,0.000,1.309,0,0
335,4,4,0,0,0,1.000,1.000,0.000,1.301,1.000,0.000,1.301,0,0
336,4,3,1,0,0,0.923,1.000,0.000,1.340,0.856,0.225,1.564,0,0
337,4,3,1,0,0,0.889,1.000,0.000,1.213,0.799,0.304,1.517,0,0
338,4,4,0,0,0,1.000,1.000,0.000,1.335,1.000,0.000,1.335,0,0
339,4,4,0,0,0,1.000,1.000,0.000,1.287,1.000,0.000,1.287,0,0
340,5,3,2,0,0,0.912,1.000,0.000,1.493,0.838,0.289,1.782,0,0
