frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
1,7,7,0,0,0,1.000,1.000,0.000,1.517,1.000,0.000,1.517,0,0
2,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.760,0.760,0,0
3,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
4,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.410,0.410,0,0
5,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.474,0.474,0,0
6,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.566,0.566,0,0
7,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.215,0.215,0,0
8,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.325,0.325,0,0
9,2,1,1,0,0,0.505,1.000,0.000,0.199,0.338,0.389,0.588,0,0
10,2,2,0,0,0,1.000,1.000,0.000,0.287,1.000,0.000,0.287,0,0
11,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
12,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
13,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
14,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
15,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
16,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
17,2,1,1,0,0,0.690,1.000,0.000,0.500,0.527,0.450,0.950,0,0
18,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
19,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
20,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
21,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
22,3,3,0,0,0,1.000,1.000,0.000,1.055,1.000,0.000,1.055,0,0
23,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
24,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
25,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
26,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
27,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
28,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
29,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
30,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
31,2,1,1,0,0,0.769,1.000,0.000,0.562,0.625,0.338,0.900,0,0
32,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
33,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
34,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
35,2,1,1,0,0,0.802,1.000,0.000,0.693,0.670,0.341,1.035,0,0
36,2,2,0,0,0,1.000,1.000,0.000,0.690,1.000,0.000,0.690,0,0
37,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
38,2,1,1,0,0,0.793,1.000,0.000,0.691,0.656,0.362,1.053,0,0
39,2,2,0,0,0,1.000,1.000,0.000,0.655,1.000,0.000,0.655,0,0
40,3,2,1,0,0,0.869,1.000,0.000,1.028,0.768,0.311,1.340,0,0
41,3,2,1,0,0,0.864,1.000,0.000,1.047,0.761,0.330,1.376,0,0
42,3,2,1,0,0,0.871,1.000,0.000,1.093,0.771,0.325,1.418,0,0
43,3,1,2,0,0,0.883,1.000,0.000,1.097,0.790,0.291,1.388,0,0
44,3,3,0,0,0,1.000,1.000,0.000,1.082,1.000,0.000,1.082,0,0
45,3,3,0,0,0,1.000,1.000,0.000,1.091,1.000,0.000,1.091,0,0
46,3,2,1,0,0,0.957,1.000,0.000,1.074,0.917,0.098,1.171,0,0
47,3,2,1,0,0,0.896,1.000,0.000,1.048,0.811,0.244,1.293,0,0
48,3,2,1,0,0,0.947,1.000,0.000,1.060,0.900,0.118,1.179,0,0
49,3,3,0,0,0,1.000,1.000,0.000,1.067,1.000,0.000,1.067,0,0
50,3,1,2,0,0,0.905,1.000,0.000,0.815,0.827,0.170,0.985,0,0
51,2,1,1,0,0,0.722,1.000,0.000,0.673,0.565,0.518,1.192,0,0
52,2,1,1,0,0,0.832,1.000,0.000,0.687,0.712,0.278,0.965,0,0
53,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
54,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.234,0.234,0,0
55,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
56,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.349,0.349,0,0
57,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.974,0.974,0,0
58,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,1.321,1.321,0,0
59,2,1,1,0,0,0.519,1.000,0.000,0.586,0.350,1.087,1.673,0,0
60,2,1,1,0,0,0.880,1.000,0.000,0.540,0.786,0.147,0.687,0,0
61,2,1,1,0,0,0.822,1.000,0.000,0.691,0.697,0.300,0.991,0,0
62,2,1,1,0,0,0.810,1.000,0.000,0.611,0.680,0.287,0.898,0,0
63,2,1,1,0,0,0.832,1.000,0.000,0.687,0.712,0.278,0.965,0,0
64,2,2,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
65,2,2,0,0,0,1.000,1.000,0.000,0.655,1.000,0.000,0.655,0,0
66,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
67,2,0,2,0,0,0.599,1.000,0.000,0.429,0.428,0.574,1.004,0,0
68,2,0,2,0,0,0.796,1.000,0.000,0.466,0.661,0.239,0.705,0,0
69,2,0,2,0,0,0.789,1.000,0.000,0.536,0.652,0.287,0.823,0,0
70,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
71,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.410,0.410,0,0
72,2,1,1,0,0,0.580,1.000,0.000,0.410,0.408,0.594,1.004,0,0
73,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
74,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
75,2,1,1,0,0,0.690,1.000,0.000,0.500,0.527,0.450,0.950,0,0
76,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
77,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
78,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
79,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
80,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
81,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
82,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
83,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
84,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
85,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
86,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
87,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
88,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
89,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
90,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.224,0.224,0,0
91,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.245,0.245,0,0
92,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
93,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
94,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.215,0.215,0,0
95,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
96,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
97,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
98,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
99,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
100,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
101,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
102,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
103,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
104,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.325,0.325,0,0
105,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
106,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
107,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
108,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
109,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
122,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
123,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
124,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
125,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
126,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
127,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
128,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
129,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
130,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
131,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
132,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
133,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
134,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
135,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
136,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
137,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
138,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
139,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
140,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
141,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
142,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
143,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
144,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
145,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
146,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
