frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
31,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
32,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
33,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
34,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
35,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
36,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
37,2,2,0,0,0,1.000,1.000,0.000,0.474,1.000,0.000,0.474,0,0
38,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
39,2,1,1,0,0,0.676,1.000,0.000,0.349,0.510,0.335,0.684,0,0
40,2,1,1,0,0,0.577,1.000,0.000,0.325,0.405,0.477,0.802,0,0
41,2,1,1,0,0,0.577,1.000,0.000,0.325,0.405,0.477,0.802,0,0
42,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
43,2,2,0,0,0,1.000,1.000,0.000,0.474,1.000,0.000,0.474,0,0
44,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
45,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
46,2,2,0,0,0,1.000,1.000,0.000,0.325,1.000,0.000,0.325,0,0
47,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
48,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
49,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
50,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
51,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
52,2,2,0,0,0,1.000,1.000,0.000,0.617,1.000,0.000,0.617,0,0
53,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
54,2,2,0,0,0,1.000,1.000,0.000,0.257,1.000,0.000,0.257,0,0
55,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
56,2,1,1,0,0,0.573,1.000,0.000,0.305,0.401,0.455,0.760,0,0
57,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
58,2,2,0,0,0,1.000,1.000,0.000,0.325,1.000,0.000,0.325,0,0
59,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
60,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
61,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
62,2,2,0,0,0,1.000,1.000,0.000,0.540,1.000,0.000,0.540,0,0
63,2,2,0,0,0,1.000,1.000,0.000,0.617,1.000,0.000,0.617,0,0
64,2,1,1,0,0,0.813,1.000,0.000,0.520,0.685,0.239,0.759,0,0
65,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
66,2,2,0,0,0,1.000,1.000,0.000,0.429,1.000,0.000,0.429,0,0
67,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
68,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
69,2,2,0,0,0,1.000,1.000,0.000,0.393,1.000,0.000,0.393,0,0
70,2,2,0,0,0,1.000,1.000,0.000,0.245,1.000,0.000,0.245,0,0
71,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
72,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
73,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
74,2,1,1,0,0,0.671,1.000,0.000,0.257,0.505,0.252,0.509,0,0
75,2,1,1,0,0,0.508,1.000,0.000,0.245,0.340,0.475,0.720,0,0
76,2,1,1,0,0,0.614,1.000,0.000,0.314,0.443,0.395,0.709,0,0
77,2,1,1,0,0,0.676,1.000,0.000,0.362,0.511,0.346,0.709,0,0
78,2,1,1,0,0,0.367,1.000,0.000,0.185,0.225,0.638,0.823,0,0
79,2,1,1,0,0,0.505,1.000,0.000,0.199,0.338,0.389,0.588,0,0
80,2,1,1,0,0,0.439,1.000,0.000,0.173,0.281,0.443,0.616,0,0
81,2,2,0,0,0,1.000,1.000,0.000,0.191,1.000,0.000,0.191,0,0
82,2,1,1,0,0,0.505,1.000,0.000,0.206,0.338,0.403,0.610,0,0
83,2,2,0,0,0,1.000,1.000,0.000,0.191,1.000,0.000,0.191,0,0
84,2,2,0,0,0,1.000,1.000,0.000,0.305,1.000,0.000,0.305,0,0
85,2,2,0,0,0,1.000,1.000,0.000,0.314,1.000,0.000,0.314,0,0
86,2,2,0,0,0,1.000,1.000,0.000,0.287,1.000,0.000,0.287,0,0
87,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
88,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
89,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
90,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
91,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
92,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
93,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
94,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
95,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
96,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
97,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
98,2,1,1,0,0,0.820,1.000,0.000,0.340,0.694,0.150,0.490,0,0
99,2,2,0,0,0,1.000,1.000,0.000,0.325,1.000,0.000,0.325,0,0
100,2,2,0,0,0,1.000,1.000,0.000,0.239,1.000,0.000,0.239,0,0
101,2,2,0,0,0,1.000,1.000,0.000,0.369,1.000,0.000,0.369,0,0
102,2,2,0,0,0,1.000,1.000,0.000,0.241,1.000,0.000,0.241,0,0
103,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
104,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
105,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
106,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
107,2,2,0,0,0,1.000,1.000,0.000,0.314,1.000,0.000,0.314,0,0
108,2,2,0,0,0,1.000,1.000,0.000,0.287,1.000,0.000,0.287,0,0
109,2,2,0,0,0,1.000,1.000,0.000,0.429,1.000,0.000,0.429,0,0
110,2,2,0,0,0,1.000,1.000,0.000,0.418,1.000,0.000,0.418,0,0
111,2,2,0,0,0,1.000,1.000,0.000,0.279,1.000,0.000,0.279,0,0
112,2,1,1,0,0,0.732,1.000,0.000,0.325,0.578,0.238,0.563,0,0
113,2,1,1,0,0,0.847,1.000,0.000,0.401,0.735,0.145,0.546,0,0
114,2,2,0,0,0,1.000,1.000,0.000,0.401,1.000,0.000,0.401,0,0
115,2,1,1,0,0,0.848,1.000,0.000,0.385,0.736,0.138,0.523,0,0
116,2,2,0,0,0,1.000,1.000,0.000,0.206,1.000,0.000,0.206,0,0
117,2,1,1,0,0,0.671,1.000,0.000,0.234,0.504,0.230,0.463,0,0
118,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
119,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.215,0.215,0,0
120,2,2,0,0,0,1.000,1.000,0.000,0.245,1.000,0.000,0.245,0,0
121,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
122,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
123,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
124,2,2,0,0,0,1.000,1.000,0.000,0.362,1.000,0.000,0.362,0,0
125,2,2,0,0,0,1.000,1.000,0.000,0.398,1.000,0.000,0.398,0,0
126,2,2,0,0,0,1.000,1.000,0.000,0.466,1.000,0.000,0.466,0,0
127,2,2,0,0,0,1.000,1.000,0.000,0.234,1.000,0.000,0.234,0,0
128,2,2,0,0,0,1.000,1.000,0.000,0.536,1.000,0.000,0.536,0,0
129,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
130,3,3,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
131,3,3,0,0,0,1.000,1.000,0.000,0.602,1.000,0.000,0.602,0,0
132,3,3,0,0,0,1.000,1.000,0.000,0.730,1.000,0.000,0.730,0,0
133,2,2,0,0,0,1.000,1.000,0.000,0.224,1.000,0.000,0.224,0,0
134,2,2,0,0,0,1.000,1.000,0.000,0.515,1.000,0.000,0.515,0,0
135,2,2,0,0,0,1.000,1.000,0.000,0.536,1.000,0.000,0.536,0,0
136,2,2,0,0,0,1.000,1.000,0.000,0.546,1.000,0.000,0.546,0,0
137,2,2,0,0,0,1.000,1.000,0.000,0.652,1.000,0.000,0.652,0,0
138,2,2,0,0,0,1.000,1.000,0.000,0.649,1.000,0.000,0.649,0,0
139,2,2,0,0,0,1.000,1.000,0.000,0.530,1.000,0.000,0.530,0,0
140,2,2,0,0,0,1.000,1.000,0.000,0.393,1.000,0.000,0.393,0,0
141,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
142,2,2,0,0,0,1.000,1.000,0.000,0.483,1.000,0.000,0.483,0,0
143,2,2,0,0,0,1.000,1.000,0.000,0.580,1.000,0.000,0.580,0,0
144,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
145,2,2,0,0,0,1.000,1.000,0.000,0.546,1.000,0.000,0.546,0,0
146,2,2,0,0,0,1.000,1.000,0.000,0.546,1.000,0.000,0.546,0,0
147,2,1,1,0,0,0.769,1.000,0.000,0.474,0.624,0.285,0.760,0,0
148,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
149,3,3,0,0,0,1.000,1.000,0.000,0.773,1.000,0.000,0.773,0,0
150,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
151,3,3,0,0,0,1.000,1.000,0.000,0.730,1.000,0.000,0.730,0,0
152,3,3,0,0,0,1.000,1.000,0.000,0.910,1.000,0.000,0.910,0,0
153,3,3,0,0,0,1.000,1.000,0.000,0.916,1.000,0.000,0.916,0,0
154,3,3,0,0,0,1.000,1.000,0.000,0.819,1.000,0.000,0.819,0,0
155,3,3,0,0,0,1.000,1.000,0.000,0.830,1.000,0.000,0.830,0,0
156,3,2,1,0,0,0.912,1.000,0.000,0.917,0.839,0.176,1.094,0,0
157,3,3,0,0,0,1.000,1.000,0.000,0.846,1.000,0.000,0.846,0,0
158,2,2,0,0,0,1.000,1.000,0.000,0.652,1.000,0.000,0.652,0,0
159,3,2,1,0,0,0.898,1.000,0.000,0.898,0.814,0.205,1.103,0,0
160,3,3,0,0,0,1.000,1.000,0.000,0.882,1.000,0.000,0.882,0,0
161,3,3,0,0,0,1.000,1.000,0.000,0.970,1.000,0.000,0.970,0,0
162,3,3,0,0,0,1.000,1.000,0.000,0.759,1.000,0.000,0.759,0,0
163,3,3,0,0,0,1.000,1.000,0.000,0.846,1.000,0.000,0.846,0,0
164,3,3,0,0,0,1.000,1.000,0.000,0.901,1.000,0.000,0.901,0,0
165,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
166,3,3,0,0,0,1.000,1.000,0.000,0.808,1.000,0.000,0.808,0,0
167,3,3,0,0,0,1.000,1.000,0.000,0.777,1.000,0.000,0.777,0,0
168,3,3,0,0,0,1.000,1.000,0.000,0.703,1.000,0.000,0.703,0,0
169,3,3,0,0,0,1.000,1.000,0.000,0.656,1.000,0.000,0.656,0,0
170,3,2,1,0,0,0.845,1.000,0.000,0.578,0.732,0.212,0.790,0,0
171,3,3,0,0,0,1.000,1.000,0.000,0.628,1.000,0.000,0.628,0,0
172,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
173,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
174,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
175,2,2,0,0,0,1.000,1.000,0.000,0.520,1.000,0.000,0.520,0,0
176,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
177,2,2,0,0,0,1.000,1.000,0.000,0.580,1.000,0.000,0.580,0,0
178,3,3,0,0,0,1.000,1.000,0.000,0.790,1.000,0.000,0.790,0,0
179,3,3,0,0,0,1.000,1.000,0.000,0.639,1.000,0.000,0.639,0,0
180,3,3,0,0,0,1.000,1.000,0.000,0.759,1.000,0.000,0.759,0,0
181,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
182,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
183,3,3,0,0,0,1.000,1.000,0.000,0.970,1.000,0.000,0.970,0,0
184,3,3,0,0,0,1.000,1.000,0.000,0.943,1.000,0.000,0.943,0,0
185,3,3,0,0,0,1.000,1.000,0.000,0.991,1.000,0.000,0.991,0,0
186,3,3,0,0,0,1.000,1.000,0.000,1.011,1.000,0.000,1.011,0,0
187,3,3,0,0,0,1.000,1.000,0.000,1.004,1.000,0.000,1.004,0,0
188,3,3,0,0,0,1.000,1.000,0.000,0.868,1.000,0.000,0.868,0,0
189,2,2,0,0,0,1.000,1.000,0.000,0.662,1.000,0.000,0.662,0,0
190,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
191,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
192,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
193,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
194,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
195,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
196,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
197,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
198,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
199,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
200,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
201,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
202,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
203,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
204,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
205,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
206,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
207,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
208,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
209,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
210,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
211,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
212,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
213,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
214,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
215,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
216,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
217,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
218,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
219,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
220,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
221,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
222,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
223,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
224,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
225,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
226,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
227,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
228,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
229,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
230,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
231,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
232,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
233,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
234,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
235,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
236,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
237,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
238,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
239,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
240,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
241,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
242,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
243,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
244,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
245,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
246,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
247,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
248,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
249,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
250,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
251,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
252,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
253,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
254,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
255,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
256,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
257,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
258,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
259,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
260,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
261,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
262,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
263,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
264,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
265,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
266,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
267,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
268,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
269,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
270,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
271,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
272,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
273,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
274,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
275,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
276,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
277,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
278,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
279,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
280,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
281,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
282,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
283,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
284,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
285,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
286,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
287,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
288,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
289,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
290,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
291,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
292,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
293,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
294,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
295,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
296,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
297,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
298,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
299,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
300,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
301,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
302,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
303,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
304,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
305,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
306,2,2,0,0,0,1.000,1.000,0.000,0.687,1.000,0.000,0.687,0,0
307,2,2,0,0,0,1.000,1.000,0.000,0.683,1.000,0.000,0.683,0,0
308,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
309,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
310,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
311,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
312,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
313,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
314,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
