frame,obj num,correct-obj num,over-obj num,under-obj num,no-obj num,V measure score (beta=1.00),Homogeneity,H(C|K),H(C),Completeness,H(K|C),H(K),Scene Num,Ave vel
85,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
86,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
87,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
88,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
89,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
90,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
91,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
92,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
93,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
94,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
95,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
96,2,1,1,0,0,0.702,1.000,0.000,0.562,0.541,0.477,1.040,0,0
97,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
98,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
99,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
100,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
101,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
102,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
103,2,1,1,0,0,0.734,1.000,0.000,0.637,0.579,0.462,1.099,0,0
104,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
105,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
106,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
107,2,2,0,0,0,1.000,1.000,0.000,0.637,1.000,0.000,0.637,0,0
108,2,2,0,0,0,1.000,1.000,0.000,0.693,1.000,0.000,0.693,0,0
109,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
110,2,2,0,0,0,1.000,1.000,0.000,0.562,1.000,0.000,0.562,0,0
111,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
112,2,1,1,0,0,0.643,1.000,0.000,0.500,0.474,0.555,1.055,0,0
113,2,1,1,0,0,0.713,1.000,0.000,0.598,0.554,0.481,1.079,0,0
114,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
115,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
116,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
117,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
118,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.349,0.349,0,0
119,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
120,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
121,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
122,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
123,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
124,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
125,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
126,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
127,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
128,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
129,2,2,0,0,0,1.000,1.000,0.000,0.673,1.000,0.000,0.673,0,0
130,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
131,2,1,1,0,0,0.546,1.000,0.000,0.500,0.376,0.832,1.332,0,0
132,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
133,2,1,1,0,0,0.684,1.000,0.000,0.451,0.519,0.417,0.868,0,0
134,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
135,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
136,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
137,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
138,2,2,0,0,0,1.000,1.000,0.000,0.429,1.000,0.000,0.429,0,0
139,2,2,0,0,0,1.000,1.000,0.000,0.271,1.000,0.000,0.271,0,0
140,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
141,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
142,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
143,2,2,0,0,0,1.000,1.000,0.000,0.500,1.000,0.000,0.500,0,0
144,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
145,2,2,0,0,0,1.000,1.000,0.000,0.451,1.000,0.000,0.451,0,0
146,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
147,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
148,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
149,2,2,0,0,0,1.000,1.000,0.000,0.598,1.000,0.000,0.598,0,0
150,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
151,2,2,0,0,0,1.000,1.000,0.000,0.410,1.000,0.000,0.410,0,0
152,2,2,0,0,0,1.000,1.000,0.000,0.377,1.000,0.000,0.377,0,0
153,2,1,1,0,0,0.677,1.000,0.000,0.377,0.512,0.359,0.736,0,0
154,2,1,1,0,0,0.676,1.000,0.000,0.349,0.510,0.335,0.684,0,0
155,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
156,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
157,2,1,1,0,0,0.677,1.000,0.000,0.377,0.512,0.359,0.736,0,0
158,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.410,0.410,0,0
159,2,1,1,0,0,0.561,1.000,0.000,0.245,0.390,0.383,0.628,0,0
160,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
161,2,1,1,0,0,0.670,1.000,0.000,0.215,0.504,0.211,0.426,0,0
162,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.485,0.485,0,0
163,2,1,1,0,0,0.670,1.000,0.000,0.215,0.504,0.211,0.426,0,0
164,2,1,1,0,0,0.671,1.000,0.000,0.257,0.505,0.252,0.509,0,0
165,2,2,0,0,0,1.000,1.000,0.000,0.349,1.000,0.000,0.349,0,0
166,2,2,0,0,0,1.000,1.000,0.000,0.206,1.000,0.000,0.206,0,0
167,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
168,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.179,0.179,0,0
169,2,2,0,0,0,1.000,1.000,0.000,0.168,1.000,0.000,0.168,0,0
170,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
171,2,1,1,0,0,0.672,1.000,0.000,0.271,0.506,0.265,0.536,0,0
172,2,2,0,0,0,1.000,1.000,0.000,0.199,1.000,0.000,0.199,0,0
173,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.163,0.163,0,0
174,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.173,0.173,0,0
175,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.179,0.179,0,0
176,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.199,0.199,0,0
177,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.185,0.185,0,0
178,2,1,1,0,0,0.406,1.000,0.000,0.185,0.255,0.541,0.726,0,0
179,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.484,0.484,0,0
180,2,1,1,0,0,0.404,1.000,0.000,0.150,0.253,0.442,0.592,0,0
181,2,2,0,0,0,1.000,1.000,0.000,0.163,1.000,0.000,0.163,0,0
182,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.363,0.363,0,0
183,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
184,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
185,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
186,2,2,0,0,0,1.000,1.000,0.000,0.158,1.000,0.000,0.158,0,0
187,2,2,0,0,0,1.000,1.000,0.000,0.150,1.000,0.000,0.150,0,0
188,2,2,0,0,0,1.000,1.000,0.000,0.146,1.000,0.000,0.146,0,0
189,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
190,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.264,0.264,0,0
191,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.179,0.179,0,0
192,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
193,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
194,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.191,0.191,0,0
195,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
196,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
197,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
198,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
199,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.410,0.410,0,0
200,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.287,0.287,0,0
201,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.287,0.287,0,0
202,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
203,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
204,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
205,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
206,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
207,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.325,0.325,0,0
208,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.598,0.598,0,0
209,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
210,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
211,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
212,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.886,0.886,0,0
213,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
214,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
215,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
216,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
217,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
218,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
219,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
220,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
221,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
222,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
223,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
224,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.451,0.451,0,0
225,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
226,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
227,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
228,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
229,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
230,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.377,0.377,0,0
231,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
232,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
233,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
234,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.693,0.693,0,0
235,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
236,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.637,0.637,0,0
237,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.451,0.451,0,0
238,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
239,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
240,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.673,0.673,0,0
241,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.683,0.683,0,0
242,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
243,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.637,0.637,0,0
244,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.451,0.451,0,0
245,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
246,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.637,0.637,0,0
247,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.693,0.693,0,0
248,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.410,0.410,0,0
249,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
250,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
251,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
252,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
253,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
254,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
255,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
256,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
257,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
258,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
259,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
260,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
261,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
262,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
263,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
264,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
265,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
266,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
267,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
268,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
269,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
271,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.693,0.693,0,0
274,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
275,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
276,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
277,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
278,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
279,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
280,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
281,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
282,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
283,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
284,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
285,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
286,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.693,0.693,0,0
287,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
288,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
289,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
290,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
291,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
292,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
293,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
294,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
295,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
296,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
297,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
298,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
299,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
300,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
301,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
302,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
303,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
304,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
305,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
306,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.500,0.500,0,0
307,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
308,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
309,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.562,0.562,0,0
310,1,0,1,0,0,0.000,1.000,0.000,0.000,0.000,0.451,0.451,0,0
311,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
312,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
313,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
314,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
315,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
316,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
317,1,1,0,0,0,1.000,1.000,0.000,0.000,1.000,0.000,0.000,0,0
