frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
44,0.421,0.267,1,4,11,0,0.421,0.267,1,4,11,0
45,0.364,0.222,1,4,14,0,0.364,0.222,1,4,14,0
46,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
47,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
48,0.3,0.188,0.75,3,13,1,0.3,0.188,0.75,3,13,1
49,0.353,0.231,0.75,3,10,1,0.235,0.154,0.5,2,11,2
50,0.429,0.273,1,3,8,0,0.429,0.273,1,3,8,0
51,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
52,0.5,0.333,1,3,6,0,0.5,0.333,1,3,6,0
53,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
54,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
55,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
56,0.444,0.286,1,4,10,0,0.444,0.286,1,4,10,0
57,0.471,0.308,1,4,9,0,0.471,0.308,1,4,9,0
58,0.5,0.333,1,3,6,0,0.333,0.222,0.667,2,7,1
59,0.462,0.3,1,3,7,0,0.462,0.3,1,3,7,0
60,0.375,0.231,1,3,10,0,0.375,0.231,1,3,10,0
61,0.25,0.154,0.667,2,11,1,0.25,0.154,0.667,2,11,1
62,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
63,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
64,0.1,0.0556,0.5,1,17,1,0.1,0.0556,0.5,1,17,1
65,0.571,0.4,1,4,6,0,0.429,0.3,0.75,3,7,1
66,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
67,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
68,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
69,0.4,0.273,0.75,3,8,1,0.4,0.273,0.75,3,8,1
70,0.25,0.167,0.5,2,10,2,0.25,0.167,0.5,2,10,2
71,0.364,0.222,1,4,14,0,0.364,0.222,1,4,14,0
72,0.381,0.235,1,4,13,0,0.286,0.176,0.75,3,14,1
73,0.435,0.278,1,5,13,0,0.435,0.278,1,5,13,0
74,0.235,0.154,0.5,2,11,2,0.235,0.154,0.5,2,11,2
75,0.3,0.176,1,3,14,0,0.3,0.176,1,3,14,0
76,0.3,0.176,1,3,14,0,0.2,0.118,0.667,2,15,1
77,0.308,0.222,0.5,2,7,2,0.154,0.111,0.25,1,8,3
78,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
79,0.273,0.158,1,3,16,0,0.273,0.158,1,3,16,0
80,0.273,0.158,1,3,16,0,0.273,0.158,1,3,16,0
81,0.316,0.188,1,3,13,0,0.211,0.125,0.667,2,14,1
82,0.154,0.0833,1,3,33,0,0.154,0.0833,1,3,33,0
83,0.158,0.0857,1,3,32,0,0.158,0.0857,1,3,32,0
84,0.214,0.12,1,3,22,0,0.143,0.08,0.667,2,23,1
85,0.207,0.115,1,3,23,0,0.207,0.115,1,3,23,0
86,0.174,0.0952,1,2,19,0,0.174,0.0952,1,2,19,0
87,0.25,0.143,1,2,12,0,0.25,0.143,1,2,12,0
88,0.235,0.133,1,2,13,0,0.235,0.133,1,2,13,0
89,0.333,0.2,1,3,12,0,0.333,0.2,1,3,12,0
90,0.3,0.176,1,3,14,0,0.1,0.0588,0.333,1,16,2
91,0.333,0.2,1,3,12,0,0.333,0.2,1,3,12,0
92,0.138,0.0769,0.667,2,24,1,0.138,0.0769,0.667,2,24,1
93,0.108,0.0588,0.667,2,32,1,0.108,0.0588,0.667,2,32,1
94,0.207,0.115,1,3,23,0,0.138,0.0769,0.667,2,24,1
95,0.0769,0.0435,0.333,1,22,2,0.0769,0.0435,0.333,1,22,2
96,0.0952,0.0526,0.5,1,18,1,0.0952,0.0526,0.5,1,18,1
97,0.143,0.0769,1,1,12,0,0.143,0.0769,1,1,12,0
98,0.105,0.0556,1,1,17,0,0.105,0.0556,1,1,17,0
99,0.0952,0.05,1,1,19,0,0.0952,0.05,1,1,19,0
100,0.0714,0.037,1,1,26,0,0.0714,0.037,1,1,26,0
101,0.105,0.0588,0.5,1,16,1,0.105,0.0588,0.5,1,16,1
102,0.235,0.133,1,2,13,0,0.118,0.0667,0.5,1,14,1
103,0.125,0.0667,1,1,14,0,0.125,0.0667,1,1,14,0
104,0.0833,0.0455,0.5,1,21,1,0.0833,0.0455,0.5,1,21,1
105,0.143,0.0769,1,1,12,0,0.143,0.0769,1,1,12,0
106,0.111,0.0588,1,1,16,0,0.111,0.0588,1,1,16,0
107,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
108,0.118,0.0667,0.5,1,14,1,0.118,0.0667,0.5,1,14,1
109,0.0909,0.0476,1,1,20,0,0.0909,0.0476,1,1,20,0
110,0.111,0.0625,0.5,1,15,1,0.111,0.0625,0.5,1,15,1
111,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
112,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
113,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
114,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
115,0.235,0.133,1,2,13,0,0.235,0.133,1,2,13,0
116,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
117,0.211,0.118,1,2,15,0,0.211,0.118,1,2,15,0
118,0.118,0.0667,0.5,1,14,1,0.118,0.0667,0.5,1,14,1
119,0.125,0.0714,0.5,1,13,1,0.125,0.0714,0.5,1,13,1
120,0.167,0.0909,1,1,10,0,0.167,0.0909,1,1,10,0
121,0.133,0.0769,0.5,1,12,1,0.133,0.0769,0.5,1,12,1
122,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
123,0,0,0,0,20,2,0,0,0,0,20,2
124,0,0,0,0,15,2,0,0,0,0,15,2
