frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
145,0.6,0.6,0.6,3,2,2,0.4,0.4,0.4,2,3,3
146,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
147,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
148,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
149,0.444,0.4,0.5,2,3,2,0.444,0.4,0.5,2,3,2
150,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
151,1,1,1,3,0,0,1,1,1,3,0,0
152,0.364,0.286,0.5,2,5,2,0.364,0.286,0.5,2,5,2
153,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
154,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
155,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
156,0.5,0.333,1,3,6,0,0.333,0.222,0.667,2,7,1
157,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
158,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
159,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
160,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
161,0.727,0.571,1,4,3,0,0.545,0.429,0.75,3,4,1
162,0.727,0.571,1,4,3,0,0.727,0.571,1,4,3,0
163,0.6,0.6,0.6,3,2,2,0.4,0.4,0.4,2,3,3
164,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
165,0.5,0.375,0.75,3,5,1,0.333,0.25,0.5,2,6,2
166,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
167,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
168,0.667,0.5,1,3,3,0,0.444,0.333,0.667,2,4,1
169,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
170,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
171,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
172,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
173,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
174,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
175,1,1,1,3,0,0,1,1,1,3,0,0
176,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
177,1,1,1,3,0,0,1,1,1,3,0,0
178,0.6,0.429,1,3,4,0,0.4,0.286,0.667,2,5,1
179,0.75,0.6,1,3,2,0,0.5,0.4,0.667,2,3,1
180,0.75,0.6,1,3,2,0,0.5,0.4,0.667,2,3,1
181,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
182,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
183,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
184,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
185,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
186,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
187,0.333,0.2,1,2,8,0,0.167,0.1,0.5,1,9,1
188,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
189,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
190,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
191,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
192,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
193,0.8,0.667,1,4,2,0,0.6,0.5,0.75,3,3,1
194,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
195,0.6,0.6,0.6,3,2,2,0.6,0.6,0.6,3,2,2
196,0.714,0.625,0.833,5,3,1,0.714,0.625,0.833,5,3,1
197,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
198,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
199,0.909,1,0.833,5,0,1,0.909,1,0.833,5,0,1
200,0.923,0.857,1,6,1,0,0.923,0.857,1,6,1,0
201,0.769,0.625,1,5,3,0,0.769,0.625,1,5,3,0
202,0.727,0.8,0.667,4,1,2,0.727,0.8,0.667,4,1,2
203,0.6,0.429,1,6,8,0,0.6,0.429,1,6,8,0
204,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
205,0.286,0.182,0.667,4,18,2,0.286,0.182,0.667,4,18,2
206,0.875,0.778,1,7,2,0,0.75,0.667,0.857,6,3,1
207,0.4,0.267,0.8,4,11,1,0.4,0.267,0.8,4,11,1
208,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
209,0.5,0.364,0.8,4,7,1,0.5,0.364,0.8,4,7,1
210,0.625,0.455,1,5,6,0,0.5,0.364,0.8,4,7,1
211,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
212,0.6,0.462,0.857,6,7,1,0.6,0.462,0.857,6,7,1
213,0.583,0.412,1,7,10,0,0.5,0.353,0.857,6,11,1
214,0.56,0.389,1,7,11,0,0.48,0.333,0.857,6,12,1
215,0.444,0.3,0.857,6,14,1,0.444,0.3,0.857,6,14,1
216,0.5,0.353,0.857,6,11,1,0.417,0.294,0.714,5,12,2
217,0.538,0.368,1,7,12,0,0.538,0.368,1,7,12,0
218,0.667,0.5,1,7,7,0,0.667,0.5,1,7,7,0
219,0.438,0.292,0.875,7,17,1,0.438,0.292,0.875,7,17,1
220,0.364,0.235,0.8,4,13,1,0.273,0.176,0.6,3,14,2
221,0.435,0.312,0.714,5,11,2,0.348,0.25,0.571,4,12,3
222,0.526,0.357,1,5,9,0,0.526,0.357,1,5,9,0
223,0.571,0.5,0.667,4,4,2,0.571,0.5,0.667,4,4,2
224,0.353,0.25,0.6,3,9,2,0.353,0.25,0.6,3,9,2
225,0.556,0.385,1,5,8,0,0.556,0.385,1,5,8,0
226,0.615,0.444,1,4,5,0,0.615,0.444,1,4,5,0
227,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
228,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
229,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
230,0.444,0.286,1,4,10,0,0.444,0.286,1,4,10,0
231,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
232,0.444,0.286,1,4,10,0,0.444,0.286,1,4,10,0
233,0.462,0.333,0.75,3,6,1,0.462,0.333,0.75,3,6,1
234,0.429,0.273,1,3,8,0,0.429,0.273,1,3,8,0
235,0.375,0.231,1,3,10,0,0.25,0.154,0.667,2,11,1
236,0.353,0.214,1,3,11,0,0.353,0.214,1,3,11,0
237,0.5,0.333,1,3,6,0,0.5,0.333,1,3,6,0
238,0.429,0.273,1,3,8,0,0.429,0.273,1,3,8,0
239,0.267,0.167,0.667,2,10,1,0.267,0.167,0.667,2,10,1
240,0.286,0.167,1,2,10,0,0.286,0.167,1,2,10,0
241,0.286,0.167,1,2,10,0,0.286,0.167,1,2,10,0
242,0.235,0.133,1,2,13,0,0.235,0.133,1,2,13,0
243,0.25,0.143,1,2,12,0,0.125,0.0714,0.5,1,13,1
244,0.267,0.154,1,2,11,0,0.267,0.154,1,2,11,0
245,0.286,0.167,1,2,10,0,0.143,0.0833,0.5,1,11,1
246,0.286,0.167,1,2,10,0,0.286,0.167,1,2,10,0
247,0.267,0.154,1,2,11,0,0.267,0.154,1,2,11,0
248,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
249,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
250,0.364,0.222,1,2,7,0,0.182,0.111,0.5,1,8,1
251,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
252,0.364,0.222,1,2,7,0,0.182,0.111,0.5,1,8,1
253,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
254,0.25,0.143,1,2,12,0,0.25,0.143,1,2,12,0
255,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
256,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
257,0.5,0.333,1,3,6,0,0.333,0.222,0.667,2,7,1
258,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
259,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
260,0.462,0.3,1,3,7,0,0.308,0.2,0.667,2,8,1
261,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
262,0.5,0.429,0.6,3,4,2,0.5,0.429,0.6,3,4,2
263,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
264,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
265,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
266,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
267,0.429,0.3,0.75,3,7,1,0.429,0.3,0.75,3,7,1
268,0.429,0.3,0.75,3,7,1,0.429,0.3,0.75,3,7,1
269,0.444,0.286,1,4,10,0,0.444,0.286,1,4,10,0
270,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
271,0.667,0.571,0.8,4,3,1,0.667,0.571,0.8,4,3,1
272,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
273,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
274,0.588,0.417,1,5,7,0,0.588,0.417,1,5,7,0
275,0.381,0.267,0.667,4,11,2,0.381,0.267,0.667,4,11,2
276,0.476,0.333,0.833,5,10,1,0.476,0.333,0.833,5,10,1
277,0.545,0.4,0.857,6,9,1,0.545,0.4,0.857,6,9,1
278,0.48,0.333,0.857,6,12,1,0.4,0.278,0.714,5,13,2
279,0.435,0.312,0.714,5,11,2,0.435,0.312,0.714,5,11,2
280,0.609,0.438,1,7,9,0,0.435,0.312,0.714,5,11,2
281,0.667,0.5,1,7,7,0,0.571,0.429,0.857,6,8,1
282,0.56,0.412,0.875,7,10,1,0.48,0.353,0.75,6,11,2
283,0.571,0.429,0.857,6,8,1,0.571,0.429,0.857,6,8,1
284,0.462,0.316,0.857,6,13,1,0.462,0.316,0.857,6,13,1
285,0.455,0.312,0.833,5,11,1,0.273,0.188,0.5,3,13,3
286,0.385,0.263,0.714,5,14,2,0.385,0.263,0.714,5,14,2
287,0.556,0.417,0.833,5,7,1,0.556,0.417,0.833,5,7,1
288,0.421,0.286,0.8,4,10,1,0.211,0.143,0.4,2,12,3
289,0.526,0.385,0.833,5,8,1,0.421,0.308,0.667,4,9,2
290,0.375,0.333,0.429,3,6,4,0.375,0.333,0.429,3,6,4
291,0.381,0.267,0.667,4,11,2,0.19,0.133,0.333,2,13,4
292,0.625,0.556,0.714,5,4,2,0.5,0.444,0.571,4,5,3
293,0.667,0.625,0.714,5,3,2,0.667,0.625,0.714,5,3,2
294,0.8,0.75,0.857,6,2,1,0.667,0.625,0.714,5,3,2
295,0.625,0.556,0.714,5,4,2,0.625,0.556,0.714,5,4,2
296,0.706,0.667,0.75,6,3,2,0.471,0.444,0.5,4,5,4
297,0.533,0.571,0.5,4,3,4,0.533,0.571,0.5,4,3,4
298,0.571,0.5,0.667,4,4,2,0.571,0.5,0.667,4,4,2
299,0.6,0.462,0.857,6,7,1,0.6,0.462,0.857,6,7,1
300,0.533,0.444,0.667,4,5,2,0.533,0.444,0.667,4,5,2
301,0.714,0.714,0.714,5,2,2,0.571,0.571,0.571,4,3,3
302,0.533,0.444,0.667,4,5,2,0.4,0.333,0.5,3,6,3
303,0.533,0.5,0.571,4,4,3,0.533,0.5,0.571,4,4,3
304,0.636,0.5,0.875,7,7,1,0.636,0.5,0.875,7,7,1
305,0.556,0.5,0.625,5,5,3,0.556,0.5,0.625,5,5,3
306,0.593,0.444,0.889,8,10,1,0.519,0.389,0.778,7,11,2
307,0.538,0.412,0.778,7,10,2,0.385,0.294,0.556,5,12,4
308,0.7,0.583,0.875,7,5,1,0.6,0.5,0.75,6,6,2
309,0.667,0.545,0.857,6,5,1,0.667,0.545,0.857,6,5,1
310,0.667,0.545,0.857,6,5,1,0.556,0.455,0.714,5,6,2
311,0.667,0.5,1,6,6,0,0.556,0.417,0.833,5,7,1
312,0.571,0.5,0.667,4,4,2,0.571,0.5,0.667,4,4,2
313,0.571,0.444,0.8,4,5,1,0.286,0.222,0.4,2,7,3
314,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
315,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
316,0.462,0.333,0.75,3,6,1,0.462,0.333,0.75,3,6,1
317,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
318,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
319,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
320,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
321,0.5,0.429,0.6,3,4,2,0.5,0.429,0.6,3,4,2
322,0.615,0.5,0.8,4,4,1,0.615,0.5,0.8,4,4,1
323,0.727,0.667,0.8,4,2,1,0.727,0.667,0.8,4,2,1
324,0.714,0.556,1,5,4,0,0.714,0.556,1,5,4,0
325,0.909,0.833,1,5,1,0,0.909,0.833,1,5,1,0
326,0.75,0.6,1,6,4,0,0.625,0.5,0.833,5,5,1
327,0.556,0.417,0.833,5,7,1,0.444,0.333,0.667,4,8,2
328,0.706,0.545,1,6,5,0,0.706,0.545,1,6,5,0
329,0.5,0.364,0.8,4,7,1,0.375,0.273,0.6,3,8,2
330,0.5,0.429,0.6,3,4,2,0.5,0.429,0.6,3,4,2
331,0.462,0.333,0.75,3,6,1,0.308,0.222,0.5,2,7,2
332,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
333,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
334,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
335,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
336,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
337,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
338,0.545,0.429,0.75,3,4,1,0.364,0.286,0.5,2,5,2
339,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
340,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
341,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
342,1,1,1,4,0,0,1,1,1,4,0,0
343,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
344,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
345,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
346,0.533,0.444,0.667,4,5,2,0.533,0.444,0.667,4,5,2
347,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
348,0.5,0.5,0.5,3,3,3,0.333,0.333,0.333,2,4,4
349,0.429,0.429,0.429,3,4,4,0.429,0.429,0.429,3,4,4
350,0.267,0.333,0.222,2,4,7,0.267,0.333,0.222,2,4,7
351,0.316,0.3,0.333,3,7,6,0.316,0.3,0.333,3,7,6
352,0.533,0.667,0.444,4,2,5,0.533,0.667,0.444,4,2,5
353,0.667,0.667,0.667,6,3,3,0.667,0.667,0.667,6,3,3
354,0.545,0.75,0.429,3,1,4,0.545,0.75,0.429,3,1,4
355,0.462,0.6,0.375,3,2,5,0.462,0.6,0.375,3,2,5
356,0.571,0.667,0.5,4,2,4,0.571,0.667,0.5,4,2,4
357,0.462,0.429,0.5,3,4,3,0.462,0.429,0.5,3,4,3
358,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
359,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
