frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
105,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
106,0.2,0.125,0.5,1,7,1,0,0,0,0,8,2
107,0.25,0.167,0.5,1,5,1,0,0,0,0,6,2
108,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
109,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
110,0.125,0.0667,1,1,14,0,0,0,0,0,15,1
111,0.105,0.0556,1,1,17,0,0,0,0,0,18,1
112,0.167,0.0909,1,1,10,0,0,0,0,0,11,1
113,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
114,0.167,0.0909,1,1,10,0,0.167,0.0909,1,1,10,0
115,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
116,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
117,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
118,0.222,0.125,1,1,7,0,0.222,0.125,1,1,7,0
119,0.222,0.125,1,1,7,0,0,0,0,0,8,1
120,0.25,0.143,1,1,6,0,0.25,0.143,1,1,6,0
121,0.25,0.143,1,1,6,0,0.25,0.143,1,1,6,0
122,0.222,0.143,0.5,1,6,1,0.222,0.143,0.5,1,6,1
123,0.154,0.0909,0.5,1,10,1,0.154,0.0909,0.5,1,10,1
124,0.125,0.0714,0.5,1,13,1,0.125,0.0714,0.5,1,13,1
125,0.111,0.0625,0.5,1,15,1,0.111,0.0625,0.5,1,15,1
126,0.143,0.0909,0.333,1,10,2,0.143,0.0909,0.333,1,10,2
127,0.267,0.182,0.5,2,9,2,0.267,0.182,0.5,2,9,2
128,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
129,0.182,0.125,0.333,1,7,2,0.182,0.125,0.333,1,7,2
130,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
131,0.167,0.111,0.333,1,8,2,0.167,0.111,0.333,1,8,2
132,0.222,0.133,0.667,2,13,1,0.222,0.133,0.667,2,13,1
133,0.143,0.0833,0.5,1,11,1,0.143,0.0833,0.5,1,11,1
134,0.1,0.0588,0.333,1,16,2,0.1,0.0588,0.333,1,16,2
135,0.3,0.176,1,3,14,0,0.3,0.176,1,3,14,0
136,0.143,0.08,0.667,2,23,1,0.143,0.08,0.667,2,23,1
137,0.0833,0.0455,0.5,1,21,1,0.0833,0.0455,0.5,1,21,1
138,0.08,0.0455,0.333,1,21,2,0.08,0.0455,0.333,1,21,2
139,0.182,0.105,0.667,2,17,1,0.182,0.105,0.667,2,17,1
140,0.286,0.176,0.75,3,14,1,0.286,0.176,0.75,3,14,1
141,0.214,0.125,0.75,3,21,1,0.214,0.125,0.75,3,21,1
142,0.273,0.167,0.75,3,15,1,0.273,0.167,0.75,3,15,1
143,0.296,0.182,0.8,4,18,1,0.296,0.182,0.8,4,18,1
144,0.261,0.167,0.6,3,15,2,0.261,0.167,0.6,3,15,2
145,0.2,0.133,0.4,2,13,3,0.2,0.133,0.4,2,13,3
146,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
147,0.0833,0.0526,0.2,1,18,4,0.0833,0.0526,0.2,1,18,4
148,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
149,0.348,0.222,0.8,4,14,1,0.348,0.222,0.8,4,14,1
150,0.348,0.222,0.8,4,14,1,0.348,0.222,0.8,4,14,1
151,0.4,0.3,0.6,3,7,2,0.4,0.3,0.6,3,7,2
152,0.625,0.455,1,5,6,0,0.5,0.364,0.8,4,7,1
153,0.4,0.3,0.6,3,7,2,0.4,0.3,0.6,3,7,2
154,0.2,0.118,0.667,2,15,1,0.2,0.118,0.667,2,15,1
155,0.162,0.0909,0.75,3,30,1,0.162,0.0909,0.75,3,30,1
156,0.235,0.154,0.5,2,11,2,0.235,0.154,0.5,2,11,2
157,0.364,0.286,0.5,2,5,2,0.364,0.286,0.5,2,5,2
158,0.462,0.333,0.75,3,6,1,0.308,0.222,0.5,2,7,2
159,0.333,0.286,0.4,2,5,3,0.333,0.286,0.4,2,5,3
160,0.444,0.286,1,4,10,0,0.444,0.286,1,4,10,0
161,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
162,0.308,0.222,0.5,2,7,2,0.308,0.222,0.5,2,7,2
163,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
164,0.4,0.273,0.75,3,8,1,0.4,0.273,0.75,3,8,1
165,0.615,0.444,1,4,5,0,0.615,0.444,1,4,5,0
166,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
167,0.833,0.833,0.833,5,1,1,0.833,0.833,0.833,5,1,1
168,0.667,0.571,0.8,4,3,1,0.667,0.571,0.8,4,3,1
169,0.571,0.5,0.667,4,4,2,0.571,0.5,0.667,4,4,2
170,0.3,0.214,0.5,3,11,3,0.3,0.214,0.5,3,11,3
171,0.526,0.357,1,5,9,0,0.526,0.357,1,5,9,0
172,0.348,0.222,0.8,4,14,1,0.348,0.222,0.8,4,14,1
173,0.444,0.308,0.8,4,9,1,0.444,0.308,0.8,4,9,1
174,0.4,0.3,0.6,3,7,2,0.4,0.3,0.6,3,7,2
175,0.316,0.2,0.75,3,12,1,0.316,0.2,0.75,3,12,1
176,0.3,0.188,0.75,3,13,1,0.3,0.188,0.75,3,13,1
177,0.286,0.176,0.75,3,14,1,0.286,0.176,0.75,3,14,1
178,0.273,0.167,0.75,3,15,1,0.273,0.167,0.75,3,15,1
179,0.32,0.19,1,4,17,0,0.32,0.19,1,4,17,0
180,0.4,0.25,1,3,9,0,0.4,0.25,1,3,9,0
181,0.429,0.273,1,3,8,0,0.429,0.273,1,3,8,0
182,0.353,0.214,1,3,11,0,0.353,0.214,1,3,11,0
183,0.25,0.154,0.667,2,11,1,0.25,0.154,0.667,2,11,1
184,0.25,0.154,0.667,2,11,1,0.125,0.0769,0.333,1,12,2
185,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
186,0.133,0.0769,0.5,1,12,1,0.133,0.0769,0.5,1,12,1
187,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
188,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
189,0.267,0.154,1,2,11,0,0.267,0.154,1,2,11,0
190,0.25,0.143,1,3,18,0,0.25,0.143,1,3,18,0
191,0.267,0.167,0.667,2,10,1,0.267,0.167,0.667,2,10,1
192,0.2,0.143,0.333,1,6,2,0.2,0.143,0.333,1,6,2
193,0.286,0.182,0.667,2,9,1,0.286,0.182,0.667,2,9,1
194,0.143,0.0909,0.333,1,10,2,0.143,0.0909,0.333,1,10,2
195,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
196,0.222,0.143,0.5,2,12,2,0.222,0.143,0.5,2,12,2
197,0.3,0.188,0.75,3,13,1,0.3,0.188,0.75,3,13,1
198,0.267,0.182,0.5,2,9,2,0.267,0.182,0.5,2,9,2
199,0.375,0.3,0.5,3,7,3,0.25,0.2,0.333,2,8,4
200,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
201,0.588,0.455,0.833,5,6,1,0.471,0.364,0.667,4,7,2
202,0.261,0.188,0.429,3,13,4,0.087,0.0625,0.143,1,15,6
203,0.4,0.333,0.5,3,6,3,0.4,0.333,0.5,3,6,3
204,0.444,0.5,0.4,2,2,3,0.444,0.5,0.4,2,2,3
205,0.615,0.571,0.667,4,3,2,0.462,0.429,0.5,3,4,3
206,0.333,0.231,0.6,3,10,2,0.222,0.154,0.4,2,11,3
207,0.615,0.5,0.8,4,4,1,0.462,0.375,0.6,3,5,2
208,0.364,0.25,0.667,4,12,2,0.364,0.25,0.667,4,12,2
209,0.4,0.286,0.667,4,10,2,0.4,0.286,0.667,4,10,2
210,0.353,0.25,0.6,3,9,2,0.353,0.25,0.6,3,9,2
211,0.353,0.25,0.6,3,9,2,0.353,0.25,0.6,3,9,2
212,0.421,0.286,0.8,4,10,1,0.421,0.286,0.8,4,10,1
213,0.353,0.25,0.6,3,9,2,0.353,0.25,0.6,3,9,2
214,0.429,0.3,0.75,3,7,1,0.429,0.3,0.75,3,7,1
215,0.727,0.667,0.8,4,2,1,0.727,0.667,0.8,4,2,1
216,0.375,0.273,0.6,3,8,2,0.375,0.273,0.6,3,8,2
217,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
218,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
219,0.462,0.333,0.75,3,6,1,0.462,0.333,0.75,3,6,1
220,0.533,0.444,0.667,4,5,2,0.533,0.444,0.667,4,5,2
221,0.429,0.375,0.5,3,5,3,0.429,0.375,0.5,3,5,3
222,0.421,0.308,0.667,4,9,2,0.421,0.308,0.667,4,9,2
223,0.429,0.375,0.5,3,5,3,0.429,0.375,0.5,3,5,3
224,0.308,0.25,0.4,2,6,3,0.308,0.25,0.4,2,6,3
225,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
226,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
227,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
228,0.4,0.3,0.6,3,7,2,0.4,0.3,0.6,3,7,2
229,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
230,0.4,0.5,0.333,2,2,4,0.4,0.5,0.333,2,2,4
231,0.4,0.333,0.5,3,6,3,0.4,0.333,0.5,3,6,3
232,0.471,0.364,0.667,4,7,2,0.471,0.364,0.667,4,7,2
233,0.533,0.444,0.667,4,5,2,0.533,0.444,0.667,4,5,2
234,0.333,0.273,0.429,3,8,4,0.333,0.273,0.429,3,8,4
235,0.444,0.364,0.571,4,7,3,0.444,0.364,0.571,4,7,3
236,0.4,0.286,0.667,4,10,2,0.4,0.286,0.667,4,10,2
237,0.471,0.4,0.571,4,6,3,0.471,0.4,0.571,4,6,3
238,0.333,0.211,0.8,4,15,1,0.333,0.211,0.8,4,15,1
239,0.588,0.417,1,5,7,0,0.588,0.417,1,5,7,0
240,0.421,0.286,0.8,4,10,1,0.421,0.286,0.8,4,10,1
241,0.5,0.333,1,5,10,0,0.5,0.333,1,5,10,0
242,0.348,0.222,0.8,4,14,1,0.348,0.222,0.8,4,14,1
243,0.4,0.267,0.8,4,11,1,0.4,0.267,0.8,4,11,1
244,0.526,0.385,0.833,5,8,1,0.526,0.385,0.833,5,8,1
245,0.526,0.385,0.833,5,8,1,0.526,0.385,0.833,5,8,1
246,0.364,0.25,0.667,4,12,2,0.364,0.25,0.667,4,12,2
247,0.4,0.286,0.667,4,10,2,0.4,0.286,0.667,4,10,2
248,0.364,0.25,0.667,4,12,2,0.364,0.25,0.667,4,12,2
249,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
250,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
251,0.316,0.231,0.5,3,10,3,0.316,0.231,0.5,3,10,3
252,0.286,0.188,0.6,3,13,2,0.286,0.188,0.6,3,13,2
253,0.25,0.158,0.6,3,16,2,0.25,0.158,0.6,3,16,2
254,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
255,0.429,0.333,0.6,3,6,2,0.286,0.222,0.4,2,7,3
256,0.4,0.286,0.667,4,10,2,0.4,0.286,0.667,4,10,2
257,0.25,0.2,0.333,2,8,4,0.25,0.2,0.333,2,8,4
258,0.353,0.273,0.5,3,8,3,0.353,0.273,0.5,3,8,3
259,0.267,0.222,0.333,2,7,4,0.267,0.222,0.333,2,7,4
260,0.316,0.231,0.5,3,10,3,0.316,0.231,0.5,3,10,3
261,0.286,0.222,0.4,2,7,3,0.143,0.111,0.2,1,8,4
262,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
263,0.308,0.222,0.5,2,7,2,0.308,0.222,0.5,2,7,2
264,0.286,0.222,0.4,2,7,3,0.286,0.222,0.4,2,7,3
265,0.375,0.273,0.6,3,8,2,0.375,0.273,0.6,3,8,2
266,0.429,0.3,0.75,3,7,1,0.429,0.3,0.75,3,7,1
267,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
268,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
269,0.333,0.25,0.5,2,6,2,0.333,0.25,0.5,2,6,2
270,0.364,0.286,0.5,2,5,2,0.182,0.143,0.25,1,6,3
271,0.333,0.222,0.667,2,7,1,0.333,0.222,0.667,2,7,1
272,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
273,0.333,0.222,0.667,2,7,1,0.333,0.222,0.667,2,7,1
274,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
275,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
276,0.333,0.25,0.5,2,6,2,0.333,0.25,0.5,2,6,2
277,0.333,0.25,0.5,2,6,2,0.333,0.25,0.5,2,6,2
278,0.444,0.333,0.667,2,4,1,0.444,0.333,0.667,2,4,1
279,0.333,0.25,0.5,2,6,2,0.333,0.25,0.5,2,6,2
280,0.4,0.333,0.5,2,4,2,0.4,0.333,0.5,2,4,2
281,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
282,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
283,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
284,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
285,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
286,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
287,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
288,0.444,0.333,0.667,2,4,1,0.444,0.333,0.667,2,4,1
289,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
290,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
291,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
292,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
293,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
294,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
295,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
296,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
297,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
298,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
299,0.333,0.2,1,2,8,0,0.333,0.2,1,2,8,0
300,0.25,0.143,1,2,12,0,0.25,0.143,1,2,12,0
301,0.154,0.0909,0.5,1,10,1,0.154,0.0909,0.5,1,10,1
302,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
303,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
304,0.211,0.118,1,2,15,0,0.211,0.118,1,2,15,0
305,0.118,0.0625,1,2,30,0,0.118,0.0625,1,2,30,0
306,0.25,0.143,1,2,12,0,0.25,0.143,1,2,12,0
307,0.222,0.125,1,2,14,0,0.222,0.125,1,2,14,0
308,0.211,0.118,1,2,15,0,0.211,0.118,1,2,15,0
309,0.16,0.087,1,2,21,0,0.16,0.087,1,2,21,0
310,0.235,0.133,1,2,13,0,0.235,0.133,1,2,13,0
311,0.267,0.154,1,2,11,0,0.267,0.154,1,2,11,0
312,0.4,0.286,0.667,2,5,1,0.4,0.286,0.667,2,5,1
313,0.286,0.182,0.667,2,9,1,0.286,0.182,0.667,2,9,1
314,0.267,0.154,1,2,11,0,0.267,0.154,1,2,11,0
315,0.286,0.182,0.667,2,9,1,0.286,0.182,0.667,2,9,1
316,0.333,0.222,0.667,2,7,1,0.333,0.222,0.667,2,7,1
317,0.235,0.143,0.667,2,12,1,0.235,0.143,0.667,2,12,1
318,0.211,0.125,0.667,2,14,1,0.105,0.0625,0.333,1,15,2
319,0.25,0.143,1,3,18,0,0.25,0.143,1,3,18,0
320,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
321,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
322,0.429,0.3,0.75,3,7,1,0.429,0.3,0.75,3,7,1
323,0.316,0.2,0.75,3,12,1,0.316,0.2,0.75,3,12,1
324,0.5,0.333,1,4,8,0,0.5,0.333,1,4,8,0
325,0.667,0.5,1,4,4,0,0.5,0.375,0.75,3,5,1
326,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
327,0.471,0.308,1,4,9,0,0.471,0.308,1,4,9,0
328,0.533,0.364,1,4,7,0,0.533,0.364,1,4,7,0
329,1,1,1,4,0,0,1,1,1,4,0,0
330,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
331,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
332,0.6,0.5,0.75,3,3,1,0.6,0.5,0.75,3,3,1
333,0.8,0.667,1,4,2,0,0.8,0.667,1,4,2,0
334,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
335,0.727,0.571,1,4,3,0,0.727,0.571,1,4,3,0
336,0.667,0.5,1,4,4,0,0.667,0.5,1,4,4,0
337,0.571,0.4,1,4,6,0,0.571,0.4,1,4,6,0
338,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
339,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
340,0.615,0.5,0.8,4,4,1,0.615,0.5,0.8,4,4,1
341,0.5,0.429,0.6,3,4,2,0.5,0.429,0.6,3,4,2
342,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
343,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
344,0.421,0.286,0.8,4,10,1,0.316,0.214,0.6,3,11,2
345,0.533,0.4,0.8,4,6,1,0.533,0.4,0.8,4,6,1
346,0.235,0.182,0.333,2,9,4,0.118,0.0909,0.167,1,10,5
347,0.462,0.429,0.5,3,4,3,0.462,0.429,0.5,3,4,3
348,0.429,0.375,0.5,3,5,3,0.429,0.375,0.5,3,5,3
349,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
350,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
351,0.471,0.333,0.8,4,8,1,0.471,0.333,0.8,4,8,1
352,0.615,0.5,0.8,4,4,1,0.615,0.5,0.8,4,4,1
353,0.533,0.444,0.667,4,5,2,0.533,0.444,0.667,4,5,2
354,0.533,0.4,0.8,4,6,1,0.533,0.4,0.8,4,6,1
355,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
356,0.429,0.375,0.5,3,5,3,0.429,0.375,0.5,3,5,3
357,0.625,0.5,0.833,5,5,1,0.625,0.5,0.833,5,5,1
358,0.444,0.333,0.667,4,8,2,0.444,0.333,0.667,4,8,2
359,0.615,0.5,0.8,4,4,1,0.615,0.5,0.8,4,4,1
360,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
361,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
362,0.3,0.214,0.5,3,11,3,0.3,0.214,0.5,3,11,3
363,0.588,0.455,0.833,5,6,1,0.588,0.455,0.833,5,6,1
364,0.588,0.455,0.833,5,6,1,0.588,0.455,0.833,5,6,1
365,0.737,0.583,1,7,5,0,0.737,0.583,1,7,5,0
366,0.348,0.25,0.571,4,12,3,0.261,0.188,0.429,3,13,4
367,0.667,0.6,0.75,6,4,2,0.667,0.6,0.75,6,4,2
368,0.588,0.5,0.714,5,5,2,0.588,0.5,0.714,5,5,2
369,0.444,0.3,0.857,6,14,1,0.444,0.3,0.857,6,14,1
370,0.632,0.5,0.857,6,6,1,0.632,0.5,0.857,6,6,1
371,0.632,0.545,0.75,6,5,2,0.632,0.545,0.75,6,5,2
372,0.588,0.5,0.714,5,5,2,0.588,0.5,0.714,5,5,2
373,0.556,0.455,0.714,5,6,2,0.556,0.455,0.714,5,6,2
374,0.471,0.4,0.571,4,6,3,0.353,0.3,0.429,3,7,4
375,0.667,0.8,0.571,4,1,3,0.667,0.8,0.571,4,1,3
376,0.571,0.571,0.571,4,3,3,0.571,0.571,0.571,4,3,3
377,0.5,0.364,0.8,4,7,1,0.5,0.364,0.8,4,7,1
378,0.769,0.625,1,5,3,0,0.769,0.625,1,5,3,0
379,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
380,0.462,0.429,0.5,3,4,3,0.462,0.429,0.5,3,4,3
381,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
382,0.667,0.5,1,5,5,0,0.667,0.5,1,5,5,0
383,0.923,0.857,1,6,1,0,0.923,0.857,1,6,1,0
384,0.75,0.6,1,6,4,0,0.75,0.6,1,6,4,0
385,0.727,0.571,1,4,3,0,0.727,0.571,1,4,3,0
386,0.615,0.5,0.8,4,4,1,0.615,0.5,0.8,4,4,1
387,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
388,0.545,0.429,0.75,3,4,1,0.545,0.429,0.75,3,4,1
389,0.429,0.375,0.5,3,5,3,0.429,0.375,0.5,3,5,3
390,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
391,0.286,0.25,0.333,2,6,4,0.286,0.25,0.333,2,6,4
392,0.545,0.5,0.6,3,3,2,0.545,0.5,0.6,3,3,2
393,0.571,0.444,0.8,4,5,1,0.571,0.444,0.8,4,5,1
394,0.333,0.25,0.5,3,9,3,0.222,0.167,0.333,2,10,4
395,0.375,0.25,0.75,3,9,1,0.375,0.25,0.75,3,9,1
396,0.4,0.267,0.8,4,11,1,0.4,0.267,0.8,4,11,1
397,0.533,0.4,0.8,4,6,1,0.533,0.4,0.8,4,6,1
398,0.667,0.75,0.6,3,1,2,0.667,0.75,0.6,3,1,2
399,0.364,0.235,0.8,4,13,1,0.364,0.235,0.8,4,13,1
400,0.429,0.333,0.6,3,6,2,0.429,0.333,0.6,3,6,2
401,0.333,0.231,0.6,3,10,2,0.333,0.231,0.6,3,10,2
402,0.5,0.429,0.6,3,4,2,0.5,0.429,0.6,3,4,2
403,0.182,0.125,0.333,1,7,2,0.182,0.125,0.333,1,7,2
404,0.353,0.231,0.75,3,10,1,0.353,0.231,0.75,3,10,1
405,0.286,0.2,0.5,2,8,2,0.286,0.2,0.5,2,8,2
406,0.316,0.214,0.6,3,11,2,0.211,0.143,0.4,2,12,3
