275,0,-nan,0,0,0,1,0,-nan,0,0,0,1
276,1,1,1,1,0,0,1,1,1,1,0,0
277,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
278,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
279,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
280,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
281,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
282,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
283,0,-nan,0,0,0,2,0,-nan,0,0,0,2
284,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
285,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
286,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
287,1,1,1,2,0,0,1,1,1,2,0,0
288,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
289,0.5,0.5,0.5,1,1,1,0,0,0,0,2,2
290,0,-nan,0,0,0,2,0,-nan,0,0,0,2
291,0,-nan,0,0,0,2,0,-nan,0,0,0,2
292,0,-nan,0,0,0,2,0,-nan,0,0,0,2
293,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
294,1,1,1,2,0,0,1,1,1,2,0,0
295,0,-nan,0,0,0,2,0,-nan,0,0,0,2
296,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
297,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
298,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
299,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
300,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
301,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
302,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
303,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
304,0,-nan,0,0,0,2,0,-nan,0,0,0,2
305,0,-nan,0,0,0,2,0,-nan,0,0,0,2
306,0,-nan,0,0,0,2,0,-nan,0,0,0,2
307,0,-nan,0,0,0,2,0,-nan,0,0,0,2
308,0,-nan,0,0,0,2,0,-nan,0,0,0,2
309,0,-nan,0,0,0,1,0,-nan,0,0,0,1
310,0,-nan,0,0,0,1,0,-nan,0,0,0,1
311,0,-nan,0,0,0,1,0,-nan,0,0,0,1
312,0,-nan,0,0,0,1,0,-nan,0,0,0,1
313,0,-nan,0,0,0,2,0,-nan,0,0,0,2
314,0,-nan,0,0,0,1,0,-nan,0,0,0,1
315,0,-nan,0,0,0,1,0,-nan,0,0,0,1
316,0,-nan,0,0,0,2,0,-nan,0,0,0,2
317,0,-nan,0,0,0,1,0,-nan,0,0,0,1
318,0,-nan,0,0,0,1,0,-nan,0,0,0,1
319,0,-nan,0,0,0,1,0,-nan,0,0,0,1
320,0,-nan,0,0,0,2,0,-nan,0,0,0,2
321,0,-nan,0,0,0,1,0,-nan,0,0,0,1
322,0,-nan,0,0,0,1,0,-nan,0,0,0,1
323,0,-nan,0,0,0,1,0,-nan,0,0,0,1
324,0,-nan,0,0,0,1,0,-nan,0,0,0,1
325,0,-nan,0,0,0,1,0,-nan,0,0,0,1
326,0,-nan,0,0,0,1,0,-nan,0,0,0,1
327,0,-nan,0,0,0,2,0,-nan,0,0,0,2
328,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
329,0,-nan,0,0,0,2,0,-nan,0,0,0,2
330,0,-nan,0,0,0,2,0,-nan,0,0,0,2
331,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
332,0,0,0,0,1,3,0,0,0,0,1,3
333,0,0,0,0,1,3,0,0,0,0,1,3
334,0,0,0,0,1,2,0,0,0,0,1,2
335,0,-nan,0,0,0,2,0,-nan,0,0,0,2
336,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
337,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
338,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
339,1,1,1,1,0,0,1,1,1,1,0,0
340,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
341,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
342,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
343,0,-nan,0,0,0,2,0,-nan,0,0,0,2
344,0,-nan,0,0,0,1,0,-nan,0,0,0,1
345,0,-nan,0,0,0,1,0,-nan,0,0,0,1
346,0,-nan,0,0,0,1,0,-nan,0,0,0,1
348,0,-nan,0,0,0,1,0,-nan,0,0,0,1
350,0,-nan,0,0,0,1,0,-nan,0,0,0,1
358,0,-nan,0,0,0,1,0,-nan,0,0,0,1
359,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
360,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
361,0,0,0,0,2,2,0,0,0,0,2,2
362,0,0,0,0,2,1,0,0,0,0,2,1
363,0,0,0,0,1,1,0,0,0,0,1,1
364,0,0,0,0,1,1,0,0,0,0,1,1
365,0,-nan,0,0,0,1,0,-nan,0,0,0,1
366,1,1,1,1,0,0,1,1,1,1,0,0
367,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
368,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
369,1,1,1,1,0,0,1,1,1,1,0,0
370,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
371,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
372,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
373,0,-nan,0,0,0,1,0,-nan,0,0,0,1
383,1,1,1,1,0,0,1,1,1,1,0,0
384,0,-nan,0,0,0,1,0,-nan,0,0,0,1
385,0,-nan,0,0,0,1,0,-nan,0,0,0,1
386,1,1,1,1,0,0,1,1,1,1,0,0
387,1,1,1,1,0,0,1,1,1,1,0,0
388,1,1,1,1,0,0,1,1,1,1,0,0
389,1,1,1,1,0,0,1,1,1,1,0,0
393,0,-nan,0,0,0,1,0,-nan,0,0,0,1
394,0,0,0,0,1,2,0,0,0,0,1,2
395,0,-nan,0,0,0,2,0,-nan,0,0,0,2
396,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
397,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
398,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
399,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
400,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
401,1,1,1,2,0,0,1,1,1,2,0,0
402,1,1,1,2,0,0,1,1,1,2,0,0
403,1,1,1,2,0,0,1,1,1,2,0,0
404,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
405,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
406,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
407,0,0,0,0,2,2,0,0,0,0,2,2
408,0,0,0,0,1,2,0,0,0,0,1,2
409,0,0,0,0,1,2,0,0,0,0,1,2
410,0,0,0,0,2,2,0,0,0,0,2,2
411,0,0,0,0,2,2,0,0,0,0,2,2
412,0,0,0,0,2,2,0,0,0,0,2,2
413,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
414,0,0,0,0,1,2,0,0,0,0,1,2
415,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
416,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
417,1,1,1,1,0,0,1,1,1,1,0,0
418,1,1,1,1,0,0,1,1,1,1,0,0
419,1,1,1,1,0,0,1,1,1,1,0,0
420,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
421,0.286,0.2,0.5,1,4,1,0.286,0.2,0.5,1,4,1
422,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
423,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
424,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
425,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
426,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
427,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
428,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
429,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
430,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
431,0.5,0.5,0.5,1,1,1,0,0,0,0,2,2
432,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
433,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
434,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
435,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
436,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
437,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
438,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
439,1,1,1,1,0,0,1,1,1,1,0,0
440,1,1,1,1,0,0,1,1,1,1,0,0
441,1,1,1,1,0,0,1,1,1,1,0,0
442,1,1,1,1,0,0,1,1,1,1,0,0
443,1,1,1,1,0,0,1,1,1,1,0,0
444,1,1,1,1,0,0,1,1,1,1,0,0
445,0,-nan,0,0,0,1,0,-nan,0,0,0,1
446,0,-nan,0,0,0,1,0,-nan,0,0,0,1
452,0,-nan,0,0,0,1,0,-nan,0,0,0,1
453,0,-nan,0,0,0,1,0,-nan,0,0,0,1
574,0,-nan,0,0,0,1,0,-nan,0,0,0,1
575,0,-nan,0,0,0,1,0,-nan,0,0,0,1
576,0,-nan,0,0,0,1,0,-nan,0,0,0,1
577,0,-nan,0,0,0,1,0,-nan,0,0,0,1
578,0,-nan,0,0,0,1,0,-nan,0,0,0,1
580,0,-nan,0,0,0,1,0,-nan,0,0,0,1
589,0,-nan,0,0,0,1,0,-nan,0,0,0,1
591,0,-nan,0,0,0,1,0,-nan,0,0,0,1
592,1,1,1,1,0,0,1,1,1,1,0,0
593,1,1,1,1,0,0,1,1,1,1,0,0
594,1,1,1,1,0,0,1,1,1,1,0,0
595,1,1,1,1,0,0,1,1,1,1,0,0
596,1,1,1,1,0,0,1,1,1,1,0,0
597,1,1,1,1,0,0,1,1,1,1,0,0
598,1,1,1,1,0,0,1,1,1,1,0,0
599,1,1,1,1,0,0,1,1,1,1,0,0
600,1,1,1,1,0,0,1,1,1,1,0,0
601,1,1,1,1,0,0,1,1,1,1,0,0
602,1,1,1,1,0,0,1,1,1,1,0,0
603,1,1,1,1,0,0,1,1,1,1,0,0
604,1,1,1,1,0,0,1,1,1,1,0,0
605,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
606,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
607,1,1,1,1,0,0,1,1,1,1,0,0
608,1,1,1,1,0,0,1,1,1,1,0,0
609,1,1,1,1,0,0,1,1,1,1,0,0
610,1,1,1,1,0,0,0,0,0,0,1,1
611,1,1,1,1,0,0,0,0,0,0,1,1
612,0,-nan,0,0,0,1,0,-nan,0,0,0,1
613,0,-nan,0,0,0,1,0,-nan,0,0,0,1
614,0,0,0,0,1,1,0,0,0,0,1,1
615,0,-nan,0,0,0,1,0,-nan,0,0,0,1
616,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
617,0,-nan,0,0,0,1,0,-nan,0,0,0,1
618,0,0,0,0,1,1,0,0,0,0,1,1
620,0,0,0,0,1,1,0,0,0,0,1,1
621,0,0,0,0,1,1,0,0,0,0,1,1
622,0,-nan,0,0,0,1,0,-nan,0,0,0,1
623,0,-nan,0,0,0,1,0,-nan,0,0,0,1
625,0,-nan,0,0,0,1,0,-nan,0,0,0,1
646,0,0,0,0,1,1,0,0,0,0,1,1
647,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
648,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
649,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
650,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
651,1,1,1,1,0,0,0,0,0,0,1,1
652,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
653,0,0,0,0,1,1,0,0,0,0,1,1
654,0,0,0,0,1,1,0,0,0,0,1,1
655,0,-nan,0,0,0,1,0,-nan,0,0,0,1
656,0,-nan,0,0,0,1,0,-nan,0,0,0,1
657,0,0,0,0,1,1,0,0,0,0,1,1
658,0,-nan,0,0,0,1,0,-nan,0,0,0,1
659,0,0,0,0,2,1,0,0,0,0,2,1
660,0,0,0,0,1,1,0,0,0,0,1,1
661,0,-nan,0,0,0,1,0,-nan,0,0,0,1
662,1,1,1,1,0,0,1,1,1,1,0,0
663,0,-nan,0,0,0,1,0,-nan,0,0,0,1
664,1,1,1,1,0,0,1,1,1,1,0,0
665,1,1,1,1,0,0,1,1,1,1,0,0
666,0.5,0.333,1,1,2,0,0,0,0,0,3,1
667,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
668,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
669,1,1,1,1,0,0,0,0,0,0,1,1
670,1,1,1,1,0,0,1,1,1,1,0,0
671,1,1,1,1,0,0,1,1,1,1,0,0
672,1,1,1,1,0,0,1,1,1,1,0,0
673,0.5,0.333,1,1,2,0,0,0,0,0,3,1
674,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
675,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
676,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
677,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
678,0.5,0.333,1,1,2,0,0,0,0,0,3,1
679,0.667,1,0.5,1,0,1,0,0,0,0,1,2
680,0.667,1,0.5,1,0,1,0,0,0,0,1,2
681,0.333,0.333,0.333,1,2,2,0,0,0,0,3,3
682,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
683,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
684,0,0,0,0,2,3,0,0,0,0,2,3
685,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
686,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
687,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
688,0.286,0.25,0.333,1,3,2,0,0,0,0,4,3
689,0.25,0.2,0.333,1,4,2,0,0,0,0,5,3
690,0.333,0.333,0.333,1,2,2,0,0,0,0,3,3
691,0.333,0.333,0.333,1,2,2,0,0,0,0,3,3
692,0.4,0.5,0.333,1,1,2,0,0,0,0,2,3
693,0.5,1,0.333,1,0,2,0,0,0,0,1,3
694,0.333,0.333,0.333,1,2,2,0,0,0,0,3,3
695,0.333,0.333,0.333,1,2,2,0,0,0,0,3,3
696,0.222,0.167,0.333,1,5,2,0,0,0,0,6,3
697,0.667,0.5,1,3,3,0,0.222,0.167,0.333,1,5,2
698,0.75,0.6,1,3,2,0,0.5,0.4,0.667,2,3,1
699,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
700,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
701,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
702,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
703,1,1,1,3,0,0,1,1,1,3,0,0
704,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
705,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
706,0.667,0.5,1,3,3,0,0.444,0.333,0.667,2,4,1
707,0.545,0.375,1,3,5,0,0.364,0.25,0.667,2,6,1
708,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
709,0.5,0.333,1,3,6,0,0.333,0.222,0.667,2,7,1
710,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
711,0.571,0.5,0.667,2,2,1,0.286,0.25,0.333,1,3,2
712,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
713,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
714,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
715,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
716,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
717,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
718,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
719,0.308,0.2,0.667,2,8,1,0.308,0.2,0.667,2,8,1
720,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
721,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
722,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
723,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
724,0.444,0.333,0.667,2,4,1,0.444,0.333,0.667,2,4,1
725,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
726,0.667,0.5,1,3,3,0,0.667,0.5,1,3,3,0
727,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
728,0.462,0.3,1,3,7,0,0.462,0.3,1,3,7,0
729,0.545,0.375,1,3,5,0,0.545,0.375,1,3,5,0
730,0.6,0.429,1,3,4,0,0.6,0.429,1,3,4,0
731,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
732,0.5,0.333,1,3,6,0,0.167,0.111,0.333,1,8,2
733,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
734,0.6,0.5,0.75,3,3,1,0.4,0.333,0.5,2,4,2
735,0.5,0.333,1,3,6,0,0.5,0.333,1,3,6,0
736,0.667,0.5,1,5,5,0,0.667,0.5,1,5,5,0
737,0.421,0.286,0.8,4,10,1,0.421,0.286,0.8,4,10,1
738,0.667,0.5,1,5,5,0,0.533,0.4,0.8,4,6,1
739,0.429,0.333,0.6,3,6,2,0.286,0.222,0.4,2,7,3
740,0.222,0.167,0.333,1,5,2,0.222,0.167,0.333,1,5,2
741,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
742,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
743,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
744,0.444,0.333,0.667,2,4,1,0.444,0.333,0.667,2,4,1
745,0.25,0.154,0.667,2,11,1,0.25,0.154,0.667,2,11,1
746,0.364,0.25,0.667,2,6,1,0.364,0.25,0.667,2,6,1
747,0.5,0.333,1,2,4,0,0.25,0.167,0.5,1,5,1
