frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
49,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
50,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
51,0.5,0.4,0.667,2,3,1,0.5,0.4,0.667,2,3,1
52,0.75,0.6,1,3,2,0,0.75,0.6,1,3,2,0
53,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
54,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
55,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
56,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
57,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
58,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
59,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
60,0.667,0.6,0.75,3,2,1,0.667,0.6,0.75,3,2,1
61,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
62,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
63,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
64,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
65,0.857,0.75,1,3,1,0,0.857,0.75,1,3,1,0
66,0.75,0.75,0.75,3,1,1,0.75,0.75,0.75,3,1,1
67,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
68,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
69,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
70,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
71,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
72,1,1,1,3,0,0,1,1,1,3,0,0
73,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
74,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
75,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
76,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
77,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
78,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
79,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
80,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
81,1,1,1,3,0,0,1,1,1,3,0,0
82,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
83,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
84,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
85,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
86,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
87,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
88,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
89,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
90,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
91,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
92,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
93,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
94,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
95,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
96,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
97,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
98,1,1,1,3,0,0,1,1,1,3,0,0
99,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
100,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
101,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
102,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
103,1,1,1,2,0,0,1,1,1,2,0,0
104,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
105,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
106,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
107,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
108,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
109,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
110,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
111,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
112,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
113,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
114,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
115,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
116,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
117,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
118,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
119,1,1,1,3,0,0,1,1,1,3,0,0
120,1,1,1,3,0,0,1,1,1,3,0,0
121,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
122,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
123,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
124,1,1,1,2,0,0,1,1,1,2,0,0
125,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
126,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
127,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
128,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
129,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
130,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
131,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
132,0.667,0.667,0.667,2,1,1,0.333,0.333,0.333,1,2,2
133,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
134,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
135,0.8,1,0.667,2,0,1,0.4,0.5,0.333,1,1,2
136,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
137,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
138,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
139,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
140,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
141,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
142,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
143,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
144,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
145,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
146,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
147,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
148,0,-nan,0,0,0,2,0,-nan,0,0,0,2
149,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
150,0,-nan,0,0,0,3,0,-nan,0,0,0,3
151,0,-nan,0,0,0,3,0,-nan,0,0,0,3
152,0,-nan,0,0,0,2,0,-nan,0,0,0,2
153,0,-nan,0,0,0,2,0,-nan,0,0,0,2
154,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
155,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
156,0,-nan,0,0,0,3,0,-nan,0,0,0,3
157,0,-nan,0,0,0,3,0,-nan,0,0,0,3
158,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
159,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
160,0,-nan,0,0,0,3,0,-nan,0,0,0,3
161,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
162,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
163,0,-nan,0,0,0,3,0,-nan,0,0,0,3
164,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
165,0,-nan,0,0,0,2,0,-nan,0,0,0,2
166,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
167,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
168,0,-nan,0,0,0,3,0,-nan,0,0,0,3
169,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
170,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
171,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
172,0,-nan,0,0,0,2,0,-nan,0,0,0,2
173,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
174,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
175,1,1,1,1,0,0,1,1,1,1,0,0
176,0,-nan,0,0,0,2,0,-nan,0,0,0,2
177,0,-nan,0,0,0,2,0,-nan,0,0,0,2
178,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
179,0,-nan,0,0,0,2,0,-nan,0,0,0,2
180,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
181,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
182,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
183,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
184,0,-nan,0,0,0,2,0,-nan,0,0,0,2
185,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
186,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
187,0,-nan,0,0,0,2,0,-nan,0,0,0,2
188,0,-nan,0,0,0,3,0,-nan,0,0,0,3
189,0,-nan,0,0,0,2,0,-nan,0,0,0,2
190,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
191,0,-nan,0,0,0,3,0,-nan,0,0,0,3
192,0,-nan,0,0,0,3,0,-nan,0,0,0,3
193,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
194,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
195,0,-nan,0,0,0,1,0,-nan,0,0,0,1
196,0,-nan,0,0,0,2,0,-nan,0,0,0,2
197,0,-nan,0,0,0,3,0,-nan,0,0,0,3
198,0,-nan,0,0,0,2,0,-nan,0,0,0,2
199,0,-nan,0,0,0,2,0,-nan,0,0,0,2
200,0,-nan,0,0,0,1,0,-nan,0,0,0,1
201,0,-nan,0,0,0,1,0,-nan,0,0,0,1
202,1,1,1,1,0,0,1,1,1,1,0,0
203,0,-nan,0,0,0,1,0,-nan,0,0,0,1
204,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
