frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
94,0.667,0.667,0.667,8,4,4,0.667,0.667,0.667,8,4,4
95,0.455,0.5,0.417,5,5,7,0.455,0.5,0.417,5,5,7
96,0.667,0.636,0.7,7,4,3,0.667,0.636,0.7,7,4,3
97,0.636,0.636,0.636,7,4,4,0.455,0.455,0.455,5,6,6
98,0.56,0.5,0.636,7,7,4,0.48,0.429,0.545,6,8,5
99,0.6,0.6,0.6,6,4,4,0.6,0.6,0.6,6,4,4
100,0.737,0.778,0.7,7,2,3,0.737,0.778,0.7,7,2,3
101,0.6,0.6,0.6,6,4,4,0.6,0.6,0.6,6,4,4
102,0.667,0.583,0.778,7,5,2,0.571,0.5,0.667,6,6,3
103,0.7,0.636,0.778,7,4,2,0.5,0.455,0.556,5,6,4
104,0.6,0.545,0.667,6,5,3,0.6,0.545,0.667,6,5,3
105,0.632,0.545,0.75,6,5,2,0.526,0.455,0.625,5,6,3
106,0.455,0.333,0.714,5,10,2,0.364,0.267,0.571,4,11,3
107,0.471,0.444,0.5,4,5,4,0.353,0.333,0.375,3,6,5
108,0.462,0.5,0.429,3,3,4,0.308,0.333,0.286,2,4,5
109,0.8,1,0.667,4,0,2,0.6,0.75,0.5,3,1,3
110,0.571,0.667,0.5,4,2,4,0.571,0.667,0.5,4,2,4
111,0.625,0.625,0.625,5,3,3,0.625,0.625,0.625,5,3,3
112,0.714,0.714,0.714,5,2,2,0.714,0.714,0.714,5,2,2
113,0.625,0.556,0.714,5,4,2,0.625,0.556,0.714,5,4,2
114,1,1,1,6,0,0,0.833,0.833,0.833,5,1,1
115,0.727,1,0.571,4,0,3,0.727,1,0.571,4,0,3
116,0.667,0.625,0.714,5,3,2,0.533,0.5,0.571,4,4,3
117,0.667,0.8,0.571,4,1,3,0.667,0.8,0.571,4,1,3
118,0.667,0.8,0.571,4,1,3,0.5,0.6,0.429,3,2,4
119,0.364,0.667,0.25,2,1,6,0.364,0.667,0.25,2,1,6
120,0.545,0.75,0.429,3,1,4,0.545,0.75,0.429,3,1,4
121,0.364,0.5,0.286,2,2,5,0.364,0.5,0.286,2,2,5
122,0.545,0.6,0.5,3,2,3,0.545,0.6,0.5,3,2,3
123,0.4,0.5,0.333,2,2,4,0.4,0.5,0.333,2,2,4
124,0.444,0.667,0.333,2,1,4,0.444,0.667,0.333,2,1,4
125,0.667,0.667,0.667,4,2,2,0.667,0.667,0.667,4,2,2
126,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
127,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
128,0.75,1,0.6,3,0,2,0.75,1,0.6,3,0,2
129,0.8,0.8,0.8,4,1,1,0.8,0.8,0.8,4,1,1
130,0.533,0.4,0.8,4,6,1,0.533,0.4,0.8,4,6,1
131,0.462,0.375,0.6,3,5,2,0.462,0.375,0.6,3,5,2
132,0.25,0.25,0.25,1,3,3,0.25,0.25,0.25,1,3,3
133,0.4,0.333,0.5,2,4,2,0.2,0.167,0.25,1,5,3
134,0.444,0.5,0.4,2,2,3,0.222,0.25,0.2,1,3,4
135,0.364,0.286,0.5,2,5,2,0.364,0.286,0.5,2,5,2
136,0.571,0.5,0.667,2,2,1,0.571,0.5,0.667,2,2,1
137,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
138,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
139,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
140,0.333,0.333,0.333,1,2,2,0.333,0.333,0.333,1,2,2
141,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
142,0.286,0.2,0.5,1,4,1,0.286,0.2,0.5,1,4,1
143,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
144,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
145,0.286,0.2,0.5,1,4,1,0.286,0.2,0.5,1,4,1
146,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
147,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
148,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
149,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
150,1,1,1,1,0,0,1,1,1,1,0,0
151,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
152,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
153,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
154,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
155,1,1,1,1,0,0,1,1,1,1,0,0
175,0,-nan,0,0,0,1,0,-nan,0,0,0,1
176,0,-nan,0,0,0,1,0,-nan,0,0,0,1
177,1,1,1,1,0,0,1,1,1,1,0,0
178,1,1,1,1,0,0,1,1,1,1,0,0
179,1,1,1,1,0,0,1,1,1,1,0,0
180,1,1,1,1,0,0,1,1,1,1,0,0
181,0,-nan,0,0,0,1,0,-nan,0,0,0,1
182,0,-nan,0,0,0,1,0,-nan,0,0,0,1
184,0,-nan,0,0,0,1,0,-nan,0,0,0,1
185,0,-nan,0,0,0,1,0,-nan,0,0,0,1
214,0,-nan,0,0,0,1,0,-nan,0,0,0,1
215,0,-nan,0,0,0,1,0,-nan,0,0,0,1
217,0,-nan,0,0,0,1,0,-nan,0,0,0,1
218,0,-nan,0,0,0,1,0,-nan,0,0,0,1
219,0,-nan,0,0,0,1,0,-nan,0,0,0,1
224,0,-nan,0,0,0,1,0,-nan,0,0,0,1
226,0,-nan,0,0,0,1,0,-nan,0,0,0,1
227,0,-nan,0,0,0,1,0,-nan,0,0,0,1
228,0,-nan,0,0,0,2,0,-nan,0,0,0,2
229,0,-nan,0,0,0,2,0,-nan,0,0,0,2
230,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
231,0,-nan,0,0,0,1,0,-nan,0,0,0,1
232,0,-nan,0,0,0,1,0,-nan,0,0,0,1
234,0,-nan,0,0,0,1,0,-nan,0,0,0,1
253,0,-nan,0,0,0,1,0,-nan,0,0,0,1
254,0,-nan,0,0,0,1,0,-nan,0,0,0,1
255,0,-nan,0,0,0,1,0,-nan,0,0,0,1
259,0,-nan,0,0,0,1,0,-nan,0,0,0,1
262,1,1,1,1,0,0,1,1,1,1,0,0
263,0,-nan,0,0,0,1,0,-nan,0,0,0,1
264,1,1,1,1,0,0,1,1,1,1,0,0
265,1,1,1,1,0,0,1,1,1,1,0,0
266,1,1,1,1,0,0,1,1,1,1,0,0
267,1,1,1,1,0,0,1,1,1,1,0,0
268,1,1,1,1,0,0,1,1,1,1,0,0
269,1,1,1,1,0,0,1,1,1,1,0,0
270,1,1,1,1,0,0,1,1,1,1,0,0
271,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
272,1,1,1,1,0,0,1,1,1,1,0,0
273,1,1,1,1,0,0,1,1,1,1,0,0
274,1,1,1,1,0,0,1,1,1,1,0,0
275,1,1,1,1,0,0,1,1,1,1,0,0
276,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
277,1,1,1,1,0,0,1,1,1,1,0,0
278,1,1,1,1,0,0,1,1,1,1,0,0
279,1,1,1,1,0,0,1,1,1,1,0,0
280,1,1,1,1,0,0,1,1,1,1,0,0
281,1,1,1,1,0,0,1,1,1,1,0,0
282,1,1,1,1,0,0,1,1,1,1,0,0
283,1,1,1,1,0,0,1,1,1,1,0,0
284,1,1,1,1,0,0,1,1,1,1,0,0
285,1,1,1,1,0,0,1,1,1,1,0,0
286,1,1,1,1,0,0,1,1,1,1,0,0
287,1,1,1,1,0,0,1,1,1,1,0,0
288,1,1,1,1,0,0,1,1,1,1,0,0
289,1,1,1,1,0,0,1,1,1,1,0,0
290,1,1,1,1,0,0,1,1,1,1,0,0
291,0,-nan,0,0,0,1,0,-nan,0,0,0,1
292,1,1,1,1,0,0,1,1,1,1,0,0
293,0,-nan,0,0,0,1,0,-nan,0,0,0,1
294,1,1,1,1,0,0,1,1,1,1,0,0
295,0,-nan,0,0,0,1,0,-nan,0,0,0,1
296,0,-nan,0,0,0,1,0,-nan,0,0,0,1
297,0,-nan,0,0,0,1,0,-nan,0,0,0,1
298,1,1,1,1,0,0,1,1,1,1,0,0
299,1,1,1,1,0,0,1,1,1,1,0,0
300,1,1,1,1,0,0,1,1,1,1,0,0
301,1,1,1,1,0,0,1,1,1,1,0,0
302,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
303,1,1,1,1,0,0,1,1,1,1,0,0
304,1,1,1,1,0,0,1,1,1,1,0,0
305,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
306,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
307,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
308,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
309,1,1,1,2,0,0,1,1,1,2,0,0
310,1,1,1,2,0,0,1,1,1,2,0,0
311,1,1,1,2,0,0,1,1,1,2,0,0
312,1,1,1,2,0,0,1,1,1,2,0,0
313,1,1,1,1,0,0,1,1,1,1,0,0
314,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
315,1,1,1,2,0,0,1,1,1,2,0,0
316,1,1,1,2,0,0,1,1,1,2,0,0
317,1,1,1,2,0,0,1,1,1,2,0,0
318,1,1,1,2,0,0,1,1,1,2,0,0
319,1,1,1,2,0,0,1,1,1,2,0,0
320,1,1,1,2,0,0,1,1,1,2,0,0
321,1,1,1,2,0,0,1,1,1,2,0,0
322,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
323,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
324,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
325,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
326,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
327,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
328,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
329,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
330,1,1,1,1,0,0,1,1,1,1,0,0
331,1,1,1,1,0,0,1,1,1,1,0,0
332,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
333,1,1,1,1,0,0,1,1,1,1,0,0
334,0,-nan,0,0,0,1,0,-nan,0,0,0,1
335,1,1,1,1,0,0,1,1,1,1,0,0
336,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
337,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
338,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
339,1,1,1,1,0,0,1,1,1,1,0,0
340,1,1,1,1,0,0,1,1,1,1,0,0
341,1,1,1,1,0,0,1,1,1,1,0,0
342,1,1,1,1,0,0,1,1,1,1,0,0
343,1,1,1,1,0,0,1,1,1,1,0,0
344,1,1,1,1,0,0,1,1,1,1,0,0
345,1,1,1,1,0,0,1,1,1,1,0,0
346,1,1,1,1,0,0,1,1,1,1,0,0
347,1,1,1,1,0,0,1,1,1,1,0,0
348,1,1,1,1,0,0,1,1,1,1,0,0
349,0,-nan,0,0,0,1,0,-nan,0,0,0,1
350,0,-nan,0,0,0,1,0,-nan,0,0,0,1
383,0,-nan,0,0,0,1,0,-nan,0,0,0,1
386,0,-nan,0,0,0,1,0,-nan,0,0,0,1
387,0,-nan,0,0,0,1,0,-nan,0,0,0,1
388,1,1,1,1,0,0,1,1,1,1,0,0
389,0,-nan,0,0,0,1,0,-nan,0,0,0,1
391,0,0,0,0,1,1,0,0,0,0,1,1
392,0,0,0,0,1,1,0,0,0,0,1,1
394,0,0,0,0,1,1,0,0,0,0,1,1
395,0,0,0,0,1,1,0,0,0,0,1,1
399,0,-nan,0,0,0,1,0,-nan,0,0,0,1
400,0,0,0,0,1,1,0,0,0,0,1,1
403,0,0,0,0,1,1,0,0,0,0,1,1
410,1,1,1,1,0,0,1,1,1,1,0,0
411,1,1,1,1,0,0,1,1,1,1,0,0
412,0,0,0,0,1,1,0,0,0,0,1,1
413,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
414,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
415,1,1,1,1,0,0,1,1,1,1,0,0
416,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
417,0.4,1,0.25,1,0,3,0.4,1,0.25,1,0,3
418,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
419,0,0,0,0,1,3,0,0,0,0,1,3
420,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
421,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
422,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
423,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
424,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
425,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
426,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
427,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
428,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
429,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
430,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
431,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
432,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
433,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
434,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
435,0.889,1,0.8,4,0,1,0.667,0.75,0.6,3,1,2
436,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
437,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
438,0.6,0.75,0.5,3,1,3,0.6,0.75,0.5,3,1,3
439,0.5,0.667,0.4,2,1,3,0.5,0.667,0.4,2,1,3
440,0.571,1,0.4,2,0,3,0.571,1,0.4,2,0,3
441,0.5,1,0.333,2,0,4,0.5,1,0.333,2,0,4
442,0.667,1,0.5,3,0,3,0.667,1,0.5,3,0,3
443,0.833,1,0.714,5,0,2,0.833,1,0.714,5,0,2
444,0.727,1,0.571,4,0,3,0.727,1,0.571,4,0,3
445,0.667,1,0.5,4,0,4,0.667,1,0.5,4,0,4
446,0.667,1,0.5,4,0,4,0.667,1,0.5,4,0,4
447,0.667,1,0.5,4,0,4,0.667,1,0.5,4,0,4
448,0.545,1,0.375,3,0,5,0.545,1,0.375,3,0,5
449,0.667,1,0.5,4,0,4,0.667,1,0.5,4,0,4
450,0.588,0.625,0.556,5,3,4,0.588,0.625,0.556,5,3,4
451,0.706,0.75,0.667,6,2,3,0.706,0.75,0.667,6,2,3
452,0.714,0.714,0.714,5,2,2,0.714,0.714,0.714,5,2,2
453,0.769,1,0.625,5,0,3,0.769,1,0.625,5,0,3
454,0.625,0.625,0.625,5,3,3,0.625,0.625,0.625,5,3,3
455,0.588,0.625,0.556,5,3,4,0.588,0.625,0.556,5,3,4
456,0.588,0.556,0.625,5,4,3,0.588,0.556,0.625,5,4,3
457,0.769,1,0.625,5,0,3,0.769,1,0.625,5,0,3
458,0.545,1,0.375,3,0,5,0.545,1,0.375,3,0,5
459,0.667,1,0.5,5,0,5,0.667,1,0.5,5,0,5
460,0.667,0.833,0.556,5,1,4,0.667,0.833,0.556,5,1,4
461,0.75,0.857,0.667,6,1,3,0.75,0.857,0.667,6,1,3
462,0.75,0.75,0.75,6,2,2,0.75,0.75,0.75,6,2,2
463,0.571,0.667,0.5,4,2,4,0.571,0.667,0.5,4,2,4
464,0.571,0.8,0.444,4,1,5,0.571,0.8,0.444,4,1,5
465,0.625,0.714,0.556,5,2,4,0.625,0.714,0.556,5,2,4
466,0.615,0.8,0.5,4,1,4,0.615,0.8,0.5,4,1,4
467,0.667,1,0.5,4,0,4,0.667,1,0.5,4,0,4
468,0.571,0.8,0.444,4,1,5,0.571,0.8,0.444,4,1,5
469,0.667,0.714,0.625,5,2,3,0.667,0.714,0.625,5,2,3
470,0.615,1,0.444,4,0,5,0.615,1,0.444,4,0,5
471,0.353,0.375,0.333,3,5,6,0.353,0.375,0.333,3,5,6
472,0.533,0.667,0.444,4,2,5,0.533,0.667,0.444,4,2,5
473,0.588,0.556,0.625,5,4,3,0.588,0.556,0.625,5,4,3
474,0.667,0.833,0.556,5,1,4,0.667,0.833,0.556,5,1,4
475,0.824,1,0.7,7,0,3,0.824,1,0.7,7,0,3
476,0.625,0.833,0.5,5,1,5,0.625,0.833,0.5,5,1,5
477,0.762,0.889,0.667,8,1,4,0.762,0.889,0.667,8,1,4
478,0.696,0.727,0.667,8,3,4,0.696,0.727,0.667,8,3,4
479,0.556,0.714,0.455,5,2,6,0.556,0.714,0.455,5,2,6
480,0.696,0.667,0.727,8,4,3,0.696,0.667,0.727,8,4,3
481,0.5,0.625,0.417,5,3,7,0.5,0.625,0.417,5,3,7
482,0.583,0.636,0.538,7,4,6,0.583,0.636,0.538,7,4,6
483,0.444,0.667,0.333,4,2,8,0.444,0.667,0.333,4,2,8
484,0.571,0.6,0.545,6,4,5,0.571,0.6,0.545,6,4,5
485,0.621,0.6,0.643,9,6,5,0.621,0.6,0.643,9,6,5
486,0.759,0.786,0.733,11,3,4,0.759,0.786,0.733,11,3,4
487,0.552,0.571,0.533,8,6,7,0.552,0.571,0.533,8,6,7
488,0.615,0.727,0.533,8,3,7,0.538,0.636,0.467,7,4,8
489,0.647,0.611,0.688,11,7,5,0.588,0.556,0.625,10,8,6
490,0.538,0.5,0.583,7,7,5,0.538,0.5,0.583,7,7,5
491,0.483,0.467,0.5,7,8,7,0.345,0.333,0.357,5,10,9
492,0.606,0.625,0.588,10,6,7,0.606,0.625,0.588,10,6,7
493,0.667,0.667,0.667,10,5,5,0.6,0.6,0.6,9,6,6
494,0.759,0.786,0.733,11,3,4,0.759,0.786,0.733,11,3,4
495,0.643,0.6,0.692,9,6,4,0.643,0.6,0.692,9,6,4
496,0.667,0.8,0.571,8,2,6,0.667,0.8,0.571,8,2,6
497,0.696,0.889,0.571,8,1,6,0.435,0.556,0.357,5,4,9
498,0.75,0.818,0.692,9,2,4,0.75,0.818,0.692,9,2,4
499,0.69,0.625,0.769,10,6,3,0.69,0.625,0.769,10,6,3
500,0.72,0.75,0.692,9,3,4,0.72,0.75,0.692,9,3,4
501,0.667,0.55,0.846,11,9,2,0.667,0.55,0.846,11,9,2
502,0.636,0.636,0.636,7,4,4,0.545,0.545,0.545,6,5,5
503,0.571,0.6,0.545,6,4,5,0.476,0.5,0.455,5,5,6
504,0.533,0.667,0.444,4,2,5,0.533,0.667,0.444,4,2,5
505,0.632,0.667,0.6,6,3,4,0.526,0.556,0.5,5,4,5
506,0.636,0.583,0.7,7,5,3,0.636,0.583,0.7,7,5,3
507,0.609,0.538,0.7,7,6,3,0.609,0.538,0.7,7,6,3
508,0.593,0.471,0.8,8,9,2,0.593,0.471,0.8,8,9,2
509,0.522,0.462,0.6,6,7,4,0.522,0.462,0.6,6,7,4
510,0.7,0.583,0.875,7,5,1,0.6,0.5,0.75,6,6,2
511,0.667,0.571,0.8,8,6,2,0.667,0.571,0.8,8,6,2
512,0.56,0.538,0.583,7,6,5,0.56,0.538,0.583,7,6,5
513,0.48,0.462,0.5,6,7,6,0.48,0.462,0.5,6,7,6
514,0.571,0.6,0.545,6,4,5,0.571,0.6,0.545,6,4,5
515,0.545,0.545,0.545,6,5,5,0.545,0.545,0.545,6,5,5
516,0.583,0.538,0.636,7,6,4,0.583,0.538,0.636,7,6,4
517,0.519,0.438,0.636,7,9,4,0.519,0.438,0.636,7,9,4
518,0.483,0.412,0.583,7,10,5,0.483,0.412,0.583,7,10,5
519,0.583,0.538,0.636,7,6,4,0.583,0.538,0.636,7,6,4
520,0.583,0.583,0.583,7,5,5,0.583,0.583,0.583,7,5,5
521,0.4,0.444,0.364,4,5,7,0.4,0.444,0.364,4,5,7
522,0.429,0.353,0.545,6,11,5,0.357,0.294,0.455,5,12,6
523,0.417,0.357,0.5,5,9,5,0.417,0.357,0.5,5,9,5
524,0.48,0.429,0.545,6,8,5,0.48,0.429,0.545,6,8,5
525,0.545,0.545,0.545,6,5,5,0.545,0.545,0.545,6,5,5
526,0.667,0.7,0.636,7,3,4,0.571,0.6,0.545,6,4,5
527,0.414,0.3,0.667,6,14,3,0.414,0.3,0.667,6,14,3
528,0.5,0.375,0.75,6,10,2,0.5,0.375,0.75,6,10,2
529,0.444,0.333,0.667,4,8,2,0.444,0.333,0.667,4,8,2
530,0.5,0.375,0.75,3,5,1,0.5,0.375,0.75,3,5,1
