frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
54,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
55,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
56,0.222,0.125,1,1,7,0,0.222,0.125,1,1,7,0
57,0.286,0.167,1,1,5,0,0.286,0.167,1,1,5,0
58,0.25,0.143,1,1,6,0,0,0,0,0,7,1
59,0.444,0.286,1,2,5,0,0.222,0.143,0.5,1,6,1
60,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
61,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
62,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
63,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
64,0.333,0.2,1,2,8,0,0.333,0.2,1,2,8,0
65,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
66,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
67,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
68,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
69,0.308,0.182,1,2,9,0,0.308,0.182,1,2,9,0
70,0.222,0.143,0.5,1,6,1,0.222,0.143,0.5,1,6,1
71,0.125,0.0667,1,1,14,0,0.125,0.0667,1,1,14,0
72,0.087,0.0476,0.5,1,20,1,0.087,0.0476,0.5,1,20,1
73,0.286,0.167,1,1,5,0,0.286,0.167,1,1,5,0
74,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
75,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
76,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
77,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
78,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
79,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
80,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
81,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
82,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
83,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
84,1,1,1,1,0,0,1,1,1,1,0,0
85,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
86,0.286,0.167,1,1,5,0,0.286,0.167,1,1,5,0
87,0.133,0.0714,1,1,13,0,0.133,0.0714,1,1,13,0
88,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
89,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
90,0.167,0.0909,1,1,10,0,0.167,0.0909,1,1,10,0
91,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
92,0.222,0.125,1,1,7,0,0.222,0.125,1,1,7,0
93,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
94,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
95,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
96,0.25,0.143,1,1,6,0,0.25,0.143,1,1,6,0
97,0.286,0.167,1,1,5,0,0.286,0.167,1,1,5,0
98,0,0,0,0,1,1,0,0,0,0,1,1
99,0,0,0,0,2,1,0,0,0,0,2,1
100,0,0,0,0,2,1,0,0,0,0,2,1
101,0,0,0,0,3,1,0,0,0,0,3,1
102,0,0,0,0,1,1,0,0,0,0,1,1
103,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
104,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
105,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
106,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
107,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
108,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
109,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
122,0,-nan,0,0,0,1,0,-nan,0,0,0,1
123,0,0,0,0,3,1,0,0,0,0,3,1
124,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
125,0,0,0,0,3,1,0,0,0,0,3,1
126,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
127,0.222,0.125,1,1,7,0,0.222,0.125,1,1,7,0
128,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
129,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
130,0,0,0,0,2,1,0,0,0,0,2,1
131,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
132,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
133,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
134,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
135,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
136,0.25,0.143,1,1,6,0,0.25,0.143,1,1,6,0
137,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
138,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
139,0.286,0.167,1,1,5,0,0.286,0.167,1,1,5,0
140,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
141,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
142,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
143,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
144,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
145,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
146,1,1,1,2,0,0,1,1,1,2,0,0
147,0.8,0.667,1,2,1,0,0.8,0.667,1,2,1,0
148,1,1,1,2,0,0,1,1,1,2,0,0
149,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
150,0.333,0.333,0.333,1,2,2,0.333,0.333,0.333,1,2,2
151,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
152,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
153,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
154,1,1,1,2,0,0,1,1,1,2,0,0
155,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
156,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
157,1,1,1,1,0,0,1,1,1,1,0,0
158,1,1,1,1,0,0,1,1,1,1,0,0
159,1,1,1,1,0,0,1,1,1,1,0,0
160,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
183,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
184,0,-nan,0,0,0,2,0,-nan,0,0,0,2
185,0.667,1,0.5,1,0,1,0.667,1,0.5,1,0,1
186,0.8,0.667,1,2,1,0,0.4,0.333,0.5,1,2,1
187,1,1,1,2,0,0,1,1,1,2,0,0
188,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
189,0.5,0.333,1,1,2,0,0,0,0,0,3,1
190,0.667,0.5,1,1,1,0,0,0,0,0,2,1
191,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
192,1,1,1,1,0,0,1,1,1,1,0,0
193,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
194,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
195,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
196,0.333,0.2,1,1,4,0,0,0,0,0,5,1
197,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
198,0.667,0.5,1,1,1,0,0,0,0,0,2,1
199,1,1,1,1,0,0,1,1,1,1,0,0
212,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
213,1,1,1,1,0,0,0,0,0,0,1,1
214,1,1,1,1,0,0,1,1,1,1,0,0
215,1,1,1,1,0,0,1,1,1,1,0,0
216,1,1,1,1,0,0,1,1,1,1,0,0
217,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
218,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
219,1,1,1,1,0,0,1,1,1,1,0,0
220,1,1,1,1,0,0,1,1,1,1,0,0
221,1,1,1,1,0,0,1,1,1,1,0,0
222,1,1,1,1,0,0,1,1,1,1,0,0
223,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
224,1,1,1,1,0,0,1,1,1,1,0,0
225,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
226,1,1,1,1,0,0,1,1,1,1,0,0
227,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
228,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
229,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
230,0,0,0,0,1,1,0,0,0,0,1,1
231,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
240,0,-nan,0,0,0,1,0,-nan,0,0,0,1
241,0,-nan,0,0,0,1,0,-nan,0,0,0,1
242,0,-nan,0,0,0,1,0,-nan,0,0,0,1
243,1,1,1,1,0,0,1,1,1,1,0,0
244,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
245,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
246,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
247,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
248,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
249,0.0909,0.0476,1,1,20,0,0.0909,0.0476,1,1,20,0
250,0.118,0.0625,1,2,30,0,0.0588,0.0312,0.5,1,31,1
251,0.182,0.1,1,2,18,0,0.182,0.1,1,2,18,0
252,0.111,0.0588,1,2,32,0,0.111,0.0588,1,2,32,0
253,0.148,0.08,1,2,23,0,0.148,0.08,1,2,23,0
254,0.129,0.069,1,2,27,0,0.129,0.069,1,2,27,0
255,0.0444,0.0227,1,1,43,0,0,0,0,0,44,1
256,0.0488,0.025,1,1,39,0,0.0488,0.025,1,1,39,0
257,0.0455,0.0233,1,1,42,0,0.0455,0.0233,1,1,42,0
258,0.0435,0.0222,1,1,44,0,0,0,0,0,45,1
259,0.0333,0.0169,1,1,58,0,0.0333,0.0169,1,1,58,0
260,0.05,0.0256,1,1,38,0,0.05,0.0256,1,1,38,0
261,0.069,0.037,0.5,1,26,1,0.069,0.037,0.5,1,26,1
262,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
263,0.286,0.2,0.5,1,4,1,0,0,0,0,5,2
264,0.286,0.2,0.5,1,4,1,0,0,0,0,5,2
265,0.25,0.167,0.5,1,5,1,0,0,0,0,6,2
266,0.286,0.2,0.5,1,4,1,0,0,0,0,5,2
267,0.25,0.167,0.5,1,5,1,0.25,0.167,0.5,1,5,1
268,0.2,0.125,0.5,1,7,1,0,0,0,0,8,2
269,0.25,0.167,0.5,1,5,1,0,0,0,0,6,2
270,0.143,0.0833,0.5,1,11,1,0,0,0,0,12,2
271,0.182,0.1,1,1,9,0,0.182,0.1,1,1,9,0
272,0.25,0.143,1,1,6,0,0.25,0.143,1,1,6,0
