frame,f1_score(iou>=0.3),precision,recall,TP,FP,FN,f1_score(iou>=0.5),precision,recall,TP,FP,FN
55,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
56,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
57,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
58,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
59,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
60,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
61,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
62,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
63,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
64,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
65,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
66,0.5,1,0.333,1,0,2,0.5,1,0.333,1,0,2
67,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
68,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
69,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
70,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
71,0.8,1,0.667,2,0,1,0.8,1,0.667,2,0,1
72,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
73,0.667,1,0.5,2,0,2,0.667,1,0.5,2,0,2
74,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
75,0.857,1,0.75,3,0,1,0.571,0.667,0.5,2,1,2
76,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
77,0.75,0.75,0.75,3,1,1,0.5,0.5,0.5,2,2,2
78,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
79,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
80,0.857,1,0.75,3,0,1,0.857,1,0.75,3,0,1
81,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
82,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
83,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
84,0.667,1,0.5,2,0,2,0.333,0.5,0.25,1,1,3
85,0.5,0.5,0.5,2,2,2,0.25,0.25,0.25,1,3,3
86,0.333,0.5,0.25,1,1,3,0.333,0.5,0.25,1,1,3
87,0.571,0.667,0.5,2,1,2,0.286,0.333,0.25,1,2,3
88,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
89,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
90,0.571,0.667,0.5,2,1,2,0.571,0.667,0.5,2,1,2
91,0.571,0.667,0.5,2,1,2,0.286,0.333,0.25,1,2,3
92,0.444,0.4,0.5,2,3,2,0.222,0.2,0.25,1,4,3
93,0.5,0.5,0.5,2,2,2,0.5,0.5,0.5,2,2,2
94,0.286,0.333,0.25,1,2,3,0.286,0.333,0.25,1,2,3
95,0.4,0.5,0.333,1,1,2,0.4,0.5,0.333,1,1,2
96,0.667,0.667,0.667,2,1,1,0.667,0.667,0.667,2,1,1
97,0.286,0.25,0.333,1,3,2,0.286,0.25,0.333,1,3,2
98,0.167,0.111,0.333,1,8,2,0.167,0.111,0.333,1,8,2
99,0.0909,0.0526,0.333,1,18,2,0.0909,0.0526,0.333,1,18,2
100,0.0741,0.0417,0.333,1,23,2,0.0741,0.0417,0.333,1,23,2
101,0.105,0.0588,0.5,1,16,1,0.105,0.0588,0.5,1,16,1
102,0.087,0.0476,0.5,1,20,1,0.087,0.0476,0.5,1,20,1
103,0.0833,0.0455,0.5,1,21,1,0.0833,0.0455,0.5,1,21,1
104,0.2,0.125,0.5,1,7,1,0.2,0.125,0.5,1,7,1
105,0.16,0.087,1,2,21,0,0.16,0.087,1,2,21,0
106,0.133,0.0769,0.5,1,12,1,0.133,0.0769,0.5,1,12,1
107,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
108,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
109,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
110,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
111,0.286,0.2,0.5,1,4,1,0.286,0.2,0.5,1,4,1
112,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
113,0.333,0.2,1,1,4,0,0.333,0.2,1,1,4,0
114,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
115,0.25,0.167,0.5,1,5,1,0.25,0.167,0.5,1,5,1
116,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
117,0.25,0.167,0.5,1,5,1,0.25,0.167,0.5,1,5,1
118,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
119,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
120,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
121,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
122,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
123,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
124,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
125,0.4,0.25,1,2,6,0,0.4,0.25,1,2,6,0
126,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
127,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
128,0.5,0.333,1,1,2,0,0.5,0.333,1,1,2,0
129,0.4,0.25,1,1,3,0,0.4,0.25,1,1,3,0
130,0.571,0.4,1,2,3,0,0.571,0.4,1,2,3,0
131,0.333,0.25,0.5,1,3,1,0.333,0.25,0.5,1,3,1
132,0.4,0.25,1,2,6,0,0.2,0.125,0.5,1,7,1
133,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
134,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,1,1,1
135,0.667,0.5,1,2,2,0,0.667,0.5,1,2,2,0
136,0.364,0.222,1,2,7,0,0.364,0.222,1,2,7,0
137,0.444,0.286,1,2,5,0,0.444,0.286,1,2,5,0
138,0.5,0.333,1,2,4,0,0.5,0.333,1,2,4,0
139,0.167,0.0909,1,1,10,0,0.167,0.0909,1,1,10,0
140,0.182,0.111,0.5,1,8,1,0.182,0.111,0.5,1,8,1
141,0.2,0.111,1,1,8,0,0.2,0.111,1,1,8,0
142,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
143,0.667,0.5,1,1,1,0,0.667,0.5,1,1,1,0
144,0.286,0.2,0.5,1,4,1,0.286,0.2,0.5,1,4,1
145,0.4,0.333,0.5,1,2,1,0.4,0.333,0.5,1,2,1
146,0.167,0.1,0.5,1,9,1,0.167,0.1,0.5,1,9,1
