frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25044395.030,6,6,637,0,12,14,2,3,0.085,668,0,14.684,0.667,0.667,0.667,0.667,1.000,1.000,0.000,0.000,0.000,0.667,0.667,0.667,0.667,1.000,1.000,0.000,0.000,0.000
2,25044412.710,3,3,375,1,2,16,12,0,0.172,406,668,13.772,0.500,0.571,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.571,0.333,0.000,0.000,0.000,0.000,0.000,0.000
3,25044413.834,2,3,439,1,1,18,6,1,0.142,466,406,14.261,0.667,0.500,0.500,0.500,0.500,0.400,0.000,0.000,0.000,0.333,0.500,0.500,0.500,0.500,0.400,0.000,0.000,0.000
4,25044413.907,2,2,434,1,4,13,5,0,0.138,457,466,13.737,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.500,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.500
5,25044413.983,2,2,406,1,1,17,6,0,0.116,431,457,14.059,0.750,0.571,0.667,0.500,0.500,0.500,0.500,0.500,0.500,0.750,0.571,0.667,0.500,0.500,0.500,0.500,0.500,0.500
6,25044414.058,3,3,417,0,0,13,8,1,0.114,439,431,13.714,0.857,1.000,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.857,1.000,0.800,0.800,0.500,0.500,0.500,0.500,0.500
7,25044414.132,3,3,435,2,2,12,6,0,0.125,457,439,13.876,0.750,0.857,0.667,0.500,0.500,0.500,0.500,0.500,0.000,0.750,0.857,0.667,0.500,0.500,0.500,0.500,0.500,0.000
8,25044414.205,2,4,425,1,4,16,8,1,0.127,455,457,13.678,0.857,0.857,0.800,0.400,0.400,0.500,0.500,0.000,0.000,0.571,0.571,0.800,0.400,0.400,0.500,0.500,0.000,0.000
9,25044414.282,4,4,444,0,1,16,8,2,0.125,471,455,13.822,0.667,0.667,0.750,0.400,0.333,0.400,0.500,0.500,0.500,0.667,0.667,0.750,0.400,0.333,0.400,0.500,0.500,0.500
10,25044414.357,2,2,471,2,4,18,6,1,0.137,502,471,13.774,0.857,0.857,0.750,0.571,0.800,0.500,0.500,0.500,0.000,0.857,0.857,0.750,0.571,0.800,0.500,0.000,0.000,0.000
11,25044414.432,5,5,468,1,0,17,10,2,0.137,498,502,13.437,0.667,0.750,0.857,1.000,0.500,0.500,0.500,0.500,0.500,0.667,0.750,0.857,1.000,0.500,0.500,0.500,0.500,0.500
12,25044414.505,2,2,442,3,1,10,7,2,0.112,465,498,13.140,1.000,1.000,1.000,0.800,0.500,0.500,0.000,0.000,0.000,1.000,1.000,1.000,0.800,0.500,0.000,0.000,0.000,0.000
13,25044414.580,3,3,474,0,2,14,8,5,0.121,503,465,13.371,0.857,1.000,1.000,1.000,0.800,0.500,0.000,0.000,0.000,0.857,1.000,1.000,1.000,0.800,0.500,0.000,0.000,0.000
14,25044414.655,4,4,478,0,4,14,9,2,0.128,507,503,15.009,0.750,0.857,1.000,0.800,0.800,0.500,0.500,0.000,0.000,0.750,0.857,1.000,0.800,0.400,0.500,0.000,0.000,0.000
15,25044414.729,2,4,429,1,2,14,7,3,0.114,456,507,14.610,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.400,0.400,0.800,0.800,0.800,0.800,0.500,0.500,0.000
16,25044414.805,4,4,488,0,4,9,6,3,0.082,510,456,14.979,0.333,0.333,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000
17,25044414.879,3,3,481,3,6,16,7,2,0.115,515,510,13.678,0.571,0.800,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.571,0.800,0.500,0.500,0.500,0.000,0.000,0.000,0.000
18,25044414.954,4,4,507,4,2,12,6,3,0.088,534,515,13.448,0.857,0.857,1.000,0.500,0.500,0.500,0.500,0.500,0.500,0.857,0.857,1.000,0.500,0.500,0.500,0.500,0.500,0.500
19,25044415.028,2,2,442,0,1,16,5,6,0.085,470,534,14.361,0.857,0.857,0.800,0.667,0.500,0.500,0.500,0.500,0.500,0.857,0.857,0.800,0.667,0.500,0.500,0.500,0.500,0.500
20,25044415.102,6,6,493,1,3,22,10,2,0.128,531,470,12.673,0.500,0.667,0.667,0.667,0.800,0.500,0.500,0.333,0.400,0.500,0.667,0.667,0.667,0.800,0.500,0.500,0.000,0.400
21,25044415.178,5,5,466,1,3,17,9,2,0.100,498,531,12.699,0.545,0.600,0.667,0.750,0.667,0.500,0.500,0.500,0.500,0.545,0.600,0.667,0.750,0.667,0.500,0.500,0.500,0.500
22,25044415.251,4,5,473,1,5,16,7,4,0.107,506,498,12.461,0.667,0.750,1.000,1.000,0.500,0.500,0.500,0.500,0.000,0.667,0.750,0.667,1.000,0.500,0.500,0.500,0.500,0.000
23,25044415.324,3,3,494,2,5,12,10,4,0.099,527,506,12.329,0.750,0.857,0.857,0.800,0.500,0.500,0.500,0.500,0.500,0.750,0.857,0.571,0.800,0.500,0.500,0.500,0.500,0.500
24,25044415.400,3,3,473,2,8,9,9,6,0.099,507,527,12.244,0.857,1.000,1.000,1.000,0.800,0.800,0.500,0.500,0.500,0.857,1.000,0.667,0.667,0.800,0.800,0.500,0.500,0.500
25,25044415.475,4,4,516,0,7,13,10,3,0.107,549,507,12.115,0.667,0.857,1.000,1.000,0.800,0.800,0.800,0.500,0.000,0.667,0.857,1.000,1.000,0.800,0.800,0.800,0.500,0.000
26,25044415.548,5,5,494,1,6,11,8,6,0.103,526,549,13.446,0.400,0.667,0.667,0.800,0.500,0.500,0.000,0.000,0.000,0.400,0.667,0.667,0.800,0.500,0.500,0.000,0.000,0.000
27,25044415.620,4,4,483,3,9,12,6,9,0.144,522,526,12.178,0.600,0.600,0.750,0.667,0.400,0.500,0.000,0.000,0.000,0.600,0.600,0.750,0.667,0.400,0.500,0.000,0.000,0.000
28,25044415.695,4,4,547,7,6,15,8,6,0.143,589,522,11.915,0.500,0.750,0.857,0.750,0.667,0.400,0.000,0.000,0.000,0.500,0.750,0.857,0.750,0.667,0.400,0.000,0.000,0.000
29,25044415.769,4,4,485,2,9,10,8,9,0.143,523,589,11.661,0.333,0.444,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.333,0.444,0.500,0.500,0.500,0.000,0.000,0.000,0.000
30,25044415.918,5,5,495,6,10,14,9,11,0.172,545,523,14.150,0.308,0.286,0.333,0.500,0.500,0.500,0.500,0.000,0.000,0.308,0.286,0.333,0.500,0.500,0.500,0.500,0.000,0.000
31,25044415.991,3,3,471,8,9,12,8,11,0.171,519,545,11.489,0.600,0.667,0.571,0.500,0.500,0.400,0.000,0.000,0.000,0.600,0.667,0.571,0.500,0.500,0.400,0.000,0.000,0.000
32,25044416.066,6,6,481,1,4,10,8,12,0.167,516,519,11.301,0.444,0.571,0.667,0.667,0.800,0.500,0.000,0.000,0.000,0.222,0.286,0.333,0.667,0.800,0.500,0.000,0.000,0.000
33,25044416.138,2,2,451,4,3,11,8,13,0.173,490,516,11.074,0.500,0.250,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.500,0.250,0.400,0.400,0.000,0.000,0.000,0.000,0.000
34,25044416.214,3,3,466,4,8,12,9,13,0.170,512,490,10.951,0.600,0.667,0.667,0.400,0.000,0.000,0.000,0.000,0.000,0.600,0.667,0.667,0.400,0.000,0.000,0.000,0.000,0.000
35,25044416.290,5,3,513,4,9,13,10,11,0.184,560,512,10.939,0.500,0.667,0.667,0.750,0.333,0.500,0.000,0.000,0.000,0.500,0.667,0.667,0.500,0.333,0.500,0.000,0.000,0.000
36,25044416.362,5,5,495,4,9,11,12,13,0.182,544,560,10.829,0.429,0.500,0.600,0.750,0.333,0.333,0.500,0.000,0.000,0.429,0.500,0.600,0.750,0.333,0.333,0.500,0.000,0.000
37,25044416.436,7,7,509,9,11,13,9,14,0.223,565,544,10.471,0.375,0.545,0.667,0.750,0.750,0.800,0.000,0.000,0.000,0.375,0.545,0.667,0.750,0.750,0.800,0.000,0.000,0.000
38,25044416.510,6,6,490,1,10,20,13,16,0.202,550,565,10.498,0.500,0.600,0.750,0.857,1.000,1.000,0.000,0.000,0.000,0.500,0.600,0.750,0.857,1.000,1.000,0.000,0.000,0.000
39,25044416.584,5,5,484,3,12,13,8,14,0.199,534,550,10.216,0.500,0.600,0.667,1.000,0.800,0.500,0.000,0.000,0.000,0.500,0.600,0.667,1.000,0.800,0.500,0.000,0.000,0.000
40,25044416.657,4,4,530,2,14,15,7,19,0.184,587,534,10.176,0.364,0.500,0.667,0.500,0.500,0.500,0.500,0.000,0.000,0.364,0.500,0.667,0.500,0.500,0.500,0.500,0.000,0.000
41,25044416.731,4,5,471,1,17,10,6,16,0.203,521,587,9.824,0.400,0.444,0.571,0.400,0.000,0.000,0.000,0.000,0.000,0.267,0.222,0.286,0.400,0.000,0.000,0.000,0.000,0.000
42,25044416.806,4,4,494,6,12,21,10,10,0.231,553,521,10.096,0.353,0.462,0.600,0.500,0.000,0.000,0.000,0.000,0.000,0.353,0.462,0.600,0.500,0.000,0.000,0.000,0.000,0.000
43,25044416.879,2,2,518,2,13,16,10,22,0.194,581,553,11.090,0.400,0.308,0.250,0.333,0.333,0.333,0.000,0.000,0.000,0.400,0.308,0.250,0.333,0.333,0.333,0.000,0.000,0.000
44,25044416.954,5,5,518,0,10,22,9,15,0.218,574,581,9.779,0.375,0.462,0.364,0.500,0.400,0.000,0.000,0.000,0.000,0.375,0.462,0.364,0.500,0.400,0.000,0.000,0.000,0.000
45,25044417.027,2,4,529,9,11,9,8,13,0.214,579,574,9.676,0.600,0.500,0.571,0.571,0.333,0.000,0.000,0.000,0.000,0.400,0.500,0.571,0.571,0.333,0.000,0.000,0.000,0.000
46,25044417.101,6,6,568,6,12,18,4,12,0.210,620,579,9.366,0.400,0.400,0.667,0.667,0.800,0.800,0.000,0.000,0.000,0.400,0.400,0.667,0.667,0.800,0.800,0.000,0.000,0.000
47,25044417.176,7,7,463,14,7,16,2,10,0.199,512,620,9.307,0.444,0.500,0.667,0.800,0.800,1.000,1.000,0.667,0.667,0.444,0.500,0.667,0.800,0.800,1.000,1.000,0.667,0.667
48,25044417.250,4,4,497,11,12,10,6,3,0.200,539,512,10.354,0.444,0.500,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.444,0.500,0.800,0.500,0.000,0.000,0.000,0.000,0.000
49,25044417.325,4,4,541,6,20,12,8,14,0.203,601,539,9.174,0.286,0.444,0.667,0.500,0.000,0.000,0.000,0.000,0.000,0.286,0.444,0.667,0.500,0.000,0.000,0.000,0.000,0.000
50,25044417.400,5,5,523,8,15,16,10,14,0.215,586,601,9.194,0.364,0.444,0.500,0.571,0.571,0.571,0.400,0.000,0.000,0.364,0.444,0.500,0.571,0.571,0.571,0.400,0.000,0.000
51,25044417.473,4,4,547,8,17,11,9,7,0.182,599,586,9.057,0.600,0.571,0.667,0.667,0.400,0.400,0.500,0.500,0.000,0.600,0.571,0.667,0.667,0.400,0.400,0.500,0.500,0.000
