frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,48715769.691,2,2,383,0,0,0,0,0,0.021,383,0,0.008,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,48715769.765,2,2,373,0,0,0,0,0,0.016,373,383,0.041,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,48715769.839,2,2,389,0,0,0,0,0,0.028,389,373,0.037,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,48715769.911,2,2,366,0,0,0,0,0,0.019,366,389,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,48715769.983,2,2,357,0,0,0,0,0,0.036,357,366,0.012,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,48715770.057,2,2,367,0,0,0,0,0,0.030,367,357,0.064,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
7,48715770.131,2,2,385,0,0,0,0,0,0.049,385,367,0.145,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,48715770.203,2,2,367,0,0,0,0,0,0.044,367,385,0.067,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,48715770.276,2,2,362,0,0,0,0,0,0.039,362,367,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10,48715770.351,2,2,357,0,0,0,0,0,0.025,357,362,0.084,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11,48715770.425,2,2,376,0,0,0,0,0,0.048,376,357,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,48715770.500,2,2,376,0,0,0,0,0,0.059,376,376,0.154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,48715770.572,2,2,363,0,0,0,0,0,0.052,363,376,0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,48715770.643,2,2,383,0,0,0,0,0,0.047,383,363,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,48715770.719,5,5,387,0,0,0,0,0,0.059,387,383,0.219,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
16,48715770.793,2,2,385,0,0,0,0,0,0.062,385,387,0.177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,48715770.865,2,2,368,0,0,0,0,0,0.052,368,385,0.152,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,48715770.938,4,4,377,0,0,0,0,0,0.050,377,368,0.253,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000
19,48715771.011,5,5,388,0,0,0,0,0,0.052,388,377,0.333,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000
20,48715771.085,8,8,387,0,0,0,0,0,0.052,387,388,0.296,0.400,0.400,0.500,0.500,0.667,0.667,1.000,1.000,1.000,0.400,0.400,0.500,0.500,0.667,0.667,1.000,1.000,1.000
21,48715771.159,9,9,356,0,0,0,0,0,0.034,356,387,0.501,0.500,0.500,0.500,0.500,0.667,0.667,0.667,1.000,1.000,0.500,0.500,0.500,0.500,0.667,0.667,0.667,1.000,1.000
22,48715771.231,8,8,389,0,0,0,0,0,0.044,389,356,0.395,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000
23,48715771.306,9,9,381,0,0,0,0,0,0.045,381,389,0.385,0.500,0.500,0.500,0.667,0.667,0.667,0.667,1.000,1.000,0.500,0.500,0.500,0.667,0.667,0.667,0.667,1.000,1.000
24,48715771.381,5,5,384,0,0,0,0,0,0.039,384,381,0.714,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
25,48715771.453,4,4,365,0,0,0,0,0,0.041,365,384,0.654,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000
26,48715771.525,5,5,374,0,0,0,0,0,0.043,374,365,0.532,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
27,48715771.601,3,3,382,0,0,0,0,0,0.047,382,374,0.413,0.571,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.571,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667
