2,29722480.713,6,6,717,15,0,0,0,0,0.149,732,0,0.278,0.571,0.600,0.600,0.600,0.750,0.500,0.571,0.333,0.000,0.429,0.600,0.600,0.600,0.750,0.500,0.286,0.333,0.000
3,29722480.786,9,9,680,14,0,0,0,2,0.147,696,732,0.241,0.571,0.615,0.727,0.600,0.667,0.667,0.667,0.750,0.750,0.571,0.615,0.727,0.600,0.667,0.667,0.667,0.750,0.750
4,29722480.861,4,4,666,14,0,0,0,0,0.134,680,696,0.233,0.462,0.500,0.667,0.667,0.600,0.600,0.600,0.600,0.600,0.462,0.500,0.667,0.667,0.400,0.400,0.400,0.400,0.400
5,29722480.936,2,6,686,12,0,0,0,0,0.119,698,680,0.255,0.667,0.667,0.600,0.600,0.667,0.667,0.600,0.667,0.444,0.533,0.533,0.600,0.600,0.667,0.667,0.600,0.667,0.444
6,29722481.011,3,3,656,19,0,0,0,1,0.130,676,698,0.429,0.833,0.909,0.909,0.800,0.800,0.667,0.667,0.667,0.750,0.833,0.909,0.909,0.800,0.800,0.667,0.667,0.667,0.750
7,29722481.085,4,4,703,20,0,0,0,4,0.149,727,676,0.602,0.588,0.714,0.833,0.667,0.727,0.600,0.667,0.667,0.667,0.588,0.714,0.833,0.667,0.545,0.600,0.667,0.667,0.667
8,29722481.160,4,4,694,21,0,0,0,3,0.142,718,727,0.521,0.909,0.909,1.000,0.909,0.800,0.600,0.600,0.750,0.750,0.909,0.909,1.000,0.909,0.800,0.600,0.600,0.750,0.750
9,29722481.310,4,4,676,11,0,0,0,2,0.138,689,718,0.205,0.615,0.727,0.800,0.800,0.800,0.800,0.750,0.750,0.750,0.615,0.727,0.800,0.800,0.800,0.800,0.750,0.750,0.750
10,29722481.383,4,4,632,17,0,0,0,1,0.162,650,689,0.196,0.615,0.615,0.800,0.800,0.800,0.750,0.750,0.667,0.750,0.615,0.615,0.800,0.800,0.800,0.750,0.750,0.667,0.750
11,29722481.459,9,9,674,10,0,0,0,2,0.130,686,650,0.178,0.727,0.727,0.727,0.667,0.600,0.600,0.667,0.750,0.667,0.727,0.727,0.727,0.667,0.600,0.600,0.667,0.750,0.444
12,29722481.533,6,6,685,23,0,0,0,3,0.163,711,686,0.210,0.400,0.500,0.545,0.545,0.727,0.727,0.600,0.600,0.667,0.400,0.500,0.545,0.545,0.727,0.727,0.600,0.600,0.667
13,29722481.607,6,6,687,27,1,0,0,0,0.175,715,711,0.263,0.533,0.727,0.667,0.750,0.889,0.800,0.600,0.600,0.600,0.533,0.727,0.667,0.750,0.889,0.800,0.600,0.600,0.600
14,29722481.680,6,6,654,35,0,0,0,0,0.184,689,715,0.187,0.533,0.571,0.667,0.615,0.727,0.727,0.667,0.667,0.444,0.533,0.571,0.667,0.615,0.727,0.727,0.444,0.444,0.444
15,29722481.831,4,4,578,19,0,0,0,2,0.155,599,689,0.131,0.667,0.727,0.800,0.800,0.800,0.800,0.600,0.600,0.444,0.667,0.727,0.800,0.800,0.800,0.800,0.600,0.600,0.444
16,29722481.903,5,5,610,13,0,0,0,2,0.142,625,599,0.127,0.667,0.667,0.667,0.727,0.600,0.444,0.444,0.500,0.500,0.667,0.667,0.667,0.727,0.600,0.444,0.444,0.500,0.500
17,29722481.980,3,5,664,16,0,0,0,0,0.134,680,625,0.145,0.625,0.667,0.615,0.667,0.545,0.444,0.500,0.500,0.500,0.500,0.533,0.615,0.667,0.545,0.444,0.500,0.500,0.500
18,29722482.055,6,6,657,20,1,0,0,1,0.143,679,680,0.142,0.571,0.667,0.727,0.727,0.800,0.800,0.667,0.250,0.286,0.571,0.667,0.727,0.727,0.800,0.800,0.667,0.250,0.286
19,29722482.129,6,4,611,22,2,0,0,0,0.146,635,679,0.122,0.444,0.500,0.727,0.727,0.800,0.800,0.800,0.286,0.250,0.444,0.500,0.727,0.727,0.600,0.600,0.400,0.286,0.250
20,29722482.203,5,6,640,29,1,0,0,1,0.148,671,635,0.100,0.500,0.571,0.533,0.615,0.600,0.444,0.250,0.286,0.250,0.375,0.429,0.533,0.462,0.600,0.444,0.250,0.286,0.250
21,29722482.277,5,5,649,24,2,0,1,1,0.186,677,671,0.056,0.615,0.667,0.667,0.727,0.727,0.600,0.444,0.250,0.250,0.615,0.667,0.667,0.727,0.727,0.600,0.444,0.250,0.250
22,29722482.351,4,4,653,24,1,0,0,3,0.307,681,677,0.060,0.471,0.533,0.667,0.667,0.667,0.364,0.250,0.250,0.286,0.353,0.400,0.500,0.500,0.500,0.364,0.250,0.250,0.286
23,29722482.427,3,3,615,27,0,0,0,1,0.356,643,681,0.047,0.500,0.545,0.545,0.545,0.400,0.400,0.222,0.222,0.250,0.500,0.545,0.545,0.545,0.400,0.400,0.222,0.222,0.250
24,29722482.502,5,5,632,16,0,0,0,0,0.343,648,643,0.049,0.444,0.444,0.444,0.667,0.667,0.286,0.286,0.286,0.286,0.444,0.444,0.444,0.667,0.667,0.286,0.286,0.286,0.286
25,29722482.652,2,2,618,22,0,0,1,0,0.126,641,648,0.052,0.500,0.400,0.444,0.444,0.444,0.250,0.222,0.250,0.286,0.500,0.400,0.444,0.444,0.444,0.250,0.222,0.250,0.286
26,29722482.725,2,2,616,27,2,0,0,0,0.129,645,641,0.042,0.667,0.667,0.444,0.444,0.500,0.286,0.286,0.286,0.286,0.667,0.667,0.444,0.444,0.500,0.286,0.286,0.286,0.286
27,29722482.801,5,5,628,33,1,0,1,1,0.104,664,645,0.032,0.500,0.545,0.600,0.750,0.750,0.571,0.333,0.333,0.333,0.500,0.545,0.600,0.750,0.750,0.571,0.333,0.333,0.333
28,29722482.877,4,4,649,25,2,0,0,2,0.127,678,664,0.006,0.462,0.600,0.667,0.571,0.500,0.571,0.571,0.333,0.333,0.462,0.600,0.667,0.571,0.500,0.571,0.286,0.333,0.333
29,29722482.951,3,3,682,26,5,0,0,0,0.118,713,678,0.009,0.545,0.667,0.500,0.500,0.571,0.571,0.571,0.571,0.333,0.545,0.667,0.500,0.500,0.571,0.571,0.571,0.571,0.333
