frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20729788.956,3,3,647,2,0,0,0,0,0.080,649,0,0.810,0.571,1.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000,0.571,1.000,1.000,0.500,0.000,0.000,0.000,0.000,0.000
2,22545801.708,2,2,654,24,1,0,0,0,0.105,679,649,5.463,0.800,0.800,0.800,0.667,0.667,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.000,0.000,0.000,0.000,0.000,0.000
3,22545801.857,4,4,657,27,2,0,0,0,0.099,686,679,5.902,0.571,0.571,0.800,0.800,0.800,0.500,0.667,0.667,0.667,0.571,0.571,0.800,0.800,0.800,0.500,0.667,0.667,0.667
4,22545802.009,5,5,634,39,1,0,0,0,0.108,674,686,5.093,0.400,0.500,0.667,1.000,0.800,0.800,0.800,0.500,0.500,0.400,0.500,0.667,1.000,0.800,0.800,0.800,0.500,0.500
5,22545802.158,4,4,622,31,1,0,0,0,0.093,654,674,5.299,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667
6,22545802.312,3,3,574,30,0,0,0,0,0.089,604,654,5.270,0.667,1.000,1.000,0.667,0.667,0.500,0.667,0.667,0.667,0.667,1.000,1.000,0.667,0.667,0.500,0.667,0.667,0.667
7,22545802.386,3,3,611,33,4,0,0,1,0.091,649,604,5.325,0.500,0.667,0.667,0.400,0.400,0.400,0.500,0.500,0.500,0.500,0.667,0.667,0.400,0.400,0.400,0.500,0.500,0.500
8,22545802.535,7,7,567,21,1,0,0,0,0.066,589,649,6.104,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.667
9,22545802.609,3,3,599,22,1,0,0,0,0.072,622,589,6.850,0.667,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000
10,22545802.685,6,6,621,19,2,0,0,0,0.067,642,622,6.861,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,0.000,0.000,0.000
11,22545802.759,8,8,643,24,4,0,0,0,0.089,671,642,6.088,0.286,0.286,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.286,0.286,0.500,0.500,0.500,0.500,0.667,0.667,0.667
12,22545802.835,6,6,694,26,1,0,0,1,0.083,722,671,5.247,0.500,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.500,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.000
13,22545802.911,5,5,712,24,1,0,0,1,0.083,738,722,5.133,0.800,0.800,0.800,1.000,0.800,1.000,1.000,1.000,0.667,0.800,0.800,0.800,1.000,0.800,1.000,1.000,0.500,0.000
14,22545802.983,3,3,760,28,2,0,0,0,0.090,790,738,5.388,0.571,1.000,1.000,0.800,0.800,0.500,0.667,0.667,0.667,0.571,1.000,1.000,0.800,0.800,0.500,0.667,0.000,0.000
15,22545803.060,6,6,728,27,1,0,1,1,0.090,758,790,4.820,0.571,0.571,0.667,0.667,0.800,0.667,0.667,0.667,0.667,0.286,0.286,0.333,0.333,0.400,0.000,0.000,0.000,0.000
16,22545803.138,5,5,786,32,3,0,0,0,0.097,821,758,5.455,0.571,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.571,0.800,0.800,1.000,1.000,1.000,1.000,0.500,0.500
17,22545803.211,3,3,779,21,1,0,0,0,0.086,801,821,5.314,0.800,1.000,0.800,0.800,1.000,0.800,1.000,0.667,0.667,0.800,1.000,0.800,0.800,1.000,0.400,0.500,0.667,0.667
18,22545803.287,2,2,838,27,0,0,0,1,0.090,866,801,5.379,1.000,1.000,1.000,1.000,1.000,0.667,0.500,0.667,0.000,1.000,1.000,1.000,1.000,1.000,0.667,0.500,0.000,0.000
19,22545803.363,6,6,829,38,5,0,0,0,0.100,872,866,5.329,0.800,0.800,0.800,0.800,1.000,0.800,0.800,0.400,0.500,0.800,0.800,0.800,0.800,1.000,0.400,0.400,0.000,0.000
20,22545803.438,3,3,817,34,2,0,0,0,0.095,853,872,5.232,0.800,1.000,1.000,0.800,0.800,1.000,0.800,0.667,0.667,0.800,1.000,1.000,0.800,0.800,1.000,0.400,0.000,0.000
21,22545803.585,3,3,775,31,2,0,0,1,0.114,809,853,6.934,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000
22,22545803.659,6,6,727,27,0,0,0,0,0.115,754,809,6.809,0.400,0.500,0.500,0.667,1.000,1.000,0.667,1.000,1.000,0.400,0.500,0.500,0.667,1.000,1.000,0.000,0.000,0.000
23,22545803.732,2,2,631,28,1,0,0,0,0.120,660,754,5.856,0.667,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.000
24,22545803.805,2,2,602,24,2,0,0,0,0.088,628,660,5.320,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.500,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.500,0.000
25,22545803.881,5,5,536,25,1,0,0,0,0.110,562,628,5.392,0.800,0.800,0.800,1.000,0.500,0.500,0.667,0.667,0.667,0.800,0.800,0.800,1.000,0.500,0.500,0.667,0.667,0.667
26,22545803.956,4,4,510,24,1,0,0,0,0.116,535,562,5.185,0.800,0.800,1.000,1.000,0.667,0.667,0.500,0.667,0.667,0.800,0.800,1.000,1.000,0.667,0.667,0.500,0.667,0.667
27,22545804.031,4,4,561,28,3,0,0,1,0.120,593,535,5.640,0.667,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.667
28,22545804.103,4,4,522,30,4,0,2,0,0.125,558,593,5.299,0.667,0.667,1.000,0.800,0.800,0.500,0.500,0.400,0.400,0.667,0.667,1.000,0.800,0.800,0.500,0.500,0.400,0.400
29,22545804.178,3,3,564,34,0,0,1,0,0.122,599,558,5.523,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.500,0.500,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.500,0.500
30,22545804.254,7,7,557,30,0,0,1,0,0.122,588,599,5.575,0.667,0.800,0.667,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.800,0.667,0.667,0.800,1.000,0.667,0.667,0.667
31,22545804.327,5,5,594,37,3,0,2,1,0.149,637,588,5.480,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.500,0.500,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.500,0.500
32,22545804.404,4,4,602,39,2,0,1,0,0.154,644,637,5.187,0.444,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.444,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667
33,22545804.480,5,5,553,30,1,0,1,2,0.158,587,644,5.712,0.444,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.444,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
34,22545804.553,9,9,547,29,3,0,1,0,0.143,580,587,5.990,0.286,0.286,0.400,0.400,0.400,0.500,0.500,0.667,0.667,0.286,0.286,0.400,0.400,0.400,0.500,0.500,0.667,0.667
35,22545804.626,6,6,539,18,1,0,0,1,0.159,559,580,6.727,0.250,0.333,0.400,0.667,1.000,1.000,1.000,1.000,1.000,0.250,0.333,0.400,0.667,1.000,1.000,1.000,0.000,0.000
36,22545804.702,2,2,533,26,2,0,1,0,0.125,562,559,5.968,0.800,0.800,0.667,0.667,0.400,0.667,0.667,0.667,0.000,0.800,0.800,0.667,0.667,0.000,0.000,0.000,0.000,0.000
37,22545804.776,3,3,548,33,4,0,1,1,0.143,587,562,5.413,0.800,1.000,1.000,1.000,1.000,0.667,1.000,0.667,0.667,0.800,1.000,1.000,1.000,1.000,0.667,1.000,0.667,0.000
38,22545804.848,3,3,522,32,0,0,1,0,0.126,555,587,5.649,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.400
39,22545804.921,8,8,487,35,0,0,0,2,0.134,524,555,5.206,0.500,0.667,0.800,0.800,0.800,0.800,1.000,0.800,0.800,0.500,0.667,0.800,0.800,0.800,0.800,1.000,0.800,0.400
40,22545805.067,7,7,474,29,3,0,0,0,0.119,506,524,5.294,0.667,0.667,0.667,0.800,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.800,0.800,1.000,1.000,1.000,1.000
41,22545805.142,4,4,460,37,3,0,1,0,0.128,501,506,5.108,0.571,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.571,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
42,22545805.214,6,6,439,26,1,0,0,1,0.118,467,501,5.364,0.800,0.800,0.800,0.800,1.000,1.000,0.800,0.800,0.500,0.800,0.800,0.800,0.800,1.000,1.000,0.800,0.800,0.500
43,22545805.286,4,4,388,22,3,0,0,0,0.107,413,467,5.207,0.800,0.800,1.000,0.800,1.000,0.667,0.667,0.667,0.000,0.800,0.800,1.000,0.800,1.000,0.667,0.667,0.000,0.000
44,22545805.361,3,3,405,20,3,0,0,0,0.089,428,413,5.304,0.800,1.000,1.000,1.000,0.667,0.500,0.500,0.000,0.000,0.800,1.000,1.000,1.000,0.667,0.500,0.500,0.000,0.000
