frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,16666523.684,2,2,378,0,0,0,0,0,0.040,378,0,0.950,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
2,16666550.753,2,2,1085,1,0,0,0,0,0.058,1086,378,0.244,0.545,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,16666550.830,4,4,1092,1,0,0,0,0,0.045,1093,1086,0.082,0.444,0.444,0.571,0.333,0.333,0.000,0.000,0.000,0.400,0.444,0.444,0.571,0.333,0.333,0.000,0.000,0.000,0.000
4,16666550.982,3,3,1089,0,0,0,0,0,0.048,1089,1093,0.109,0.444,0.571,0.571,0.571,0.400,0.000,0.400,0.400,0.400,0.444,0.571,0.571,0.571,0.400,0.000,0.400,0.400,0.400
5,16666551.136,5,5,1104,3,0,0,0,0,0.043,1107,1089,0.107,0.500,0.500,0.571,0.667,0.400,0.400,0.400,0.000,0.000,0.500,0.500,0.571,0.667,0.400,0.400,0.400,0.000,0.000
6,16666551.290,3,3,1015,2,0,0,0,0,0.053,1017,1107,0.268,0.571,0.667,0.667,0.667,0.500,0.000,0.000,0.000,0.000,0.571,0.667,0.667,0.667,0.500,0.000,0.000,0.000,0.000
7,16666551.440,4,4,1007,1,0,0,0,0,0.045,1008,1017,0.389,0.667,0.667,0.857,0.857,0.400,0.400,0.000,0.000,0.000,0.667,0.667,0.857,0.857,0.400,0.400,0.000,0.000,0.000
8,16666551.589,5,5,1006,0,0,0,0,0,0.050,1006,1008,0.219,0.444,0.500,0.571,0.667,0.667,0.000,0.000,0.000,0.000,0.444,0.500,0.571,0.667,0.667,0.000,0.000,0.000,0.000
9,16666551.663,2,2,1022,2,0,0,0,0,0.052,1024,1006,0.038,0.667,0.667,0.667,0.667,0.400,0.000,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.400,0.000,0.000,0.000,0.000
10,16666551.887,3,3,998,2,0,0,0,0,0.041,1000,1024,0.371,0.857,1.000,1.000,0.800,0.500,0.000,0.000,0.000,0.000,0.857,1.000,1.000,0.800,0.500,0.000,0.000,0.000,0.000
11,16666552.039,2,2,982,2,0,0,0,0,0.053,984,1000,0.424,0.889,0.889,0.750,0.857,0.400,0.400,0.000,0.000,0.000,0.889,0.889,0.750,0.857,0.400,0.400,0.000,0.000,0.000
12,16666552.114,4,6,955,1,0,0,0,0,0.054,956,984,0.482,0.667,0.727,1.000,1.000,0.857,0.571,0.000,0.000,0.000,0.500,0.545,0.750,0.750,0.857,0.286,0.000,0.000,0.000
13,16666552.266,4,4,1002,0,0,0,0,0,0.037,1002,956,0.375,0.444,0.500,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.444,0.500,0.667,0.667,0.667,0.667,0.000,0.000,0.000
14,16666552.418,3,3,944,1,0,0,0,0,0.040,945,1002,0.271,0.500,0.667,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.500,0.667,0.400,0.400,0.400,0.000,0.000,0.000,0.000
15,16666552.571,3,3,960,0,0,0,0,0,0.031,960,945,0.501,0.750,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.750,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000
16,16666552.649,3,3,947,5,0,0,0,0,0.046,952,960,0.448,0.667,0.750,0.750,0.400,0.400,0.000,0.000,0.000,0.000,0.667,0.750,0.750,0.400,0.400,0.000,0.000,0.000,0.000
17,16666552.802,4,4,944,2,0,0,0,0,0.048,946,952,0.637,0.750,0.857,1.000,0.800,0.800,0.800,0.000,0.000,0.000,0.750,0.857,1.000,0.800,0.800,0.800,0.000,0.000,0.000
18,16666552.956,3,3,919,1,0,0,0,0,0.038,920,946,0.423,0.857,1.000,1.000,1.000,0.800,0.500,0.500,0.000,0.000,0.857,1.000,1.000,1.000,0.800,0.500,0.500,0.000,0.000
19,16666553.110,3,3,925,2,0,0,0,0,0.032,927,920,0.827,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000
20,16666553.262,2,2,909,1,0,0,0,0,0.038,910,927,0.496,0.667,0.571,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.571,0.500,0.000,0.000,0.000,0.000,0.000,0.000
21,16666553.413,2,2,903,0,0,0,0,0,0.042,903,910,0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,16666553.565,2,2,875,4,0,0,0,0,0.030,879,903,0.028,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000
23,16666553.712,3,3,811,2,0,0,0,0,0.039,813,879,0.472,0.400,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000
24,16666553.788,2,2,788,3,0,0,0,0,0.043,791,813,0.616,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000
25,16666553.862,2,2,778,0,0,0,0,0,0.033,778,791,0.613,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000
26,16666553.938,3,3,790,2,0,0,0,0,0.052,792,778,0.651,0.444,0.800,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.444,0.800,0.800,0.800,0.800,0.500,0.000,0.000,0.000
27,16666554.014,3,3,806,0,0,0,0,0,0.042,806,792,0.657,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.667,0.800,0.800,0.800,0.800,0.500,0.000,0.000,0.000
28,16666554.088,6,6,799,0,0,0,0,0,0.046,799,806,0.729,0.667,0.667,0.667,0.667,0.800,0.667,0.667,0.667,0.000,0.667,0.667,0.667,0.667,0.800,0.667,0.667,0.667,0.000
29,16666554.240,4,4,839,0,0,0,0,0,0.046,839,799,0.617,0.667,0.800,1.000,1.000,0.500,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,0.500,0.667,0.667,0.667,0.667
30,16666554.315,3,3,837,0,0,0,0,0,0.042,837,839,0.839,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667,0.667
31,16666554.468,4,4,833,0,0,0,0,0,0.047,833,837,0.521,0.571,0.800,1.000,1.000,0.800,1.000,0.667,0.667,0.667,0.571,0.800,1.000,1.000,0.800,1.000,0.667,0.667,0.667
32,16666554.544,3,3,841,0,0,0,0,0,0.056,841,833,0.592,0.667,0.800,0.800,0.800,0.667,0.800,0.800,0.500,0.667,0.667,0.800,0.800,0.800,0.667,0.800,0.800,0.500,0.667
33,16666554.698,3,3,830,2,0,0,0,0,0.054,832,841,0.688,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
34,16666554.772,7,7,808,0,0,0,0,0,0.063,808,832,0.829,0.500,0.571,0.800,0.800,0.800,1.000,0.667,0.000,0.000,0.500,0.571,0.800,0.800,0.800,1.000,0.667,0.000,0.000
35,16666554.922,4,4,826,2,0,0,0,0,0.054,828,808,0.684,0.500,0.571,0.667,0.667,0.400,0.400,0.400,0.000,0.000,0.500,0.571,0.667,0.667,0.400,0.400,0.400,0.000,0.000
36,16666554.998,5,5,806,2,0,0,0,0,0.052,808,828,0.608,0.500,0.667,0.667,0.800,0.800,0.800,0.667,0.667,0.667,0.500,0.667,0.667,0.800,0.800,0.800,0.667,0.667,0.667
37,16666555.150,5,5,778,2,0,0,0,0,0.050,780,808,0.749,0.800,0.800,0.800,1.000,1.000,0.667,0.667,0.667,0.000,0.800,0.800,0.800,1.000,1.000,0.667,0.667,0.667,0.000
38,16666555.225,4,4,767,2,0,0,0,0,0.048,769,780,0.768,0.800,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.800,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.000
39,16666555.298,5,5,823,3,0,0,0,0,0.047,826,769,0.756,0.800,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.000,0.800,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.000
40,16666555.451,6,6,821,2,0,0,0,0,0.043,823,826,0.778,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.500,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.500
41,16666555.525,7,7,806,1,0,0,0,0,0.045,807,823,0.530,0.750,0.750,0.667,0.667,0.667,0.800,0.800,0.800,0.500,0.750,0.750,0.667,0.667,0.667,0.800,0.800,0.800,0.500
42,16666555.678,2,2,797,1,0,0,0,0,0.046,798,807,0.550,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667
43,16666555.753,3,3,801,4,0,0,0,0,0.058,805,798,0.577,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
44,16666555.828,6,6,785,3,0,0,0,0,0.051,788,805,0.774,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667
