frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25045650.042,3,2,804,6,3,0,5,1,0.123,819,0,2.904,0.400,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,25045650.117,2,2,845,5,3,3,1,4,0.117,861,819,3.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,25045651.174,2,2,953,2,8,0,2,7,0.066,972,861,3.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,25045651.325,2,2,921,3,9,5,5,4,0.092,947,972,26.554,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,25045651.477,2,2,903,1,8,0,1,3,0.078,916,947,25.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,25045651.630,2,2,865,2,7,2,2,2,0.076,880,916,3.756,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,25045651.705,3,3,894,1,8,3,7,2,0.071,915,880,3.768,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,25045651.858,2,2,888,6,6,1,5,0,0.081,906,915,3.755,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,25045652.009,2,2,833,4,7,1,3,4,0.090,852,906,3.295,0.857,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.857,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.000
22,25045652.159,2,2,750,5,1,1,7,2,0.078,766,852,3.241,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000
23,25045652.309,2,2,787,1,3,0,5,0,0.062,796,766,3.635,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.000
24,25045652.382,2,2,816,1,4,0,8,5,0.085,834,796,3.228,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.000,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.000
25,25045652.534,3,3,796,3,5,0,9,0,0.089,813,834,3.240,0.800,1.000,1.000,1.000,0.667,0.000,0.000,0.000,0.000,0.800,1.000,1.000,1.000,0.667,0.000,0.000,0.000,0.000
26,25045652.607,2,2,759,2,3,2,6,2,0.092,774,813,3.213,1.000,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000,1.000,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000
27,25045652.757,2,2,728,1,3,0,5,1,0.056,738,774,3.225,0.800,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000
28,25045652.832,3,3,742,1,5,2,8,1,0.076,759,738,3.147,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.333,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.000
29,25045652.906,6,6,715,1,6,0,7,2,0.073,731,759,3.187,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.500,0.000,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.500,0.000
30,25045653.055,2,2,784,2,7,2,7,1,0.070,803,731,0.218,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.000,0.000,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.000,0.000
31,25045653.130,2,2,732,0,8,2,7,4,0.078,753,803,2.886,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500
32,25045653.203,4,4,744,1,7,0,7,7,0.068,766,753,0.787,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500
