frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25042113.741,2,2,996,38,3,5,0,1,0.179,1043,0,6.718,0.476,0.286,0.222,0.222,0.222,0.000,0.000,0.000,0.000,0.476,0.286,0.222,0.222,0.222,0.000,0.000,0.000,0.000
2,25042113.816,3,3,969,42,3,2,0,1,0.177,1017,1043,7.374,0.667,0.714,0.714,0.462,0.429,0.333,0.222,0.222,0.222,0.667,0.714,0.714,0.462,0.429,0.333,0.222,0.222,0.222
3,25042113.968,5,5,978,41,7,2,1,1,0.212,1030,1017,6.996,0.333,0.353,0.400,0.462,0.462,0.333,0.182,0.000,0.000,0.333,0.353,0.400,0.462,0.462,0.333,0.182,0.000,0.000
4,25042114.116,2,2,1001,47,5,3,2,1,0.169,1059,1030,5.352,0.545,0.421,0.444,0.375,0.375,0.308,0.182,0.167,0.167,0.545,0.421,0.444,0.375,0.375,0.308,0.182,0.167,0.167
5,25042114.266,3,3,1062,35,3,3,1,0,0.149,1104,1059,6.930,0.714,0.769,0.769,0.667,0.364,0.308,0.182,0.222,0.000,0.714,0.769,0.769,0.667,0.364,0.308,0.182,0.222,0.000
6,25042114.417,2,2,989,38,4,1,5,0,0.136,1037,1104,5.286,0.706,0.667,0.571,0.429,0.286,0.286,0.167,0.000,0.000,0.706,0.667,0.571,0.429,0.286,0.286,0.167,0.000,0.000
7,25042114.569,2,2,1043,41,3,2,2,0,0.166,1091,1037,5.111,0.700,0.667,0.556,0.375,0.286,0.154,0.154,0.154,0.000,0.700,0.667,0.556,0.375,0.286,0.154,0.154,0.154,0.000
8,25042114.724,3,3,1098,47,3,1,0,0,0.164,1149,1091,4.667,0.636,0.700,0.632,0.526,0.353,0.267,0.154,0.167,0.182,0.636,0.700,0.632,0.526,0.353,0.267,0.154,0.167,0.182
9,25042114.882,3,3,1094,52,7,2,2,0,0.159,1157,1149,4.708,0.560,0.632,0.625,0.500,0.571,0.333,0.200,0.222,0.222,0.560,0.632,0.625,0.500,0.571,0.167,0.200,0.222,0.222
10,25042115.043,4,2,1097,48,7,0,1,2,0.184,1155,1157,3.878,0.480,0.444,0.500,0.250,0.125,0.182,0.200,0.182,0.200,0.400,0.333,0.375,0.250,0.125,0.182,0.200,0.182,0.200
11,25042115.120,4,4,1065,45,5,0,1,0,0.180,1116,1155,4.583,0.476,0.588,0.625,0.500,0.286,0.364,0.182,0.182,0.222,0.476,0.588,0.625,0.500,0.286,0.364,0.182,0.182,0.222
12,25042115.282,3,3,1023,59,4,2,0,0,0.199,1088,1116,4.544,0.560,0.571,0.444,0.533,0.250,0.333,0.200,0.182,0.200,0.560,0.571,0.444,0.533,0.250,0.333,0.200,0.182,0.200
13,25042115.442,4,4,1014,48,3,3,0,1,0.178,1069,1088,4.489,0.444,0.500,0.615,0.615,0.286,0.267,0.308,0.200,0.200,0.444,0.500,0.615,0.615,0.286,0.267,0.154,0.200,0.200
14,25042115.595,2,2,929,46,3,1,0,1,0.165,980,1069,4.484,0.632,0.625,0.500,0.400,0.400,0.333,0.333,0.364,0.222,0.632,0.625,0.500,0.400,0.400,0.333,0.333,0.364,0.222
15,25042115.749,8,8,942,37,2,2,0,1,0.159,984,980,4.825,0.333,0.267,0.286,0.308,0.333,0.364,0.400,0.222,0.222,0.333,0.267,0.286,0.308,0.333,0.364,0.400,0.222,0.222
16,25042115.900,3,3,910,47,4,0,0,1,0.183,962,984,4.766,0.476,0.500,0.353,0.250,0.250,0.364,0.364,0.200,0.000,0.476,0.500,0.353,0.250,0.250,0.364,0.364,0.200,0.000
17,25042116.051,5,5,995,54,6,1,0,1,0.156,1057,962,4.767,0.455,0.526,0.556,0.571,0.500,0.308,0.333,0.182,0.182,0.455,0.526,0.556,0.571,0.500,0.308,0.333,0.182,0.182
18,25042116.199,4,4,920,51,6,2,0,1,0.166,980,1057,4.476,0.583,0.632,0.667,0.471,0.400,0.333,0.333,0.333,0.364,0.583,0.632,0.667,0.471,0.400,0.333,0.333,0.333,0.364
19,25042116.342,2,2,876,36,5,3,1,0,0.141,921,980,2.188,0.800,0.800,0.706,0.588,0.286,0.308,0.364,0.364,0.364,0.800,0.800,0.706,0.588,0.286,0.308,0.364,0.364,0.364
20,25042116.415,4,4,857,46,4,4,0,2,0.160,913,921,4.299,0.818,0.818,0.889,0.462,0.308,0.308,0.308,0.182,0.000,0.818,0.818,0.889,0.462,0.308,0.308,0.308,0.182,0.000
21,25042116.561,2,2,821,55,4,1,0,3,0.164,884,913,4.303,0.720,0.667,0.667,0.533,0.533,0.533,0.429,0.333,0.182,0.720,0.667,0.667,0.533,0.533,0.533,0.429,0.333,0.182
