frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,12951545.847,2,2,390,0,0,0,0,0,0.074,390,0,0.055,0.857,0.727,0.444,0.444,0.250,0.250,0.000,0.000,0.000,0.857,0.727,0.444,0.444,0.250,0.250,0.000,0.000,0.000
2,12951557.660,2,2,368,0,0,0,0,0,0.052,368,390,0.062,0.462,0.333,0.182,0.182,0.182,0.182,0.000,0.000,0.000,0.462,0.333,0.182,0.182,0.182,0.182,0.000,0.000,0.000
3,12951558.759,2,2,380,0,0,0,0,0,0.058,380,368,0.144,0.667,0.571,0.462,0.333,0.182,0.182,0.182,0.182,0.182,0.667,0.571,0.462,0.333,0.182,0.182,0.182,0.182,0.182
4,12951558.831,2,2,377,0,0,0,0,0,0.048,377,380,0.055,0.706,0.706,0.706,0.533,0.308,0.308,0.167,0.167,0.167,0.706,0.706,0.706,0.533,0.308,0.308,0.167,0.167,0.167
5,12951558.905,2,2,372,0,0,0,0,0,0.043,372,377,0.113,0.533,0.533,0.533,0.308,0.167,0.167,0.167,0.000,0.000,0.533,0.533,0.533,0.308,0.167,0.167,0.167,0.000,0.000
6,12951558.980,2,2,364,0,0,0,0,0,0.047,364,372,0.086,0.308,0.308,0.308,0.308,0.167,0.167,0.000,0.000,0.000,0.308,0.308,0.308,0.308,0.167,0.167,0.000,0.000,0.000
7,12951559.052,2,2,391,0,0,0,0,0,0.064,391,364,0.088,0.750,0.750,0.667,0.462,0.333,0.333,0.182,0.182,0.000,0.750,0.750,0.667,0.462,0.333,0.333,0.182,0.182,0.000
8,12951559.124,2,2,370,0,0,0,0,0,0.057,370,391,0.088,0.533,0.533,0.533,0.533,0.429,0.308,0.308,0.308,0.000,0.533,0.533,0.533,0.533,0.429,0.308,0.308,0.308,0.000
9,12951559.200,2,2,360,0,0,0,0,0,0.036,360,370,0.037,0.308,0.308,0.308,0.308,0.308,0.167,0.000,0.000,0.000,0.308,0.308,0.308,0.308,0.308,0.167,0.000,0.000,0.000
10,12951559.273,2,2,379,0,0,0,0,0,0.032,379,360,0.017,0.308,0.308,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.308,0.308,0.167,0.167,0.000,0.000,0.000,0.000,0.000
11,12951559.345,2,2,385,0,0,0,0,0,0.042,385,379,0.026,0.625,0.625,0.308,0.167,0.167,0.167,0.000,0.000,0.000,0.625,0.625,0.308,0.167,0.167,0.167,0.000,0.000,0.000
12,12951559.418,2,2,393,0,0,0,0,0,0.059,393,385,0.064,0.625,0.625,0.625,0.533,0.429,0.308,0.000,0.000,0.000,0.625,0.625,0.625,0.533,0.429,0.308,0.000,0.000,0.000
13,12951559.490,2,2,387,0,0,0,0,0,0.054,387,393,0.124,0.667,0.667,0.588,0.400,0.286,0.154,0.154,0.000,0.000,0.667,0.667,0.588,0.400,0.286,0.154,0.154,0.000,0.000
14,12951559.564,2,2,379,0,0,0,0,0,0.053,379,387,0.020,0.533,0.533,0.429,0.167,0.167,0.167,0.167,0.000,0.000,0.533,0.533,0.429,0.167,0.167,0.167,0.167,0.000,0.000
15,12951559.639,2,2,382,0,0,0,0,0,0.065,382,379,0.083,0.750,0.750,0.667,0.462,0.182,0.182,0.182,0.182,0.000,0.750,0.750,0.667,0.462,0.182,0.182,0.182,0.182,0.000
16,12951559.709,2,2,376,0,0,0,0,0,0.048,376,382,0.057,0.500,0.500,0.500,0.286,0.154,0.154,0.000,0.000,0.000,0.500,0.500,0.500,0.286,0.154,0.154,0.000,0.000,0.000
17,12951559.783,2,2,356,0,0,0,0,1,0.042,357,376,0.043,0.400,0.400,0.400,0.154,0.154,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.154,0.154,0.000,0.000,0.000,0.000
18,12951559.858,2,2,372,0,0,0,0,0,0.048,372,357,0.035,0.500,0.500,0.400,0.154,0.154,0.154,0.000,0.000,0.000,0.500,0.500,0.400,0.154,0.154,0.154,0.000,0.000,0.000
19,12951559.931,2,2,371,0,0,0,0,0,0.057,371,372,0.011,0.667,0.667,0.588,0.500,0.400,0.154,0.000,0.000,0.000,0.667,0.667,0.588,0.500,0.400,0.154,0.000,0.000,0.000
20,12951560.003,2,2,377,0,0,0,0,0,0.058,377,371,0.047,0.625,0.625,0.625,0.533,0.308,0.308,0.000,0.000,0.000,0.625,0.625,0.625,0.533,0.308,0.308,0.000,0.000,0.000
21,12951560.076,2,2,375,0,0,0,0,1,0.040,376,377,0.038,0.533,0.533,0.429,0.429,0.167,0.167,0.167,0.000,0.000,0.533,0.533,0.429,0.429,0.167,0.167,0.167,0.000,0.000
22,12951560.150,2,2,373,0,0,0,0,0,0.043,373,376,0.020,0.667,0.667,0.462,0.333,0.182,0.000,0.000,0.000,0.000,0.667,0.667,0.462,0.333,0.182,0.000,0.000,0.000,0.000
23,12951560.223,2,2,385,0,0,0,0,0,0.057,385,373,0.003,0.533,0.533,0.533,0.308,0.308,0.308,0.167,0.000,0.000,0.533,0.533,0.533,0.308,0.308,0.308,0.167,0.000,0.000
24,12951560.297,2,2,364,0,0,0,0,0,0.052,364,385,0.004,0.571,0.571,0.462,0.462,0.462,0.333,0.182,0.182,0.182,0.571,0.571,0.462,0.462,0.462,0.333,0.182,0.182,0.182
25,12951560.369,2,2,381,0,0,0,0,0,0.047,381,364,0.064,0.571,0.571,0.571,0.462,0.333,0.182,0.000,0.000,0.000,0.571,0.571,0.571,0.462,0.333,0.182,0.000,0.000,0.000
26,12951560.442,2,2,376,0,0,0,0,0,0.040,376,381,0.004,0.571,0.571,0.462,0.462,0.333,0.182,0.182,0.000,0.000,0.571,0.571,0.462,0.462,0.333,0.182,0.182,0.000,0.000
27,12951560.517,2,2,361,0,0,0,0,0,0.042,361,376,0.022,0.571,0.571,0.462,0.333,0.182,0.182,0.182,0.182,0.000,0.571,0.571,0.462,0.333,0.182,0.182,0.182,0.182,0.000
28,12951560.590,2,2,372,0,0,0,0,0,0.035,372,361,0.018,0.462,0.462,0.462,0.182,0.182,0.000,0.000,0.000,0.000,0.462,0.462,0.462,0.182,0.182,0.000,0.000,0.000,0.000
29,12951560.661,2,2,373,0,0,0,0,0,0.043,373,372,0.041,0.615,0.615,0.500,0.500,0.364,0.200,0.200,0.000,0.000,0.615,0.615,0.500,0.500,0.364,0.200,0.200,0.000,0.000
30,12951560.736,2,2,365,0,0,0,0,0,0.044,365,373,0.022,0.333,0.333,0.333,0.333,0.333,0.182,0.182,0.182,0.182,0.333,0.333,0.333,0.333,0.333,0.182,0.182,0.182,0.182
