frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,16666413.977,2,2,392,0,0,0,0,0,0.031,392,0,0.949,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000
2,16666439.792,2,2,949,2,0,0,0,0,0.048,951,392,0.921,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,16666440.857,4,4,934,0,0,0,0,0,0.046,934,951,0.574,0.400,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000
4,16666441.009,2,2,979,2,0,0,0,0,0.052,981,934,0.764,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.000,0.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.000,0.000
5,16666441.159,3,3,1074,0,0,0,0,0,0.053,1074,981,0.864,0.800,1.000,0.667,0.800,0.800,0.000,0.000,0.000,0.000,0.800,1.000,0.667,0.800,0.800,0.000,0.000,0.000,0.000
6,16666441.309,5,5,1032,3,0,0,0,0,0.057,1035,1074,0.947,0.667,0.800,0.800,1.000,1.000,0.000,0.000,0.000,0.000,0.667,0.800,0.800,1.000,1.000,0.000,0.000,0.000,0.000
7,16666441.464,5,5,1049,0,0,0,0,0,0.050,1049,1035,0.693,0.667,0.667,0.800,1.000,0.667,0.667,0.667,0.000,0.000,0.667,0.667,0.800,1.000,0.667,0.667,0.667,0.000,0.000
8,16666441.616,3,3,1037,0,0,0,0,0,0.050,1037,1049,0.721,0.571,1.000,1.000,0.667,0.667,0.667,0.667,0.000,0.000,0.571,1.000,1.000,0.667,0.667,0.667,0.667,0.000,0.000
9,16666441.766,3,3,1054,0,0,0,0,0,0.046,1054,1037,0.914,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.000,0.000,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.000,0.000
10,16666441.921,3,3,1063,0,0,0,0,0,0.048,1063,1054,0.727,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000
11,16666442.070,4,4,1011,1,0,0,0,0,0.049,1012,1063,0.828,0.800,0.800,1.000,1.000,1.000,0.667,0.000,0.000,0.000,0.800,0.800,1.000,1.000,1.000,0.667,0.000,0.000,0.000
12,16666442.147,3,3,1003,0,0,0,0,0,0.043,1003,1012,0.857,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000
13,16666442.296,3,3,974,2,0,0,0,0,0.044,976,1003,1.172,0.571,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000
14,16666442.445,2,2,816,2,0,0,0,0,0.040,818,976,0.734,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,16666442.594,2,2,793,2,0,0,0,0,0.045,795,818,0.926,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,16666442.669,2,2,819,0,0,0,0,0,0.040,819,795,1.156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,16666442.819,3,3,708,0,0,0,0,0,0.038,708,819,1.094,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,16666442.891,5,5,728,0,0,0,0,0,0.066,728,708,0.800,0.286,0.333,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.286,0.333,0.400,0.500,0.500,0.000,0.000,0.000,0.000
19,16666442.965,2,2,734,0,0,0,0,0,0.052,734,728,0.516,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.000
20,16666443.041,3,3,787,2,0,0,0,0,0.054,789,734,0.590,0.571,0.667,0.667,0.500,0.500,0.500,0.500,0.400,0.000,0.571,0.667,0.667,0.500,0.500,0.500,0.500,0.400,0.000
21,16666443.262,4,4,894,1,0,0,0,0,0.061,895,789,0.567,0.600,0.571,0.800,0.667,0.500,0.400,0.400,0.400,0.000,0.400,0.571,0.800,0.667,0.500,0.400,0.400,0.400,0.000
22,16666443.336,2,2,914,0,0,0,0,0,0.056,914,895,0.515,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.000,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.000
23,16666443.411,4,4,909,1,0,0,0,0,0.056,910,914,0.328,0.667,0.800,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.800,1.000,0.000,0.000,0.000,0.000,0.000,0.000
24,16666443.561,2,2,904,0,0,0,0,0,0.044,904,910,0.298,0.667,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.667,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000
25,16666443.707,6,6,839,1,0,0,0,0,0.042,840,904,0.617,0.667,0.667,0.667,0.667,0.800,0.000,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.800,0.000,0.000,0.000,0.000
26,16666443.780,5,5,794,0,0,0,0,0,0.040,794,840,0.468,0.400,0.400,0.400,0.500,0.500,0.500,0.000,0.000,0.000,0.400,0.400,0.400,0.500,0.500,0.500,0.000,0.000,0.000
27,16666443.926,2,2,784,1,0,0,0,0,0.050,785,794,0.532,0.889,0.667,0.667,0.400,0.400,0.400,0.400,0.000,0.000,0.889,0.667,0.667,0.400,0.400,0.400,0.400,0.000,0.000
28,16666444.070,5,5,772,0,0,0,0,0,0.048,772,785,0.471,0.667,0.667,0.750,0.857,0.667,0.400,0.400,0.000,0.000,0.667,0.667,0.750,0.857,0.667,0.400,0.400,0.000,0.000
29,16666444.219,2,2,863,1,0,0,0,0,0.036,864,772,0.496,0.857,0.857,0.857,0.857,0.667,0.000,0.000,0.000,0.000,0.857,0.857,0.857,0.857,0.667,0.000,0.000,0.000,0.000
30,16666444.369,3,3,875,0,0,0,0,0,0.063,875,864,0.410,0.667,0.857,0.857,0.667,0.400,0.400,0.000,0.000,0.000,0.667,0.857,0.857,0.667,0.400,0.400,0.000,0.000,0.000
31,16666444.445,3,3,978,2,0,0,0,0,0.063,980,875,0.569,0.750,0.857,0.667,0.667,0.667,0.667,0.400,0.000,0.000,0.750,0.857,0.667,0.667,0.667,0.667,0.400,0.000,0.000
32,16666444.596,3,3,1005,1,0,0,0,0,0.073,1006,980,0.494,0.545,0.667,0.571,0.400,0.400,0.000,0.000,0.000,0.000,0.545,0.667,0.571,0.400,0.400,0.000,0.000,0.000,0.000
33,16666444.747,2,2,1009,0,0,0,0,0,0.049,1009,1006,0.457,0.667,0.667,0.500,0.571,0.333,0.000,0.000,0.000,0.000,0.667,0.667,0.500,0.571,0.333,0.000,0.000,0.000,0.000
34,16666444.899,6,5,1112,2,0,0,0,0,0.049,1114,1009,0.076,0.545,0.545,0.600,0.667,0.750,0.333,0.000,0.000,0.000,0.545,0.545,0.600,0.667,0.500,0.333,0.000,0.000,0.000
35,16666445.053,2,2,996,0,0,0,0,0,0.053,996,1114,0.404,0.714,0.667,0.667,0.600,0.500,0.286,0.000,0.000,0.000,0.714,0.667,0.667,0.600,0.500,0.286,0.000,0.000,0.000
36,16666445.204,3,3,974,0,0,0,0,0,0.045,974,996,0.128,0.667,0.750,0.750,0.750,0.571,0.000,0.000,0.000,0.000,0.667,0.750,0.750,0.750,0.571,0.000,0.000,0.000,0.000
37,16666445.356,3,3,1007,1,0,0,0,0,0.057,1008,974,0.289,0.667,0.750,0.750,0.571,0.333,0.000,0.000,0.000,0.000,0.667,0.750,0.750,0.571,0.333,0.000,0.000,0.000,0.000
38,16666445.505,2,2,990,2,0,0,0,0,0.045,992,1008,0.345,1.000,0.909,0.800,0.800,0.667,0.286,0.000,0.000,0.000,1.000,0.909,0.800,0.800,0.667,0.286,0.000,0.000,0.000
