frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,2076932.383,2,2,641,0,0,0,0,0,0.034,641,0,1.069,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.000
2,2076932.458,3,3,616,0,0,0,0,0,0.055,616,641,0.399,0.857,1.000,0.857,0.800,0.800,0.500,0.500,0.500,0.000,0.857,1.000,0.857,0.800,0.800,0.500,0.500,0.500,0.000
3,2076932.530,2,2,630,0,0,0,0,0,0.052,630,616,0.542,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.500,0.500,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.500,0.500
4,2076932.607,4,4,627,0,0,0,0,0,0.062,627,630,0.606,0.750,0.857,1.000,0.800,0.500,0.500,0.500,0.500,0.500,0.750,0.857,1.000,0.800,0.500,0.500,0.500,0.500,0.500
5,2076932.683,2,2,665,0,0,0,0,0,0.044,665,627,0.456,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.500
6,2076932.757,2,2,646,0,0,0,0,0,0.048,646,665,0.569,1.000,1.000,1.000,1.000,1.000,0.800,0.800,0.500,0.500,1.000,1.000,1.000,1.000,1.000,0.800,0.800,0.500,0.500
7,2076932.832,4,4,681,0,0,0,0,0,0.053,681,646,0.623,0.667,0.857,1.000,0.800,0.800,0.800,0.800,0.800,0.500,0.667,0.857,1.000,0.800,0.800,0.800,0.800,0.800,0.500
8,2076932.904,4,4,646,0,0,0,0,0,0.056,646,681,0.606,0.857,0.857,1.000,1.000,0.800,0.800,0.800,0.500,0.500,0.857,0.857,1.000,1.000,0.800,0.800,0.800,0.500,0.500
9,2076932.978,4,4,655,0,0,0,0,0,0.049,655,646,0.528,0.857,0.857,1.000,1.000,1.000,0.800,0.500,0.500,0.500,0.857,0.857,1.000,1.000,1.000,0.800,0.500,0.500,0.500
10,2076933.053,5,5,648,0,0,0,0,0,0.049,648,655,0.597,0.857,0.857,0.857,1.000,1.000,1.000,0.800,0.500,0.500,0.857,0.857,0.857,1.000,1.000,1.000,0.800,0.500,0.500
11,2076933.127,3,5,653,0,0,0,0,0,0.043,653,648,0.602,0.857,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.571,0.667,0.667,1.000,1.000,1.000,0.800,0.500,0.500
12,2076933.202,3,5,622,0,0,0,0,0,0.042,622,653,0.849,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.333,0.400,0.400,0.800,0.800,0.500,0.500,0.500,0.500
13,2076933.278,2,7,607,0,0,0,0,0,0.054,607,622,1.001,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.400,0.400,0.400,0.400,0.400,0.800,0.500,0.500,0.500
14,2076933.352,2,2,652,0,0,0,0,0,0.051,652,607,0.732,1.000,1.000,0.800,0.667,0.800,0.800,0.800,0.800,0.500,1.000,1.000,0.800,0.667,0.800,0.800,0.800,0.800,0.500
15,2076933.425,3,3,627,0,0,0,0,0,0.048,627,652,0.527,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
16,2076933.501,2,2,638,0,0,0,0,0,0.036,638,627,0.736,1.000,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000,1.000,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000
17,2076933.575,4,4,651,0,0,0,0,0,0.055,651,638,0.834,0.571,0.571,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.571,0.800,0.800,0.800,0.800,0.500,0.500,0.500
18,2076933.648,2,2,615,0,0,0,0,0,0.049,615,651,0.874,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.500,0.500,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.500,0.500
19,2076933.722,4,4,628,0,0,0,0,0,0.040,628,615,0.632,0.750,0.750,0.857,0.400,0.500,0.500,0.500,0.000,0.000,0.750,0.750,0.857,0.400,0.500,0.500,0.500,0.000,0.000
20,2076933.797,2,2,621,0,0,0,0,0,0.037,621,628,0.613,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000
21,2076933.870,2,2,612,0,0,0,0,0,0.042,612,621,0.531,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.400,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.400
22,2076933.944,2,2,591,0,0,0,0,0,0.051,591,612,0.522,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.800,0.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.800,0.000
23,2076934.019,2,2,611,0,0,0,0,0,0.047,611,591,0.405,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500
24,2076934.093,3,4,594,0,0,0,0,0,0.061,594,611,0.478,0.750,1.000,1.000,0.857,1.000,0.800,0.500,0.500,0.500,0.500,0.667,1.000,0.857,1.000,0.800,0.500,0.500,0.500
25,2076934.169,2,2,600,0,0,0,0,0,0.052,600,594,0.708,1.000,1.000,1.000,1.000,1.000,0.800,0.667,0.800,0.500,1.000,1.000,1.000,1.000,1.000,0.800,0.667,0.800,0.500
