frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25044192.627,2,2,387,8,11,0,0,0,0.064,406,0,0.180,0.800,0.571,0.571,0.333,0.000,0.000,0.000,0.000,0.000,0.600,0.571,0.571,0.333,0.000,0.000,0.000,0.000,0.000
2,25044259.705,2,2,316,4,21,21,2,1,0.173,365,406,10.333,0.588,0.571,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.353,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,25044260.744,3,5,284,3,48,32,1,2,0.265,370,365,6.409,0.480,0.556,0.429,0.462,0.364,0.200,0.000,0.000,0.000,0.400,0.444,0.429,0.462,0.000,0.000,0.000,0.000,0.000
4,25044260.819,3,5,279,6,62,34,3,2,0.293,386,370,1.735,0.727,0.737,0.737,0.667,0.471,0.375,0.286,0.286,0.182,0.636,0.632,0.632,0.667,0.471,0.375,0.286,0.286,0.182
5,25044260.892,5,5,327,2,58,33,1,2,0.258,423,386,5.103,0.727,0.800,0.778,0.824,0.706,0.571,0.571,0.182,0.182,0.636,0.700,0.667,0.706,0.588,0.429,0.429,0.182,0.000
6,25044260.966,6,6,296,5,63,38,6,4,0.306,412,423,1.613,0.621,0.667,0.636,0.667,0.706,0.588,0.588,0.267,0.286,0.552,0.583,0.545,0.556,0.588,0.353,0.353,0.267,0.286
7,25044261.116,4,5,283,8,54,37,2,6,0.305,390,412,1.018,0.538,0.571,0.588,0.556,0.375,0.375,0.400,0.286,0.000,0.462,0.476,0.471,0.556,0.375,0.375,0.400,0.143,0.000
8,25044261.191,3,4,298,10,67,32,4,3,0.319,414,390,1.220,0.593,0.667,0.632,0.556,0.471,0.400,0.286,0.286,0.167,0.593,0.583,0.632,0.556,0.471,0.267,0.286,0.286,0.167
9,25044261.263,4,4,309,10,62,37,12,3,0.319,433,414,3.973,0.387,0.462,0.526,0.462,0.333,0.333,0.333,0.182,0.000,0.387,0.462,0.526,0.462,0.333,0.333,0.333,0.182,0.000
10,25044261.338,7,2,302,10,78,55,6,2,0.382,453,433,2.000,0.690,0.615,0.632,0.667,0.667,0.706,0.400,0.308,0.154,0.621,0.538,0.526,0.556,0.333,0.353,0.400,0.308,0.154
11,25044261.412,4,4,298,11,78,41,8,2,0.372,438,453,0.768,0.600,0.667,0.696,0.600,0.632,0.588,0.588,0.500,0.429,0.533,0.593,0.609,0.500,0.526,0.588,0.471,0.500,0.429
12,25044261.484,6,4,287,3,83,44,20,5,0.387,442,438,2.752,0.581,0.667,0.727,0.667,0.737,0.500,0.333,0.353,0.143,0.581,0.667,0.727,0.667,0.632,0.500,0.333,0.118,0.143
13,25044261.557,5,4,300,5,88,36,9,3,0.347,441,442,3.575,0.533,0.615,0.727,0.800,0.737,0.556,0.500,0.429,0.267,0.533,0.615,0.727,0.700,0.526,0.222,0.250,0.286,0.267
14,25044261.633,3,3,272,14,81,56,9,5,0.412,437,441,4.177,0.750,0.818,0.762,0.545,0.545,0.421,0.375,0.375,0.267,0.667,0.727,0.667,0.545,0.545,0.421,0.375,0.250,0.133
15,25044261.780,4,5,303,25,86,42,23,8,0.417,487,437,3.214,0.571,0.593,0.600,0.526,0.444,0.471,0.444,0.375,0.267,0.514,0.519,0.500,0.526,0.444,0.471,0.333,0.375,0.267
16,25044261.931,5,6,292,61,49,28,36,6,0.422,472,487,0.424,0.529,0.600,0.636,0.667,0.625,0.429,0.429,0.429,0.267,0.471,0.533,0.545,0.556,0.625,0.429,0.429,0.429,0.133
17,25044262.079,5,5,313,62,38,28,24,11,0.445,476,472,0.136,0.500,0.571,0.615,0.727,0.588,0.500,0.500,0.429,0.308,0.438,0.500,0.538,0.636,0.471,0.500,0.500,0.143,0.000
18,25044262.153,6,6,316,67,46,22,30,5,0.440,486,476,0.621,0.533,0.571,0.615,0.667,0.700,0.632,0.375,0.429,0.308,0.533,0.571,0.615,0.667,0.700,0.526,0.375,0.429,0.308
19,25044262.302,6,6,325,56,41,15,17,5,0.405,459,486,0.310,0.538,0.522,0.571,0.571,0.600,0.533,0.533,0.400,0.375,0.538,0.522,0.571,0.571,0.600,0.533,0.533,0.400,0.250
20,25044262.450,4,4,313,39,26,21,12,3,0.415,414,459,1.368,0.538,0.600,0.667,0.667,0.667,0.571,0.462,0.462,0.429,0.462,0.500,0.533,0.533,0.533,0.429,0.308,0.308,0.143
21,25044262.599,2,2,333,42,22,14,7,7,0.384,425,414,0.842,0.667,0.667,0.556,0.471,0.462,0.533,0.571,0.462,0.308,0.667,0.667,0.444,0.471,0.462,0.400,0.429,0.308,0.308
22,25044262.674,4,4,335,52,22,22,2,0,0.360,433,425,0.591,0.750,0.800,0.842,0.800,0.588,0.556,0.588,0.462,0.333,0.583,0.600,0.632,0.600,0.353,0.444,0.471,0.308,0.167
23,25044262.750,4,4,333,40,30,15,10,1,0.359,429,433,1.087,0.615,0.640,0.824,0.824,0.750,0.667,0.571,0.615,0.364,0.538,0.560,0.824,0.824,0.625,0.533,0.571,0.462,0.364
24,25044262.824,4,4,318,40,22,19,20,2,0.378,421,429,1.089,0.762,0.800,0.842,0.706,0.667,0.667,0.533,0.462,0.500,0.762,0.800,0.842,0.706,0.667,0.667,0.533,0.154,0.167
25,25044262.897,5,5,333,41,22,22,14,2,0.357,434,421,0.143,0.667,0.727,0.700,0.737,0.737,0.667,0.500,0.400,0.286,0.667,0.727,0.700,0.737,0.737,0.667,0.250,0.267,0.286
26,25044262.973,4,4,335,26,20,27,5,1,0.307,414,434,0.351,0.571,0.727,0.889,0.706,0.667,0.625,0.500,0.375,0.400,0.571,0.727,0.889,0.706,0.556,0.500,0.375,0.375,0.400
27,25044263.048,5,4,359,30,30,19,8,0,0.312,446,414,0.943,0.636,0.700,0.667,0.706,0.667,0.667,0.500,0.500,0.400,0.545,0.600,0.667,0.588,0.533,0.400,0.333,0.333,0.400
28,25044263.123,4,4,335,16,28,21,5,0,0.244,405,446,0.397,0.778,0.824,0.875,0.800,0.625,0.625,0.533,0.462,0.462,0.778,0.824,0.875,0.800,0.625,0.500,0.400,0.308,0.308
29,25044263.200,4,4,351,7,27,22,1,0,0.245,408,405,0.086,0.778,0.824,0.875,0.667,0.571,0.615,0.500,0.500,0.333,0.778,0.824,0.875,0.667,0.571,0.615,0.500,0.333,0.333
30,25044263.275,4,4,340,7,35,21,5,0,0.287,408,408,0.490,0.737,0.778,0.875,0.800,0.800,0.714,0.615,0.615,0.571,0.737,0.778,0.875,0.800,0.800,0.714,0.615,0.615,0.429
31,25044263.349,2,2,343,11,35,17,3,0,0.242,409,408,0.949,0.889,0.889,0.800,0.714,0.714,0.615,0.615,0.533,0.500,0.889,0.889,0.800,0.714,0.714,0.615,0.615,0.400,0.333
32,25044263.425,3,3,331,14,35,20,0,2,0.264,402,409,1.356,0.737,0.778,0.750,0.625,0.714,0.714,0.615,0.615,0.364,0.737,0.778,0.750,0.625,0.714,0.714,0.462,0.462,0.364
33,25044263.500,3,3,371,21,40,16,0,0,0.219,448,402,2.071,0.778,0.824,0.750,0.750,0.750,0.714,0.714,0.462,0.364,0.778,0.824,0.750,0.750,0.750,0.714,0.571,0.308,0.364
34,25044263.574,3,3,392,31,38,11,3,1,0.208,476,448,3.250,0.842,0.941,0.800,0.750,0.857,0.857,0.714,0.364,0.400,0.842,0.941,0.800,0.625,0.714,0.571,0.429,0.364,0.400
35,25044263.649,4,4,381,22,32,16,0,3,0.196,454,476,0.076,0.700,0.778,0.824,0.824,0.750,0.667,0.462,0.333,0.333,0.700,0.778,0.824,0.824,0.750,0.533,0.462,0.333,0.333
36,25044263.723,2,2,378,17,42,10,3,1,0.197,451,454,0.044,0.824,0.824,0.824,0.824,0.625,0.714,0.500,0.364,0.364,0.824,0.824,0.824,0.824,0.625,0.714,0.333,0.364,0.182
37,25044263.798,3,3,406,5,53,13,4,1,0.212,482,451,0.117,0.700,0.778,0.778,0.750,0.714,0.615,0.500,0.500,0.333,0.600,0.667,0.667,0.625,0.571,0.462,0.500,0.500,0.333
38,25044263.873,4,4,393,2,45,17,1,0,0.186,458,482,0.362,0.762,0.889,0.941,0.941,0.875,0.615,0.500,0.500,0.500,0.762,0.889,0.941,0.824,0.875,0.615,0.500,0.500,0.333
39,25044263.947,4,4,400,1,44,17,1,0,0.194,463,458,0.718,0.783,0.783,0.900,0.667,0.667,0.462,0.462,0.364,0.364,0.696,0.696,0.800,0.667,0.667,0.462,0.462,0.364,0.364
40,25044264.022,2,4,407,3,33,11,5,0,0.166,459,463,1.215,0.842,0.842,0.778,0.667,0.462,0.500,0.364,0.364,0.364,0.737,0.737,0.778,0.667,0.462,0.500,0.364,0.364,0.364
41,25044264.098,3,4,376,6,39,11,1,0,0.176,433,459,1.990,0.737,0.750,0.667,0.667,0.615,0.500,0.364,0.364,0.364,0.632,0.625,0.667,0.667,0.615,0.500,0.364,0.364,0.364
42,25044264.171,3,3,404,4,39,11,0,2,0.159,460,433,2.490,0.842,0.889,0.824,0.800,0.615,0.364,0.364,0.333,0.200,0.737,0.778,0.706,0.667,0.615,0.364,0.364,0.333,0.200
43,25044264.245,4,4,398,6,34,9,0,3,0.169,450,460,3.702,0.632,0.667,0.800,0.714,0.615,0.615,0.364,0.333,0.182,0.632,0.667,0.800,0.714,0.615,0.615,0.364,0.167,0.000
44,25044264.322,3,3,401,3,29,17,2,4,0.175,456,450,9.604,0.600,0.625,0.533,0.571,0.571,0.462,0.308,0.333,0.308,0.600,0.625,0.533,0.571,0.571,0.462,0.308,0.333,0.154
45,25044264.396,2,2,382,2,30,19,0,3,0.163,436,456,7.985,0.778,0.750,0.714,0.615,0.615,0.500,0.500,0.364,0.364,0.778,0.750,0.714,0.615,0.615,0.500,0.500,0.364,0.364
46,25044264.469,4,5,390,4,34,18,0,3,0.156,449,436,11.581,0.600,0.632,0.667,0.571,0.462,0.462,0.364,0.364,0.200,0.500,0.526,0.533,0.571,0.462,0.462,0.364,0.364,0.200
47,25044264.547,2,2,400,3,32,12,0,1,0.145,448,449,10.181,0.714,0.714,0.714,0.714,0.400,0.400,0.400,0.364,0.364,0.714,0.714,0.714,0.714,0.400,0.400,0.400,0.182,0.182
48,25044264.622,4,3,392,1,27,11,1,1,0.134,433,448,1.775,0.588,0.667,0.714,0.667,0.400,0.400,0.400,0.400,0.222,0.588,0.667,0.571,0.667,0.400,0.400,0.400,0.400,0.222
49,25044264.697,5,5,382,3,29,10,0,0,0.139,424,433,9.433,0.667,0.667,0.667,0.769,0.400,0.400,0.400,0.400,0.222,0.533,0.533,0.533,0.615,0.400,0.400,0.400,0.400,0.222
50,25044264.771,2,2,364,2,26,11,0,0,0.141,403,424,2.532,0.714,0.714,0.714,0.667,0.400,0.400,0.400,0.400,0.400,0.714,0.714,0.714,0.667,0.400,0.400,0.400,0.400,0.400
51,25044264.847,2,2,370,4,28,13,0,1,0.159,416,403,1.303,0.857,0.857,0.769,0.833,0.727,0.444,0.444,0.444,0.444,0.857,0.857,0.769,0.833,0.727,0.444,0.444,0.444,0.444
52,25044264.921,6,6,342,8,26,10,3,1,0.167,390,416,7.169,0.625,0.667,0.667,0.667,0.727,0.600,0.600,0.400,0.444,0.625,0.667,0.667,0.667,0.727,0.600,0.600,0.400,0.444
