frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20729692.684,3,3,420,0,0,0,0,0,0.071,420,0,0.204,0.857,0.923,0.727,0.444,0.250,0.000,0.000,0.000,0.000,0.857,0.923,0.727,0.444,0.250,0.000,0.000,0.000,0.000
2,20729705.723,3,3,1040,1,0,0,0,0,0.090,1041,420,0.007,0.222,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,20729706.799,2,2,1113,2,0,0,0,0,0.090,1115,1041,0.028,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
4,20729706.953,6,6,1202,2,0,0,0,0,0.093,1204,1115,0.010,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.000,0.000,0.000,0.000
5,20729707.104,2,2,1141,3,0,0,0,0,0.099,1144,1204,0.026,0.364,0.364,0.200,0.222,0.222,0.222,0.222,0.000,0.000,0.364,0.364,0.200,0.222,0.222,0.222,0.222,0.000,0.000
6,20729707.254,5,5,1138,4,0,0,0,0,0.100,1142,1144,0.051,0.143,0.154,0.200,0.222,0.000,0.000,0.000,0.000,0.000,0.143,0.154,0.200,0.222,0.000,0.000,0.000,0.000,0.000
7,20729707.407,4,4,1167,4,0,0,0,0,0.105,1171,1142,0.027,0.353,0.429,0.500,0.364,0.364,0.400,0.222,0.222,0.222,0.353,0.429,0.500,0.364,0.364,0.400,0.222,0.222,0.222
8,20729707.557,4,7,1131,2,0,0,0,1,0.101,1134,1171,0.055,0.300,0.400,0.462,0.333,0.364,0.400,0.400,0.400,0.222,0.200,0.267,0.308,0.333,0.364,0.400,0.400,0.400,0.222
9,20729707.634,5,5,1101,3,0,0,0,0,0.083,1104,1134,0.062,0.364,0.400,0.400,0.444,0.444,0.250,0.250,0.250,0.250,0.364,0.400,0.400,0.444,0.444,0.250,0.250,0.250,0.250
10,20729707.784,6,6,1076,2,0,0,0,0,0.102,1078,1104,0.020,0.182,0.200,0.200,0.200,0.333,0.222,0.222,0.222,0.222,0.182,0.200,0.200,0.200,0.333,0.222,0.222,0.222,0.222
