frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25040653.544,3,3,733,18,2,0,0,0,0.104,753,0,1.566,0.400,0.545,0.444,0.444,0.500,0.286,0.000,0.000,0.000,0.400,0.545,0.444,0.444,0.500,0.000,0.000,0.000,0.000
2,25040843.771,2,2,754,29,36,7,1,1,0.211,828,753,0.215,0.545,0.480,0.400,0.300,0.333,0.375,0.375,0.375,0.267,0.485,0.480,0.300,0.300,0.333,0.375,0.375,0.375,0.133
3,25040843.846,6,6,773,35,41,8,2,1,0.208,860,828,0.052,0.471,0.516,0.593,0.583,0.636,0.421,0.444,0.444,0.421,0.471,0.516,0.593,0.583,0.636,0.421,0.444,0.444,0.421
4,25040843.995,5,5,761,25,37,10,2,2,0.216,837,860,0.296,0.500,0.571,0.640,0.667,0.571,0.556,0.588,0.588,0.375,0.500,0.571,0.640,0.667,0.571,0.556,0.588,0.588,0.375
5,25040844.143,4,4,782,25,33,9,1,2,0.215,852,837,0.033,0.571,0.522,0.600,0.500,0.421,0.444,0.444,0.500,0.400,0.571,0.522,0.600,0.400,0.421,0.444,0.444,0.500,0.400
6,25040844.292,4,4,822,18,33,6,0,1,0.194,880,852,0.026,0.552,0.522,0.632,0.588,0.500,0.500,0.500,0.400,0.375,0.552,0.522,0.632,0.588,0.500,0.500,0.375,0.267,0.250
7,25040844.442,3,3,866,18,40,7,0,2,0.192,933,880,0.132,0.667,0.824,0.750,0.750,0.750,0.750,0.667,0.667,0.667,0.667,0.824,0.750,0.750,0.750,0.750,0.667,0.667,0.533
8,25040844.593,3,3,811,8,32,5,2,4,0.203,862,933,0.127,0.667,0.700,0.556,0.667,0.588,0.556,0.588,0.556,0.444,0.667,0.700,0.556,0.667,0.588,0.556,0.588,0.556,0.333
9,25040844.743,3,3,805,14,35,5,4,1,0.222,864,862,0.024,0.583,0.667,0.632,0.526,0.600,0.571,0.556,0.471,0.471,0.583,0.667,0.632,0.526,0.600,0.571,0.444,0.353,0.353
10,25040844.893,5,5,883,19,34,4,2,3,0.213,945,864,0.314,0.667,0.696,0.696,0.727,0.700,0.588,0.588,0.588,0.500,0.667,0.696,0.696,0.727,0.600,0.588,0.588,0.588,0.500
11,25040845.042,4,4,855,18,31,4,1,3,0.208,912,945,0.299,0.741,0.720,0.750,0.727,0.667,0.667,0.667,0.500,0.421,0.741,0.720,0.750,0.727,0.667,0.667,0.667,0.400,0.316
12,25040845.191,2,2,915,17,29,4,0,1,0.192,966,912,0.047,0.640,0.600,0.600,0.632,0.632,0.556,0.588,0.556,0.471,0.640,0.600,0.600,0.632,0.632,0.556,0.588,0.556,0.353
13,25040845.340,3,4,954,17,32,5,4,4,0.195,1016,966,0.067,0.552,0.609,0.600,0.471,0.471,0.471,0.471,0.375,0.375,0.483,0.522,0.600,0.471,0.471,0.471,0.471,0.250,0.250
14,25040845.490,3,3,963,9,29,4,3,1,0.173,1009,1016,0.038,0.700,0.778,0.706,0.706,0.526,0.500,0.500,0.353,0.375,0.700,0.778,0.706,0.706,0.526,0.500,0.375,0.353,0.375
15,25040845.642,4,4,997,15,23,5,1,2,0.184,1043,1009,0.165,0.560,0.667,0.737,0.706,0.667,0.588,0.375,0.267,0.286,0.560,0.667,0.737,0.706,0.667,0.588,0.250,0.133,0.143
