2,25042590.606,3,3,524,22,0,0,0,0,0.205,546,0,1.764,0.625,0.833,0.727,0.727,0.600,0.500,0.500,0.000,0.000,0.625,0.833,0.727,0.545,0.400,0.250,0.000,0.000,0.000
3,25042590.682,6,6,528,22,3,1,0,2,0.196,556,546,0.854,0.588,0.625,0.667,0.769,0.833,0.833,0.727,0.727,0.600,0.588,0.625,0.667,0.769,0.833,0.833,0.727,0.727,0.600
4,25042590.756,4,4,498,23,6,0,0,2,0.225,529,556,1.374,0.714,0.769,0.833,0.833,0.833,0.833,0.833,0.727,0.600,0.714,0.769,0.833,0.833,0.833,0.833,0.833,0.727,0.600
5,25042590.828,5,5,517,27,2,0,0,0,0.222,546,529,1.654,0.588,0.625,0.714,0.769,0.769,0.769,0.769,0.667,0.667,0.588,0.625,0.714,0.769,0.769,0.769,0.769,0.667,0.667
6,25042590.905,8,8,558,26,2,1,0,0,0.208,587,546,1.795,0.588,0.667,0.667,0.714,0.714,0.714,0.769,0.769,0.545,0.588,0.667,0.667,0.714,0.714,0.714,0.769,0.769,0.545
7,25042590.980,7,7,542,28,4,0,1,0,0.205,575,587,1.377,0.800,0.857,0.769,0.833,0.833,0.909,0.909,0.909,0.667,0.800,0.857,0.769,0.833,0.833,0.909,0.909,0.909,0.667
8,25042591.053,3,3,560,29,3,0,0,0,0.223,592,575,1.314,0.800,0.923,0.923,0.833,0.909,0.909,0.800,0.727,0.667,0.800,0.923,0.923,0.833,0.909,0.909,0.800,0.727,0.667
9,25042591.129,5,5,544,21,4,2,0,5,0.222,576,592,1.503,0.600,0.750,0.923,1.000,0.800,0.800,0.600,0.600,0.444,0.600,0.750,0.923,1.000,0.800,0.800,0.600,0.600,0.444
10,25042591.203,5,5,541,28,1,0,0,1,0.238,571,576,1.513,0.556,0.667,0.769,0.833,0.667,0.727,0.800,0.800,0.600,0.556,0.667,0.769,0.833,0.667,0.727,0.800,0.800,0.600
11,25042591.278,8,8,521,25,3,0,0,1,0.198,550,571,1.188,0.571,0.615,0.615,0.615,0.727,0.727,0.800,0.800,0.800,0.571,0.615,0.615,0.615,0.727,0.727,0.800,0.800,0.800
12,25042591.353,3,3,567,25,5,2,0,1,0.192,600,550,1.002,0.800,0.857,0.667,0.667,0.667,0.727,0.727,0.727,0.600,0.800,0.857,0.667,0.667,0.667,0.727,0.727,0.727,0.600
13,25042591.425,3,3,587,30,6,0,0,0,0.186,623,600,1.163,0.875,0.933,0.933,0.857,0.714,0.667,0.727,0.600,0.600,0.875,0.933,0.933,0.857,0.714,0.667,0.727,0.600,0.600
14,25042591.501,4,4,517,31,2,0,1,3,0.186,554,623,1.071,0.857,0.857,0.923,0.833,0.727,0.727,0.667,0.600,0.600,0.857,0.857,0.923,0.833,0.727,0.727,0.667,0.600,0.600
15,25042591.575,4,4,544,32,3,1,0,1,0.231,581,554,1.031,0.500,0.667,0.857,0.667,0.727,0.667,0.727,0.667,0.667,0.500,0.667,0.857,0.667,0.727,0.667,0.727,0.667,0.667
16,25042591.649,5,4,513,41,0,0,3,1,0.226,558,581,1.270,0.600,0.632,0.706,0.750,0.571,0.571,0.500,0.500,0.400,0.600,0.632,0.706,0.625,0.571,0.571,0.500,0.500,0.400
17,25042591.724,4,4,529,40,1,0,0,2,0.248,572,558,0.895,0.667,0.737,0.750,0.714,0.714,0.667,0.667,0.600,0.600,0.667,0.737,0.750,0.714,0.714,0.667,0.667,0.600,0.600
18,25042591.800,5,4,560,44,3,3,0,2,0.242,612,572,1.108,0.545,0.632,0.706,0.750,0.462,0.500,0.545,0.545,0.545,0.455,0.526,0.588,0.500,0.462,0.500,0.545,0.545,0.545
19,25042591.946,3,3,517,49,5,0,0,2,0.243,573,612,0.746,0.636,0.737,0.667,0.625,0.615,0.545,0.545,0.545,0.545,0.636,0.737,0.667,0.625,0.615,0.545,0.545,0.545,0.545
20,25042592.021,4,4,531,53,2,0,0,1,0.240,587,573,1.000,0.583,0.609,0.737,0.706,0.667,0.615,0.400,0.400,0.400,0.583,0.609,0.737,0.706,0.667,0.615,0.400,0.400,0.400
21,25042592.096,6,6,559,42,4,0,0,4,0.236,609,587,1.152,0.522,0.600,0.750,0.800,0.857,0.667,0.400,0.400,0.400,0.522,0.600,0.750,0.800,0.857,0.667,0.400,0.400,0.400
22,25042592.168,5,5,549,47,6,0,1,1,0.228,604,609,0.688,0.667,0.667,0.600,0.706,0.667,0.545,0.545,0.400,0.400,0.667,0.667,0.600,0.706,0.667,0.545,0.545,0.400,0.400
23,25042592.246,4,4,607,45,7,1,1,0,0.238,661,604,0.710,0.667,0.667,0.824,0.750,0.571,0.615,0.545,0.545,0.545,0.583,0.667,0.824,0.750,0.571,0.615,0.545,0.545,0.545
24,25042592.319,3,3,602,56,5,3,0,2,0.266,668,661,0.747,0.593,0.667,0.636,0.632,0.571,0.615,0.667,0.545,0.545,0.593,0.667,0.636,0.526,0.571,0.615,0.667,0.545,0.545
25,25042592.393,5,5,579,51,4,0,2,3,0.255,639,668,0.655,0.640,0.696,0.762,0.778,0.778,0.714,0.615,0.615,0.545,0.640,0.696,0.762,0.778,0.778,0.714,0.615,0.615,0.545
26,25042592.545,7,7,635,70,10,2,0,1,0.311,718,639,0.656,0.444,0.615,0.696,0.700,0.667,0.750,0.706,0.615,0.500,0.333,0.462,0.522,0.500,0.556,0.625,0.588,0.462,0.500
27,25042592.693,5,5,654,48,10,0,1,0,0.292,713,718,0.431,0.485,0.593,0.560,0.667,0.545,0.632,0.500,0.462,0.500,0.485,0.593,0.560,0.667,0.545,0.632,0.500,0.462,0.500
28,25042592.843,3,3,625,43,10,0,0,1,0.290,679,713,0.408,0.552,0.583,0.545,0.526,0.500,0.533,0.462,0.462,0.364,0.552,0.583,0.455,0.526,0.500,0.533,0.462,0.462,0.364
29,25042592.995,6,6,628,46,8,0,0,0,0.271,682,679,0.390,0.476,0.500,0.588,0.667,0.727,0.600,0.667,0.667,0.667,0.476,0.500,0.588,0.667,0.727,0.600,0.667,0.667,0.667
30,25042593.144,5,5,692,55,14,0,1,5,0.274,767,682,0.317,0.444,0.667,0.769,0.833,0.600,0.600,0.545,0.600,0.500,0.370,0.556,0.615,0.667,0.400,0.400,0.364,0.400,0.250
31,25042593.295,5,5,688,40,4,0,0,1,0.252,733,767,0.301,0.636,0.667,0.706,0.714,0.500,0.500,0.400,0.400,0.400,0.545,0.571,0.706,0.714,0.500,0.500,0.400,0.400,0.400
32,25042593.446,5,7,590,33,5,0,0,1,0.221,629,733,0.331,0.522,0.632,0.625,0.667,0.615,0.545,0.545,0.444,0.444,0.435,0.526,0.500,0.533,0.462,0.545,0.545,0.444,0.444
33,25042593.521,8,8,556,38,3,0,0,0,0.211,597,629,0.269,0.500,0.500,0.400,0.429,0.545,0.545,0.600,0.600,0.600,0.500,0.500,0.400,0.429,0.545,0.545,0.600,0.600,0.600
34,25042593.598,6,6,619,37,2,0,0,1,0.219,659,597,0.179,0.421,0.444,0.429,0.462,0.615,0.500,0.444,0.444,0.444,0.421,0.444,0.429,0.462,0.615,0.500,0.444,0.444,0.444
35,25042593.675,4,4,579,40,3,0,0,3,0.195,625,659,0.260,0.737,0.737,0.750,0.571,0.667,0.545,0.545,0.545,0.545,0.737,0.737,0.750,0.571,0.667,0.545,0.545,0.545,0.545
36,25042593.750,5,5,603,45,4,0,0,2,0.185,654,625,0.323,0.636,0.667,0.588,0.714,0.615,0.615,0.500,0.500,0.364,0.636,0.667,0.588,0.714,0.615,0.615,0.500,0.500,0.364
37,25042593.902,4,4,593,53,5,0,0,0,0.192,651,654,0.263,0.727,0.727,0.842,0.667,0.667,0.714,0.364,0.364,0.364,0.636,0.636,0.842,0.667,0.667,0.714,0.364,0.364,0.364
38,25042594.055,4,4,639,53,1,0,0,0,0.172,693,651,0.370,0.762,0.800,0.842,0.706,0.625,0.364,0.364,0.364,0.333,0.762,0.800,0.842,0.706,0.625,0.364,0.364,0.364,0.333
39,25042594.204,5,5,642,51,5,0,0,1,0.186,699,693,0.439,0.476,0.556,0.625,0.706,0.625,0.462,0.364,0.182,0.200,0.476,0.556,0.625,0.706,0.625,0.462,0.364,0.182,0.200
40,25042594.281,5,5,670,58,3,0,0,1,0.206,732,699,0.593,0.444,0.522,0.571,0.667,0.571,0.500,0.400,0.222,0.222,0.444,0.522,0.571,0.667,0.571,0.500,0.400,0.222,0.222
41,25042594.357,3,3,670,57,10,0,0,1,0.179,738,732,0.202,0.667,0.700,0.667,0.588,0.500,0.400,0.222,0.222,0.222,0.571,0.600,0.556,0.471,0.333,0.400,0.222,0.222,0.222
42,25042594.432,3,3,628,48,8,3,0,2,0.212,689,738,0.126,0.455,0.500,0.471,0.462,0.462,0.400,0.400,0.222,0.222,0.455,0.500,0.471,0.462,0.462,0.400,0.400,0.222,0.222
43,25042594.509,5,5,627,37,5,0,0,1,0.184,670,689,0.594,0.632,0.667,0.706,0.714,0.500,0.364,0.222,0.222,0.222,0.526,0.556,0.588,0.714,0.500,0.364,0.222,0.222,0.222
44,25042594.583,5,5,636,26,2,0,0,1,0.159,665,670,0.697,0.571,0.667,0.667,0.727,0.600,0.444,0.250,0.250,0.250,0.571,0.667,0.667,0.727,0.600,0.444,0.250,0.250,0.250
45,25042594.659,3,3,669,16,6,0,1,3,0.197,695,665,0.525,0.400,0.500,0.429,0.333,0.333,0.250,0.250,0.250,0.250,0.400,0.500,0.429,0.333,0.333,0.250,0.250,0.250,0.250
46,25042594.734,3,3,622,29,3,0,0,1,0.185,655,695,0.625,0.526,0.556,0.500,0.500,0.364,0.250,0.250,0.250,0.250,0.526,0.556,0.500,0.500,0.364,0.250,0.250,0.250,0.250
47,25042594.807,4,4,591,23,6,1,0,1,0.175,622,655,0.897,0.588,0.714,0.833,0.600,0.600,0.444,0.286,0.286,0.286,0.588,0.714,0.833,0.600,0.600,0.444,0.286,0.286,0.286
48,25042594.879,2,2,541,15,6,2,0,0,0.151,564,622,0.464,0.714,0.667,0.667,0.545,0.444,0.250,0.250,0.222,0.222,0.714,0.667,0.667,0.545,0.444,0.250,0.250,0.222,0.222
49,25042595.028,4,4,566,18,5,1,0,1,0.178,591,564,0.987,0.500,0.571,0.667,0.667,0.571,0.571,0.333,0.333,0.333,0.500,0.571,0.667,0.667,0.571,0.571,0.333,0.333,0.333
50,25042595.103,8,8,595,21,7,2,0,0,0.179,625,591,1.343,0.375,0.429,0.545,0.500,0.500,0.500,0.571,0.333,0.000,0.375,0.429,0.545,0.500,0.500,0.500,0.571,0.333,0.000
51,25042595.179,4,6,615,21,4,0,0,0,0.195,640,625,1.643,0.471,0.533,0.571,0.444,0.571,0.571,0.571,0.571,0.333,0.471,0.533,0.429,0.444,0.571,0.571,0.571,0.571,0.333
52,25042595.253,2,2,570,17,6,1,0,1,0.188,595,640,1.019,0.667,0.667,0.615,0.444,0.571,0.333,0.333,0.333,0.333,0.667,0.667,0.615,0.444,0.571,0.333,0.333,0.333,0.333
53,25042595.326,2,2,570,14,3,0,0,1,0.145,588,595,0.500,0.833,0.833,0.800,0.667,0.571,0.571,0.333,0.333,0.333,0.833,0.833,0.800,0.667,0.571,0.571,0.333,0.333,0.333
54,25042595.402,4,4,587,19,3,0,0,0,0.177,609,588,0.218,0.533,0.571,0.667,0.600,0.571,0.333,0.333,0.333,0.333,0.533,0.571,0.667,0.600,0.571,0.333,0.333,0.333,0.333
55,25042595.477,4,4,578,21,7,0,0,0,0.183,606,609,0.677,0.667,0.714,0.833,0.769,0.667,0.571,0.333,0.333,0.333,0.667,0.714,0.833,0.769,0.667,0.571,0.333,0.333,0.333
56,25042595.551,5,5,527,18,7,0,0,0,0.183,552,606,0.512,0.667,0.714,0.769,0.833,0.444,0.286,0.333,0.333,0.333,0.667,0.714,0.769,0.833,0.444,0.286,0.333,0.333,0.333
57,25042595.625,4,4,535,18,6,0,0,1,0.177,560,552,0.064,0.500,0.615,0.667,0.667,0.500,0.333,0.333,0.333,0.333,0.500,0.615,0.667,0.667,0.500,0.333,0.333,0.333,0.333
58,25042595.698,3,3,579,20,4,0,0,0,0.217,603,560,0.633,0.714,0.769,0.769,0.769,0.571,0.571,0.571,0.333,0.333,0.714,0.769,0.769,0.769,0.571,0.571,0.571,0.333,0.333
59,25042595.772,3,3,531,17,9,0,1,1,0.182,559,603,0.382,0.800,0.889,0.889,0.889,0.571,0.571,0.571,0.333,0.333,0.800,0.889,0.889,0.889,0.571,0.571,0.571,0.333,0.333
60,25042595.847,4,4,525,19,5,0,0,2,0.200,551,559,1.180,0.714,0.909,1.000,1.000,0.750,0.750,0.333,0.333,0.333,0.571,0.727,0.800,0.800,0.500,0.500,0.333,0.333,0.333
61,25042595.921,4,4,542,14,4,0,0,0,0.191,560,551,1.197,0.615,0.800,0.889,0.750,0.571,0.571,0.571,0.286,0.000,0.615,0.800,0.889,0.750,0.571,0.571,0.571,0.286,0.000
62,25042595.995,4,4,535,21,3,0,0,1,0.173,560,560,0.703,0.571,0.615,0.727,0.667,0.571,0.571,0.571,0.571,0.333,0.571,0.615,0.727,0.667,0.571,0.571,0.571,0.571,0.333
63,25042596.068,3,3,579,19,5,0,0,0,0.176,603,560,1.238,0.615,0.727,0.727,0.600,0.667,0.667,0.600,0.500,0.500,0.462,0.545,0.545,0.400,0.444,0.444,0.400,0.250,0.250
64,25042596.141,2,2,599,18,5,0,0,0,0.162,622,603,0.395,0.571,0.571,0.545,0.400,0.444,0.444,0.500,0.286,0.286,0.571,0.571,0.545,0.400,0.444,0.444,0.500,0.286,0.286
65,25042596.216,4,4,591,19,5,0,0,0,0.171,615,622,1.010,0.500,0.667,0.750,0.500,0.571,0.667,0.667,0.400,0.400,0.500,0.667,0.750,0.500,0.571,0.667,0.667,0.400,0.400
66,25042596.290,6,6,598,17,4,1,0,0,0.179,620,615,1.047,0.400,0.500,0.545,0.727,0.750,0.500,0.571,0.667,0.400,0.400,0.500,0.545,0.545,0.750,0.500,0.571,0.667,0.400
67,25042596.363,6,6,645,24,9,0,0,0,0.170,678,620,1.135,0.462,0.545,0.600,0.667,0.750,0.750,0.333,0.333,0.333,0.462,0.545,0.600,0.667,0.750,0.750,0.333,0.333,0.333
68,25042596.437,5,5,621,21,6,0,0,2,0.168,650,678,1.204,0.500,0.545,0.667,0.857,0.857,0.857,0.400,0.400,0.400,0.500,0.545,0.667,0.857,0.857,0.857,0.400,0.400,0.400
69,25042596.513,5,5,607,24,9,0,0,1,0.204,641,650,1.173,0.615,0.615,0.800,0.857,0.667,0.400,0.400,0.400,0.333,0.615,0.615,0.800,0.857,0.667,0.400,0.400,0.400,0.333
70,25042596.586,6,6,589,21,5,0,0,1,0.183,616,641,1.058,0.545,0.545,0.667,0.667,0.750,0.571,0.286,0.333,0.333,0.545,0.545,0.667,0.667,0.750,0.571,0.286,0.333,0.333
71,25042596.659,3,3,557,13,6,0,0,0,0.179,576,616,0.960,0.500,0.600,0.600,0.444,0.500,0.571,0.333,0.400,0.400,0.500,0.600,0.600,0.444,0.500,0.571,0.333,0.400,0.400
72,25042596.735,4,4,530,16,6,0,0,1,0.179,553,576,0.505,0.667,0.667,0.857,0.667,0.571,0.667,0.333,0.400,0.400,0.667,0.667,0.857,0.667,0.571,0.667,0.333,0.400,0.400
73,25042596.808,4,4,565,29,6,0,0,1,0.216,601,553,7.891,0.429,0.545,1.000,0.800,0.800,0.800,0.800,0.500,0.500,0.429,0.545,1.000,0.800,0.800,0.800,0.800,0.500,0.500
74,25042596.881,4,4,529,28,6,0,0,1,0.184,564,601,7.990,0.750,0.857,1.000,0.800,0.800,0.800,0.500,0.500,0.500,0.750,0.857,1.000,0.800,0.800,0.800,0.500,0.500,0.500
75,25042596.959,4,4,537,28,6,0,0,1,0.206,572,564,8.012,0.545,0.667,0.750,0.667,0.667,0.667,0.667,0.500,0.500,0.545,0.667,0.750,0.667,0.667,0.667,0.667,0.500,0.500
76,25042597.033,4,4,524,29,6,0,1,0,0.216,560,572,7.992,0.500,0.600,0.667,0.571,0.667,0.571,0.333,0.400,0.400,0.500,0.600,0.667,0.571,0.667,0.571,0.333,0.400,0.400
77,25042597.108,4,4,533,30,3,1,0,0,0.235,567,560,1.087,0.400,0.429,0.500,0.500,0.444,0.500,0.500,0.286,0.333,0.400,0.429,0.500,0.500,0.444,0.500,0.250,0.286,0.333
78,25042597.185,4,7,553,27,7,2,0,0,0.211,589,567,0.745,0.429,0.500,0.857,0.750,0.857,0.857,0.667,0.400,0.400,0.286,0.333,0.571,0.500,0.571,0.857,0.667,0.400,0.400
79,25042597.259,6,6,584,20,2,0,0,4,0.228,610,589,1.292,0.400,0.462,0.750,0.750,0.857,0.667,0.400,0.500,0.000,0.267,0.308,0.500,0.500,0.571,0.333,0.400,0.500,0.000
80,25042597.334,3,8,580,19,1,0,0,1,0.226,601,610,0.913,0.750,0.857,0.857,0.750,0.857,0.857,0.667,0.500,0.500,0.500,0.571,0.571,0.500,0.571,0.571,0.667,0.500,0.500
81,25042597.409,5,5,575,34,6,0,0,1,0.250,616,601,0.360,0.286,0.400,0.500,0.571,0.571,0.571,0.500,0.500,0.333,0.286,0.400,0.500,0.571,0.571,0.571,0.500,0.500,0.000
82,25042597.485,8,8,561,23,10,1,0,0,0.217,595,616,8.067,0.545,0.600,0.571,0.571,0.667,0.667,0.800,0.500,0.500,0.545,0.600,0.571,0.571,0.667,0.667,0.800,0.500,0.000
83,25042597.559,6,3,551,20,10,1,0,0,0.211,582,595,0.955,0.667,0.750,0.750,0.667,0.857,0.857,0.667,0.667,0.400,0.667,0.750,0.750,0.667,0.571,0.571,0.667,0.667,0.400
84,25042597.634,3,3,503,21,12,0,0,0,0.220,536,582,0.950,0.545,0.750,0.750,0.667,0.667,0.667,0.667,0.667,0.400,0.545,0.750,0.750,0.667,0.667,0.667,0.667,0.667,0.400
85,25042597.707,2,2,505,18,11,0,0,1,0.245,535,536,1.086,0.889,0.889,0.750,0.571,0.667,0.667,0.667,0.667,0.400,0.889,0.889,0.750,0.571,0.667,0.667,0.667,0.667,0.400
86,25042597.783,4,4,494,11,7,0,0,1,0.195,513,535,0.708,0.800,0.889,1.000,0.750,0.857,0.857,0.667,0.667,0.000,0.800,0.889,1.000,0.750,0.857,0.857,0.667,0.667,0.000
87,25042597.858,4,4,555,15,9,1,0,0,0.193,580,513,0.562,0.500,0.667,0.750,0.667,0.667,0.667,0.400,0.400,0.000,0.500,0.667,0.750,0.667,0.667,0.667,0.400,0.400,0.000
88,25042597.930,4,4,538,24,9,2,0,1,0.232,574,580,0.452,0.727,0.727,0.889,0.750,0.857,0.857,0.667,0.667,0.000,0.727,0.727,0.889,0.750,0.857,0.857,0.667,0.667,0.000
89,25042598.004,5,5,520,15,9,0,0,2,0.203,546,574,8.282,0.667,0.667,0.727,0.750,0.571,0.333,0.333,0.400,0.400,0.667,0.667,0.727,0.750,0.571,0.333,0.333,0.400,0.400
90,25042598.081,5,5,522,13,9,0,0,1,0.183,545,546,1.055,0.444,0.444,0.500,0.667,0.667,0.400,0.400,0.400,0.400,0.444,0.444,0.500,0.667,0.667,0.400,0.400,0.400,0.400
91,25042598.154,4,4,535,17,8,0,0,0,0.175,560,545,0.689,0.600,0.667,0.857,0.667,0.667,0.667,0.400,0.400,0.400,0.600,0.667,0.857,0.667,0.667,0.667,0.400,0.400,0.400
92,25042598.228,7,7,550,12,10,0,0,0,0.192,572,560,2.082,0.545,0.600,0.667,0.750,0.750,0.857,0.667,0.400,0.400,0.545,0.600,0.667,0.750,0.750,0.857,0.667,0.400,0.400
93,25042598.304,6,6,495,15,6,1,0,0,0.190,517,572,0.565,0.600,0.600,0.667,0.667,0.750,0.750,0.571,0.667,0.400,0.600,0.600,0.667,0.667,0.750,0.750,0.571,0.667,0.400
