frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,29727201.942,3,3,632,6,9,1,1,0,0.057,649,0,10.093,0.667,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.000
2,48715387.679,2,2,366,0,0,0,0,0,0.036,366,649,0.924,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000
3,48715387.751,2,2,370,0,0,0,0,0,0.043,370,366,0.886,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
4,48715387.825,2,2,371,0,0,0,0,0,0.030,371,370,0.710,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
5,48715387.899,2,2,380,0,0,0,0,0,0.037,380,371,0.721,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
6,48715387.971,2,2,365,0,0,0,0,0,0.022,365,380,1.109,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
7,48715388.043,3,3,359,0,0,0,0,0,0.031,359,365,1.172,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
8,48715388.118,2,2,393,0,0,0,0,0,0.038,393,359,0.883,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667
9,48715388.191,2,2,383,0,0,0,0,1,0.034,384,393,1.069,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
10,48715388.263,2,2,371,0,0,0,0,0,0.038,371,384,0.915,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
11,48715388.337,3,3,376,0,0,0,0,0,0.043,376,371,0.874,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
12,48715388.411,2,2,363,0,0,0,0,0,0.036,363,376,0.895,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
13,48715388.484,2,2,368,0,0,0,0,0,0.027,368,363,0.870,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667
14,48715388.558,4,4,370,0,0,0,0,0,0.035,370,368,0.943,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667
15,48715388.630,2,2,371,0,0,0,0,0,0.030,371,370,0.961,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
16,48715388.701,2,2,376,0,0,0,0,0,0.019,376,371,0.995,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
17,48715388.776,2,2,369,0,0,0,0,0,0.027,369,376,0.628,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.000
