frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,16666802.690,2,2,415,0,0,0,0,0,0.092,415,0,0.125,0.545,0.222,0.250,0.250,0.250,0.000,0.000,0.000,0.000,0.545,0.222,0.250,0.250,0.250,0.000,0.000,0.000,0.000
2,16666802.838,2,2,417,0,0,0,0,0,0.106,417,415,0.066,0.667,0.667,0.545,0.444,0.250,0.250,0.250,0.250,0.250,0.667,0.667,0.545,0.444,0.250,0.250,0.250,0.250,0.250
3,16666802.910,2,2,403,0,0,0,0,0,0.092,403,417,0.105,0.600,0.600,0.600,0.400,0.364,0.200,0.222,0.222,0.222,0.600,0.600,0.600,0.400,0.364,0.200,0.222,0.222,0.222
4,16666802.983,4,4,429,0,0,0,0,0,0.112,429,403,0.036,0.533,0.533,0.545,0.364,0.400,0.222,0.250,0.250,0.250,0.533,0.533,0.545,0.364,0.400,0.222,0.250,0.250,0.250
5,16666803.057,2,2,386,0,0,0,0,0,0.083,386,429,0.065,0.667,0.667,0.667,0.400,0.400,0.222,0.222,0.222,0.250,0.667,0.667,0.667,0.400,0.400,0.222,0.222,0.222,0.250
6,16666803.130,4,4,390,0,0,0,0,0,0.092,390,386,0.117,0.533,0.533,0.615,0.500,0.500,0.364,0.400,0.250,0.000,0.400,0.400,0.462,0.333,0.333,0.182,0.200,0.250,0.000
7,16666803.203,5,5,391,0,0,0,0,0,0.082,391,390,0.103,0.400,0.400,0.444,0.500,0.444,0.444,0.286,0.286,0.286,0.400,0.400,0.444,0.500,0.444,0.444,0.286,0.286,0.286
8,16666803.278,2,2,419,0,0,0,0,0,0.100,419,391,0.155,0.462,0.462,0.333,0.364,0.364,0.400,0.400,0.400,0.222,0.308,0.308,0.167,0.182,0.182,0.200,0.200,0.200,0.222
9,16666803.351,4,4,405,0,0,0,0,0,0.089,405,419,0.032,0.429,0.462,0.500,0.364,0.200,0.200,0.200,0.000,0.000,0.429,0.462,0.500,0.364,0.200,0.200,0.200,0.000,0.000
10,16666803.423,5,5,382,0,0,0,0,0,0.089,382,405,0.066,0.500,0.571,0.571,0.615,0.364,0.364,0.200,0.200,0.222,0.375,0.429,0.429,0.462,0.182,0.182,0.000,0.000,0.000
11,16666803.497,2,2,413,0,0,0,0,0,0.090,413,382,0.098,0.667,0.667,0.571,0.571,0.462,0.182,0.182,0.222,0.222,0.667,0.667,0.571,0.571,0.462,0.182,0.182,0.222,0.222
12,16666803.645,3,3,419,0,0,0,0,0,0.095,419,413,0.220,0.545,0.600,0.600,0.444,0.444,0.286,0.286,0.286,0.286,0.545,0.600,0.600,0.444,0.444,0.286,0.286,0.286,0.286
13,16666803.719,4,4,412,0,0,0,0,0,0.109,412,419,0.086,0.364,0.364,0.400,0.250,0.286,0.286,0.286,0.286,0.286,0.364,0.364,0.400,0.250,0.286,0.286,0.286,0.286,0.286
14,16666803.791,2,2,408,0,0,0,0,0,0.110,408,412,0.135,0.500,0.500,0.429,0.429,0.364,0.364,0.364,0.444,0.444,0.500,0.500,0.429,0.429,0.364,0.364,0.364,0.444,0.444
15,16666803.865,5,5,395,0,0,0,0,0,0.084,395,408,0.177,0.714,0.714,0.714,0.769,0.667,0.545,0.545,0.444,0.444,0.714,0.714,0.714,0.769,0.667,0.545,0.545,0.444,0.444
16,16666803.941,2,2,400,0,0,0,0,0,0.087,400,395,0.220,0.769,0.769,0.667,0.545,0.444,0.444,0.444,0.250,0.250,0.615,0.615,0.500,0.364,0.222,0.444,0.444,0.250,0.250
17,16666804.015,4,4,402,0,0,0,0,0,0.097,402,400,0.143,0.444,0.444,0.500,0.500,0.500,0.500,0.286,0.286,0.286,0.444,0.444,0.500,0.500,0.500,0.500,0.286,0.286,0.286
18,16666804.088,5,5,405,0,0,0,0,0,0.086,405,402,0.131,0.364,0.364,0.400,0.444,0.444,0.444,0.250,0.250,0.250,0.364,0.364,0.400,0.444,0.444,0.444,0.250,0.250,0.250
19,16666804.162,2,2,425,0,0,0,0,0,0.075,425,405,0.078,0.600,0.600,0.444,0.444,0.250,0.250,0.250,0.250,0.250,0.600,0.600,0.444,0.444,0.250,0.250,0.250,0.250,0.250
20,16666804.236,5,5,409,0,0,0,0,0,0.086,409,425,0.202,0.200,0.222,0.222,0.400,0.250,0.250,0.250,0.250,0.250,0.200,0.222,0.222,0.400,0.250,0.250,0.250,0.250,0.250
21,16666804.309,5,5,406,0,0,0,0,0,0.096,406,409,0.148,0.200,0.222,0.250,0.444,0.250,0.250,0.250,0.250,0.250,0.200,0.222,0.250,0.444,0.250,0.250,0.250,0.250,0.250
22,16666804.383,2,2,425,0,0,0,0,0,0.111,425,406,0.229,0.667,0.667,0.545,0.400,0.250,0.250,0.250,0.250,0.250,0.667,0.667,0.545,0.400,0.250,0.250,0.250,0.250,0.250
23,16666804.456,3,3,424,0,0,0,0,0,0.111,424,425,0.231,0.667,0.714,0.714,0.545,0.222,0.250,0.250,0.250,0.250,0.667,0.714,0.714,0.545,0.222,0.250,0.250,0.250,0.250
24,16666804.529,4,4,404,0,0,0,0,0,0.099,404,424,0.130,0.333,0.333,0.364,0.200,0.222,0.222,0.250,0.250,0.250,0.333,0.333,0.364,0.200,0.222,0.222,0.250,0.250,0.250
25,16666804.604,4,4,421,0,0,0,0,0,0.112,421,404,0.242,0.667,0.667,0.727,0.727,0.727,0.727,0.444,0.444,0.444,0.667,0.667,0.727,0.727,0.727,0.727,0.444,0.444,0.444
26,16666804.677,4,4,426,0,0,0,0,0,0.113,426,421,0.137,0.571,0.571,0.667,0.545,0.545,0.545,0.545,0.545,0.545,0.571,0.571,0.667,0.545,0.545,0.545,0.545,0.545,0.545
27,16666804.751,2,2,413,0,0,0,0,0,0.102,413,426,0.128,0.714,0.714,0.667,0.667,0.600,0.600,0.600,0.444,0.444,0.714,0.714,0.667,0.667,0.600,0.600,0.600,0.444,0.444
28,16666804.827,6,6,412,0,0,0,0,0,0.126,412,413,0.151,0.429,0.429,0.429,0.462,0.500,0.500,0.250,0.000,0.000,0.429,0.429,0.429,0.462,0.500,0.500,0.250,0.000,0.000
29,16666804.900,4,4,407,0,0,0,0,0,0.111,407,412,0.209,0.615,0.615,0.667,0.545,0.400,0.444,0.444,0.444,0.250,0.615,0.615,0.667,0.545,0.400,0.444,0.444,0.444,0.250
