frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,3357370.328,5,5,600,1,0,0,0,1,0.095,602,0,1.558,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
2,3357370.405,3,3,641,3,0,0,0,0,0.210,644,602,2.766,0.500,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,0.500,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000
3,3357370.480,2,2,657,2,0,0,0,2,0.110,661,644,5.904,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
4,3357370.555,5,5,657,2,0,0,0,3,0.121,662,661,2.730,0.286,0.400,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.286,0.400,0.667,1.000,1.000,1.000,1.000,1.000,1.000
5,3357370.630,2,2,682,2,0,0,0,0,0.061,684,662,2.943,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000
6,3357370.706,10,10,705,2,0,0,0,3,0.063,710,684,9.721,0.500,0.667,0.500,0.500,0.500,0.667,0.667,0.667,1.000,0.500,0.667,0.500,0.500,0.500,0.667,0.667,0.667,1.000
7,3357370.780,2,2,712,2,0,0,0,0,0.042,714,710,3.199,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8,3357370.856,2,2,717,3,0,0,0,0,0.050,720,714,3.132,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9,3357370.933,3,3,720,2,0,0,0,0,0.044,722,720,3.300,0.667,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000
10,3357371.008,2,2,726,4,0,0,0,0,0.047,730,722,3.210,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
