frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,18909808.108,4,4,362,15,0,0,0,0,0.064,377,0,0.080,0.222,0.286,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.286,0.333,0.000,0.000,0.000,0.000,0.000,0.000
2,18909866.563,3,3,735,2,0,0,0,0,0.050,737,377,2.348,0.571,0.800,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.800,0.667,0.000,0.000,0.000,0.000,0.000,0.000
3,18909866.638,6,6,780,1,0,0,0,0,0.054,781,737,2.467,0.333,0.400,0.333,0.500,0.667,0.000,0.000,0.000,0.000,0.333,0.400,0.333,0.500,0.667,0.000,0.000,0.000,0.000
4,18909866.714,5,5,757,1,0,0,0,0,0.049,758,781,2.562,0.400,0.400,0.500,0.667,0.667,0.667,0.667,0.000,0.000,0.400,0.400,0.500,0.667,0.667,0.667,0.667,0.000,0.000
5,18909866.788,3,3,793,2,0,0,0,0,0.054,795,758,2.727,0.444,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.444,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667
6,18909866.861,5,5,851,1,0,0,0,0,0.046,852,795,2.745,0.400,0.500,0.500,0.667,0.667,0.667,0.500,0.500,0.667,0.400,0.500,0.500,0.667,0.667,0.667,0.500,0.500,0.667
7,18909866.937,8,8,894,2,0,0,0,0,0.068,896,852,2.790,0.308,0.444,0.571,0.400,0.500,0.500,0.667,0.667,0.667,0.308,0.444,0.571,0.400,0.500,0.500,0.667,0.667,0.667
8,18909867.164,5,5,966,4,0,0,0,0,0.064,970,896,2.791,0.444,0.500,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.444,0.500,0.667,1.000,1.000,1.000,1.000,0.667,0.667
9,18909867.238,4,4,979,3,0,0,0,0,0.068,982,970,3.000,0.667,0.667,1.000,1.000,0.800,0.667,1.000,0.667,0.667,0.667,0.667,1.000,1.000,0.800,0.667,1.000,0.667,0.667
10,18909867.312,5,5,1008,2,0,0,0,0,0.056,1010,982,2.927,0.400,0.571,0.571,0.800,0.667,0.500,0.667,0.667,0.667,0.400,0.571,0.571,0.800,0.667,0.500,0.667,0.667,0.667
