frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,22547621.770,3,3,750,5,2,0,0,0,0.062,757,0,1.462,0.333,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000
2,22547621.847,6,6,692,7,1,0,0,0,0.074,700,757,1.235,0.400,0.400,0.400,0.667,1.000,1.000,0.667,0.667,0.667,0.400,0.400,0.400,0.667,1.000,1.000,0.667,0.667,0.667
3,22547621.922,2,2,732,11,2,0,0,1,0.075,746,700,3.805,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000
4,22547621.998,4,4,729,14,1,0,0,1,0.071,745,746,1.278,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667
5,22547622.075,4,4,779,8,0,0,0,0,0.091,787,745,1.161,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6,22547622.151,4,4,755,10,1,0,0,1,0.085,767,787,1.782,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667
7,22547622.227,4,4,762,12,2,0,0,0,0.106,776,767,1.115,0.333,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.333,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.000
8,22547622.303,5,5,763,12,1,0,0,0,0.104,776,776,1.163,0.333,0.333,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.333,0.333,0.667,1.000,1.000,1.000,1.000,1.000,1.000
9,22547622.380,5,5,768,8,0,0,0,1,0.082,777,776,0.960,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000
10,22547622.456,8,8,740,8,3,0,0,0,0.080,751,777,0.914,0.500,0.500,0.500,0.667,0.667,0.500,1.000,1.000,1.000,0.500,0.500,0.500,0.667,0.667,0.500,1.000,1.000,1.000
11,22547622.533,4,4,750,9,2,0,0,0,0.081,761,751,0.928,0.500,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,0.500,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000
12,22547622.609,4,4,740,10,0,0,0,0,0.077,750,761,1.109,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
13,22547622.684,7,7,737,10,1,0,0,0,0.083,748,750,1.261,0.400,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000,0.400,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000
14,22547622.835,9,9,774,2,0,0,0,0,0.090,776,748,1.288,0.400,0.667,0.667,0.667,0.667,0.667,0.500,1.000,1.000,0.400,0.667,0.667,0.667,0.667,0.667,0.500,1.000,1.000
15,22547622.909,5,5,744,10,0,0,0,1,0.117,755,776,0.909,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000
16,22547622.984,6,6,730,12,0,0,0,0,0.125,742,755,0.954,0.000,0.000,0.000,0.000,1.000,0.500,0.500,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.500,0.500,1.000,1.000
17,22547623.060,5,5,732,11,0,0,0,0,0.117,743,742,0.825,0.286,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.286,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000
18,22547623.133,3,5,728,15,3,0,0,1,0.110,747,743,1.389,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,0.667,1.000,1.000,0.000
19,22547623.283,10,2,700,4,0,0,0,2,0.099,706,747,1.204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,22547623.358,4,4,731,13,1,0,0,1,0.101,746,706,1.789,0.333,0.500,1.000,0.667,1.000,1.000,1.000,1.000,1.000,0.333,0.500,1.000,0.667,1.000,1.000,1.000,1.000,1.000
21,22547623.431,6,6,756,18,0,1,0,0,0.114,775,746,1.076,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000
22,22547623.507,5,5,715,8,0,0,0,4,0.124,727,775,5.987,0.222,0.500,0.500,1.000,1.000,0.667,1.000,1.000,1.000,0.222,0.500,0.500,1.000,1.000,0.667,0.000,0.000,0.000
23,22547623.656,3,3,745,17,0,0,0,0,0.122,762,727,1.530,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000
24,22547623.732,2,2,705,17,0,1,0,0,0.119,723,762,1.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,22547623.807,2,2,710,17,1,2,0,1,0.134,731,723,3.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,22547623.883,2,2,717,14,0,1,0,1,0.130,733,731,2.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,22547623.961,2,2,733,18,1,1,1,4,0.128,758,733,1.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
