frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,29724832.000,3,3,345,6,24,17,0,0,0.224,392,0,5.938,0.500,0.667,0.571,0.250,0.286,0.000,0.000,0.000,0.000,0.500,0.667,0.571,0.250,0.286,0.000,0.000,0.000,0.000
2,29724832.075,5,5,383,5,24,19,0,0,0.234,431,392,6.736,0.667,0.667,0.727,0.800,0.750,0.571,0.286,0.286,0.286,0.667,0.667,0.727,0.800,0.750,0.571,0.286,0.286,0.286
3,29724832.150,5,5,361,7,26,17,1,0,0.218,412,431,9.817,0.667,0.769,0.714,0.800,0.800,0.750,0.333,0.000,0.000,0.667,0.615,0.571,0.800,0.800,0.750,0.333,0.000,0.000
4,29724832.296,3,3,373,13,24,20,0,0,0.242,430,412,9.739,0.571,0.667,0.667,0.600,0.667,0.667,0.286,0.333,0.333,0.571,0.667,0.667,0.600,0.667,0.667,0.286,0.333,0.333
5,29724832.371,6,6,360,11,22,20,1,1,0.246,415,430,5.926,0.625,0.667,0.667,0.727,0.800,0.667,0.750,0.750,0.667,0.625,0.667,0.667,0.727,0.800,0.667,0.750,0.750,0.667
6,29724832.446,4,6,375,18,28,16,0,1,0.244,438,415,10.259,0.500,0.727,0.800,0.667,0.750,0.750,0.750,0.750,0.571,0.500,0.727,0.600,0.667,0.750,0.750,0.750,0.750,0.571
7,29724832.521,8,8,375,18,30,15,1,1,0.264,440,438,8.825,0.400,0.533,0.667,0.545,0.667,0.667,0.750,0.500,0.571,0.400,0.533,0.667,0.545,0.667,0.667,0.750,0.500,0.571
8,29724832.596,7,5,399,18,24,14,1,0,0.274,456,440,5.295,0.500,0.615,0.615,0.667,0.667,0.800,0.667,0.500,0.286,0.500,0.615,0.615,0.667,0.667,0.600,0.667,0.250,0.286
9,29724832.670,6,4,366,9,28,21,4,0,0.264,428,456,9.892,0.667,0.714,0.833,0.833,0.889,0.571,0.500,0.571,0.571,0.533,0.571,0.667,0.500,0.667,0.571,0.500,0.571,0.571
10,29724832.746,5,5,394,9,27,17,3,0,0.293,450,428,9.881,0.455,0.667,0.714,0.909,0.667,0.667,0.500,0.500,0.444,0.364,0.533,0.571,0.727,0.444,0.444,0.500,0.500,0.444
11,29724832.819,5,5,342,11,23,16,2,1,0.238,395,450,9.423,0.667,0.727,0.727,0.889,0.889,0.750,0.571,0.333,0.333,0.500,0.545,0.727,0.889,0.889,0.750,0.571,0.333,0.333
12,29724832.890,3,5,396,16,22,20,2,0,0.279,456,395,9.823,0.667,0.769,0.600,0.667,0.667,0.667,0.667,0.500,0.571,0.533,0.615,0.600,0.667,0.667,0.667,0.667,0.500,0.571
13,29724832.966,4,6,387,7,26,17,2,0,0.226,439,456,9.921,0.667,0.714,0.769,0.600,0.667,0.667,0.667,0.333,0.333,0.533,0.571,0.615,0.600,0.667,0.667,0.667,0.333,0.333
14,29724833.040,6,6,353,12,24,18,1,0,0.238,408,439,9.884,0.714,0.769,0.769,0.769,0.909,0.750,0.286,0.286,0.000,0.571,0.615,0.769,0.769,0.909,0.750,0.286,0.286,0.000
15,29724833.113,5,5,356,8,30,19,0,0,0.247,413,408,9.893,0.667,0.571,0.727,0.889,0.667,0.750,0.571,0.333,0.333,0.533,0.429,0.545,0.667,0.667,0.500,0.571,0.333,0.333
16,29724833.189,6,6,351,14,33,17,2,0,0.264,417,413,8.916,0.556,0.625,0.667,0.833,0.909,0.667,0.667,0.500,0.571,0.444,0.500,0.533,0.667,0.727,0.667,0.667,0.500,0.286
17,29724833.264,6,6,386,10,26,16,0,0,0.240,438,417,9.861,0.526,0.667,0.769,0.667,0.800,0.750,0.571,0.571,0.571,0.316,0.400,0.462,0.500,0.800,0.750,0.571,0.571,0.571
18,29724833.337,3,6,364,17,26,19,1,0,0.241,427,438,9.786,0.714,0.833,0.727,0.667,0.750,0.571,0.571,0.571,0.286,0.571,0.667,0.545,0.667,0.750,0.571,0.571,0.571,0.286
19,29724833.411,5,5,370,4,22,23,2,0,0.247,421,427,10.039,0.625,0.714,0.833,0.909,0.600,0.444,0.500,0.500,0.500,0.500,0.571,0.667,0.727,0.600,0.444,0.500,0.500,0.500
20,29724833.486,7,6,366,10,30,22,2,0,0.223,430,421,9.873,0.556,0.667,0.769,0.667,0.727,0.800,0.500,0.500,0.500,0.444,0.533,0.615,0.667,0.727,0.600,0.500,0.500,0.500
21,29724833.561,5,5,347,7,24,19,2,0,0.233,399,430,9.753,0.421,0.471,0.400,0.600,0.600,0.600,0.600,0.600,0.444,0.316,0.353,0.400,0.600,0.600,0.600,0.600,0.600,0.444
22,29724833.710,4,4,347,5,29,18,2,0,0.242,401,399,9.872,0.714,0.769,0.833,0.727,0.667,0.571,0.571,0.000,0.000,0.571,0.615,0.667,0.545,0.667,0.571,0.571,0.000,0.000
23,29724833.783,5,5,349,6,31,13,3,0,0.246,402,401,9.860,0.571,0.571,0.615,0.667,0.667,0.667,0.500,0.444,0.571,0.571,0.571,0.615,0.667,0.667,0.667,0.500,0.444,0.571
24,29724833.859,5,5,338,5,29,20,0,0,0.230,392,402,8.388,0.471,0.571,0.615,0.667,0.667,0.444,0.250,0.250,0.286,0.471,0.571,0.615,0.667,0.500,0.444,0.250,0.250,0.286
25,29724833.933,5,5,361,11,29,18,1,0,0.264,420,392,10.033,0.625,0.769,0.769,0.833,0.800,0.800,0.500,0.500,0.500,0.625,0.769,0.769,0.833,0.800,0.800,0.500,0.500,0.500
26,29724834.007,5,6,344,4,30,20,0,0,0.246,398,420,9.907,0.588,0.625,0.625,0.800,0.667,0.571,0.571,0.571,0.286,0.588,0.625,0.500,0.600,0.667,0.571,0.571,0.571,0.286
27,29724834.083,6,6,349,5,31,18,1,0,0.250,404,398,9.885,0.714,0.714,0.769,0.727,0.800,0.800,0.800,0.600,0.500,0.714,0.714,0.769,0.727,0.800,0.600,0.400,0.200,0.250
28,29724834.157,5,5,325,7,27,20,0,0,0.245,379,404,8.734,0.625,0.714,0.714,0.833,0.600,0.667,0.500,0.333,0.333,0.625,0.714,0.714,0.833,0.600,0.667,0.250,0.333,0.333
29,29724834.230,5,5,321,12,29,14,2,1,0.285,379,379,11.645,0.526,0.588,0.533,0.667,0.667,0.600,0.667,0.500,0.286,0.421,0.471,0.533,0.667,0.667,0.600,0.667,0.250,0.286
30,29724834.305,5,5,321,6,26,16,1,0,0.259,370,379,9.981,0.769,0.769,0.769,0.909,0.800,0.667,0.500,0.500,0.250,0.615,0.615,0.615,0.909,0.800,0.667,0.500,0.500,0.250
31,29724834.379,6,4,339,13,30,16,2,0,0.260,400,370,10.014,0.667,0.667,0.833,0.833,0.889,0.571,0.571,0.571,0.571,0.533,0.533,0.667,0.667,0.667,0.571,0.571,0.571,0.571
32,29724834.452,2,5,328,8,29,19,1,0,0.265,385,400,9.930,0.769,0.769,0.769,0.667,0.667,0.500,0.571,0.571,0.571,0.615,0.615,0.615,0.667,0.667,0.500,0.571,0.571,0.571
33,29724834.525,7,7,330,10,25,22,3,0,0.259,390,385,9.985,0.421,0.500,0.615,0.545,0.545,0.750,0.571,0.571,0.571,0.421,0.500,0.615,0.545,0.545,0.750,0.571,0.286,0.286
34,29724834.600,5,6,361,9,30,14,0,0,0.234,414,390,9.997,0.714,0.769,0.769,0.833,0.800,0.800,0.667,0.500,0.000,0.714,0.769,0.615,0.667,0.800,0.800,0.667,0.500,0.000
35,29724834.674,6,6,356,11,31,22,2,0,0.277,422,414,9.913,0.588,0.769,0.769,0.833,0.909,0.800,0.750,0.571,0.333,0.471,0.615,0.615,0.667,0.909,0.800,0.750,0.286,0.333
36,29724834.750,5,9,337,8,31,18,2,2,0.269,398,422,9.950,0.625,0.667,0.769,0.909,0.909,0.909,0.667,0.750,0.571,0.500,0.533,0.615,0.727,0.727,0.727,0.667,0.750,0.571
