2,22548538.710,2,2,314,0,29,0,9,0,0.173,352,0,9.456,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,22548539.745,5,5,457,3,13,0,2,0,0.107,475,352,7.451,0.286,0.333,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.286,0.333,0.500,1.000,0.000,0.000,0.000,0.000,0.000
4,22548539.817,9,9,457,3,19,0,0,0,0.119,479,475,8.437,0.400,0.400,0.500,0.667,0.667,0.667,0.667,1.000,1.000,0.400,0.400,0.500,0.667,0.667,0.667,0.667,1.000,0.000
5,22548539.891,2,2,445,0,20,0,0,0,0.099,465,479,9.089,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000
6,22548539.967,4,4,457,2,20,0,1,0,0.092,480,465,9.230,0.667,0.667,1.000,1.000,1.000,0.667,0.667,1.000,1.000,0.667,0.667,1.000,1.000,1.000,0.667,0.667,1.000,0.000
7,22548540.041,4,4,487,1,22,0,1,1,0.105,512,480,10.334,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
8,22548540.116,5,5,463,4,25,0,0,0,0.118,492,512,9.255,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
9,22548540.190,5,5,510,1,23,0,1,0,0.103,535,492,9.297,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667
10,22548540.265,5,5,470,0,23,0,0,1,0.113,494,535,8.395,0.333,0.500,0.667,1.000,1.000,0.667,0.667,0.667,0.667,0.333,0.500,0.667,1.000,1.000,0.667,0.667,0.667,0.667
11,22548540.339,3,3,492,1,17,0,0,0,0.094,510,494,8.243,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000
12,22548540.413,3,3,495,1,25,0,0,0,0.109,521,510,8.647,0.500,1.000,1.000,0.667,0.667,1.000,0.667,1.000,1.000,0.500,1.000,1.000,0.667,0.667,1.000,0.667,1.000,1.000
13,22548540.488,8,6,475,2,26,0,1,0,0.121,504,521,8.489,0.400,0.500,0.500,0.500,0.667,0.667,1.000,1.000,1.000,0.400,0.500,0.500,0.500,0.667,0.000,0.000,0.000,0.000
14,22548540.561,8,8,491,1,26,0,0,0,0.116,518,504,7.900,0.667,0.667,0.667,0.500,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.500,0.667,0.667,1.000,1.000,1.000
15,22548540.635,9,9,523,3,18,0,0,0,0.143,544,518,7.391,0.250,0.500,0.667,0.667,0.667,0.500,0.500,1.000,1.000,0.250,0.500,0.667,0.667,0.667,0.500,0.500,1.000,1.000
16,22548540.711,4,4,504,2,25,0,0,0,0.169,531,544,7.981,0.250,0.400,1.000,1.000,0.500,0.667,0.667,1.000,1.000,0.250,0.400,1.000,1.000,0.500,0.667,0.667,1.000,1.000
17,22548540.785,5,5,541,1,23,0,0,0,0.198,565,531,7.756,0.250,0.333,0.400,0.667,0.400,0.400,0.400,0.400,0.500,0.250,0.333,0.400,0.667,0.400,0.400,0.400,0.400,0.500
18,22548540.859,5,5,557,3,18,0,0,0,0.282,578,565,7.488,0.250,0.286,0.286,0.333,0.333,0.250,0.250,0.333,0.333,0.250,0.286,0.286,0.333,0.333,0.250,0.250,0.333,0.333
19,22548540.931,9,9,553,1,19,0,1,1,0.330,575,578,7.638,0.182,0.200,0.222,0.286,0.286,0.286,0.286,0.333,0.333,0.182,0.200,0.222,0.286,0.286,0.286,0.286,0.333,0.333
20,22548541.005,9,9,578,1,22,0,0,0,0.463,601,575,9.136,0.182,0.200,0.222,0.200,0.250,0.400,0.286,0.500,0.500,0.182,0.200,0.222,0.200,0.250,0.400,0.286,0.500,0.500
21,22548541.081,8,2,567,1,17,0,0,0,0.491,585,601,6.090,0.143,0.182,0.182,0.167,0.222,0.286,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,22548541.154,8,8,575,1,23,0,0,0,0.554,599,585,7.949,0.095,0.111,0.133,0.133,0.182,0.222,0.400,0.286,0.400,0.095,0.111,0.133,0.133,0.182,0.222,0.400,0.000,0.000
23,22548541.227,9,9,607,1,21,0,0,0,0.576,629,599,9.082,0.077,0.083,0.095,0.143,0.143,0.250,0.286,0.400,0.286,0.077,0.083,0.095,0.143,0.143,0.250,0.286,0.400,0.000
24,22548541.303,10,5,610,2,20,0,0,0,0.589,632,629,8.059,0.083,0.087,0.133,0.200,0.222,0.250,0.286,0.333,0.400,0.083,0.087,0.133,0.200,0.000,0.000,0.000,0.000,0.000
25,22548541.452,9,9,633,1,16,0,0,0,0.609,650,632,8.929,0.095,0.105,0.133,0.154,0.222,0.333,0.250,0.400,0.400,0.095,0.105,0.133,0.154,0.222,0.333,0.250,0.400,0.400
26,22548541.530,9,9,640,2,13,0,0,0,0.617,655,650,9.104,0.083,0.091,0.095,0.095,0.182,0.250,0.333,0.400,0.333,0.083,0.091,0.095,0.095,0.182,0.250,0.333,0.400,0.333
27,22548541.604,10,10,655,1,18,0,1,0,0.631,675,655,8.476,0.074,0.077,0.111,0.125,0.182,0.286,0.400,0.286,0.500,0.074,0.077,0.111,0.125,0.182,0.286,0.400,0.286,0.500
28,22548541.679,10,8,635,2,17,0,1,0,0.612,655,675,7.550,0.095,0.105,0.118,0.133,0.182,0.200,0.250,0.250,0.400,0.095,0.105,0.118,0.133,0.182,0.200,0.250,0.250,0.000
29,22548541.756,9,8,693,0,15,0,2,1,0.606,711,655,9.035,0.087,0.105,0.143,0.154,0.133,0.222,0.500,0.667,0.000,0.087,0.105,0.143,0.154,0.133,0.222,0.500,0.000,0.000
30,22548541.833,7,3,664,4,21,0,2,0,0.569,691,711,9.017,0.091,0.095,0.091,0.118,0.143,0.222,0.000,0.000,0.000,0.091,0.095,0.091,0.000,0.000,0.000,0.000,0.000,0.000
31,22548541.908,8,3,652,6,21,0,0,0,0.482,679,691,9.399,0.111,0.125,0.167,0.286,0.250,0.400,0.667,0.667,0.000,0.111,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,22548541.983,8,2,611,0,19,0,0,0,0.492,630,679,9.025,0.118,0.133,0.154,0.400,0.333,0.400,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,22548542.054,6,2,618,2,17,0,0,0,0.378,637,630,9.839,0.222,0.250,0.250,0.400,0.500,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,22548542.129,8,3,602,1,18,0,0,0,0.296,621,637,9.825,0.200,0.222,0.286,0.500,0.667,0.667,1.000,1.000,0.000,0.200,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,22548542.205,5,3,609,2,20,0,0,1,0.321,632,621,9.755,0.182,0.286,0.286,0.400,0.000,0.000,0.000,0.000,0.000,0.182,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,22548542.278,10,8,592,1,25,0,1,0,0.515,619,632,9.813,0.118,0.125,0.143,0.200,0.250,0.222,0.333,0.333,0.667,0.118,0.125,0.143,0.200,0.250,0.222,0.333,0.000,0.000
37,22548542.353,10,5,603,0,24,0,0,0,0.603,627,619,9.854,0.091,0.095,0.133,0.167,0.154,0.200,0.222,0.250,0.286,0.091,0.095,0.133,0.167,0.154,0.000,0.000,0.000,0.000
38,22548542.428,9,6,622,0,22,0,0,0,0.679,644,627,9.882,0.100,0.118,0.118,0.133,0.154,0.133,0.200,0.286,0.250,0.100,0.118,0.118,0.133,0.154,0.000,0.000,0.000,0.000
39,22548542.503,8,5,601,3,23,0,0,0,0.665,627,644,9.881,0.100,0.111,0.118,0.125,0.133,0.154,0.182,0.000,0.000,0.100,0.111,0.118,0.125,0.000,0.000,0.000,0.000,0.000
