frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25043973.334,2,2,220,0,3,0,0,0,0.027,223,0,10.501,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,25044107.685,4,3,672,39,1,0,0,3,0.186,715,223,1.544,0.667,0.696,0.706,0.615,0.500,0.000,0.000,0.000,0.000,0.593,0.696,0.588,0.462,0.333,0.000,0.000,0.000,0.000
3,25044108.796,4,2,669,53,5,0,1,1,0.355,729,715,0.794,0.389,0.385,0.435,0.364,0.353,0.333,0.000,0.000,0.000,0.389,0.385,0.348,0.182,0.235,0.111,0.000,0.000,0.000
4,25044108.867,5,5,638,43,2,0,1,2,0.357,686,729,1.142,0.560,0.560,0.636,0.667,0.526,0.625,0.667,0.571,0.500,0.560,0.560,0.636,0.667,0.526,0.625,0.400,0.429,0.500
5,25044108.940,4,4,611,47,1,0,0,4,0.351,663,686,0.375,0.560,0.636,0.737,0.667,0.588,0.500,0.500,0.615,0.500,0.560,0.636,0.737,0.667,0.588,0.500,0.500,0.615,0.500
6,25044109.086,3,3,592,47,1,0,0,2,0.324,642,663,0.117,0.609,0.667,0.667,0.636,0.545,0.632,0.500,0.533,0.462,0.609,0.667,0.667,0.636,0.545,0.632,0.500,0.533,0.462
7,25044109.161,2,2,602,35,1,0,0,4,0.257,642,642,0.130,0.737,0.737,0.737,0.667,0.632,0.625,0.533,0.400,0.429,0.737,0.737,0.737,0.667,0.632,0.625,0.533,0.267,0.286
8,25044109.235,4,4,630,39,2,0,0,0,0.264,671,642,0.238,0.609,0.636,0.700,0.700,0.588,0.625,0.400,0.333,0.364,0.522,0.545,0.600,0.600,0.588,0.500,0.400,0.333,0.364
9,25044109.308,4,4,612,44,2,0,0,1,0.269,659,671,0.484,0.636,0.700,0.778,0.778,0.737,0.588,0.588,0.571,0.333,0.636,0.700,0.778,0.778,0.737,0.588,0.471,0.571,0.333
10,25044109.456,5,5,640,40,1,0,0,0,0.292,681,659,0.215,0.583,0.609,0.700,0.778,0.600,0.632,0.625,0.400,0.400,0.583,0.609,0.700,0.778,0.600,0.632,0.625,0.400,0.400
11,25044109.530,4,4,615,40,0,0,0,5,0.250,660,681,0.248,0.737,0.737,0.875,0.875,0.778,0.667,0.500,0.500,0.500,0.737,0.737,0.875,0.875,0.778,0.667,0.500,0.500,0.500
12,25044109.601,4,4,601,38,0,0,0,1,0.294,640,660,0.360,0.636,0.667,0.875,0.824,0.588,0.500,0.500,0.545,0.545,0.636,0.667,0.875,0.824,0.588,0.500,0.500,0.545,0.545
13,25044109.675,5,5,598,44,2,0,0,1,0.287,645,640,0.222,0.636,0.700,0.778,0.824,0.533,0.429,0.500,0.500,0.545,0.636,0.700,0.778,0.824,0.400,0.429,0.500,0.500,0.545
14,25044109.749,5,5,610,48,0,0,0,2,0.312,660,645,0.289,0.600,0.600,0.706,0.750,0.600,0.667,0.571,0.500,0.500,0.600,0.600,0.706,0.750,0.600,0.667,0.571,0.500,0.500
15,25044109.822,5,5,576,44,1,0,0,0,0.295,621,660,0.432,0.636,0.667,0.737,0.875,0.706,0.667,0.714,0.462,0.500,0.636,0.667,0.737,0.875,0.706,0.556,0.571,0.462,0.500
16,25044109.896,9,9,542,35,0,0,0,2,0.264,579,621,0.370,0.600,0.632,0.632,0.632,0.588,0.625,0.462,0.667,0.545,0.600,0.632,0.632,0.632,0.588,0.625,0.462,0.667,0.545
17,25044109.968,4,4,553,42,1,0,0,0,0.240,596,579,0.297,0.778,0.778,0.824,0.778,0.769,0.667,0.667,0.400,0.400,0.778,0.778,0.824,0.778,0.769,0.667,0.667,0.400,0.400
18,25044110.041,5,5,536,33,2,0,0,1,0.212,572,596,0.411,0.571,0.600,0.706,0.750,0.714,0.714,0.667,0.545,0.545,0.571,0.600,0.706,0.750,0.714,0.714,0.667,0.545,0.545
19,25044110.115,5,5,549,42,1,0,0,0,0.203,592,572,0.272,0.667,0.778,0.778,0.857,0.857,0.800,0.714,0.615,0.545,0.667,0.778,0.778,0.857,0.857,0.800,0.714,0.615,0.545
20,25044110.189,6,6,592,33,1,0,0,1,0.204,627,592,3.780,0.667,0.737,0.778,0.824,0.857,0.857,0.667,0.545,0.545,0.667,0.737,0.778,0.824,0.857,0.857,0.667,0.545,0.545
21,25044110.265,7,5,558,37,2,0,0,2,0.217,599,627,0.219,0.636,0.700,0.706,0.750,0.714,0.769,0.667,0.545,0.400,0.636,0.700,0.706,0.750,0.571,0.615,0.500,0.364,0.400
22,25044110.340,5,3,597,33,2,0,2,0,0.183,634,599,0.433,0.522,0.571,0.632,0.667,0.571,0.500,0.400,0.400,0.545,0.522,0.571,0.526,0.533,0.571,0.500,0.400,0.400,0.545
23,25044110.484,3,3,608,37,1,0,0,1,0.221,647,634,0.293,0.609,0.667,0.632,0.500,0.667,0.667,0.500,0.545,0.545,0.609,0.667,0.632,0.500,0.667,0.667,0.500,0.545,0.545
24,25044110.557,4,5,597,37,3,0,0,2,0.222,639,647,0.249,0.778,0.824,0.875,0.857,0.667,0.667,0.667,0.667,0.667,0.667,0.706,0.750,0.857,0.667,0.667,0.667,0.667,0.667
25,25044110.632,4,6,597,35,3,0,0,0,0.222,635,639,0.337,0.636,0.667,0.824,0.750,0.769,0.769,0.769,0.615,0.545,0.545,0.571,0.706,0.750,0.769,0.769,0.769,0.462,0.545
26,25044110.704,5,6,601,31,2,0,2,1,0.201,637,635,0.139,0.583,0.636,0.667,0.800,0.769,0.714,0.615,0.545,0.545,0.583,0.636,0.667,0.667,0.769,0.714,0.462,0.545,0.545
27,25044110.779,5,5,592,44,2,0,0,1,0.207,639,637,2.853,0.700,0.700,0.778,0.933,0.933,0.933,0.769,0.667,0.545,0.700,0.700,0.778,0.933,0.933,0.933,0.769,0.667,0.545
28,25044110.851,6,6,540,43,0,0,0,0,0.206,583,639,0.611,0.737,0.737,0.737,0.875,0.933,0.857,0.857,0.857,0.667,0.737,0.737,0.737,0.875,0.933,0.857,0.857,0.857,0.500
29,25044110.925,6,5,550,52,3,0,0,1,0.210,606,583,3.455,0.571,0.667,0.706,0.800,0.857,0.857,0.857,0.615,0.667,0.571,0.667,0.706,0.800,0.714,0.714,0.714,0.615,0.667
30,25044111.000,4,5,523,37,3,0,0,1,0.195,564,606,2.577,0.700,0.737,0.824,0.800,0.714,0.714,0.714,0.714,0.500,0.600,0.632,0.706,0.800,0.714,0.714,0.714,0.714,0.500
31,25044111.072,5,5,531,36,2,0,0,1,0.188,570,564,1.439,0.667,0.706,0.800,0.857,0.800,0.769,0.667,0.545,0.545,0.556,0.588,0.667,0.714,0.667,0.615,0.667,0.364,0.364
32,25044111.145,8,5,556,41,0,0,0,2,0.207,599,570,1.638,0.667,0.700,0.778,0.824,0.800,0.750,0.857,0.667,0.667,0.571,0.600,0.667,0.706,0.667,0.500,0.571,0.333,0.333
33,25044111.220,5,5,588,48,2,0,0,0,0.202,638,599,0.344,0.700,0.778,0.778,0.824,0.824,0.750,0.714,0.667,0.667,0.700,0.778,0.778,0.824,0.824,0.750,0.571,0.667,0.667
34,25044111.293,4,4,571,44,2,0,0,0,0.219,617,638,0.554,0.706,0.750,0.857,0.857,0.857,0.857,0.769,0.769,0.667,0.706,0.750,0.857,0.857,0.857,0.857,0.769,0.769,0.667
35,25044111.367,5,5,560,40,1,0,0,1,0.221,602,617,0.570,0.632,0.706,0.857,0.933,0.769,0.769,0.769,0.769,0.769,0.632,0.706,0.857,0.933,0.769,0.769,0.769,0.769,0.769
36,25044111.443,5,5,529,46,4,0,0,0,0.233,579,602,0.600,0.824,0.875,0.875,0.933,0.875,0.769,0.769,0.769,0.769,0.824,0.875,0.875,0.933,0.875,0.769,0.769,0.769,0.769
37,25044111.517,5,5,584,42,1,0,0,2,0.226,629,579,1.153,0.778,0.824,0.875,0.933,0.933,0.933,0.857,0.769,0.769,0.667,0.706,0.750,0.933,0.933,0.933,0.857,0.769,0.769
38,25044111.591,5,3,567,41,3,0,1,1,0.219,613,629,1.350,0.762,0.842,0.824,0.857,0.857,0.769,0.769,0.667,0.667,0.667,0.737,0.706,0.714,0.714,0.615,0.615,0.500,0.500
39,25044111.665,4,4,564,34,4,0,0,1,0.202,603,613,1.169,0.778,0.778,0.824,0.800,0.800,0.769,0.769,0.769,0.615,0.667,0.667,0.824,0.800,0.800,0.769,0.769,0.769,0.615
40,25044111.740,5,5,564,37,3,0,0,1,0.185,605,603,0.543,0.571,0.667,0.750,0.857,0.714,0.769,0.769,0.714,0.500,0.571,0.667,0.750,0.857,0.714,0.769,0.769,0.714,0.500
41,25044111.814,6,6,572,37,3,0,0,0,0.206,612,605,0.531,0.706,0.706,0.750,0.857,0.923,0.923,0.769,0.833,0.600,0.706,0.706,0.750,0.857,0.923,0.923,0.769,0.667,0.600
42,25044111.888,4,4,558,37,3,0,0,1,0.190,599,612,0.867,0.737,0.875,1.000,0.923,0.923,0.923,0.769,0.833,0.833,0.737,0.875,1.000,0.923,0.923,0.769,0.615,0.833,0.833
43,25044111.965,4,4,578,43,3,0,0,6,0.221,630,599,1.158,0.737,0.778,0.875,0.857,0.857,0.769,0.769,0.769,0.769,0.632,0.667,0.750,0.714,0.714,0.615,0.615,0.615,0.615
44,25044112.039,3,3,571,47,6,0,0,2,0.222,626,630,0.830,0.778,0.875,0.875,0.857,0.857,0.769,0.769,0.769,0.769,0.778,0.875,0.875,0.857,0.857,0.769,0.769,0.769,0.769
45,25044112.188,6,6,567,46,4,0,0,1,0.212,618,626,0.957,0.778,0.778,0.875,0.875,0.933,0.857,0.769,0.769,0.769,0.556,0.556,0.625,0.625,0.800,0.714,0.615,0.615,0.615
46,25044112.261,5,5,570,46,5,0,0,4,0.218,625,618,1.043,0.696,0.762,0.824,0.875,0.875,0.857,0.714,0.615,0.615,0.609,0.667,0.706,0.750,0.750,0.714,0.714,0.615,0.615
47,25044112.412,6,6,564,45,3,0,1,2,0.210,615,625,1.544,0.737,0.824,0.824,0.824,0.857,0.857,0.667,0.714,0.500,0.632,0.706,0.706,0.706,0.714,0.714,0.667,0.714,0.500
48,25044112.485,4,4,518,46,6,0,0,3,0.216,573,615,0.800,0.800,0.800,0.941,0.875,0.800,0.625,0.571,0.462,0.500,0.700,0.700,0.824,0.750,0.667,0.625,0.571,0.462,0.500
49,25044112.560,4,5,528,41,4,0,0,0,0.201,573,573,0.695,0.706,0.706,0.875,0.857,0.800,0.769,0.714,0.500,0.364,0.588,0.588,0.625,0.714,0.533,0.615,0.429,0.500,0.364
50,25044112.634,4,4,541,42,3,0,1,2,0.236,589,573,1.118,0.824,0.824,0.933,0.933,0.875,0.857,0.769,0.769,0.500,0.706,0.706,0.800,0.800,0.750,0.714,0.615,0.615,0.500
51,25044112.708,4,4,558,49,5,0,1,5,0.264,618,589,2.997,0.762,0.800,0.889,0.875,0.800,0.800,0.714,0.714,0.714,0.667,0.700,0.778,0.750,0.667,0.667,0.571,0.571,0.571
52,25044112.785,4,4,602,45,5,0,0,1,0.253,653,618,0.452,0.842,0.889,0.941,0.941,0.941,0.800,0.800,0.615,0.462,0.737,0.778,0.824,0.824,0.824,0.667,0.667,0.308,0.308
53,25044112.935,3,3,591,55,4,0,1,5,0.293,656,653,3.140,0.667,0.800,0.737,0.778,0.800,0.714,0.615,0.615,0.615,0.667,0.800,0.737,0.778,0.800,0.714,0.615,0.615,0.615
54,25044113.009,3,3,598,51,3,0,0,0,0.276,652,656,0.981,0.778,0.875,0.875,0.875,0.750,0.667,0.615,0.615,0.615,0.667,0.750,0.750,0.750,0.625,0.667,0.615,0.615,0.615
55,25044113.159,4,4,533,46,6,0,0,2,0.284,587,652,1.212,0.667,0.737,0.750,0.667,0.667,0.667,0.667,0.571,0.364,0.667,0.737,0.750,0.667,0.667,0.667,0.667,0.571,0.364
56,25044113.234,5,5,583,53,4,0,0,1,0.278,641,587,0.661,0.636,0.636,0.700,0.778,0.667,0.714,0.667,0.667,0.571,0.636,0.636,0.700,0.778,0.667,0.714,0.667,0.667,0.571
57,25044113.379,2,2,492,58,6,0,0,0,0.284,556,641,1.695,0.870,0.870,0.762,0.778,0.706,0.625,0.667,0.667,0.571,0.783,0.783,0.667,0.778,0.706,0.625,0.667,0.667,0.571
58,25044113.456,4,4,464,47,2,0,1,0,0.268,514,556,1.101,0.833,0.909,0.952,0.947,0.706,0.625,0.533,0.571,0.533,0.750,0.818,0.857,0.842,0.706,0.625,0.533,0.571,0.400
59,25044113.530,4,4,450,57,6,1,0,3,0.302,517,514,1.569,0.667,0.750,0.818,0.706,0.750,0.750,0.750,0.750,0.667,0.593,0.667,0.727,0.588,0.625,0.625,0.625,0.625,0.400
60,25044113.603,5,5,497,52,10,0,3,2,0.301,564,517,1.288,0.667,0.692,0.750,0.842,0.706,0.750,0.750,0.667,0.667,0.667,0.692,0.750,0.842,0.706,0.750,0.750,0.667,0.667
61,25044113.676,2,2,482,59,8,0,0,0,0.284,549,564,1.601,0.857,0.857,0.857,0.842,0.842,0.706,0.667,0.571,0.333,0.857,0.857,0.857,0.842,0.737,0.706,0.667,0.571,0.333
62,25044113.824,4,4,502,60,7,0,0,0,0.295,569,549,1.724,0.833,0.870,0.909,0.900,0.778,0.737,0.778,0.706,0.588,0.833,0.870,0.909,0.900,0.778,0.632,0.667,0.588,0.471
63,25044113.974,3,3,449,51,6,0,1,1,0.268,508,569,2.113,0.909,0.952,0.900,0.857,0.737,0.667,0.706,0.706,0.588,0.909,0.952,0.900,0.857,0.737,0.556,0.588,0.588,0.471
64,25044114.049,5,3,493,51,8,0,1,1,0.298,554,508,1.605,0.769,0.783,0.783,0.857,0.800,0.667,0.706,0.625,0.625,0.769,0.783,0.696,0.762,0.700,0.571,0.588,0.500,0.500
65,25044114.124,5,2,506,53,9,0,2,0,0.281,570,554,1.847,0.815,0.815,0.800,0.818,0.727,0.444,0.471,0.500,0.533,0.741,0.741,0.720,0.727,0.727,0.444,0.471,0.500,0.533
66,25044114.197,2,2,493,48,7,0,1,1,0.282,550,570,0.974,0.750,0.750,0.750,0.636,0.600,0.556,0.588,0.500,0.471,0.667,0.667,0.667,0.545,0.400,0.333,0.353,0.250,0.235
67,25044114.271,3,3,487,51,7,0,0,1,0.280,546,550,1.867,0.750,0.783,0.762,0.588,0.500,0.471,0.471,0.353,0.400,0.750,0.783,0.762,0.588,0.500,0.471,0.471,0.353,0.400
68,25044114.347,4,4,524,52,8,1,1,0,0.285,586,546,0.830,0.769,0.769,0.833,0.700,0.632,0.632,0.471,0.500,0.533,0.692,0.692,0.750,0.600,0.526,0.526,0.471,0.500,0.400
