frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,12950636.686,3,3,405,0,0,0,0,0,0.079,405,0,0.377,0.800,0.889,0.667,0.667,0.333,0.333,0.333,0.333,0.333,0.800,0.889,0.667,0.667,0.333,0.333,0.333,0.333,0.333
2,12950636.760,2,2,391,0,0,0,0,0,0.066,391,405,0.366,0.889,0.889,0.889,0.889,0.889,0.750,0.571,0.571,0.333,0.889,0.889,0.889,0.889,0.889,0.750,0.571,0.571,0.333
3,12950636.834,4,2,392,0,0,0,0,0,0.087,392,391,0.216,0.800,0.800,0.889,0.889,0.750,0.750,0.571,0.571,0.571,0.800,0.800,0.667,0.667,0.750,0.750,0.571,0.571,0.571
4,12950636.907,4,4,389,0,0,0,0,0,0.077,389,392,0.511,0.727,0.727,0.800,0.800,0.800,0.750,0.571,0.571,0.571,0.727,0.727,0.800,0.800,0.800,0.750,0.571,0.571,0.571
5,12950636.980,2,2,387,0,0,0,0,0,0.083,387,389,0.339,0.750,0.750,0.750,0.750,0.750,0.333,0.333,0.333,0.333,0.750,0.750,0.750,0.750,0.750,0.333,0.333,0.333,0.333
6,12950637.053,4,4,386,0,0,0,0,0,0.091,386,387,0.295,0.667,0.667,0.727,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.727,0.667,0.667,0.667,0.500,0.500,0.500
7,12950637.128,2,2,389,0,0,0,0,1,0.079,390,386,0.277,0.833,0.833,0.727,0.600,0.667,0.667,0.667,0.667,0.667,0.833,0.833,0.727,0.600,0.667,0.667,0.667,0.667,0.667
8,12950637.202,3,3,386,0,0,0,0,0,0.070,386,390,0.154,0.667,0.727,0.727,0.727,0.667,0.286,0.286,0.286,0.286,0.667,0.727,0.727,0.727,0.444,0.286,0.286,0.286,0.286
9,12950637.274,4,4,404,0,0,0,0,0,0.106,404,386,0.283,0.727,0.727,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.727,0.727,0.800,0.800,0.800,0.667,0.667,0.667,0.667
10,12950637.346,5,5,408,0,0,0,0,0,0.093,408,404,0.239,0.727,0.727,0.727,0.800,0.800,0.800,0.800,0.800,0.800,0.727,0.727,0.727,0.800,0.800,0.800,0.800,0.800,0.800
11,12950637.422,5,5,414,0,0,0,0,0,0.114,414,408,0.197,0.500,0.533,0.462,0.600,0.600,0.600,0.600,0.600,0.600,0.500,0.533,0.462,0.600,0.600,0.600,0.600,0.600,0.600
12,12950637.495,7,7,397,0,0,0,0,0,0.083,397,414,0.289,0.769,0.769,0.769,0.727,0.727,0.800,0.667,0.500,0.500,0.769,0.769,0.769,0.727,0.727,0.800,0.667,0.500,0.500
13,12950637.568,4,4,401,0,0,0,0,0,0.080,401,397,0.189,0.667,0.667,0.727,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.727,0.667,0.667,0.667,0.500,0.250,0.250
14,12950637.640,6,6,412,0,0,0,0,0,0.095,412,401,0.215,0.615,0.615,0.615,0.727,0.800,0.800,0.800,0.800,0.667,0.615,0.615,0.615,0.727,0.800,0.800,0.800,0.800,0.667
15,12950637.714,6,6,391,0,0,0,0,0,0.079,391,412,0.214,0.727,0.727,0.727,0.727,0.833,0.727,0.727,0.727,0.600,0.727,0.727,0.727,0.727,0.833,0.727,0.727,0.727,0.600
16,12950637.788,4,4,407,0,0,0,0,0,0.074,407,391,0.149,0.545,0.545,0.600,0.600,0.600,0.600,0.444,0.444,0.250,0.545,0.545,0.600,0.600,0.600,0.600,0.444,0.444,0.250
17,12950637.863,6,6,410,0,0,0,0,0,0.080,410,407,0.220,0.714,0.714,0.769,0.769,0.833,0.833,0.727,0.600,0.250,0.714,0.714,0.769,0.769,0.833,0.833,0.727,0.600,0.250
18,12950637.936,6,6,403,0,0,0,0,0,0.067,403,410,0.173,0.727,0.727,0.727,0.727,0.800,0.800,0.800,0.667,0.500,0.545,0.545,0.545,0.545,0.600,0.600,0.600,0.444,0.500
19,12950638.010,2,2,388,0,0,0,0,0,0.064,388,403,0.232,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.286,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.286
20,12950638.084,2,2,407,0,0,0,0,0,0.071,407,388,0.258,0.727,0.727,0.727,0.600,0.600,0.600,0.600,0.444,0.250,0.727,0.727,0.727,0.600,0.600,0.600,0.600,0.444,0.250
21,12950638.157,3,3,392,0,0,0,0,0,0.079,392,407,0.287,0.667,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667
22,12950638.229,2,2,391,0,0,0,0,1,0.079,392,392,0.076,0.727,0.727,0.727,0.727,0.727,0.727,0.600,0.600,0.600,0.727,0.727,0.727,0.727,0.727,0.727,0.600,0.400,0.400
23,12950638.302,6,6,401,0,0,0,0,0,0.075,401,392,0.060,0.727,0.727,0.727,0.727,0.800,0.800,0.800,0.500,0.500,0.727,0.727,0.727,0.727,0.800,0.800,0.800,0.500,0.500
24,12950638.375,3,3,396,0,0,0,0,0,0.081,396,401,0.081,0.400,0.444,0.444,0.444,0.444,0.444,0.444,0.250,0.250,0.400,0.444,0.444,0.444,0.444,0.444,0.444,0.250,0.250
25,12950638.449,5,5,425,0,0,0,0,0,0.078,425,396,0.186,0.667,0.667,0.727,0.800,0.800,0.667,0.667,0.500,0.500,0.667,0.667,0.727,0.800,0.800,0.667,0.667,0.500,0.500
26,12950638.522,2,2,400,0,0,0,0,0,0.080,400,425,0.146,0.727,0.727,0.727,0.667,0.667,0.667,0.667,0.667,0.667,0.727,0.727,0.727,0.667,0.667,0.667,0.667,0.667,0.667
27,12950638.597,6,6,401,0,0,0,0,0,0.082,401,400,0.120,0.545,0.545,0.545,0.545,0.600,0.444,0.444,0.444,0.444,0.545,0.545,0.545,0.545,0.600,0.444,0.444,0.444,0.444
28,12950638.672,7,7,403,0,0,0,0,0,0.079,403,401,0.123,0.667,0.667,0.667,0.667,0.667,0.727,0.600,0.600,0.600,0.667,0.667,0.667,0.667,0.667,0.727,0.600,0.600,0.600
29,12950638.745,6,6,397,0,0,0,0,0,0.086,397,403,0.261,0.667,0.667,0.667,0.727,0.800,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.727,0.800,0.667,0.667,0.667,0.500
30,12950638.818,2,2,406,0,0,0,0,0,0.069,406,397,0.135,0.600,0.600,0.600,0.600,0.600,0.444,0.444,0.444,0.444,0.600,0.600,0.600,0.600,0.600,0.444,0.444,0.444,0.444
31,12950638.890,4,4,396,0,0,0,0,0,0.073,396,406,0.125,0.600,0.600,0.667,0.667,0.500,0.500,0.286,0.286,0.286,0.600,0.600,0.667,0.667,0.500,0.500,0.286,0.286,0.286
32,12950638.965,2,2,391,0,0,0,0,0,0.074,391,396,0.112,0.727,0.727,0.727,0.727,0.727,0.667,0.667,0.667,0.500,0.727,0.727,0.727,0.727,0.727,0.667,0.667,0.667,0.500
33,12950639.038,2,2,416,0,0,0,0,0,0.099,416,391,0.078,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667
34,12950639.111,2,2,411,0,0,0,0,0,0.080,411,416,0.210,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667
35,12950639.184,2,2,424,0,0,0,0,0,0.085,424,411,0.120,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.500
36,12950639.258,2,2,395,0,0,0,0,0,0.068,395,424,0.086,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500
37,12950639.332,2,2,398,0,0,0,0,0,0.075,398,395,0.024,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667
38,12950639.406,2,2,402,0,0,0,0,0,0.065,402,398,0.005,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667
39,12950639.477,2,2,396,0,0,0,0,0,0.076,396,402,0.024,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.500,0.500,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.500,0.500
40,12950639.552,2,2,415,0,0,0,0,1,0.084,416,396,0.012,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
41,12950639.627,2,2,385,0,0,0,0,1,0.085,386,416,0.014,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500
42,12950639.700,2,2,401,0,0,0,0,0,0.080,401,386,0.033,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500
43,12950639.772,2,2,408,0,0,0,0,0,0.091,408,401,0.151,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667
44,12950639.843,2,2,394,0,0,0,0,0,0.081,394,408,0.103,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.500
45,12950639.917,2,2,387,0,0,0,0,0,0.052,387,394,0.107,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.286,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.286
46,12950639.990,2,2,417,0,0,0,0,0,0.077,417,387,0.095,0.800,0.800,0.800,0.667,0.667,0.667,0.500,0.500,0.500,0.800,0.800,0.800,0.667,0.667,0.667,0.500,0.500,0.500
47,12950640.064,2,2,385,0,0,0,0,0,0.104,385,417,0.253,0.909,0.909,0.909,0.667,0.667,0.667,0.667,0.667,0.667,0.909,0.909,0.909,0.667,0.667,0.667,0.667,0.667,0.667
48,12950640.137,2,2,386,0,0,0,0,0,0.091,386,385,0.220,1.000,1.000,1.000,1.000,0.889,0.750,0.750,0.750,0.750,1.000,1.000,1.000,1.000,0.889,0.750,0.750,0.750,0.750
49,12950640.211,2,2,396,0,0,0,0,0,0.086,396,386,0.177,0.889,0.889,0.889,0.889,0.750,0.750,0.750,0.750,0.750,0.889,0.889,0.889,0.889,0.750,0.750,0.750,0.750,0.750
50,12950640.286,2,2,384,0,0,0,0,0,0.062,384,396,0.119,0.750,0.750,0.750,0.750,0.750,0.750,0.750,0.750,0.571,0.750,0.750,0.750,0.750,0.750,0.750,0.750,0.750,0.571
51,12950640.358,2,2,398,0,0,0,0,0,0.080,398,384,0.212,1.000,1.000,1.000,1.000,1.000,1.000,0.857,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.857,0.667,0.667
52,12950640.429,2,2,393,0,0,0,0,0,0.061,393,398,0.256,0.889,0.889,0.889,0.889,0.889,0.750,0.750,0.750,0.571,0.889,0.889,0.889,0.889,0.889,0.750,0.750,0.750,0.571
53,12950640.504,2,2,400,0,0,0,0,0,0.077,400,393,0.202,1.000,1.000,0.889,0.889,0.889,0.889,0.750,0.571,0.571,1.000,1.000,0.889,0.889,0.889,0.889,0.750,0.571,0.571
54,12950640.577,2,2,403,0,0,0,0,0,0.089,403,400,0.180,0.750,0.750,0.750,0.571,0.571,0.571,0.571,0.571,0.571,0.750,0.750,0.750,0.571,0.571,0.571,0.571,0.571,0.571
55,12950640.649,2,2,406,0,0,0,0,0,0.081,406,403,0.177,0.889,0.889,0.889,0.750,0.750,0.571,0.750,0.750,0.750,0.889,0.889,0.889,0.750,0.750,0.571,0.750,0.750,0.750
56,12950640.722,2,2,375,0,0,0,0,1,0.064,376,406,0.190,0.750,0.750,0.750,0.750,0.750,0.571,0.571,0.571,0.571,0.750,0.750,0.750,0.750,0.750,0.571,0.571,0.571,0.571
57,12950640.794,2,2,389,0,0,0,0,0,0.087,389,376,0.145,0.889,0.889,0.750,0.750,0.750,0.750,0.750,0.571,0.333,0.889,0.889,0.750,0.750,0.750,0.750,0.750,0.571,0.333
58,12950640.868,2,2,393,0,0,0,0,1,0.063,394,389,0.123,0.750,0.750,0.750,0.571,0.571,0.571,0.571,0.571,0.571,0.750,0.750,0.750,0.571,0.571,0.571,0.571,0.571,0.571
59,12950640.941,4,4,402,0,0,0,0,1,0.084,403,394,0.243,0.909,0.909,1.000,1.000,0.889,0.750,0.750,0.750,0.333,0.909,0.909,1.000,1.000,0.889,0.750,0.750,0.750,0.333
60,12950641.012,2,2,391,0,0,0,0,0,0.043,391,403,0.086,0.889,0.889,0.889,0.889,0.571,0.571,0.333,0.333,0.333,0.889,0.889,0.889,0.889,0.571,0.571,0.333,0.333,0.333
61,12950641.087,3,3,394,0,0,0,0,0,0.079,394,391,0.076,0.600,0.750,0.750,0.571,0.571,0.333,0.333,0.333,0.333,0.600,0.750,0.750,0.571,0.571,0.333,0.333,0.333,0.333
62,12950641.162,2,2,408,0,0,0,0,1,0.086,409,394,0.171,0.889,0.889,0.750,0.750,0.750,0.571,0.333,0.333,0.333,0.889,0.889,0.750,0.750,0.750,0.571,0.333,0.333,0.333
63,12950641.236,3,3,400,0,0,0,0,0,0.075,400,409,0.091,0.800,0.889,0.889,0.889,0.750,0.750,0.571,0.571,0.571,0.800,0.889,0.889,0.889,0.750,0.750,0.571,0.571,0.571
64,12950641.307,4,4,400,0,0,0,0,0,0.075,400,400,0.233,0.909,0.909,1.000,1.000,0.750,0.750,0.571,0.571,0.571,0.909,0.909,1.000,1.000,0.750,0.750,0.571,0.571,0.571
65,12950641.383,3,3,402,0,0,0,0,0,0.077,402,400,0.180,0.800,0.889,0.889,0.750,0.750,0.750,0.571,0.571,0.571,0.800,0.889,0.889,0.750,0.750,0.750,0.571,0.571,0.571
66,12950641.458,2,2,399,0,0,0,0,0,0.083,399,402,0.375,1.000,1.000,1.000,0.750,0.750,0.571,0.571,0.571,0.571,1.000,1.000,1.000,0.750,0.750,0.571,0.571,0.571,0.571
67,12950641.531,2,2,390,0,0,0,0,0,0.074,390,399,0.283,0.800,0.800,0.800,0.750,0.571,0.571,0.333,0.333,0.333,0.800,0.800,0.800,0.750,0.571,0.571,0.333,0.333,0.333
68,12950641.604,2,2,397,0,0,0,0,1,0.078,398,390,0.307,0.889,0.889,0.889,0.889,0.571,0.333,0.333,0.333,0.333,0.889,0.889,0.889,0.889,0.571,0.333,0.333,0.333,0.333
