frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
30,20728342.790,2,2,392,0,0,0,0,0,0.071,392,388,0.369,0.923,0.923,0.833,0.833,0.727,0.600,0.600,0.444,0.444,0.923,0.923,0.833,0.833,0.727,0.600,0.600,0.444,0.444
31,20728342.863,2,2,372,0,0,0,0,0,0.043,372,392,0.543,0.600,0.600,0.600,0.600,0.250,0.000,0.000,0.000,0.000,0.600,0.600,0.600,0.600,0.250,0.000,0.000,0.000,0.000
32,20728342.937,2,2,383,0,0,0,0,0,0.068,383,372,0.303,0.545,0.545,0.545,0.545,0.400,0.222,0.000,0.000,0.000,0.545,0.545,0.545,0.545,0.400,0.222,0.000,0.000,0.000
33,20728343.012,2,2,380,0,0,0,0,0,0.039,380,383,0.159,0.500,0.500,0.500,0.500,0.500,0.286,0.000,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.286,0.000,0.000,0.000
34,20728343.086,5,5,378,0,0,0,0,0,0.056,378,380,0.324,0.364,0.364,0.333,0.400,0.222,0.222,0.222,0.222,0.000,0.364,0.364,0.333,0.400,0.222,0.222,0.222,0.222,0.000
35,20728343.157,2,2,385,0,0,0,0,0,0.057,385,378,0.367,0.833,0.833,0.600,0.444,0.444,0.444,0.444,0.444,0.444,0.833,0.833,0.600,0.444,0.444,0.444,0.444,0.444,0.444
36,20728343.231,4,4,384,0,0,0,0,0,0.070,384,385,0.213,0.600,0.600,0.667,0.500,0.286,0.286,0.286,0.286,0.286,0.600,0.600,0.667,0.500,0.286,0.286,0.286,0.286,0.286
37,20728343.306,4,4,366,0,0,0,0,0,0.041,366,384,0.347,0.727,0.727,0.800,0.667,0.500,0.500,0.500,0.500,0.500,0.727,0.727,0.800,0.667,0.500,0.500,0.500,0.500,0.500
38,20728343.379,2,2,364,0,0,0,0,0,0.044,364,366,0.357,0.800,0.800,0.800,0.500,0.286,0.286,0.286,0.286,0.000,0.800,0.800,0.800,0.500,0.286,0.286,0.286,0.286,0.000
39,20728343.451,2,2,371,0,0,0,0,0,0.043,371,364,0.403,0.667,0.667,0.667,0.500,0.286,0.286,0.286,0.286,0.286,0.667,0.667,0.667,0.500,0.286,0.286,0.286,0.286,0.286
40,20728343.526,2,2,391,0,0,0,0,0,0.046,391,371,0.387,0.667,0.667,0.667,0.667,0.667,0.500,0.286,0.286,0.286,0.667,0.667,0.667,0.667,0.667,0.500,0.286,0.286,0.286
41,20728343.599,2,2,383,0,0,0,0,0,0.057,383,391,0.305,0.727,0.727,0.727,0.727,0.444,0.444,0.444,0.250,0.250,0.727,0.727,0.727,0.727,0.444,0.444,0.444,0.250,0.250
42,20728343.672,2,2,380,0,0,0,0,0,0.058,380,383,0.309,0.800,0.800,0.800,0.800,0.800,0.667,0.286,0.286,0.286,0.800,0.800,0.800,0.800,0.800,0.667,0.286,0.286,0.286
43,20728343.745,2,2,373,0,0,0,0,0,0.056,373,380,0.357,0.833,0.833,0.833,0.727,0.600,0.600,0.444,0.250,0.250,0.833,0.833,0.833,0.727,0.600,0.600,0.444,0.250,0.250
44,20728343.819,2,2,375,0,0,0,0,0,0.069,375,373,0.351,0.833,0.833,0.833,0.833,0.600,0.444,0.250,0.250,0.250,0.833,0.833,0.833,0.833,0.600,0.444,0.250,0.250,0.250
45,20728343.893,2,2,392,0,0,0,0,0,0.051,392,375,0.323,0.600,0.600,0.600,0.444,0.444,0.444,0.286,0.286,0.000,0.600,0.600,0.600,0.444,0.444,0.444,0.286,0.286,0.000
46,20728343.967,2,2,378,0,0,0,0,0,0.053,378,392,0.292,0.769,0.769,0.600,0.600,0.600,0.667,0.286,0.286,0.286,0.615,0.615,0.400,0.400,0.400,0.444,0.000,0.000,0.286
47,20728344.038,2,2,391,0,0,0,0,0,0.046,391,378,0.319,0.909,0.909,0.909,0.667,0.500,0.500,0.286,0.000,0.000,0.727,0.727,0.727,0.444,0.500,0.500,0.286,0.000,0.000
48,20728344.113,2,2,376,0,0,0,0,0,0.051,376,391,0.302,0.800,0.800,0.800,0.800,0.500,0.286,0.286,0.286,0.000,0.800,0.800,0.800,0.800,0.500,0.286,0.286,0.286,0.000
49,20728344.187,2,2,384,0,0,0,0,0,0.052,384,376,0.226,0.600,0.600,0.600,0.250,0.000,0.000,0.000,0.250,0.000,0.600,0.600,0.600,0.250,0.000,0.000,0.000,0.250,0.000
50,20728344.260,2,2,376,0,0,0,0,0,0.069,376,384,0.464,0.833,0.833,0.833,0.600,0.600,0.250,0.250,0.250,0.000,0.833,0.833,0.833,0.600,0.600,0.250,0.250,0.250,0.000
51,20728344.332,2,2,381,0,0,0,0,0,0.058,381,376,0.122,0.727,0.727,0.727,0.600,0.444,0.250,0.250,0.250,0.250,0.727,0.727,0.727,0.600,0.444,0.250,0.250,0.250,0.250
52,20728344.407,2,2,385,0,0,0,0,0,0.047,385,381,0.331,0.800,0.800,0.667,0.500,0.000,0.286,0.286,0.286,0.286,0.800,0.800,0.667,0.500,0.000,0.286,0.286,0.286,0.286
53,20728344.480,2,2,369,0,0,0,0,0,0.054,369,385,0.398,0.727,0.727,0.600,0.600,0.250,0.000,0.000,0.000,0.000,0.727,0.727,0.600,0.600,0.250,0.000,0.000,0.000,0.000
54,20728344.553,2,2,387,0,0,0,0,0,0.067,387,369,0.264,0.833,0.833,0.727,0.727,0.727,0.250,0.000,0.000,0.000,0.833,0.833,0.727,0.727,0.727,0.250,0.000,0.000,0.000
55,20728344.627,2,2,372,0,0,0,0,0,0.054,372,387,0.265,0.600,0.600,0.600,0.600,0.600,0.250,0.000,0.000,0.000,0.600,0.600,0.600,0.600,0.600,0.250,0.000,0.000,0.000
56,20728344.697,2,2,400,0,0,0,0,0,0.068,400,372,0.291,0.727,0.727,0.600,0.250,0.250,0.250,0.000,0.000,0.000,0.727,0.727,0.600,0.250,0.250,0.250,0.000,0.000,0.000
57,20728344.770,2,2,389,0,0,0,0,0,0.064,389,400,0.269,0.727,0.727,0.727,0.667,0.500,0.286,0.286,0.286,0.000,0.727,0.727,0.727,0.667,0.500,0.286,0.286,0.286,0.000
58,20728344.917,2,2,380,0,0,0,0,0,0.058,380,389,0.274,0.909,0.909,0.909,0.667,0.667,0.667,0.500,0.000,0.000,0.909,0.909,0.909,0.667,0.667,0.667,0.500,0.000,0.000
59,20728344.989,2,2,380,0,0,0,0,0,0.061,380,380,0.264,0.833,0.833,0.833,0.600,0.250,0.250,0.000,0.000,0.000,0.833,0.833,0.833,0.600,0.250,0.250,0.000,0.000,0.000
60,20728345.063,4,4,384,0,0,0,0,0,0.068,384,380,0.235,0.769,0.769,0.833,0.600,0.250,0.250,0.250,0.250,0.000,0.769,0.769,0.833,0.600,0.250,0.250,0.250,0.250,0.000
61,20728345.136,2,2,386,0,0,0,0,0,0.073,386,384,0.251,0.769,0.667,0.667,0.545,0.400,0.400,0.400,0.222,0.000,0.769,0.667,0.667,0.545,0.400,0.400,0.400,0.222,0.000
62,20728345.209,2,2,392,0,0,0,0,0,0.054,392,386,0.226,0.833,0.833,0.833,0.444,0.444,0.444,0.250,0.250,0.000,0.833,0.833,0.833,0.444,0.444,0.444,0.250,0.250,0.000
63,20728345.283,3,3,384,0,0,0,0,0,0.070,384,392,0.350,0.800,0.857,0.769,0.667,0.400,0.222,0.222,0.222,0.000,0.800,0.857,0.769,0.667,0.400,0.222,0.222,0.222,0.000
64,20728345.357,3,3,397,0,0,0,0,0,0.065,397,384,0.396,0.615,0.667,0.667,0.545,0.400,0.400,0.400,0.000,0.000,0.615,0.667,0.667,0.545,0.400,0.400,0.400,0.000,0.000
65,20728345.430,2,2,381,0,0,0,0,0,0.055,381,397,0.251,0.769,0.769,0.769,0.545,0.400,0.400,0.400,0.222,0.000,0.769,0.769,0.769,0.545,0.400,0.400,0.400,0.222,0.000
66,20728345.504,4,4,379,0,0,0,0,0,0.063,379,381,0.317,0.615,0.615,0.667,0.545,0.400,0.222,0.222,0.000,0.000,0.615,0.615,0.667,0.545,0.400,0.222,0.222,0.000,0.000
67,20728345.578,2,2,379,0,0,0,0,0,0.061,379,379,0.386,0.923,0.923,0.833,0.444,0.444,0.444,0.286,0.000,0.000,0.923,0.923,0.833,0.444,0.444,0.444,0.286,0.000,0.000
68,20728345.652,2,2,386,0,0,0,0,0,0.065,386,379,0.444,0.769,0.769,0.769,0.667,0.400,0.222,0.222,0.222,0.222,0.769,0.769,0.769,0.667,0.400,0.222,0.222,0.222,0.222
69,20728345.726,2,2,394,0,0,0,0,0,0.063,394,386,0.310,0.769,0.769,0.667,0.545,0.545,0.400,0.400,0.222,0.000,0.769,0.769,0.667,0.545,0.545,0.400,0.400,0.222,0.000
70,20728345.800,2,2,392,0,0,0,0,0,0.066,392,394,0.208,0.933,0.933,0.857,0.769,0.667,0.667,0.400,0.400,0.000,0.800,0.800,0.714,0.615,0.667,0.667,0.400,0.400,0.000
71,20728345.872,2,2,384,0,0,0,0,0,0.052,384,392,0.250,0.833,0.833,0.833,0.727,0.727,0.727,0.250,0.000,0.000,0.833,0.833,0.833,0.727,0.727,0.727,0.250,0.000,0.000
72,20728345.947,4,4,380,0,0,0,0,0,0.068,380,384,0.347,0.714,0.714,0.769,0.727,0.727,0.444,0.444,0.250,0.286,0.714,0.714,0.769,0.727,0.727,0.444,0.444,0.250,0.286
73,20728346.021,2,2,379,0,0,0,0,0,0.050,379,380,0.245,0.923,0.833,0.833,0.727,0.600,0.600,0.444,0.444,0.444,0.923,0.833,0.833,0.727,0.600,0.600,0.444,0.444,0.444
74,20728346.094,2,2,378,0,0,0,0,0,0.053,378,379,0.186,0.909,0.909,0.800,0.667,0.667,0.500,0.500,0.286,0.286,0.909,0.909,0.800,0.667,0.667,0.500,0.500,0.286,0.286
75,20728346.168,4,4,379,0,0,0,0,0,0.066,379,378,0.051,0.750,0.667,0.769,0.545,0.545,0.545,0.545,0.400,0.000,0.750,0.667,0.769,0.545,0.545,0.545,0.545,0.400,0.000
76,20728346.241,2,2,373,0,0,0,0,0,0.062,373,379,0.424,0.833,0.833,0.833,0.800,0.800,0.667,0.667,0.500,0.286,0.833,0.833,0.833,0.800,0.800,0.444,0.444,0.500,0.286
77,20728346.315,2,2,395,0,0,0,0,0,0.073,395,373,0.334,0.769,0.769,0.769,0.769,0.545,0.600,0.600,0.600,0.444,0.769,0.769,0.769,0.769,0.545,0.600,0.600,0.600,0.444
78,20728346.390,2,2,386,0,0,0,0,0,0.052,386,395,0.126,0.769,0.769,0.769,0.769,0.667,0.727,0.727,0.250,0.250,0.769,0.769,0.769,0.769,0.667,0.727,0.727,0.250,0.250
79,20728346.463,2,2,385,0,0,0,0,0,0.057,385,386,0.001,0.714,0.714,0.714,0.500,0.364,0.400,0.222,0.222,0.222,0.714,0.714,0.714,0.500,0.364,0.400,0.222,0.222,0.222
80,20728346.535,2,2,377,0,0,0,0,0,0.053,377,385,0.421,0.769,0.769,0.667,0.545,0.400,0.400,0.444,0.000,0.000,0.769,0.769,0.667,0.545,0.400,0.400,0.444,0.000,0.000
81,20728346.611,2,2,391,0,0,0,0,0,0.064,391,377,0.285,0.800,0.714,0.714,0.615,0.615,0.200,0.222,0.000,0.000,0.800,0.714,0.714,0.615,0.615,0.200,0.222,0.000,0.000
82,20728346.685,2,2,378,0,0,0,0,0,0.063,378,391,0.274,0.714,0.714,0.714,0.615,0.500,0.200,0.200,0.222,0.222,0.714,0.714,0.714,0.615,0.500,0.200,0.200,0.222,0.222
83,20728346.758,2,2,381,0,0,0,0,0,0.047,381,378,0.319,0.615,0.615,0.500,0.500,0.500,0.364,0.222,0.222,0.222,0.615,0.615,0.500,0.500,0.500,0.364,0.222,0.222,0.222
84,20728346.829,2,2,370,0,0,0,0,0,0.051,370,381,0.017,0.714,0.714,0.500,0.500,0.545,0.400,0.222,0.222,0.000,0.714,0.714,0.500,0.500,0.545,0.400,0.222,0.222,0.000
85,20728346.904,2,2,379,0,0,0,0,0,0.050,379,370,0.307,0.833,0.833,0.727,0.600,0.600,0.600,0.250,0.250,0.000,0.833,0.833,0.727,0.600,0.600,0.600,0.250,0.250,0.000
86,20728346.977,5,5,388,0,0,0,0,0,0.054,388,379,0.217,0.769,0.769,0.769,0.833,0.727,0.444,0.000,0.000,0.000,0.615,0.615,0.769,0.833,0.727,0.444,0.000,0.000,0.000
87,20728347.051,6,6,390,0,0,0,0,0,0.051,390,388,0.236,0.615,0.615,0.545,0.545,0.667,0.400,0.222,0.222,0.000,0.615,0.615,0.545,0.545,0.667,0.400,0.222,0.222,0.000
88,20728347.123,2,2,382,0,0,0,0,0,0.045,382,390,0.177,0.615,0.615,0.615,0.615,0.364,0.400,0.222,0.222,0.222,0.615,0.615,0.615,0.615,0.364,0.400,0.222,0.222,0.222
89,20728347.198,2,2,394,0,0,0,0,0,0.046,394,382,0.159,0.714,0.714,0.500,0.500,0.364,0.200,0.000,0.000,0.222,0.714,0.714,0.500,0.500,0.364,0.200,0.000,0.000,0.222
90,20728347.272,2,2,379,0,0,0,0,0,0.050,379,394,0.102,0.909,0.909,0.909,0.800,0.667,0.500,0.286,0.286,0.286,0.909,0.909,0.909,0.800,0.667,0.500,0.286,0.286,0.286
91,20728347.344,4,4,375,0,0,0,0,0,0.059,375,379,0.283,0.714,0.714,0.769,0.727,0.600,0.600,0.444,0.250,0.250,0.714,0.714,0.769,0.727,0.600,0.600,0.444,0.250,0.250
92,20728347.416,2,2,386,0,0,0,0,0,0.054,386,375,0.301,0.800,0.800,0.800,0.800,0.667,0.750,0.571,0.333,0.333,0.800,0.800,0.800,0.800,0.667,0.750,0.571,0.333,0.333
93,20728347.492,2,2,373,0,0,0,0,0,0.062,373,386,0.324,0.545,0.545,0.545,0.545,0.545,0.400,0.400,0.444,0.250,0.545,0.545,0.545,0.545,0.545,0.400,0.400,0.444,0.250
94,20728347.566,2,2,373,0,0,0,0,0,0.064,373,373,0.083,0.750,0.750,0.667,0.571,0.462,0.400,0.400,0.400,0.222,0.750,0.750,0.667,0.571,0.462,0.400,0.400,0.400,0.222
95,20728347.638,2,2,373,0,0,0,0,0,0.040,373,373,0.238,0.769,0.769,0.769,0.667,0.444,0.444,0.250,0.250,0.250,0.769,0.769,0.769,0.667,0.444,0.444,0.250,0.250,0.250
96,20728347.713,2,2,370,0,0,0,0,0,0.043,370,373,0.279,0.769,0.769,0.667,0.545,0.250,0.250,0.250,0.250,0.250,0.769,0.769,0.667,0.545,0.250,0.250,0.250,0.250,0.250
97,20728347.788,2,2,386,0,0,0,0,0,0.034,386,370,0.276,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250,0.250,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250,0.250
98,20728347.862,6,6,372,0,0,0,0,0,0.048,372,386,0.180,0.364,0.364,0.364,0.400,0.444,0.444,0.250,0.250,0.000,0.182,0.182,0.364,0.400,0.444,0.444,0.250,0.250,0.000
99,20728347.936,2,2,381,0,0,0,0,0,0.055,381,372,0.245,1.000,1.000,0.909,0.800,0.800,0.667,0.286,0.286,0.286,1.000,1.000,0.909,0.800,0.800,0.667,0.286,0.286,0.286
100,20728348.006,4,4,388,0,0,0,0,0,0.059,388,381,0.499,0.769,0.769,0.833,0.833,0.727,0.600,0.250,0.250,0.250,0.769,0.769,0.833,0.833,0.727,0.600,0.250,0.250,0.250
101,20728348.081,2,2,390,0,0,0,0,0,0.069,390,388,0.409,0.857,0.857,0.769,0.667,0.545,0.444,0.444,0.444,0.444,0.857,0.857,0.769,0.667,0.545,0.444,0.444,0.444,0.444
102,20728348.156,3,3,380,0,0,0,0,0,0.071,380,390,0.411,0.714,0.769,0.769,0.769,0.545,0.600,0.444,0.444,0.444,0.714,0.769,0.769,0.769,0.545,0.600,0.444,0.444,0.444
103,20728348.228,2,2,383,0,0,0,0,0,0.063,383,380,0.295,0.727,0.727,0.727,0.727,0.727,0.600,0.250,0.250,0.250,0.727,0.727,0.727,0.727,0.727,0.600,0.250,0.250,0.250
104,20728348.299,2,2,396,0,0,0,0,0,0.058,396,383,0.172,0.667,0.667,0.444,0.444,0.444,0.444,0.444,0.250,0.250,0.667,0.667,0.444,0.444,0.444,0.444,0.444,0.250,0.250
105,20728348.373,2,2,382,0,0,0,0,0,0.063,382,396,0.179,0.769,0.769,0.667,0.727,0.600,0.444,0.444,0.250,0.250,0.769,0.769,0.667,0.727,0.600,0.444,0.444,0.250,0.250
106,20728348.447,2,2,389,0,0,0,0,0,0.062,389,382,0.473,0.833,0.833,0.833,0.833,0.727,0.600,0.600,0.250,0.250,0.833,0.833,0.833,0.833,0.727,0.600,0.600,0.250,0.250
107,20728348.520,2,2,388,0,0,0,0,0,0.070,388,389,0.479,0.923,0.923,0.909,0.909,0.800,0.500,0.286,0.286,0.286,0.923,0.923,0.909,0.909,0.800,0.500,0.286,0.286,0.286
108,20728348.593,2,2,379,0,0,0,0,0,0.063,379,388,0.338,0.769,0.667,0.667,0.667,0.600,0.444,0.444,0.250,0.250,0.769,0.667,0.667,0.667,0.600,0.444,0.444,0.250,0.250
109,20728348.667,2,2,373,0,0,0,0,0,0.062,373,379,0.431,0.833,0.833,0.833,0.600,0.600,0.600,0.444,0.250,0.250,0.833,0.833,0.833,0.600,0.600,0.600,0.444,0.250,0.250
110,20728348.739,2,2,379,0,0,0,0,0,0.058,379,373,0.379,0.769,0.769,0.727,0.727,0.727,0.444,0.250,0.250,0.250,0.769,0.769,0.727,0.727,0.727,0.444,0.250,0.250,0.250
111,20728348.813,2,2,380,0,0,0,0,0,0.045,380,379,0.211,0.667,0.667,0.667,0.667,0.667,0.444,0.444,0.500,0.286,0.667,0.667,0.667,0.667,0.667,0.444,0.444,0.500,0.286
112,20728348.886,5,5,379,0,0,0,0,0,0.058,379,380,0.190,0.545,0.545,0.545,0.600,0.600,0.600,0.600,0.600,0.444,0.545,0.545,0.545,0.600,0.600,0.600,0.600,0.600,0.444
113,20728348.959,2,2,377,0,0,0,0,0,0.056,377,379,0.384,0.667,0.667,0.545,0.545,0.545,0.400,0.400,0.400,0.400,0.667,0.667,0.545,0.545,0.545,0.400,0.400,0.400,0.400
114,20728349.034,4,4,375,0,0,0,0,0,0.043,375,377,0.287,0.600,0.600,0.667,0.500,0.500,0.500,0.500,0.286,0.286,0.600,0.600,0.667,0.500,0.500,0.500,0.500,0.286,0.286
115,20728349.106,2,2,375,0,0,0,0,0,0.045,375,375,0.391,0.667,0.667,0.400,0.400,0.222,0.222,0.222,0.222,0.222,0.667,0.667,0.400,0.400,0.222,0.222,0.222,0.222,0.222
116,20728349.179,2,2,365,0,0,0,0,0,0.063,365,375,0.425,0.857,0.857,0.727,0.444,0.444,0.444,0.250,0.250,0.000,0.857,0.857,0.727,0.444,0.444,0.444,0.250,0.250,0.000
117,20728349.254,2,2,378,0,0,0,0,0,0.063,378,365,0.512,0.727,0.727,0.727,0.667,0.667,0.500,0.500,0.286,0.000,0.727,0.727,0.727,0.667,0.667,0.500,0.500,0.286,0.000
118,20728349.328,5,5,377,0,0,0,0,0,0.064,377,378,0.567,0.500,0.500,0.545,0.600,0.600,0.600,0.444,0.444,0.444,0.500,0.500,0.545,0.600,0.600,0.600,0.444,0.444,0.444
119,20728349.474,2,2,373,0,0,0,0,0,0.056,373,377,0.110,0.667,0.667,0.667,0.667,0.600,0.600,0.444,0.444,0.444,0.667,0.667,0.667,0.667,0.600,0.600,0.444,0.444,0.444
120,20728349.545,2,2,370,0,0,0,0,0,0.046,370,373,0.335,0.615,0.500,0.500,0.500,0.500,0.400,0.222,0.000,0.000,0.615,0.500,0.500,0.500,0.500,0.400,0.222,0.000,0.000
