frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,158196.400,3,3,442,17,0,0,0,3,0.470,462,0,1.015,0.417,0.769,0.545,0.545,0.400,0.500,0.000,0.000,0.000,0.417,0.615,0.545,0.364,0.400,0.500,0.000,0.000,0.000
2,158196.475,10,6,471,21,0,0,0,1,0.452,493,462,0.769,0.385,0.455,0.556,0.588,0.714,0.667,0.667,0.727,0.800,0.308,0.364,0.444,0.588,0.714,0.667,0.500,0.545,0.600
3,158196.549,7,7,425,27,0,0,0,0,0.445,452,493,0.613,0.364,0.400,0.571,0.615,0.667,0.727,0.667,0.667,0.727,0.273,0.300,0.429,0.462,0.500,0.545,0.333,0.333,0.364
4,158196.623,7,8,453,18,0,0,0,0,0.433,471,452,0.585,0.364,0.444,0.500,0.462,0.545,0.727,0.727,0.667,0.727,0.273,0.333,0.375,0.308,0.364,0.364,0.545,0.500,0.364
5,158196.696,7,10,407,10,0,0,0,2,0.434,419,471,0.431,0.250,0.308,0.333,0.364,0.444,0.667,0.600,0.600,0.667,0.250,0.308,0.333,0.364,0.444,0.444,0.600,0.600,0.667
6,158196.767,7,7,414,28,0,0,0,0,0.450,442,419,0.391,0.522,0.571,0.625,0.615,0.727,0.800,0.727,0.667,0.667,0.435,0.476,0.500,0.462,0.727,0.800,0.727,0.667,0.667
7,158196.841,6,6,426,26,0,0,0,0,0.389,452,442,0.303,0.429,0.545,0.706,0.750,0.769,0.727,0.727,0.727,0.727,0.429,0.545,0.706,0.750,0.769,0.727,0.727,0.545,0.545
8,158196.914,5,5,412,29,0,0,0,0,0.429,441,452,0.269,0.480,0.545,0.632,0.667,0.571,0.571,0.667,0.667,0.667,0.480,0.545,0.632,0.667,0.571,0.429,0.667,0.667,0.444
9,158196.987,5,8,367,31,0,0,0,2,0.468,400,441,0.182,0.345,0.357,0.455,0.667,0.545,0.545,0.600,0.444,0.444,0.276,0.286,0.364,0.400,0.545,0.545,0.600,0.444,0.222
10,158197.060,6,6,401,33,0,0,0,3,0.449,437,400,0.147,0.333,0.348,0.364,0.444,0.667,0.545,0.545,0.545,0.500,0.333,0.348,0.364,0.444,0.667,0.545,0.545,0.545,0.500
11,158197.134,5,5,388,26,0,0,0,2,0.474,416,437,0.118,0.345,0.400,0.556,0.667,0.462,0.545,0.545,0.600,0.600,0.345,0.400,0.556,0.667,0.462,0.545,0.545,0.600,0.600
12,158197.208,6,6,452,33,0,0,0,1,0.477,486,416,0.094,0.323,0.370,0.417,0.444,0.615,0.500,0.462,0.500,0.545,0.194,0.222,0.250,0.444,0.615,0.500,0.462,0.500,0.364
13,158197.281,6,4,431,39,0,0,0,5,0.459,475,486,0.080,0.345,0.385,0.526,0.526,0.533,0.400,0.375,0.308,0.333,0.276,0.308,0.421,0.421,0.400,0.400,0.375,0.308,0.333
14,158197.354,7,7,412,27,0,0,0,2,0.406,441,475,0.051,0.400,0.417,0.455,0.500,0.588,0.625,0.571,0.462,0.500,0.400,0.417,0.455,0.500,0.588,0.625,0.571,0.462,0.500
15,158197.427,5,8,367,23,0,0,0,1,0.442,391,441,0.159,0.370,0.400,0.476,0.588,0.429,0.500,0.545,0.545,0.545,0.370,0.400,0.476,0.471,0.429,0.500,0.545,0.545,0.545
16,158197.500,10,10,413,31,0,0,0,1,0.467,445,391,0.098,0.250,0.312,0.400,0.444,0.471,0.429,0.600,0.600,0.667,0.250,0.312,0.400,0.444,0.471,0.429,0.600,0.600,0.667
17,158197.573,7,7,382,21,0,0,0,2,0.412,405,445,0.028,0.385,0.417,0.500,0.471,0.533,0.667,0.545,0.600,0.600,0.385,0.417,0.500,0.471,0.533,0.667,0.545,0.600,0.600
18,158197.645,7,7,374,18,0,0,0,2,0.429,394,405,0.057,0.357,0.417,0.476,0.444,0.615,0.667,0.667,0.364,0.400,0.286,0.333,0.381,0.333,0.462,0.500,0.500,0.364,0.400
19,158197.722,6,5,369,20,0,0,0,0,0.476,389,394,0.009,0.333,0.333,0.370,0.476,0.500,0.462,0.200,0.200,0.250,0.333,0.333,0.296,0.381,0.375,0.308,0.200,0.200,0.250
20,158197.795,7,7,378,21,0,0,0,0,0.459,399,389,0.045,0.370,0.385,0.417,0.400,0.471,0.615,0.500,0.364,0.364,0.296,0.308,0.250,0.300,0.353,0.462,0.333,0.182,0.182
21,158197.867,7,7,451,27,0,0,0,0,0.454,478,399,0.056,0.312,0.357,0.417,0.400,0.471,0.571,0.462,0.333,0.364,0.250,0.286,0.333,0.400,0.471,0.571,0.462,0.333,0.364
22,158197.941,6,6,398,32,0,0,0,0,0.444,430,478,0.068,0.345,0.385,0.400,0.476,0.526,0.500,0.462,0.333,0.364,0.345,0.385,0.400,0.476,0.526,0.500,0.462,0.333,0.364
23,158198.014,9,9,407,27,0,0,0,2,0.463,436,430,0.050,0.323,0.357,0.385,0.476,0.471,0.500,0.571,0.727,0.667,0.323,0.357,0.385,0.476,0.471,0.500,0.571,0.727,0.667
24,158198.088,9,9,403,26,0,0,0,2,0.464,431,436,0.051,0.312,0.370,0.435,0.455,0.667,0.714,0.615,0.727,0.727,0.312,0.370,0.435,0.455,0.667,0.714,0.615,0.727,0.727
25,158198.162,8,5,381,30,0,0,0,3,0.435,414,431,0.042,0.435,0.476,0.500,0.588,0.588,0.714,0.727,0.727,0.667,0.435,0.476,0.500,0.588,0.471,0.571,0.545,0.545,0.444
26,158198.233,7,7,384,15,0,0,0,0,0.449,399,414,0.067,0.500,0.500,0.556,0.714,0.667,0.769,0.667,0.444,0.500,0.500,0.500,0.556,0.714,0.667,0.769,0.667,0.222,0.250
27,158198.307,7,7,348,28,0,0,0,2,0.463,378,399,0.063,0.385,0.417,0.526,0.625,0.667,0.769,0.600,0.545,0.600,0.385,0.417,0.526,0.625,0.667,0.769,0.600,0.545,0.600
