frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,29722617.587,5,5,802,10,0,0,0,1,0.161,813,0,1.677,0.200,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.200,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000
2,29723896.569,2,2,622,25,1,0,0,1,0.253,649,813,5.950,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,29723896.645,3,3,577,22,1,0,0,1,0.273,601,649,5.409,0.333,0.400,0.250,0.222,0.222,0.250,0.000,0.000,0.000,0.333,0.400,0.250,0.222,0.222,0.250,0.000,0.000,0.000
4,29723896.721,5,5,589,19,2,0,0,3,0.303,613,601,5.428,0.250,0.333,0.400,0.444,0.444,0.250,0.286,0.286,0.000,0.250,0.333,0.400,0.444,0.444,0.250,0.286,0.286,0.000
5,29723896.795,5,4,589,23,1,0,0,4,0.284,617,613,5.355,0.211,0.333,0.400,0.444,0.400,0.400,0.400,0.400,0.333,0.211,0.333,0.400,0.222,0.400,0.400,0.400,0.400,0.333
6,29723896.868,9,5,601,28,1,0,0,4,0.303,634,617,5.492,0.154,0.250,0.333,0.571,0.333,0.400,0.400,0.667,0.500,0.154,0.250,0.333,0.571,0.333,0.400,0.400,0.000,0.000
7,29723896.943,6,6,602,25,1,0,0,7,0.310,635,634,5.332,0.190,0.286,0.333,0.500,0.667,0.500,0.500,0.000,0.000,0.190,0.286,0.333,0.500,0.667,0.500,0.500,0.000,0.000
8,29723897.093,6,6,622,22,2,0,0,6,0.328,652,635,5.289,0.250,0.400,0.500,0.500,1.000,0.667,0.667,0.667,0.667,0.250,0.400,0.500,0.500,1.000,0.667,0.667,0.667,0.667
9,29723897.169,10,10,582,23,0,0,0,4,0.320,609,652,5.440,0.235,0.333,0.364,0.250,0.250,0.333,0.400,0.400,0.500,0.235,0.333,0.364,0.250,0.250,0.333,0.400,0.400,0.500
10,29723897.242,5,5,572,25,0,0,0,3,0.318,600,609,5.407,0.364,0.444,0.444,0.571,0.571,0.333,0.333,0.400,0.500,0.364,0.444,0.444,0.571,0.571,0.333,0.333,0.400,0.500
11,29723897.317,7,7,542,22,2,0,0,2,0.294,568,600,5.405,0.250,0.400,0.400,0.571,0.571,0.800,0.800,0.500,0.400,0.250,0.400,0.400,0.571,0.571,0.800,0.800,0.500,0.400
12,29723897.391,6,6,548,19,2,0,0,2,0.284,571,568,5.404,0.400,0.400,0.571,0.667,1.000,1.000,1.000,0.667,0.667,0.400,0.400,0.571,0.667,1.000,1.000,1.000,0.667,0.667
13,29723897.467,6,6,486,17,1,0,0,1,0.291,505,571,5.399,0.333,0.400,0.571,0.667,0.800,0.500,0.500,0.500,0.667,0.333,0.400,0.571,0.667,0.800,0.500,0.500,0.500,0.667
14,29723897.541,5,5,521,24,1,0,0,2,0.339,548,505,5.394,0.286,0.400,0.444,0.500,0.333,0.333,0.500,0.500,0.500,0.286,0.400,0.444,0.500,0.333,0.333,0.500,0.500,0.500
15,29723897.615,3,3,462,20,0,0,0,5,0.259,487,548,5.376,0.444,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.444,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667
16,29723897.689,6,6,517,20,1,0,0,2,0.267,540,487,5.297,0.364,0.400,0.571,0.571,0.667,0.333,0.400,0.667,0.667,0.364,0.400,0.571,0.571,0.667,0.333,0.400,0.667,0.667
17,29723897.764,5,5,596,18,0,0,0,5,0.307,619,540,5.380,0.267,0.400,0.444,0.500,0.333,0.400,0.500,0.500,0.500,0.267,0.400,0.444,0.500,0.333,0.400,0.500,0.500,0.500
18,29723897.840,6,6,533,17,0,0,0,4,0.255,554,619,5.427,0.364,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.364,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.667
19,29723897.914,7,7,522,14,0,0,0,2,0.219,538,554,5.319,0.364,0.571,0.571,0.444,0.571,1.000,0.667,0.667,0.667,0.364,0.571,0.571,0.444,0.571,1.000,0.667,0.667,0.667
20,29723897.989,4,4,581,14,0,0,0,3,0.254,598,538,5.444,0.400,0.571,1.000,1.000,1.000,0.667,0.500,0.500,0.667,0.400,0.571,1.000,1.000,1.000,0.667,0.500,0.500,0.667
21,29723898.065,7,5,612,19,0,0,0,1,0.272,632,598,5.339,0.400,0.500,0.571,0.667,0.667,1.000,0.667,0.667,0.667,0.400,0.500,0.571,0.667,0.667,0.500,0.667,0.667,0.667
22,29723898.140,6,6,578,23,0,0,1,0,0.282,602,632,5.516,0.400,0.571,0.667,0.800,1.000,1.000,0.800,0.500,0.500,0.400,0.571,0.667,0.800,1.000,1.000,0.800,0.500,0.500
23,29723898.215,6,6,583,21,0,0,0,2,0.284,606,602,5.512,0.308,0.364,0.444,0.667,0.800,0.500,0.667,0.667,0.667,0.308,0.364,0.444,0.667,0.800,0.500,0.667,0.667,0.667
24,29723898.292,5,5,583,23,0,0,0,1,0.229,607,606,5.212,0.250,0.308,0.444,0.667,0.667,0.400,0.400,0.400,0.400,0.125,0.154,0.444,0.667,0.667,0.400,0.400,0.400,0.400
25,29723898.366,6,6,583,25,0,0,0,1,0.200,609,607,5.264,0.500,0.800,0.667,0.800,1.000,1.000,0.667,0.667,0.667,0.500,0.800,0.667,0.800,1.000,1.000,0.667,0.667,0.667
26,29723898.440,6,6,596,14,0,0,0,1,0.170,611,609,5.419,0.400,0.571,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.400,0.571,0.571,0.667,0.800,0.800,0.500,0.500,0.500
27,29723898.517,6,6,638,23,0,0,0,0,0.201,661,611,5.367,0.333,0.444,0.667,0.667,1.000,0.667,0.667,0.667,0.500,0.333,0.444,0.667,0.667,1.000,0.667,0.667,0.667,0.500
28,29723898.592,7,7,676,25,1,0,1,1,0.178,704,661,5.307,0.333,0.444,0.800,0.800,0.667,1.000,0.667,0.667,0.500,0.333,0.444,0.800,0.800,0.667,1.000,0.667,0.667,0.500
29,29723898.666,5,5,604,24,1,0,0,0,0.157,629,704,5.124,0.364,0.444,0.500,0.800,0.800,0.800,0.667,0.667,0.000,0.364,0.444,0.500,0.800,0.800,0.800,0.667,0.667,0.000
30,29723898.742,5,5,625,21,2,0,0,1,0.196,649,629,5.136,0.400,0.667,0.800,1.000,1.000,1.000,0.500,0.000,0.000,0.400,0.667,0.800,1.000,1.000,1.000,0.500,0.000,0.000
31,29723898.819,5,5,618,16,0,0,0,0,0.177,634,649,5.156,0.500,0.667,0.800,1.000,1.000,0.667,0.667,0.667,0.000,0.500,0.667,0.800,1.000,1.000,0.667,0.667,0.667,0.000
32,29723898.893,5,5,616,19,1,0,0,1,0.199,637,634,5.274,0.500,0.800,0.800,1.000,0.667,0.000,0.000,0.000,0.000,0.500,0.800,0.800,1.000,0.667,0.000,0.000,0.000,0.000
33,29723898.968,4,4,623,23,2,0,0,0,0.179,648,637,5.129,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.667
34,29723899.044,8,8,623,16,0,0,0,0,0.197,639,648,5.138,0.333,0.500,0.667,0.667,0.800,0.800,1.000,1.000,1.000,0.333,0.500,0.667,0.667,0.800,0.800,1.000,1.000,1.000
