frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,2158381.294,2,2,334,13,4,1,0,0,0.170,352,0,7.502,0.444,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.444,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000
2,2158381.370,6,6,357,18,2,1,0,0,0.175,378,352,7.599,0.267,0.286,0.333,0.444,0.500,0.286,0.286,0.286,0.286,0.267,0.286,0.333,0.444,0.500,0.286,0.286,0.286,0.286
3,2158381.443,2,2,347,14,3,2,0,0,0.213,366,378,7.759,0.571,0.571,0.545,0.444,0.500,0.571,0.333,0.333,0.333,0.571,0.571,0.545,0.444,0.500,0.571,0.333,0.333,0.333
4,2158381.516,3,3,365,14,3,0,0,0,0.154,382,366,7.804,0.545,0.600,0.500,0.500,0.571,0.571,0.333,0.333,0.333,0.545,0.600,0.500,0.500,0.571,0.571,0.333,0.333,0.333
5,2158381.593,3,3,347,18,3,2,0,0,0.149,370,382,7.982,0.545,0.600,0.571,0.571,0.333,0.333,0.400,0.400,0.400,0.545,0.600,0.571,0.571,0.333,0.333,0.400,0.400,0.400
6,2158381.667,2,5,396,12,3,2,1,0,0.101,414,370,3.951,0.889,0.889,0.750,0.857,0.667,0.400,0.400,0.400,0.400,0.667,0.667,0.750,0.857,0.667,0.400,0.400,0.400,0.400
7,2158381.741,3,3,375,13,3,1,0,0,0.089,392,414,7.965,0.889,1.000,1.000,0.750,0.667,0.400,0.400,0.000,0.000,0.889,1.000,1.000,0.750,0.667,0.400,0.400,0.000,0.000
8,2158381.813,2,2,375,9,8,0,0,0,0.097,392,392,6.183,1.000,1.000,1.000,0.857,0.667,0.400,0.400,0.400,0.400,1.000,1.000,1.000,0.857,0.667,0.400,0.400,0.400,0.400
9,2158381.885,3,3,358,9,10,0,0,0,0.114,377,392,6.156,0.750,0.857,0.857,0.857,0.667,0.667,0.400,0.400,0.400,0.750,0.857,0.857,0.857,0.667,0.667,0.400,0.400,0.400
10,2158381.958,3,3,381,8,9,0,2,0,0.105,400,377,8.145,0.800,0.889,0.750,0.857,0.857,0.400,0.400,0.400,0.400,0.800,0.889,0.750,0.857,0.857,0.400,0.400,0.400,0.400
11,2158382.033,5,5,413,6,8,0,1,0,0.091,428,400,6.375,0.600,0.600,0.600,0.750,0.571,0.400,0.400,0.400,0.000,0.600,0.600,0.600,0.750,0.571,0.400,0.400,0.400,0.000
12,2158382.104,4,4,426,11,16,0,0,0,0.102,453,428,6.430,0.667,0.727,0.800,0.750,0.667,0.667,0.667,0.400,0.400,0.667,0.727,0.800,0.750,0.667,0.667,0.667,0.400,0.400
13,2158382.177,5,5,420,4,11,0,0,0,0.106,435,453,5.636,0.800,0.800,0.727,0.889,0.667,0.667,0.400,0.400,0.400,0.800,0.800,0.727,0.889,0.667,0.667,0.400,0.400,0.400
