frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,2076962.549,3,3,891,18,7,0,0,0,0.106,916,0,0.672,0.286,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.286,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000
2,16665980.715,2,2,749,0,0,0,0,0,0.124,749,916,0.113,0.625,0.429,0.308,0.308,0.308,0.308,0.308,0.308,0.167,0.500,0.286,0.154,0.154,0.154,0.154,0.154,0.154,0.000
3,16665981.806,2,2,437,0,0,0,0,0,0.094,437,749,0.059,0.588,0.588,0.500,0.400,0.286,0.286,0.286,0.286,0.286,0.471,0.471,0.375,0.267,0.143,0.143,0.143,0.143,0.000
4,16665981.878,6,6,454,0,0,0,0,0,0.081,454,437,0.151,0.167,0.167,0.167,0.167,0.308,0.308,0.167,0.167,0.167,0.167,0.167,0.167,0.167,0.308,0.308,0.167,0.167,0.167
5,16665981.952,2,2,461,0,0,0,0,0,0.093,461,454,0.088,0.625,0.625,0.533,0.533,0.429,0.429,0.429,0.308,0.308,0.500,0.500,0.400,0.400,0.286,0.286,0.286,0.154,0.154
6,16665982.025,2,2,471,0,0,0,0,0,0.083,471,461,0.111,0.706,0.706,0.706,0.625,0.533,0.533,0.533,0.533,0.429,0.588,0.588,0.588,0.500,0.400,0.400,0.400,0.400,0.286
7,16665982.097,2,2,448,0,0,0,0,0,0.080,448,471,0.131,0.625,0.625,0.625,0.533,0.533,0.429,0.429,0.429,0.429,0.625,0.625,0.625,0.533,0.533,0.429,0.429,0.429,0.429
8,16665982.171,2,2,464,0,0,0,0,0,0.078,464,448,0.074,0.500,0.500,0.500,0.286,0.286,0.286,0.286,0.286,0.286,0.250,0.250,0.250,0.143,0.143,0.143,0.143,0.143,0.143
9,16665982.315,2,2,464,0,0,0,0,0,0.088,464,464,0.134,0.737,0.737,0.737,0.667,0.500,0.400,0.400,0.400,0.286,0.737,0.737,0.737,0.667,0.500,0.400,0.400,0.400,0.286
10,16665982.388,2,2,437,0,0,0,0,0,0.092,437,464,0.200,0.778,0.778,0.778,0.625,0.625,0.533,0.429,0.429,0.429,0.667,0.667,0.667,0.500,0.500,0.400,0.286,0.286,0.286
