frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
11,18910416.404,7,7,631,0,0,0,0,0,0.043,631,603,1.547,0.667,0.667,0.667,0.667,0.667,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,1.000,0.667,0.667,0.667
12,18910416.480,2,2,609,0,0,0,0,0,0.031,609,631,1.756,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
13,18910416.555,2,2,623,0,0,0,0,0,0.043,623,609,1.876,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
14,18910416.631,3,3,608,0,0,0,0,0,0.048,608,623,1.667,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667
15,18910416.707,6,6,595,0,0,0,0,0,0.057,595,608,2.039,0.667,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.667
16,18910416.783,2,2,607,0,0,0,0,0,0.054,607,595,1.939,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
17,18910416.858,4,4,624,1,0,0,0,0,0.045,625,607,2.091,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
18,18910416.933,2,2,623,0,0,0,0,0,0.051,623,625,2.054,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
19,18910417.007,4,4,632,0,0,0,0,0,0.065,632,623,1.954,0.667,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667
20,18910417.083,4,4,595,0,0,0,0,0,0.054,595,632,1.862,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
21,18910417.160,2,2,623,2,0,0,0,1,0.064,626,595,1.877,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
22,18910417.235,4,4,608,2,0,0,0,1,0.057,611,626,1.870,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
23,18910417.310,7,7,620,3,0,0,0,0,0.061,623,611,2.016,0.571,0.667,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.571,0.667,0.800,0.800,0.800,1.000,1.000,1.000,1.000
24,18910417.387,4,4,620,1,0,0,0,1,0.058,622,623,1.509,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
25,18910417.462,4,4,627,0,0,0,0,0,0.056,627,622,1.655,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667
26,18910417.538,5,5,617,0,0,0,0,0,0.044,617,627,1.913,0.800,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.800,0.800,0.800,1.000,1.000,1.000,1.000,1.000,0.667
27,18910417.615,2,2,598,0,0,0,0,0,0.037,598,617,1.762,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
28,18910417.690,2,2,630,1,0,0,0,0,0.048,631,598,2.024,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
29,18910417.766,5,5,600,1,0,0,0,0,0.048,601,631,1.810,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667
30,18910417.843,4,4,626,5,0,0,0,1,0.046,632,601,1.994,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
31,18910417.918,3,3,606,5,0,0,0,0,0.049,611,632,2.125,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
32,18910417.992,4,4,620,5,0,0,0,0,0.046,625,611,1.929,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,1.000
33,18910418.068,2,2,627,5,0,0,0,0,0.043,632,625,2.116,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667
34,18910418.144,7,7,642,5,0,0,0,0,0.039,647,632,2.286,0.800,0.800,0.800,0.800,0.800,1.000,1.000,0.667,0.667,0.800,0.800,0.800,0.800,0.800,1.000,1.000,0.667,0.667
35,18910418.218,2,2,645,7,0,0,0,0,0.032,652,647,2.188,1.000,1.000,0.800,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,0.800,1.000,0.667,0.667,0.667,0.667,0.667
36,18910418.296,6,6,634,6,0,0,1,0,0.042,641,652,1.712,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667
37,18910418.373,2,2,654,8,0,0,0,0,0.045,662,641,2.459,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
38,18910418.447,2,2,646,8,0,0,0,0,0.040,654,662,2.183,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
39,18910418.525,2,2,634,7,0,0,0,0,0.041,641,654,2.201,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667
40,18910418.600,4,4,686,6,0,0,0,0,0.038,692,641,2.359,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667
41,18910418.676,7,7,685,7,0,0,0,0,0.039,692,692,2.353,0.800,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667
42,18910418.754,2,2,672,8,0,0,0,0,0.024,680,692,2.328,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
43,18910418.829,2,2,653,11,0,0,0,0,0.039,664,680,2.842,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
44,18910418.904,7,7,689,9,0,0,0,0,0.044,698,664,2.411,0.667,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667
45,18910418.980,2,2,727,7,0,0,0,0,0.046,734,698,2.570,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
46,18910419.056,2,2,681,6,0,0,0,0,0.044,687,734,2.149,1.000,1.000,0.800,0.800,0.800,1.000,1.000,1.000,0.667,1.000,1.000,0.800,0.800,0.800,1.000,1.000,1.000,0.667
47,18910419.132,2,2,714,10,0,0,0,0,0.048,724,687,2.394,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
48,18910419.206,2,2,732,8,0,0,0,0,0.050,740,724,2.479,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
49,18910419.357,2,2,717,6,0,0,0,0,0.036,723,740,2.516,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
50,18910419.433,2,2,727,4,0,0,0,0,0.026,731,723,2.621,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
51,18910419.509,3,3,695,4,0,0,0,0,0.034,699,731,2.730,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.000
52,18910419.583,2,2,732,4,0,0,0,0,0.039,736,699,2.474,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
53,18910419.732,7,7,741,4,0,0,0,0,0.043,745,736,2.507,0.800,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,1.000,0.667,0.667,0.667
54,18910419.807,2,2,765,3,0,0,0,0,0.040,768,745,2.916,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.000
55,18910419.884,4,4,774,3,0,0,0,0,0.042,777,768,2.874,0.500,0.667,1.000,0.667,0.667,0.667,0.000,0.000,0.000,0.500,0.667,1.000,0.667,0.667,0.667,0.000,0.000,0.000
56,18910419.958,2,2,780,4,0,0,0,0,0.048,784,777,2.766,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000
57,18910420.034,2,2,760,5,0,0,0,0,0.054,765,784,2.834,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
58,18910420.111,4,4,792,4,0,0,0,0,0.039,796,765,3.055,0.571,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.571,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.667
59,18910420.185,2,2,761,0,0,0,0,1,0.039,762,796,8.387,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
60,18910420.261,3,3,782,2,0,0,0,1,0.045,785,762,5.908,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000
61,18910420.337,2,2,807,3,0,0,0,0,0.048,810,785,2.870,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667
62,18910420.487,4,4,815,5,0,0,0,0,0.059,820,810,2.848,0.571,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667,0.571,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667
63,18910420.565,5,5,816,4,0,0,0,0,0.048,820,820,2.886,0.667,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.667
64,18910420.640,4,4,837,3,0,0,0,1,0.051,841,820,3.007,0.500,0.571,0.800,0.800,0.500,0.500,0.667,0.667,0.667,0.500,0.571,0.800,0.800,0.500,0.500,0.667,0.667,0.667
65,18910420.715,6,6,835,3,0,0,0,0,0.042,838,841,3.313,0.667,0.667,0.667,0.667,0.800,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.800,0.500,0.500,0.500,0.667
66,18910420.867,5,5,913,5,0,0,0,0,0.051,918,838,3.301,0.444,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.444,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667
67,18910420.944,3,3,911,3,0,0,0,0,0.049,914,918,3.106,0.571,0.800,0.800,0.500,0.667,0.667,0.667,0.667,0.000,0.571,0.800,0.800,0.500,0.667,0.667,0.667,0.667,0.000
68,18910421.099,7,7,918,1,0,0,0,1,0.059,920,914,5.640,0.333,0.400,0.400,0.400,0.400,0.500,0.500,0.000,0.000,0.333,0.400,0.400,0.400,0.400,0.500,0.500,0.000,0.000
69,18910421.176,2,2,889,3,0,0,0,1,0.057,893,920,3.334,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.667
70,18910421.253,3,3,918,6,0,0,0,0,0.061,924,893,3.169,0.500,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.500,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667
71,18910421.407,6,6,917,5,0,0,0,1,0.062,923,924,3.273,0.400,0.500,0.500,0.667,0.800,0.800,0.800,0.500,0.667,0.400,0.500,0.500,0.667,0.800,0.800,0.800,0.500,0.667
72,18910421.483,5,5,917,4,0,0,0,1,0.048,922,923,5.125,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667
73,18910421.637,5,5,952,3,0,0,0,0,0.052,955,922,3.026,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.667
74,18910421.789,6,6,912,2,0,0,0,0,0.063,914,955,3.261,0.250,0.400,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.250,0.400,0.400,0.400,0.667,0.667,0.667,0.667,0.667
75,18910421.945,5,5,969,4,0,0,0,0,0.054,973,914,2.923,0.500,0.500,0.571,1.000,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.571,1.000,0.667,0.667,0.667,0.667,0.667
76,18910422.098,6,6,957,5,0,0,0,0,0.061,962,973,3.314,0.500,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.500,0.800,0.800,0.800,1.000,0.667,0.667,0.667,0.667
77,18910422.176,5,5,961,5,0,0,0,0,0.066,966,962,3.254,0.571,0.571,0.667,1.000,0.667,0.000,0.000,0.000,0.000,0.571,0.571,0.667,1.000,0.667,0.000,0.000,0.000,0.000
78,18910422.331,5,5,990,3,0,0,0,0,0.055,993,966,3.167,0.571,0.800,0.800,1.000,0.667,0.667,0.000,0.000,0.000,0.571,0.800,0.800,1.000,0.667,0.667,0.000,0.000,0.000
79,18910422.410,5,5,996,8,0,0,0,0,0.078,1004,993,3.241,0.667,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.800,1.000,0.667,0.667,0.667,0.667,0.667
80,18910422.567,5,5,1004,2,0,0,0,0,0.053,1006,1004,3.120,0.500,0.500,0.667,1.000,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.667,1.000,0.667,0.667,0.667,0.667,0.667
81,18910422.726,8,8,1005,0,0,0,0,0,0.072,1005,1006,3.128,0.250,0.333,0.333,0.400,0.667,0.667,1.000,0.667,0.667,0.250,0.333,0.333,0.400,0.667,0.667,1.000,0.667,0.667
82,18910422.803,5,5,1026,1,0,0,0,0,0.069,1027,1005,3.281,0.222,0.250,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.222,0.250,0.667,1.000,1.000,1.000,1.000,1.000,1.000
83,18910422.962,7,7,1042,1,0,0,0,0,0.068,1043,1027,3.197,0.222,0.250,0.333,0.500,0.500,0.667,0.667,0.667,0.667,0.222,0.250,0.333,0.500,0.500,0.667,0.667,0.667,0.667
84,18910423.117,6,6,1039,3,0,0,0,0,0.074,1042,1043,3.479,0.200,0.250,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.200,0.250,0.400,0.400,0.667,0.667,0.667,0.667,0.667
85,18910423.270,6,6,1063,3,0,0,0,0,0.069,1066,1042,3.254,0.222,0.222,0.250,0.500,0.667,0.667,0.667,0.667,0.667,0.222,0.222,0.250,0.500,0.667,0.667,0.667,0.667,0.667
86,18910423.426,6,6,1058,3,0,0,0,1,0.071,1062,1066,3.611,0.400,0.571,0.400,0.500,0.667,0.667,0.667,0.667,0.667,0.400,0.571,0.400,0.500,0.667,0.667,0.667,0.667,0.667
87,18910423.579,7,7,1072,6,0,0,0,0,0.071,1078,1062,3.432,0.444,0.571,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.444,0.571,0.500,0.500,0.500,0.667,0.667,0.667,0.667
88,18910423.730,7,7,1065,2,0,0,0,0,0.067,1067,1078,3.856,0.200,0.222,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.200,0.222,0.500,0.500,0.500,0.667,0.667,0.667,0.667
89,18910423.884,7,7,1057,5,0,0,0,0,0.097,1062,1067,3.321,0.250,0.286,0.400,0.286,0.500,0.667,0.667,0.667,0.667,0.250,0.286,0.400,0.286,0.500,0.667,0.667,0.667,0.667
90,18910424.037,7,7,1066,1,0,0,0,1,0.077,1068,1062,3.463,0.250,0.286,0.333,0.500,0.500,0.667,0.667,0.667,0.667,0.250,0.286,0.333,0.500,0.500,0.667,0.667,0.667,0.667
91,18910424.187,7,7,1067,3,0,0,0,0,0.072,1070,1068,3.472,0.400,0.500,0.333,0.500,0.500,0.667,0.667,0.667,0.667,0.400,0.500,0.333,0.500,0.500,0.667,0.667,0.667,0.667
92,18910424.264,7,7,997,3,0,0,0,0,0.079,1000,1070,3.755,0.286,0.286,0.400,0.500,0.500,0.667,0.667,0.667,0.667,0.286,0.286,0.400,0.500,0.500,0.667,0.667,0.667,0.667
93,18910424.416,4,4,1075,6,0,0,0,1,0.095,1082,1000,4.932,0.364,0.400,0.667,0.400,0.333,0.500,0.500,0.667,0.667,0.364,0.400,0.667,0.400,0.333,0.500,0.500,0.667,0.667
94,18910424.569,5,5,1006,3,0,0,0,0,0.070,1009,1082,3.741,0.500,0.571,0.800,1.000,0.667,0.500,0.667,0.667,0.667,0.500,0.571,0.800,1.000,0.667,0.500,0.667,0.667,0.667
95,18910424.721,4,4,991,6,0,0,0,0,0.080,997,1009,4.023,0.333,0.500,0.667,0.500,0.667,0.667,0.667,0.000,0.000,0.333,0.500,0.667,0.500,0.667,0.667,0.667,0.000,0.000
96,18910424.872,4,4,1062,8,0,0,0,0,0.078,1070,997,3.895,0.444,0.667,0.800,0.667,0.667,0.667,0.667,0.000,0.000,0.444,0.667,0.800,0.667,0.667,0.667,0.667,0.000,0.000
97,18910425.025,8,8,1128,5,0,0,0,0,0.070,1133,1070,4.180,0.333,0.400,0.500,0.500,0.667,0.667,1.000,1.000,1.000,0.333,0.400,0.500,0.500,0.667,0.667,1.000,1.000,1.000
98,18910425.177,6,6,1035,4,0,0,0,0,0.067,1039,1133,3.920,0.333,0.400,0.400,0.400,0.500,0.500,0.500,0.500,0.500,0.333,0.400,0.400,0.400,0.500,0.500,0.500,0.500,0.500
99,18910425.329,5,5,1050,8,0,0,0,0,0.080,1058,1039,3.863,0.444,0.500,0.667,1.000,0.500,0.667,0.667,0.667,0.667,0.444,0.500,0.667,1.000,0.500,0.667,0.667,0.667,0.667
100,18910425.407,5,5,1038,5,0,0,0,0,0.077,1043,1058,3.801,0.444,0.667,0.571,0.800,0.800,0.400,0.500,0.667,0.667,0.444,0.667,0.571,0.800,0.800,0.400,0.500,0.667,0.667
101,18910425.558,3,3,1034,5,0,0,0,0,0.071,1039,1043,3.928,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
102,18910425.710,4,4,1041,10,0,0,0,0,0.085,1051,1039,3.967,0.444,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.444,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.667
103,18910425.861,3,3,982,11,0,0,0,0,0.076,993,1051,4.376,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
104,18910426.012,5,5,1005,9,0,0,0,0,0.091,1014,993,3.904,0.500,0.571,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.500,0.571,0.667,1.000,1.000,1.000,0.667,0.667,0.667
105,18910426.166,4,4,961,11,0,0,0,1,0.070,973,1014,4.075,0.500,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667,0.500,0.667,0.800,0.800,0.500,0.500,0.667,0.667,0.667
106,18910426.319,4,4,1027,6,0,0,0,0,0.074,1033,973,4.377,0.364,0.400,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.364,0.400,0.800,0.667,0.667,0.667,0.667,0.667,0.667
107,18910426.470,6,6,1095,7,0,0,0,0,0.066,1102,1033,4.170,0.444,0.444,0.571,0.500,0.667,0.667,0.667,0.667,0.667,0.444,0.444,0.571,0.500,0.667,0.667,0.667,0.667,0.667
108,18910426.626,8,8,1011,11,0,0,0,1,0.077,1023,1102,4.262,0.286,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.286,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667
109,18910426.780,4,4,1056,11,0,0,0,0,0.077,1067,1023,4.264,0.500,0.667,0.800,0.500,0.500,0.667,0.667,0.667,0.667,0.500,0.667,0.800,0.500,0.500,0.667,0.667,0.667,0.667
110,18910426.933,4,4,1045,8,0,0,0,0,0.057,1053,1067,4.551,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.667
111,18910427.087,5,5,1115,7,0,0,0,0,0.062,1122,1053,4.138,0.333,0.333,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.333,0.333,0.500,0.667,0.667,0.667,0.667,0.667,0.667
112,18910427.163,6,6,1088,6,0,0,0,0,0.056,1094,1122,4.241,0.250,0.286,0.333,0.500,0.667,0.667,0.667,0.667,0.667,0.250,0.286,0.333,0.500,0.667,0.667,0.667,0.667,0.667
113,18910427.316,6,6,1115,9,0,0,0,0,0.062,1124,1094,4.213,0.286,0.400,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.286,0.400,0.500,0.500,0.667,0.667,0.667,0.667,0.667
114,18910427.470,2,2,1150,8,0,0,0,0,0.071,1158,1124,4.143,0.667,0.400,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.400,0.500,0.667,0.667,0.667,0.667,0.667,0.667
115,18910427.621,4,4,1136,8,0,0,0,1,0.079,1145,1158,3.784,0.500,0.500,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.800,0.667,0.667,0.667,0.667,0.667,0.667
116,18910427.777,7,7,1134,7,0,0,0,0,0.072,1141,1145,3.928,0.500,0.500,0.500,0.667,0.667,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.667,0.667,1.000,1.000,1.000,1.000
117,18910427.928,8,8,1111,7,0,0,0,1,0.085,1119,1141,4.258,0.286,0.400,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.286,0.400,0.500,0.500,0.500,0.500,0.667,0.667,0.667
118,18910428.078,5,5,1043,6,0,0,0,0,0.086,1049,1119,3.845,0.222,0.400,0.500,0.667,0.667,0.667,0.500,0.667,0.667,0.222,0.400,0.500,0.667,0.667,0.667,0.500,0.667,0.667
119,18910428.232,7,7,1061,7,0,0,0,0,0.076,1068,1049,3.956,0.333,0.333,0.400,0.400,0.400,0.667,0.667,0.667,0.667,0.333,0.333,0.400,0.400,0.400,0.667,0.667,0.667,0.667
