frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20728586.095,7,7,643,1,0,0,0,0,0.120,644,0,0.960,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,0.000
2,20728875.622,2,2,737,0,0,0,0,0,0.052,737,644,0.084,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
3,20728875.697,3,3,727,0,0,0,0,0,0.059,727,737,0.122,0.333,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000
4,20728875.772,2,2,727,0,0,0,0,0,0.048,727,727,0.133,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.000
5,20728875.849,2,2,785,0,0,0,0,0,0.054,785,727,0.147,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.000,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.000
6,20728875.925,6,6,783,0,0,0,0,0,0.060,783,785,0.189,0.286,0.333,0.333,0.333,0.400,0.400,0.400,0.400,0.400,0.286,0.333,0.333,0.333,0.400,0.400,0.400,0.400,0.400
7,20728876.000,3,3,797,0,0,0,0,0,0.051,797,783,0.078,0.571,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.571,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.400
8,20728876.077,6,6,840,0,0,0,0,0,0.049,840,797,0.163,0.444,0.500,0.500,0.500,0.571,0.500,0.500,0.000,0.000,0.444,0.500,0.500,0.500,0.571,0.500,0.500,0.000,0.000
9,20728876.153,5,5,840,0,0,0,0,0,0.073,840,840,0.309,0.750,0.750,0.857,1.000,0.857,1.000,0.800,0.800,0.000,0.750,0.750,0.857,1.000,0.857,1.000,0.800,0.800,0.000
10,20728876.304,7,7,848,0,0,0,0,0,0.064,848,840,0.076,0.333,0.400,0.500,0.444,0.500,0.667,0.000,0.000,0.000,0.333,0.400,0.500,0.444,0.500,0.667,0.000,0.000,0.000
11,20728876.380,4,4,880,0,0,0,0,0,0.056,880,848,0.101,0.600,0.667,0.750,0.571,0.400,0.400,0.000,0.000,0.000,0.600,0.667,0.750,0.571,0.400,0.400,0.000,0.000,0.000
12,20728876.533,5,5,876,0,0,0,0,0,0.075,876,880,0.101,0.571,0.667,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.667,0.667,0.800,0.800,0.800,0.500,0.500,0.500
13,20728876.684,2,2,841,0,0,0,0,0,0.067,841,876,0.062,0.800,0.800,0.800,0.667,0.667,0.667,0.800,0.800,0.500,0.800,0.800,0.800,0.667,0.667,0.667,0.800,0.800,0.500
14,20728876.835,4,4,885,0,0,0,0,0,0.060,885,841,0.053,0.400,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.400,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.500
15,20728876.910,7,7,898,0,0,0,0,0,0.063,898,885,0.079,0.500,0.500,0.500,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.667,0.800,0.800,0.800,0.800
16,20728877.061,6,6,897,0,0,0,0,0,0.057,897,898,0.035,0.400,0.444,0.571,0.667,0.800,0.667,0.667,0.667,0.800,0.400,0.444,0.571,0.667,0.800,0.667,0.667,0.667,0.800
17,20728877.213,3,3,895,0,0,0,0,0,0.069,895,897,0.069,0.500,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.500,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000
18,20728877.289,3,3,827,0,0,0,0,0,0.062,827,895,0.076,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000
19,20728877.364,3,3,822,0,0,0,0,0,0.060,822,827,0.064,0.571,0.667,0.667,0.500,0.000,0.000,0.000,0.000,0.000,0.571,0.667,0.667,0.500,0.000,0.000,0.000,0.000,0.000
20,20728877.517,6,6,866,0,0,0,0,0,0.066,866,822,0.050,0.444,0.571,0.500,0.571,0.667,0.500,0.500,0.000,0.000,0.444,0.571,0.500,0.571,0.667,0.500,0.500,0.000,0.000
21,20728877.671,4,4,876,0,0,0,0,0,0.062,876,866,0.005,0.286,0.333,0.500,0.500,0.500,0.500,0.500,0.000,0.000,0.286,0.333,0.500,0.500,0.500,0.500,0.500,0.000,0.000
22,20728877.744,3,3,892,0,0,0,0,0,0.056,892,876,0.224,0.800,1.000,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.800,1.000,0.667,0.667,0.667,0.000,0.000,0.000,0.000
23,20728877.820,5,5,945,0,0,0,0,0,0.062,945,892,0.122,0.000,0.000,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.500,0.000,0.000,0.000,0.000
24,20728877.971,4,4,962,1,0,0,0,0,0.067,963,945,0.230,0.444,0.667,1.000,0.800,0.800,0.400,0.000,0.000,0.000,0.444,0.667,1.000,0.800,0.800,0.400,0.000,0.000,0.000
25,20728878.124,2,2,945,0,0,0,0,0,0.056,945,963,0.125,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.000,0.000
26,20728878.272,4,4,942,1,0,0,0,0,0.052,943,945,0.036,0.571,0.667,0.800,0.800,0.400,0.000,0.000,0.000,0.000,0.571,0.667,0.800,0.800,0.400,0.000,0.000,0.000,0.000
27,20728878.423,2,2,951,1,0,0,0,0,0.068,952,943,0.110,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.000,0.000,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.000,0.000
28,20728878.572,5,5,1006,1,0,0,0,0,0.059,1007,952,0.076,0.250,0.286,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.250,0.286,0.400,0.500,0.500,0.500,0.500,0.500,0.500
29,20728878.725,5,5,1032,1,0,0,0,0,0.050,1033,1007,0.125,0.500,0.571,0.667,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.800,0.500,0.500,0.500,0.500,0.500
30,20728878.877,7,7,1090,2,0,0,0,0,0.048,1092,1033,0.062,0.500,0.500,0.500,0.571,0.571,0.667,0.571,0.000,0.000,0.500,0.500,0.500,0.571,0.571,0.667,0.571,0.000,0.000
31,20728879.032,8,8,1050,2,0,0,0,0,0.057,1052,1092,0.057,0.250,0.286,0.286,0.286,0.333,0.400,0.667,0.400,0.400,0.250,0.286,0.286,0.286,0.333,0.400,0.667,0.400,0.400
32,20728879.183,8,8,1007,0,0,0,0,0,0.045,1007,1052,0.120,0.286,0.286,0.286,0.286,0.286,0.286,0.333,0.333,0.000,0.286,0.286,0.286,0.286,0.286,0.286,0.333,0.333,0.000
33,20728879.334,3,3,1035,1,0,0,0,0,0.049,1036,1007,0.048,0.286,0.333,0.333,0.333,0.333,0.000,0.000,0.000,0.000,0.286,0.333,0.333,0.333,0.333,0.000,0.000,0.000,0.000
34,20728879.484,8,8,1074,0,0,0,0,0,0.054,1074,1036,0.010,0.571,0.571,0.500,0.444,0.571,0.571,0.667,0.400,0.000,0.571,0.571,0.500,0.444,0.571,0.571,0.667,0.400,0.000
35,20728879.634,2,2,1001,0,0,0,0,0,0.048,1001,1074,0.115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,20728879.710,4,4,1047,1,0,0,0,0,0.055,1048,1001,0.185,0.444,0.500,0.667,0.500,0.500,0.000,0.000,0.000,0.000,0.444,0.500,0.667,0.500,0.500,0.000,0.000,0.000,0.000
37,20728879.861,3,3,1053,3,0,0,0,0,0.064,1056,1048,0.169,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
38,20728880.011,3,3,1057,1,0,0,0,0,0.069,1058,1056,0.122,0.333,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.400,0.333,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.400
39,20728880.163,7,7,1043,2,0,0,0,0,0.053,1045,1058,0.162,0.400,0.400,0.400,0.400,0.400,0.500,0.500,0.500,0.500,0.400,0.400,0.400,0.400,0.400,0.500,0.500,0.500,0.500
40,20728880.314,3,3,1061,1,0,0,0,0,0.060,1062,1045,0.044,0.333,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.333,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.400
41,20728880.464,2,2,1031,1,0,0,0,1,0.073,1033,1062,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,20728880.616,2,2,1016,4,0,0,0,0,0.065,1020,1033,0.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,20728880.766,8,8,1073,0,0,0,0,0,0.060,1073,1020,0.126,0.400,0.400,0.400,0.500,0.500,0.500,0.667,0.667,0.667,0.400,0.400,0.400,0.500,0.500,0.500,0.667,0.667,0.667
44,20728880.917,2,2,993,3,0,0,0,0,0.063,996,1073,0.134,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500
45,20728880.992,5,5,965,1,0,0,0,0,0.059,966,996,0.054,0.400,0.400,0.400,0.500,0.500,0.400,0.500,0.500,0.400,0.400,0.400,0.400,0.500,0.500,0.400,0.500,0.500,0.400
46,20728881.143,2,2,885,1,0,0,0,0,0.052,886,966,0.092,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
47,20728881.294,2,2,952,0,0,0,0,1,0.065,953,886,0.109,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,20728881.446,4,4,930,1,0,0,0,0,0.072,931,953,0.154,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000
49,20728881.522,2,2,1016,4,0,0,0,0,0.083,1020,931,0.193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50,20728881.673,7,7,1036,1,0,0,0,1,0.094,1038,1020,0.296,0.222,0.222,0.250,0.571,0.500,0.667,0.667,0.667,0.667,0.222,0.222,0.250,0.571,0.500,0.667,0.667,0.667,0.667
