frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
11,22547408.348,9,9,597,7,0,0,0,0,0.137,604,623,0.458,0.286,0.286,0.333,0.400,0.500,0.500,0.500,0.667,0.500,0.286,0.286,0.333,0.400,0.500,0.500,0.500,0.667,0.500
12,22547408.421,6,6,617,8,0,0,0,0,0.163,625,604,0.781,0.154,0.167,0.222,0.333,0.500,0.500,0.500,0.500,0.500,0.154,0.167,0.222,0.333,0.500,0.500,0.500,0.500,0.500
13,22547408.496,8,8,615,11,0,0,0,0,0.163,626,625,0.229,0.133,0.154,0.250,0.286,0.250,0.500,0.667,0.667,0.500,0.133,0.154,0.250,0.286,0.250,0.500,0.667,0.667,0.500
14,22547408.571,7,7,645,16,0,0,0,1,0.174,662,626,0.475,0.133,0.133,0.182,0.250,0.400,0.667,0.667,0.667,0.500,0.133,0.133,0.182,0.250,0.400,0.667,0.667,0.667,0.000
15,22547408.646,7,7,605,9,0,0,0,0,0.168,614,662,0.430,0.182,0.222,0.222,0.286,0.333,0.667,0.667,0.500,0.400,0.182,0.222,0.222,0.286,0.333,0.667,0.667,0.500,0.000
16,22547408.722,6,6,671,11,0,0,0,0,0.166,682,614,0.624,0.167,0.200,0.286,0.333,0.500,0.500,0.500,0.333,0.400,0.167,0.200,0.286,0.333,0.500,0.500,0.500,0.333,0.000
17,22547408.798,7,7,660,12,0,0,0,1,0.169,673,682,0.568,0.125,0.182,0.250,0.333,0.400,0.500,0.400,0.500,0.500,0.125,0.182,0.250,0.333,0.400,0.500,0.000,0.000,0.000
18,22547408.871,8,8,616,13,0,0,0,1,0.173,630,673,0.791,0.133,0.143,0.200,0.286,0.333,0.400,0.500,0.500,0.500,0.133,0.143,0.200,0.286,0.333,0.400,0.500,0.500,0.500
19,22547408.944,9,9,649,11,0,0,0,2,0.169,662,630,0.981,0.154,0.182,0.222,0.286,0.333,0.400,0.400,0.500,0.500,0.154,0.182,0.222,0.286,0.333,0.400,0.400,0.500,0.500
20,22547409.019,7,7,688,11,0,0,0,1,0.181,700,662,0.304,0.143,0.154,0.200,0.222,0.400,0.500,0.500,0.500,0.000,0.143,0.154,0.200,0.222,0.400,0.500,0.500,0.500,0.000
21,22547409.093,8,2,634,17,0,0,0,0,0.183,651,700,1.717,0.167,0.182,0.222,0.250,0.286,0.333,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,22547409.167,9,2,640,18,0,0,0,3,0.212,661,651,0.252,0.095,0.118,0.182,0.250,0.250,0.400,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,22547409.240,9,3,647,11,0,0,0,1,0.193,659,661,0.392,0.182,0.200,0.200,0.222,0.222,0.250,0.333,0.500,0.500,0.182,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,22547409.315,10,6,656,12,0,0,0,1,0.206,669,659,0.372,0.118,0.167,0.167,0.200,0.222,0.286,0.333,0.400,0.500,0.118,0.167,0.167,0.200,0.222,0.000,0.000,0.000,0.000
25,22547409.388,9,7,647,13,0,0,0,0,0.197,660,669,0.364,0.143,0.182,0.200,0.250,0.286,0.400,0.400,0.500,0.500,0.143,0.182,0.200,0.250,0.286,0.400,0.000,0.000,0.000
26,22547409.465,10,7,643,18,0,0,0,2,0.226,663,660,0.370,0.125,0.154,0.154,0.250,0.182,0.333,0.333,0.400,0.500,0.125,0.154,0.154,0.250,0.182,0.333,0.333,0.000,0.000
27,22547409.540,9,7,643,14,0,0,0,2,0.211,659,663,0.301,0.143,0.167,0.200,0.222,0.250,0.286,0.333,0.500,0.000,0.143,0.167,0.200,0.222,0.250,0.286,0.000,0.000,0.000
28,22547409.615,9,2,678,14,0,0,0,2,0.246,694,659,0.396,0.087,0.118,0.143,0.167,0.333,0.400,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
29,22547409.690,10,2,648,12,0,0,0,3,0.223,663,694,0.103,0.100,0.133,0.143,0.143,0.222,0.333,0.333,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
30,22547409.764,10,10,665,14,0,0,0,2,0.223,681,663,0.116,0.143,0.154,0.167,0.182,0.200,0.333,0.400,0.400,0.500,0.143,0.154,0.167,0.182,0.200,0.333,0.400,0.400,0.500
31,22547409.838,9,2,651,15,0,0,0,1,0.189,667,681,0.206,0.133,0.182,0.200,0.222,0.286,0.250,0.333,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
32,22547409.913,9,2,674,5,0,0,0,3,0.208,682,667,0.172,0.200,0.222,0.222,0.250,0.286,0.250,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,22547409.988,10,10,658,15,0,0,0,2,0.215,675,682,0.135,0.154,0.167,0.222,0.250,0.250,0.286,0.286,0.286,0.400,0.154,0.167,0.222,0.250,0.250,0.286,0.286,0.286,0.400
34,22547410.063,10,2,682,11,0,0,0,2,0.199,695,675,0.287,0.133,0.133,0.143,0.182,0.250,0.250,0.333,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,22547410.137,7,7,678,8,0,0,0,1,0.210,687,695,0.245,0.133,0.154,0.222,0.250,0.286,0.400,0.400,0.400,0.400,0.133,0.154,0.222,0.250,0.286,0.400,0.400,0.400,0.400
36,22547410.211,10,8,667,9,0,0,0,0,0.214,676,687,0.999,0.125,0.154,0.182,0.182,0.200,0.222,0.333,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.000
37,22547410.284,8,8,655,9,0,0,0,2,0.197,666,676,0.195,0.133,0.167,0.167,0.250,0.286,0.333,0.500,0.400,0.400,0.133,0.167,0.167,0.250,0.286,0.333,0.500,0.400,0.400
38,22547410.433,10,7,641,8,0,0,0,1,0.198,650,666,0.265,0.133,0.143,0.154,0.222,0.286,0.400,0.400,0.400,0.500,0.133,0.143,0.154,0.222,0.286,0.400,0.400,0.400,0.000
39,22547410.506,9,2,684,10,0,0,0,1,0.214,695,650,0.194,0.133,0.154,0.200,0.222,0.222,0.222,0.250,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
40,22547410.580,6,2,712,5,0,0,0,1,0.216,718,695,0.123,0.095,0.118,0.154,0.167,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,22547410.655,5,5,691,6,0,0,0,7,0.220,704,718,0.124,0.125,0.143,0.200,0.286,0.222,0.222,0.250,0.000,0.000,0.125,0.143,0.200,0.286,0.222,0.000,0.000,0.000,0.000
42,22547410.729,9,7,653,8,0,0,0,4,0.188,665,704,0.131,0.167,0.200,0.200,0.286,0.333,0.400,0.333,0.500,0.500,0.167,0.200,0.200,0.286,0.333,0.400,0.333,0.000,0.000
43,22547410.803,9,9,694,8,0,0,0,1,0.225,703,665,3.634,0.118,0.154,0.200,0.222,0.286,0.400,0.400,0.500,0.500,0.118,0.154,0.200,0.222,0.286,0.400,0.400,0.500,0.500
44,22547410.878,7,7,672,8,0,0,0,1,0.216,681,703,3.609,0.154,0.182,0.222,0.250,0.286,0.400,0.400,0.000,0.000,0.154,0.182,0.222,0.250,0.286,0.400,0.400,0.000,0.000
45,22547410.953,9,9,688,7,1,0,0,4,0.220,700,681,3.853,0.154,0.222,0.250,0.250,0.286,0.250,0.400,0.667,0.667,0.154,0.222,0.250,0.250,0.286,0.250,0.400,0.667,0.667
46,22547411.028,9,9,722,12,0,0,0,5,0.218,739,700,1.191,0.167,0.167,0.250,0.400,0.400,0.286,0.400,0.500,0.500,0.167,0.167,0.250,0.400,0.400,0.286,0.400,0.500,0.500
47,22547411.101,8,2,716,11,0,0,0,3,0.223,730,739,3.779,0.167,0.167,0.182,0.286,0.333,0.400,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,22547411.176,9,2,716,14,0,0,0,0,0.199,730,730,3.856,0.167,0.182,0.200,0.222,0.286,0.333,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
49,22547411.251,9,2,713,11,0,0,0,0,0.215,724,730,3.916,0.125,0.143,0.222,0.250,0.333,0.400,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50,22547411.325,8,8,684,14,0,0,0,2,0.211,700,724,4.064,0.118,0.133,0.182,0.250,0.333,0.333,0.667,0.667,0.000,0.118,0.133,0.182,0.250,0.333,0.333,0.667,0.000,0.000
51,22547411.398,9,6,710,12,0,0,0,2,0.218,724,700,4.385,0.200,0.235,0.154,0.222,0.333,0.333,0.500,0.667,0.667,0.200,0.235,0.154,0.222,0.333,0.333,0.000,0.000,0.000
52,22547411.473,7,4,754,8,0,0,0,3,0.191,765,724,1.269,0.154,0.222,0.286,0.250,0.333,0.500,0.000,0.000,0.000,0.154,0.222,0.286,0.000,0.000,0.000,0.000,0.000,0.000
53,22547411.546,6,6,749,11,0,0,0,3,0.208,763,765,4.863,0.222,0.308,0.250,0.400,0.667,0.500,0.667,0.667,0.000,0.222,0.308,0.250,0.400,0.667,0.000,0.000,0.000,0.000
54,22547411.619,6,3,728,9,0,0,0,0,0.199,737,763,2.472,0.143,0.250,0.250,0.333,0.500,0.500,0.500,0.500,0.500,0.143,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000
55,22547411.694,9,9,675,12,0,0,0,0,0.192,687,737,4.110,0.143,0.182,0.250,0.400,0.286,0.400,0.667,1.000,0.000,0.143,0.182,0.250,0.400,0.286,0.400,0.667,1.000,0.000
56,22547411.768,8,8,747,18,1,0,0,2,0.221,768,687,4.101,0.133,0.250,0.286,0.500,0.500,0.667,1.000,1.000,0.000,0.133,0.250,0.286,0.500,0.500,0.667,1.000,0.000,0.000
57,22547411.842,7,2,768,19,1,0,0,1,0.207,789,768,3.787,0.125,0.143,0.182,0.222,0.500,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
58,22547411.917,8,4,747,24,2,0,0,1,0.229,774,789,4.135,0.182,0.250,0.286,0.200,0.222,0.286,0.500,0.000,0.000,0.182,0.250,0.286,0.000,0.000,0.000,0.000,0.000,0.000
59,22547411.989,9,7,747,29,1,0,0,2,0.208,779,774,1.258,0.105,0.118,0.143,0.167,0.167,0.222,0.286,0.333,0.000,0.105,0.118,0.143,0.167,0.167,0.222,0.000,0.000,0.000
60,22547412.063,9,8,760,29,4,0,0,1,0.208,794,779,2.936,0.200,0.222,0.154,0.250,0.286,0.286,0.333,0.500,0.500,0.200,0.222,0.154,0.250,0.286,0.286,0.333,0.000,0.000
61,22547412.138,9,5,799,22,3,0,0,3,0.219,827,794,1.348,0.286,0.222,0.308,0.333,0.182,0.200,0.333,0.400,0.400,0.286,0.222,0.308,0.333,0.000,0.000,0.000,0.000,0.000
62,22547412.213,4,4,733,28,2,0,0,2,0.197,765,827,1.582,0.333,0.400,0.545,0.400,0.500,0.333,0.333,0.400,0.500,0.222,0.267,0.364,0.200,0.250,0.000,0.000,0.000,0.000
63,22547412.288,5,5,778,23,3,0,0,0,0.195,804,765,1.427,0.240,0.261,0.400,0.500,0.333,0.400,0.400,0.400,0.400,0.240,0.261,0.400,0.500,0.333,0.400,0.400,0.400,0.400
64,22547412.365,7,4,758,26,6,0,0,1,0.185,791,804,1.889,0.261,0.273,0.316,0.308,0.222,0.400,0.400,0.400,0.400,0.174,0.182,0.211,0.154,0.000,0.000,0.000,0.000,0.000
65,22547412.515,8,8,798,29,9,0,0,7,0.228,843,791,1.402,0.148,0.211,0.250,0.364,0.400,0.400,0.500,0.500,0.500,0.148,0.211,0.250,0.364,0.400,0.400,0.500,0.500,0.500
66,22547412.591,6,6,765,24,7,0,0,5,0.243,801,843,1.487,0.167,0.190,0.222,0.267,0.400,0.250,0.333,0.400,0.333,0.083,0.095,0.111,0.133,0.200,0.000,0.000,0.000,0.000
67,22547412.737,7,7,840,29,11,0,0,2,0.247,882,801,1.447,0.171,0.240,0.300,0.250,0.308,0.444,0.400,0.400,0.000,0.171,0.240,0.300,0.250,0.308,0.444,0.400,0.000,0.000
68,22547412.813,6,6,799,23,7,0,0,3,0.249,832,882,1.570,0.176,0.207,0.286,0.375,0.545,0.222,0.400,0.000,0.000,0.176,0.207,0.286,0.375,0.545,0.000,0.000,0.000,0.000
69,22547412.960,8,8,834,30,9,0,0,2,0.221,875,832,1.399,0.174,0.222,0.308,0.222,0.222,0.286,0.500,0.500,0.500,0.174,0.222,0.308,0.222,0.222,0.286,0.500,0.500,0.500
70,22547413.035,6,6,807,26,5,0,0,2,0.224,840,875,0.857,0.300,0.400,0.462,0.400,0.500,0.500,0.333,0.400,0.500,0.300,0.400,0.462,0.400,0.500,0.500,0.333,0.400,0.500
71,22547413.184,8,8,795,36,6,0,0,1,0.235,838,840,1.350,0.148,0.200,0.308,0.308,0.444,0.500,0.571,0.500,0.500,0.148,0.200,0.308,0.308,0.444,0.500,0.571,0.500,0.500
72,22547413.260,8,8,855,29,6,0,0,1,0.218,891,838,1.492,0.167,0.211,0.222,0.267,0.364,0.444,0.500,0.400,0.500,0.167,0.211,0.222,0.267,0.364,0.444,0.500,0.400,0.500
73,22547413.409,8,8,847,24,8,0,0,2,0.237,881,891,2.469,0.174,0.235,0.308,0.364,0.571,0.571,0.667,0.500,0.667,0.174,0.235,0.308,0.364,0.571,0.571,0.667,0.500,0.667
74,22547413.558,9,9,827,30,7,0,0,4,0.217,868,881,1.984,0.174,0.182,0.222,0.286,0.333,0.444,0.333,0.500,0.500,0.174,0.182,0.222,0.286,0.333,0.444,0.333,0.500,0.500
75,22547413.710,7,7,759,35,6,0,0,0,0.229,800,868,2.751,0.200,0.222,0.235,0.400,0.400,0.571,0.333,0.500,0.500,0.200,0.222,0.235,0.400,0.400,0.571,0.333,0.500,0.500
76,22547413.785,9,9,807,37,9,0,0,3,0.232,856,800,2.214,0.182,0.235,0.286,0.444,0.571,0.571,0.500,0.667,0.400,0.182,0.235,0.286,0.444,0.571,0.571,0.500,0.667,0.400
77,22547413.933,7,7,773,45,9,0,0,1,0.226,828,856,2.179,0.250,0.333,0.400,0.400,0.571,0.667,0.500,0.667,0.667,0.250,0.333,0.400,0.400,0.571,0.667,0.500,0.667,0.667
78,22547414.008,9,5,749,52,12,0,0,3,0.227,816,828,2.551,0.148,0.182,0.267,0.444,0.333,0.400,0.400,0.667,0.667,0.148,0.182,0.267,0.444,0.000,0.000,0.000,0.000,0.000
79,22547414.082,8,8,773,53,15,0,0,2,0.218,843,816,2.342,0.160,0.190,0.250,0.308,0.444,0.571,0.667,0.500,0.667,0.160,0.190,0.250,0.308,0.444,0.571,0.667,0.500,0.667
80,22547414.231,7,7,800,46,13,0,0,1,0.200,860,843,1.968,0.190,0.222,0.308,0.444,0.571,0.800,0.667,0.400,0.500,0.190,0.222,0.308,0.444,0.571,0.800,0.333,0.000,0.000
81,22547414.380,7,7,822,61,14,0,0,1,0.225,898,860,2.740,0.154,0.190,0.250,0.333,0.500,0.800,0.667,0.500,0.500,0.154,0.190,0.250,0.333,0.500,0.800,0.333,0.000,0.000
82,22547414.528,10,9,805,51,11,0,0,2,0.235,869,898,2.782,0.167,0.211,0.286,0.500,0.667,0.667,0.667,0.800,1.000,0.167,0.211,0.286,0.500,0.667,0.667,0.667,0.800,0.500
83,22547414.677,10,5,863,46,18,0,0,0,0.211,927,869,2.397,0.190,0.235,0.333,0.400,0.500,0.500,0.500,0.500,0.800,0.190,0.235,0.333,0.400,0.250,0.250,0.250,0.250,0.400
84,22547414.824,10,10,800,44,13,0,1,1,0.204,859,927,1.434,0.333,0.400,0.364,0.444,0.444,0.500,0.571,0.571,0.667,0.333,0.400,0.364,0.444,0.444,0.500,0.571,0.571,0.667
85,22547414.898,10,10,821,42,16,0,0,5,0.215,884,859,1.467,0.261,0.286,0.333,0.500,0.400,0.500,0.571,0.571,0.667,0.261,0.286,0.333,0.500,0.400,0.500,0.571,0.571,0.667
86,22547414.969,10,4,807,34,12,0,0,3,0.189,856,884,1.301,0.364,0.400,0.500,0.462,0.444,0.500,0.500,0.500,0.571,0.273,0.300,0.375,0.308,0.222,0.250,0.250,0.250,0.286
87,22547415.119,4,4,866,28,11,0,0,1,0.195,906,856,1.353,0.333,0.471,0.615,0.400,0.400,0.400,0.500,0.571,0.400,0.333,0.471,0.615,0.400,0.400,0.400,0.500,0.571,0.400
88,22547415.269,8,8,880,32,8,0,0,1,0.191,921,906,1.841,0.400,0.375,0.267,0.333,0.333,0.400,0.667,0.667,0.333,0.300,0.375,0.267,0.333,0.333,0.400,0.667,0.667,0.333
89,22547415.416,9,9,903,28,7,0,0,1,0.194,939,921,1.496,0.316,0.286,0.364,0.364,0.400,0.571,0.571,0.667,0.667,0.316,0.286,0.364,0.364,0.400,0.571,0.571,0.667,0.667
90,22547415.562,7,4,863,27,8,0,0,2,0.206,900,939,1.244,0.320,0.333,0.462,0.333,0.444,0.571,0.571,0.571,0.400,0.240,0.222,0.308,0.167,0.222,0.286,0.286,0.286,0.000
91,22547415.710,6,3,942,40,9,0,0,4,0.228,995,900,1.068,0.333,0.381,0.429,0.429,0.500,0.250,0.286,0.333,0.000,0.333,0.381,0.286,0.286,0.333,0.250,0.286,0.333,0.000
92,22547415.861,10,9,912,38,8,0,0,2,0.225,960,995,1.437,0.261,0.333,0.353,0.462,0.364,0.400,0.500,0.571,0.667,0.261,0.333,0.353,0.462,0.364,0.400,0.500,0.571,0.333
93,22547415.937,9,9,865,35,12,0,0,2,0.210,914,960,1.269,0.267,0.308,0.375,0.429,0.364,0.400,0.500,0.667,0.400,0.267,0.308,0.375,0.429,0.364,0.400,0.500,0.667,0.400
94,22547416.088,7,7,883,28,26,1,0,3,0.240,941,914,0.718,0.194,0.250,0.353,0.500,0.571,0.667,0.400,0.333,0.400,0.194,0.250,0.353,0.500,0.571,0.667,0.400,0.333,0.400
95,22547416.239,7,6,888,29,47,0,0,7,0.245,971,941,0.770,0.229,0.296,0.348,0.500,0.600,0.667,0.667,0.667,0.400,0.114,0.148,0.174,0.167,0.400,0.333,0.333,0.333,0.000
96,22547416.392,6,6,853,30,54,0,2,2,0.270,941,971,1.288,0.182,0.200,0.190,0.267,0.667,0.667,0.667,0.571,0.400,0.182,0.200,0.095,0.133,0.444,0.444,0.444,0.286,0.000
97,22547416.541,8,5,863,29,47,0,0,4,0.260,943,941,1.470,0.229,0.286,0.400,0.462,0.400,0.500,0.571,0.333,0.000,0.171,0.214,0.300,0.308,0.200,0.250,0.286,0.000,0.000
98,22547416.694,6,6,864,36,36,0,0,2,0.243,938,943,0.915,0.320,0.364,0.500,0.545,0.600,0.444,0.500,0.400,0.000,0.320,0.364,0.500,0.545,0.600,0.222,0.250,0.000,0.000
99,22547416.844,8,6,828,39,37,0,1,1,0.258,906,938,1.246,0.148,0.174,0.267,0.286,0.364,0.400,0.500,0.400,0.400,0.148,0.174,0.267,0.286,0.364,0.200,0.250,0.000,0.000
100,22547416.994,6,6,856,25,38,0,0,3,0.209,922,906,0.461,0.273,0.333,0.333,0.500,0.667,0.286,0.400,0.400,0.000,0.273,0.333,0.333,0.500,0.667,0.286,0.400,0.000,0.000
101,22547417.069,6,6,823,27,28,0,2,3,0.223,883,922,0.472,0.250,0.261,0.300,0.375,0.500,0.444,0.000,0.000,0.000,0.188,0.174,0.200,0.250,0.333,0.222,0.000,0.000,0.000
102,22547417.218,9,9,855,33,31,1,0,1,0.241,921,883,0.556,0.300,0.400,0.364,0.444,0.250,0.286,0.400,0.500,0.500,0.300,0.400,0.364,0.444,0.250,0.286,0.400,0.500,0.500
103,22547417.367,6,4,804,38,29,0,0,2,0.222,873,921,0.601,0.286,0.316,0.500,0.545,0.600,0.286,0.333,0.333,0.400,0.286,0.316,0.500,0.364,0.400,0.000,0.000,0.000,0.000
104,22547417.519,6,5,787,29,32,0,0,8,0.215,856,873,0.517,0.320,0.471,0.500,0.600,0.750,0.571,0.333,0.333,0.000,0.320,0.471,0.500,0.600,0.500,0.286,0.000,0.000,0.000
105,22547417.664,6,6,760,37,38,0,0,1,0.219,836,856,0.475,0.240,0.300,0.429,0.545,0.667,0.667,0.500,0.333,0.333,0.240,0.300,0.429,0.545,0.667,0.667,0.250,0.000,0.000
106,22547417.815,8,6,700,31,43,0,0,6,0.217,780,836,0.372,0.148,0.182,0.200,0.333,0.500,0.400,0.667,0.667,0.400,0.148,0.182,0.200,0.333,0.500,0.200,0.333,0.333,0.000
107,22547417.887,9,9,690,33,27,1,0,2,0.197,753,780,0.370,0.138,0.167,0.211,0.308,0.444,0.444,0.444,0.667,0.667,0.069,0.083,0.105,0.154,0.222,0.222,0.222,0.333,0.000
108,22547417.961,8,8,684,34,21,0,0,0,0.183,739,753,0.299,0.400,0.421,0.429,0.545,0.500,0.571,0.667,0.667,0.667,0.400,0.421,0.429,0.545,0.500,0.571,0.667,0.667,0.667
109,22547418.036,8,8,701,41,26,1,0,6,0.213,775,739,0.268,0.194,0.261,0.375,0.500,0.500,0.444,0.667,0.667,0.400,0.194,0.261,0.375,0.500,0.500,0.444,0.667,0.333,0.000
110,22547418.109,7,7,674,36,17,0,2,0,0.177,729,775,0.356,0.300,0.375,0.267,0.364,0.500,0.571,0.333,0.286,0.400,0.300,0.375,0.267,0.364,0.500,0.571,0.333,0.000,0.000
111,22547418.184,8,8,743,37,24,0,0,2,0.215,806,729,0.135,0.167,0.200,0.125,0.200,0.200,0.286,0.333,0.333,0.000,0.167,0.200,0.125,0.200,0.200,0.286,0.333,0.333,0.000
112,22547418.259,6,6,738,34,18,0,0,3,0.208,793,806,0.083,0.148,0.174,0.250,0.286,0.364,0.250,0.286,0.333,0.000,0.148,0.174,0.250,0.286,0.364,0.000,0.000,0.000,0.000
113,22547418.333,6,5,727,45,15,1,0,0,0.180,788,793,0.148,0.182,0.190,0.235,0.308,0.400,0.333,0.333,0.000,0.000,0.182,0.190,0.235,0.308,0.200,0.000,0.000,0.000,0.000
114,22547418.407,9,4,729,38,13,0,0,0,0.185,780,788,0.474,0.222,0.250,0.308,0.222,0.250,0.286,0.400,0.500,0.500,0.111,0.125,0.154,0.000,0.000,0.000,0.000,0.000,0.000
115,22547418.479,8,6,697,38,10,0,0,0,0.181,745,780,0.465,0.375,0.400,0.429,0.500,0.600,0.500,0.800,0.500,0.500,0.250,0.267,0.286,0.167,0.400,0.250,0.000,0.000,0.000
116,22547418.555,7,7,727,38,12,0,2,1,0.195,780,745,0.718,0.261,0.353,0.429,0.545,0.667,0.857,0.857,0.286,0.000,0.174,0.235,0.286,0.364,0.444,0.571,0.571,0.286,0.000
117,22547418.630,7,10,729,39,15,0,0,0,0.181,783,780,0.711,0.261,0.333,0.500,0.667,0.667,0.750,0.571,0.571,0.667,0.087,0.111,0.167,0.222,0.222,0.250,0.286,0.286,0.333
118,22547418.701,9,5,687,39,18,0,0,3,0.193,747,783,0.499,0.250,0.300,0.429,0.600,0.444,0.571,0.571,0.667,0.667,0.167,0.200,0.286,0.400,0.222,0.286,0.286,0.333,0.333
119,22547418.850,6,4,718,49,14,0,0,2,0.186,783,747,1.242,0.353,0.462,0.600,0.600,0.667,0.667,0.667,0.667,0.400,0.235,0.308,0.400,0.400,0.222,0.222,0.000,0.000,0.000
120,22547418.996,5,4,710,36,10,0,0,2,0.158,758,783,1.401,0.316,0.462,0.545,0.667,0.222,0.222,0.000,0.000,0.000,0.316,0.462,0.545,0.444,0.000,0.000,0.000,0.000,0.000
