frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20728199.468,2,2,236,0,0,0,0,1,0.143,237,0,0.734,1.000,0.889,1.000,1.000,0.857,0.857,0.667,0.000,0.000,1.000,0.889,1.000,1.000,0.857,0.857,0.667,0.000,0.000
2,20728205.743,5,5,244,0,0,0,0,0,0.098,244,237,0.574,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.800,0.500,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.800,0.500
3,20728205.815,8,8,249,0,0,0,0,0,0.124,249,244,0.582,0.444,0.500,0.571,0.750,0.750,0.857,1.000,1.000,0.800,0.222,0.250,0.286,0.750,0.750,0.857,1.000,1.000,0.800
4,20728205.890,6,6,247,0,0,0,0,0,0.138,247,249,0.764,0.750,0.857,0.857,0.857,1.000,1.000,1.000,1.000,1.000,0.750,0.857,0.857,0.857,1.000,1.000,1.000,1.000,1.000
5,20728205.963,3,3,247,0,0,0,0,0,0.130,247,247,0.417,0.857,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.857,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6,20728206.037,6,6,240,0,0,0,0,0,0.125,240,247,0.374,0.600,0.600,0.667,0.857,1.000,1.000,1.000,1.000,1.000,0.400,0.400,0.667,0.857,1.000,1.000,1.000,1.000,1.000
7,20728206.111,7,7,241,0,0,0,0,0,0.120,241,240,0.141,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800
8,20728206.182,2,2,239,0,0,0,0,0,0.109,239,241,0.288,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
9,20728206.256,2,2,231,0,0,0,0,0,0.117,231,239,0.265,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
10,20728206.332,9,9,233,0,0,0,0,0,0.137,233,231,0.305,0.750,0.857,0.857,0.857,0.857,0.857,0.857,1.000,1.000,0.750,0.857,0.857,0.857,0.857,0.857,0.857,1.000,1.000
11,20728206.405,2,2,238,0,0,0,0,0,0.118,238,233,0.195,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
12,20728206.479,5,5,230,0,0,0,0,0,0.104,230,238,0.367,0.750,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.750,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000
13,20728206.553,7,7,244,0,0,0,0,0,0.131,244,230,0.253,0.571,0.571,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.286,0.286,0.333,0.667,0.667,0.800,0.800,0.800,0.800
14,20728206.627,5,5,238,0,0,0,0,0,0.109,238,244,0.443,0.800,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.400,0.400,0.400,1.000,1.000,1.000,1.000,1.000,1.000
15,20728206.700,5,5,250,0,0,0,0,0,0.124,250,238,0.204,0.667,0.667,0.800,1.000,1.000,0.800,1.000,1.000,1.000,0.667,0.667,0.800,1.000,1.000,0.800,1.000,1.000,1.000
16,20728206.773,6,6,246,0,0,0,0,0,0.118,246,250,0.038,0.500,0.500,0.500,0.571,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.800,0.800,0.800,0.800,0.800
17,20728206.849,7,7,251,0,0,0,0,0,0.112,251,246,0.096,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800
18,20728206.922,6,6,252,0,0,0,0,0,0.103,252,251,0.032,0.571,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.500,0.571,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.500
19,20728206.996,5,8,244,0,0,0,0,0,0.066,244,252,0.017,0.400,0.400,0.500,0.800,0.800,0.400,0.500,0.500,0.500,0.000,0.000,0.000,0.400,0.400,0.400,0.500,0.500,0.500
20,20728207.068,4,7,256,0,0,0,0,0,0.125,256,244,0.027,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.286,0.333,0.400,0.400,0.400,0.800,0.500,0.500,0.500
21,20728207.142,8,8,261,0,0,0,0,0,0.103,261,256,0.069,0.500,0.571,0.571,0.571,0.667,0.571,0.800,0.800,0.800,0.500,0.571,0.571,0.571,0.667,0.571,0.800,0.800,0.800
22,20728207.217,6,6,259,0,0,0,0,0,0.120,259,261,0.038,0.400,0.400,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.000,0.000,0.667,0.667,0.800,0.800,0.800,0.800,0.800
23,20728207.289,3,3,242,0,0,0,0,0,0.091,242,259,0.076,0.667,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.800,0.667,0.667,0.667,0.667,0.667,0.667,0.667
24,20728207.361,4,4,247,0,0,0,0,0,0.089,247,242,0.068,0.500,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800
25,20728207.436,2,2,240,0,0,0,0,0,0.075,240,247,0.035,0.800,0.800,0.800,0.667,0.800,0.800,0.800,0.800,0.500,0.800,0.800,0.800,0.667,0.800,0.800,0.800,0.800,0.500
26,20728207.509,2,2,254,0,0,0,0,0,0.102,254,240,0.020,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
27,20728207.582,2,2,239,0,0,0,0,0,0.105,239,254,0.078,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
28,20728207.728,2,2,223,0,0,0,0,0,0.085,223,239,0.124,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
29,20728207.803,2,2,240,0,0,0,0,0,0.121,240,223,0.093,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
30,20728207.877,2,2,243,0,0,0,0,0,0.099,243,240,0.156,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
31,20728207.949,2,2,220,0,0,0,0,0,0.068,220,243,0.194,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800
32,20728208.022,2,2,210,0,0,0,0,0,0.086,210,220,0.425,1.000,1.000,1.000,1.000,0.857,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.857,1.000,1.000,1.000,1.000
33,20728208.098,3,3,223,0,0,0,0,0,0.072,223,210,0.256,0.857,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.857,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.800
34,20728208.170,4,4,233,0,0,0,0,0,0.116,233,223,0.168,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.800
35,20728208.242,5,5,237,0,0,0,0,0,0.131,237,233,0.204,0.857,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.857,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000
36,20728208.315,3,3,228,0,0,0,0,0,0.105,228,237,0.260,0.857,1.000,1.000,1.000,0.857,0.857,1.000,1.000,1.000,0.857,1.000,1.000,1.000,0.857,0.857,1.000,1.000,1.000
37,20728208.388,2,2,209,0,0,0,0,0,0.115,209,228,0.273,0.800,0.800,0.800,0.800,0.800,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.800,0.800,0.800
38,20728208.461,2,2,216,0,0,0,0,0,0.088,216,209,0.061,0.800,0.800,0.800,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.800,0.800,0.800
39,20728208.535,2,2,214,0,0,0,0,0,0.079,214,216,0.689,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.800
40,20728208.609,4,4,204,0,0,0,0,1,0.083,205,214,0.196,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.000,0.000,0.800,0.800,0.800,0.800,0.800,0.800,0.800
41,20728208.682,5,5,207,0,0,0,0,0,0.111,207,205,0.391,0.800,0.800,0.800,1.000,1.000,0.800,0.800,0.800,0.800,0.400,0.400,0.400,1.000,1.000,0.800,0.800,0.800,0.800
42,20728208.756,4,4,224,0,0,0,0,0,0.121,224,207,0.358,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.857,0.857,1.000,1.000,1.000,1.000,1.000,1.000,0.800
43,20728208.829,5,5,232,0,0,0,0,0,0.112,232,224,0.655,0.750,0.750,0.750,1.000,1.000,1.000,0.800,0.800,0.800,0.750,0.750,0.750,1.000,1.000,1.000,0.800,0.800,0.800
44,20728208.903,2,2,231,0,0,0,0,0,0.100,231,232,0.730,1.000,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,1.000,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800
45,20728208.979,2,2,228,0,0,0,0,0,0.088,228,231,0.521,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
46,20728209.051,6,6,231,0,0,0,0,0,0.113,231,228,0.382,0.571,0.667,0.400,0.500,0.800,0.800,0.800,0.800,0.800,0.286,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.800
47,20728209.124,5,5,252,0,0,0,0,0,0.091,252,231,0.385,0.400,0.400,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.800,0.800
48,20728209.199,2,2,236,0,0,0,0,0,0.106,236,252,0.494,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
49,20728209.272,4,4,246,0,0,0,0,0,0.118,246,236,0.338,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800
50,20728209.346,4,4,242,0,0,0,0,0,0.128,242,246,0.525,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.800
51,20728209.420,5,5,253,0,0,0,0,0,0.091,253,242,0.017,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800
52,20728209.566,7,7,240,0,0,0,0,0,0.092,240,253,0.208,0.333,0.333,0.400,0.500,0.500,0.667,0.667,0.667,0.667,0.333,0.333,0.400,0.500,0.500,0.667,0.667,0.667,0.667
53,20728209.641,2,6,247,0,0,0,0,0,0.093,247,240,0.318,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000
54,20728209.713,2,2,240,0,0,0,0,0,0.108,240,247,0.330,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
55,20728209.788,2,2,248,0,0,0,0,0,0.085,248,240,0.307,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
56,20728209.861,2,2,257,0,0,0,0,0,0.082,257,248,0.234,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.500
57,20728209.935,5,5,260,0,0,0,0,0,0.081,260,257,0.159,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.667,0.667,0.667,0.667,0.667,0.667
58,20728210.008,2,2,251,0,0,0,0,0,0.080,251,260,0.134,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
59,20728210.083,2,5,256,0,0,0,0,0,0.086,256,251,0.070,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667
60,20728210.157,2,10,270,0,0,0,0,0,0.089,270,256,0.066,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667
61,20728210.230,4,2,276,0,0,0,0,0,0.123,276,270,0.150,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
62,20728210.304,3,2,285,0,0,0,0,0,0.137,285,276,0.052,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
63,20728210.453,10,2,291,0,0,0,0,0,0.096,291,285,0.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
64,20728210.529,2,2,314,0,0,0,0,0,0.099,314,291,0.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
65,20728210.601,2,2,317,0,0,0,0,0,0.126,317,314,0.147,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
66,20728210.675,2,2,332,0,0,0,0,0,0.087,332,317,0.094,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
67,20728210.750,2,2,348,0,0,0,0,0,0.118,348,332,0.134,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
68,20728210.824,2,2,338,0,0,0,0,0,0.115,338,348,0.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
69,20728210.898,2,2,319,0,0,0,0,0,0.129,319,338,0.162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
70,20728210.973,2,2,321,0,0,0,0,0,0.093,321,319,0.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
71,20728211.046,2,2,337,0,0,0,0,0,0.101,337,321,0.342,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
72,20728211.121,2,2,343,0,0,0,0,0,0.137,343,337,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
73,20728211.195,2,2,337,0,0,0,0,0,0.119,337,343,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
74,20728211.269,2,2,370,0,0,0,0,1,0.127,371,337,0.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
75,20728211.342,2,2,360,0,0,0,0,1,0.097,361,371,0.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
76,20728211.417,2,2,366,0,0,0,0,0,0.137,366,361,0.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
77,20728211.491,2,2,383,0,0,0,0,0,0.193,383,366,0.590,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
78,20728211.566,2,2,389,0,0,0,0,0,0.139,389,383,0.388,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
79,20728211.640,2,2,413,0,0,0,0,0,0.203,413,389,0.278,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
80,20728211.714,2,2,394,0,0,0,0,0,0.282,394,413,0.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
