frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20729590.715,2,2,395,0,0,0,0,0,0.048,395,0,0.014,0.500,0.500,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.286,0.000,0.000,0.000,0.000,0.000,0.000
2,20729590.790,2,2,381,0,0,0,0,0,0.045,381,395,0.004,0.545,0.545,0.400,0.400,0.222,0.222,0.000,0.000,0.000,0.545,0.545,0.400,0.400,0.222,0.222,0.000,0.000,0.000
3,20729590.866,2,2,402,0,0,0,0,0,0.067,402,381,0.059,0.667,0.667,0.545,0.400,0.400,0.222,0.000,0.000,0.000,0.667,0.667,0.545,0.400,0.400,0.222,0.000,0.000,0.000
4,20729590.940,3,3,392,0,0,0,0,0,0.046,392,402,0.033,0.714,0.769,0.667,0.545,0.545,0.222,0.000,0.000,0.000,0.714,0.769,0.667,0.545,0.545,0.222,0.000,0.000,0.000
5,20729591.013,2,2,388,0,0,0,0,0,0.046,388,392,0.019,0.727,0.727,0.727,0.600,0.250,0.250,0.250,0.000,0.000,0.727,0.727,0.727,0.600,0.250,0.250,0.250,0.000,0.000
6,20729591.087,2,2,390,0,0,0,0,0,0.056,390,388,0.038,0.545,0.545,0.400,0.400,0.000,0.000,0.000,0.000,0.000,0.545,0.545,0.400,0.400,0.000,0.000,0.000,0.000,0.000
7,20729591.161,2,2,401,0,0,0,0,0,0.065,401,390,0.062,0.750,0.667,0.571,0.462,0.333,0.182,0.182,0.182,0.000,0.750,0.667,0.571,0.462,0.333,0.182,0.182,0.182,0.000
8,20729591.235,2,2,397,0,0,0,0,0,0.060,397,401,0.025,0.824,0.824,0.750,0.571,0.462,0.333,0.182,0.182,0.182,0.824,0.824,0.750,0.571,0.462,0.333,0.182,0.182,0.182
9,20729591.311,2,2,394,0,0,0,0,0,0.056,394,397,0.006,0.615,0.615,0.615,0.615,0.364,0.364,0.200,0.200,0.000,0.615,0.615,0.615,0.615,0.364,0.364,0.200,0.200,0.000
10,20729591.386,2,2,389,0,0,0,0,0,0.069,389,394,0.032,0.500,0.500,0.500,0.364,0.364,0.364,0.200,0.000,0.000,0.500,0.500,0.500,0.364,0.364,0.364,0.200,0.000,0.000
11,20729591.459,2,7,393,0,0,0,0,0,0.066,393,389,0.036,0.462,0.462,0.462,0.462,0.462,0.462,0.462,0.182,0.182,0.308,0.308,0.308,0.308,0.308,0.462,0.462,0.182,0.182
12,20729591.534,2,2,399,0,0,0,0,0,0.055,399,393,0.066,0.500,0.500,0.364,0.364,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.364,0.364,0.000,0.000,0.000,0.000,0.000
13,20729591.608,2,2,387,0,0,0,0,0,0.054,387,399,0.109,0.600,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250,0.600,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250
14,20729591.682,2,2,378,0,0,0,0,0,0.071,378,387,0.097,0.714,0.615,0.500,0.500,0.500,0.500,0.364,0.364,0.000,0.714,0.615,0.500,0.500,0.500,0.500,0.364,0.364,0.000
15,20729591.757,2,2,384,0,0,0,0,0,0.060,384,378,0.073,0.714,0.714,0.615,0.364,0.364,0.200,0.200,0.000,0.200,0.714,0.714,0.615,0.364,0.364,0.200,0.200,0.000,0.000
16,20729591.831,2,2,397,0,0,0,0,0,0.055,397,384,0.022,0.400,0.400,0.400,0.222,0.222,0.222,0.000,0.000,0.000,0.400,0.400,0.400,0.222,0.222,0.222,0.000,0.000,0.000
17,20729591.906,3,3,395,0,0,0,0,0,0.071,395,397,0.083,0.625,0.667,0.571,0.462,0.462,0.182,0.182,0.182,0.182,0.625,0.667,0.571,0.462,0.462,0.182,0.182,0.182,0.182
18,20729591.982,2,2,403,0,0,0,0,0,0.062,403,395,0.025,0.600,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250,0.600,0.600,0.600,0.600,0.444,0.250,0.250,0.250,0.250
