frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,22549814.719,2,2,536,2,0,0,0,0,0.063,538,0,1.140,0.500,0.250,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,22549814.870,2,2,544,3,0,0,0,0,0.090,547,538,1.150,0.500,0.500,0.500,0.400,0.250,0.286,0.286,0.000,0.000,0.500,0.500,0.500,0.400,0.250,0.286,0.286,0.000,0.000
3,22549814.944,3,3,543,1,0,0,0,0,0.083,544,547,1.174,0.615,0.667,0.667,0.545,0.444,0.250,0.000,0.000,0.000,0.615,0.667,0.667,0.545,0.444,0.250,0.000,0.000,0.000
4,22549815.019,2,2,545,1,0,0,0,0,0.075,546,544,1.174,0.667,0.667,0.545,0.444,0.444,0.250,0.250,0.250,0.250,0.667,0.667,0.545,0.444,0.444,0.250,0.250,0.250,0.250
5,22549815.095,2,2,528,2,0,0,0,0,0.066,530,546,1.147,0.545,0.545,0.500,0.444,0.444,0.250,0.250,0.250,0.000,0.545,0.545,0.500,0.444,0.444,0.250,0.250,0.250,0.000
6,22549815.170,2,2,520,3,0,0,0,0,0.078,523,530,1.163,0.533,0.533,0.462,0.500,0.444,0.000,0.000,0.000,0.000,0.533,0.533,0.462,0.500,0.444,0.000,0.000,0.000,0.000
7,22549815.242,2,2,529,1,0,0,0,0,0.079,530,523,1.153,0.500,0.500,0.500,0.400,0.250,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.400,0.250,0.000,0.000,0.000,0.000
8,22549815.318,3,3,498,2,0,0,0,0,0.068,500,530,1.286,0.444,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.444,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000
9,22549815.392,5,5,482,0,0,0,0,0,0.075,482,500,1.154,0.308,0.308,0.400,0.444,0.250,0.000,0.000,0.000,0.000,0.308,0.308,0.400,0.444,0.250,0.000,0.000,0.000,0.000
10,22549815.469,2,2,508,1,0,0,0,0,0.083,509,482,1.157,0.667,0.667,0.400,0.400,0.400,0.444,0.444,0.000,0.000,0.667,0.667,0.400,0.400,0.400,0.444,0.444,0.000,0.000
11,22549815.546,3,3,515,1,0,0,0,1,0.081,517,509,1.167,0.667,0.727,0.500,0.500,0.500,0.500,0.286,0.286,0.286,0.667,0.727,0.500,0.500,0.500,0.500,0.286,0.286,0.286
12,22549815.621,3,3,510,0,0,0,0,1,0.086,511,517,1.171,0.727,0.800,0.667,0.500,0.500,0.500,0.500,0.000,0.000,0.727,0.800,0.667,0.500,0.500,0.500,0.500,0.000,0.000
13,22549815.694,4,4,499,0,0,0,0,0,0.090,499,511,1.172,0.545,0.545,0.600,0.444,0.444,0.444,0.444,0.444,0.000,0.545,0.545,0.600,0.444,0.444,0.444,0.444,0.444,0.000
14,22549815.771,2,2,508,2,0,0,0,0,0.088,510,499,1.177,0.833,0.833,0.600,0.500,0.500,0.500,0.500,0.286,0.000,0.833,0.833,0.600,0.500,0.500,0.500,0.250,0.286,0.000
15,22549815.846,2,2,516,1,0,0,0,0,0.087,517,510,1.178,0.727,0.727,0.600,0.444,0.444,0.444,0.444,0.444,0.250,0.727,0.727,0.600,0.444,0.444,0.444,0.444,0.444,0.250
16,22549815.921,3,3,502,1,0,0,0,0,0.091,503,517,1.122,0.571,0.615,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.571,0.615,0.500,0.500,0.500,0.500,0.500,0.500,0.500
17,22549815.997,2,2,504,1,0,0,0,0,0.095,505,503,1.132,0.769,0.769,0.545,0.400,0.400,0.444,0.250,0.250,0.250,0.769,0.769,0.545,0.400,0.400,0.444,0.250,0.250,0.250
18,22549816.072,5,5,499,0,0,0,0,0,0.064,499,505,1.131,0.400,0.400,0.400,0.444,0.444,0.444,0.250,0.000,0.000,0.400,0.400,0.400,0.444,0.444,0.444,0.250,0.000,0.000
19,22549816.148,2,2,504,1,0,0,0,0,0.063,505,499,1.161,0.600,0.600,0.444,0.444,0.444,0.444,0.444,0.444,0.250,0.600,0.600,0.444,0.444,0.444,0.444,0.444,0.444,0.250
20,22549816.224,4,4,492,2,0,0,0,0,0.095,494,505,1.153,0.400,0.400,0.444,0.444,0.444,0.444,0.444,0.444,0.444,0.400,0.400,0.444,0.444,0.444,0.444,0.444,0.444,0.444
21,22549816.299,7,7,490,1,0,0,0,0,0.073,491,494,1.111,0.444,0.444,0.444,0.444,0.444,0.500,0.444,0.500,0.500,0.444,0.444,0.444,0.444,0.444,0.500,0.444,0.500,0.500
22,22549816.373,2,2,500,1,0,0,0,0,0.092,501,491,0.661,0.727,0.727,0.444,0.444,0.500,0.500,0.500,0.500,0.444,0.727,0.727,0.444,0.444,0.500,0.500,0.500,0.500,0.444
23,22549816.448,2,2,508,3,0,0,0,0,0.096,511,501,0.666,0.727,0.727,0.727,0.444,0.500,0.500,0.500,0.286,0.000,0.727,0.727,0.727,0.444,0.500,0.500,0.500,0.286,0.000
24,22549816.522,2,2,492,1,0,0,0,0,0.073,493,511,1.094,0.600,0.600,0.444,0.444,0.500,0.500,0.500,0.286,0.286,0.600,0.600,0.444,0.444,0.500,0.500,0.500,0.286,0.286
25,22549816.597,2,2,503,0,0,0,0,0,0.078,503,493,1.081,0.727,0.727,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.727,0.727,0.500,0.500,0.500,0.500,0.500,0.500,0.500
