frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25044547.703,3,3,774,1,2,7,1,3,0.089,788,0,14.679,0.667,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.667,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000
2,25044547.927,2,2,776,0,3,6,1,5,0.094,791,788,14.897,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
3,25044548.077,2,2,790,0,2,6,2,2,0.095,802,791,14.929,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000
4,25044548.152,9,9,786,0,6,8,2,3,0.104,805,802,14.734,0.400,0.667,0.667,0.667,0.667,0.667,0.667,1.000,0.000,0.400,0.667,0.667,0.667,0.667,0.667,0.667,1.000,0.000
5,25044548.229,2,2,782,1,6,5,4,3,0.092,801,805,14.775,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
6,25044548.378,2,2,807,1,3,7,5,7,0.093,830,801,14.772,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000
7,25044548.529,2,2,824,0,4,8,5,1,0.086,842,830,14.766,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000
8,25044548.681,2,2,811,1,2,9,4,1,0.105,828,842,14.733,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000
9,25044548.755,2,2,756,3,7,10,4,2,0.091,782,828,14.762,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000
10,25044548.906,6,6,768,2,3,6,4,2,0.065,785,782,14.729,0.500,0.500,0.500,0.500,1.000,1.000,0.000,0.000,0.000,0.500,0.500,0.500,0.500,1.000,0.000,0.000,0.000,0.000
11,25044548.982,2,2,763,2,2,7,7,2,0.086,783,785,14.742,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000
12,25044549.055,4,4,820,4,2,7,1,8,0.081,842,783,14.783,0.667,0.667,1.000,0.667,0.667,0.667,0.667,0.000,0.000,0.667,0.667,1.000,0.667,0.667,0.667,0.667,0.000,0.000
13,25044549.205,3,3,799,0,5,6,0,3,0.062,813,842,14.776,0.500,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.500,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000
14,25044549.353,5,5,789,2,1,6,2,3,0.066,803,813,14.763,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.000,0.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.000,0.000
15,25044549.427,2,2,823,2,6,7,4,3,0.078,845,803,14.758,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,0.000,0.000
16,25044549.502,3,3,810,4,7,7,2,5,0.090,835,845,14.772,0.667,1.000,1.000,0.667,0.500,1.000,1.000,1.000,1.000,0.667,1.000,1.000,0.667,0.500,1.000,1.000,1.000,1.000
17,25044549.652,3,3,811,1,2,7,3,2,0.084,826,835,14.908,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
18,25044549.727,4,4,841,3,5,9,3,3,0.076,864,826,14.887,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.000
19,25044549.877,4,4,817,3,2,9,5,1,0.076,837,864,14.863,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.000,0.000,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.000,0.000
20,25044549.953,2,2,845,1,2,8,1,2,0.071,859,837,15.057,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
21,25044550.102,2,2,848,2,7,9,2,3,0.090,871,859,14.910,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000
