frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,22547101.883,2,2,309,0,0,0,0,0,0.094,309,0,1.163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,22547122.661,7,7,281,59,8,0,0,0,0.284,348,309,2.949,0.267,0.250,0.400,0.500,0.500,0.667,0.500,0.667,0.000,0.267,0.250,0.400,0.500,0.500,0.667,0.500,0.000,0.000
3,22547122.809,7,7,279,62,5,0,0,0,0.286,346,348,3.397,0.400,0.444,0.571,0.400,0.400,0.667,0.500,0.500,0.500,0.400,0.444,0.571,0.400,0.400,0.667,0.500,0.500,0.500
4,22547122.882,6,6,286,59,4,0,0,0,0.309,349,346,3.447,0.308,0.333,0.400,0.333,0.500,0.500,0.500,0.500,0.500,0.308,0.333,0.400,0.333,0.500,0.500,0.500,0.500,0.500
5,22547122.954,9,9,281,58,4,0,0,1,0.282,344,349,2.964,0.308,0.308,0.444,0.400,0.500,0.500,0.500,0.667,0.500,0.308,0.308,0.444,0.400,0.500,0.500,0.500,0.667,0.500
6,22547123.028,7,7,281,66,3,0,0,0,0.306,350,344,3.475,0.267,0.308,0.364,0.571,0.500,0.667,0.667,0.667,0.500,0.267,0.308,0.364,0.571,0.500,0.667,0.667,0.667,0.500
7,22547123.102,7,7,283,66,3,0,0,0,0.290,352,350,3.486,0.267,0.286,0.364,0.444,0.333,0.667,0.667,0.667,0.667,0.267,0.286,0.364,0.444,0.333,0.667,0.667,0.667,0.667
8,22547123.174,8,8,290,61,2,0,0,1,0.302,354,352,2.957,0.286,0.308,0.333,0.444,0.286,0.400,0.667,0.667,0.667,0.286,0.308,0.333,0.444,0.286,0.400,0.667,0.667,0.667
9,22547123.250,7,7,292,63,3,0,0,0,0.288,358,354,3.300,0.167,0.182,0.222,0.250,0.222,0.667,0.667,0.500,0.500,0.167,0.182,0.222,0.250,0.222,0.667,0.667,0.500,0.500
10,22547123.325,9,9,296,79,3,0,0,0,0.307,378,358,3.288,0.286,0.286,0.444,0.571,0.500,0.500,0.500,0.667,0.667,0.286,0.286,0.444,0.571,0.500,0.500,0.500,0.667,0.667
11,22547123.397,6,6,294,74,0,0,0,0,0.291,368,378,3.137,0.364,0.400,0.500,0.500,0.800,0.500,0.500,0.500,0.667,0.364,0.400,0.500,0.500,0.800,0.500,0.500,0.500,0.667
12,22547123.470,8,8,295,78,0,0,0,0,0.306,373,368,3.457,0.235,0.250,0.333,0.444,0.400,0.286,0.667,0.667,0.667,0.235,0.250,0.333,0.444,0.400,0.286,0.667,0.667,0.667
13,22547123.543,8,8,302,77,0,0,0,0,0.327,379,373,3.480,0.222,0.222,0.286,0.500,0.400,0.500,0.667,0.667,0.500,0.222,0.222,0.286,0.500,0.400,0.500,0.667,0.667,0.500
14,22547123.617,5,5,298,73,0,0,1,2,0.324,374,379,3.410,0.308,0.364,0.444,0.667,0.667,0.667,0.667,0.667,0.667,0.308,0.364,0.444,0.667,0.667,0.667,0.667,0.667,0.667
