frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,22546879.677,2,2,740,13,2,0,0,1,0.136,756,0,0.114,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
33,22546932.983,2,2,369,2,0,1,0,0,0.056,372,756,17.124,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
34,22546933.060,2,2,380,1,1,2,0,0,0.044,384,372,8.642,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,22546933.134,2,2,415,5,2,1,0,0,0.087,423,384,9.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
36,22546933.207,3,3,400,7,3,4,0,0,0.072,414,423,8.789,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
37,22546933.282,2,2,383,5,2,2,0,0,0.087,392,414,9.924,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
38,22546933.357,2,2,414,7,3,2,0,0,0.101,426,392,9.935,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
39,22546933.431,2,2,445,5,2,1,0,0,0.108,453,426,9.963,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
41,22546933.580,2,2,455,5,1,0,0,1,0.093,462,453,9.961,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
42,22546933.655,2,2,471,4,1,0,1,0,0.099,477,462,10.013,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
43,22546933.729,3,3,498,4,3,2,0,0,0.079,507,477,10.007,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
44,22546933.805,5,5,506,8,5,1,0,2,0.111,522,507,9.032,0.222,0.400,0.400,0.500,0.000,0.000,0.000,0.000,0.000,0.222,0.400,0.400,0.500,0.000,0.000,0.000,0.000,0.000
45,22546933.881,5,5,528,11,3,0,0,0,0.089,542,522,10.052,0.400,0.400,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.500,0.500,0.000,0.000,0.000,0.000
46,22546933.956,4,4,570,11,5,1,1,0,0.109,588,542,10.057,0.333,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.500,1.000,0.000,0.000,0.000,0.000,0.000,0.000
47,22546934.030,2,2,518,4,1,2,0,0,0.091,525,588,7.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
48,22546934.106,4,4,545,10,5,1,0,0,0.112,561,525,10.087,0.286,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000
49,22546934.182,2,2,505,10,3,4,0,1,0.080,523,561,10.104,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
50,22546934.256,2,2,506,9,2,1,1,1,0.081,520,523,7.567,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
51,22546934.329,3,3,538,15,3,2,1,0,0.088,559,520,9.163,0.333,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000
52,22546934.405,4,4,544,13,3,1,0,0,0.096,561,559,9.053,0.333,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000
53,22546934.479,4,4,510,13,5,2,1,0,0.098,531,561,3.167,0.500,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000
54,22546934.553,5,5,511,11,3,1,0,2,0.091,528,531,9.073,0.286,0.333,0.400,0.667,0.000,0.000,0.000,0.000,0.000,0.286,0.333,0.400,0.667,0.000,0.000,0.000,0.000,0.000
55,22546934.629,6,6,525,18,5,3,1,0,0.105,552,528,4.798,0.400,0.286,0.500,0.500,0.667,0.667,0.000,0.000,0.000,0.400,0.286,0.500,0.500,0.667,0.667,0.000,0.000,0.000
56,22546934.702,4,4,505,9,2,3,0,0,0.091,519,552,8.099,0.286,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.333,0.500,0.000,0.000,0.000,0.000,0.000,0.000
57,22546934.775,2,4,534,13,3,2,3,0,0.086,555,519,3.284,0.667,0.667,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000
58,22546934.851,2,2,537,10,4,2,0,0,0.074,553,555,7.557,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000
59,22546934.926,3,3,522,13,2,1,2,0,0.076,540,553,4.885,0.667,0.800,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000
60,22546934.999,3,3,529,15,4,2,2,0,0.085,552,540,2.785,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000
61,22546935.074,2,2,492,11,3,1,0,0,0.061,507,552,5.753,1.000,1.000,0.667,0.667,0.667,0.667,0.000,0.000,0.000,1.000,1.000,0.667,0.667,0.667,0.667,0.000,0.000,0.000
62,22546935.150,4,4,479,14,4,4,1,0,0.100,502,507,8.260,0.500,0.800,1.000,0.667,0.667,0.667,0.667,0.000,0.000,0.500,0.800,1.000,0.667,0.667,0.667,0.667,0.000,0.000
63,22546935.224,4,4,423,9,5,2,0,0,0.059,439,502,8.280,0.800,0.800,1.000,1.000,0.667,0.000,0.000,0.000,0.000,0.800,0.800,1.000,1.000,0.667,0.000,0.000,0.000,0.000
64,22546935.300,4,4,447,8,4,3,0,0,0.069,462,439,8.167,0.571,0.800,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.571,0.800,1.000,1.000,0.000,0.000,0.000,0.000,0.000
65,22546935.373,2,2,419,11,0,3,2,0,0.083,435,462,8.284,0.800,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.800,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000
66,22546935.445,4,4,396,9,2,3,2,1,0.075,413,435,8.303,0.500,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.500,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000
67,22546935.520,2,2,369,9,2,3,0,0,0.076,383,413,2.852,0.800,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.800,0.500,0.667,0.667,0.667,0.000,0.000,0.000,0.000
68,22546935.593,3,3,354,8,4,2,2,0,0.092,370,383,8.302,0.800,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.800,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000
69,22546935.667,2,2,360,3,7,3,1,0,0.083,374,370,2.778,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.000
70,22546935.744,3,3,352,7,4,6,3,0,0.081,372,374,6.738,0.571,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.286,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.000
71,22546935.817,3,3,379,8,5,4,3,0,0.100,399,372,1.987,0.571,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.571,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.000
72,22546935.892,2,2,351,9,6,3,0,1,0.105,370,399,6.954,1.000,1.000,0.800,0.800,0.500,0.500,0.500,0.500,0.500,1.000,1.000,0.800,0.800,0.500,0.500,0.500,0.500,0.500
73,22546935.967,3,3,363,10,5,1,0,0,0.095,379,370,8.285,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000
74,22546936.042,3,3,360,6,6,5,3,0,0.100,380,379,2.451,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000
75,22546936.116,3,3,353,4,6,6,1,0,0.089,370,380,3.047,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.000
76,22546936.190,3,3,349,10,3,4,1,0,0.090,367,370,3.857,0.667,0.800,0.800,0.800,0.667,0.000,0.000,0.000,0.000,0.667,0.800,0.800,0.800,0.667,0.000,0.000,0.000,0.000
77,22546936.265,2,2,356,4,4,1,3,0,0.103,368,367,3.326,0.400,0.400,0.400,0.333,0.000,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.333,0.000,0.000,0.000,0.000,0.000
78,22546936.340,3,2,355,7,6,7,4,0,0.124,379,368,3.798,0.500,0.571,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.286,0.500,0.500,0.000,0.000,0.000,0.000,0.000
79,22546936.416,2,2,354,2,7,6,1,1,0.086,371,379,4.490,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.000
80,22546936.490,2,2,347,11,6,4,0,1,0.103,369,371,4.360,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000
81,22546936.564,4,5,322,8,7,7,3,0,0.118,347,369,4.293,0.500,0.500,0.667,0.500,0.500,0.500,0.500,0.000,0.000,0.250,0.250,0.333,0.500,0.500,0.500,0.500,0.000,0.000
82,22546936.640,2,2,309,6,16,4,0,0,0.119,335,347,6.850,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.000,0.800,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.000
83,22546936.713,4,4,303,4,11,3,5,0,0.120,326,335,1.911,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.667,0.800,0.800,0.800,0.800,0.500,0.500,0.500
84,22546936.786,5,6,332,8,11,2,3,0,0.126,356,326,3.838,0.444,0.571,0.667,0.800,0.500,0.500,0.500,0.500,0.500,0.222,0.286,0.333,0.400,0.500,0.500,0.500,0.500,0.500
85,22546936.861,6,6,323,5,14,7,1,1,0.123,351,356,4.275,0.500,0.571,0.667,0.667,1.000,0.667,0.667,0.667,0.000,0.500,0.571,0.667,0.667,1.000,0.667,0.667,0.667,0.000
86,22546936.935,6,6,329,2,11,2,2,0,0.090,346,351,4.916,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667,0.800,0.800,0.800,0.800,1.000,1.000,1.000,0.667,0.667
87,22546937.009,6,6,309,7,12,11,4,1,0.160,344,346,4.267,0.200,0.222,0.333,0.400,0.500,0.500,0.500,0.500,0.000,0.200,0.222,0.333,0.400,0.500,0.500,0.500,0.500,0.000
88,22546937.086,7,3,312,2,18,4,1,0,0.151,337,344,2.884,0.571,0.667,0.667,0.667,0.667,0.800,0.400,0.500,0.500,0.571,0.667,0.667,0.667,0.667,0.400,0.400,0.500,0.500
89,22546937.161,5,10,336,2,10,5,7,1,0.116,361,337,2.103,0.571,0.667,0.800,1.000,1.000,1.000,1.000,1.000,0.667,0.286,0.333,0.400,0.500,0.500,0.500,0.500,0.500,0.667
90,22546937.235,3,7,308,9,11,6,5,1,0.144,340,361,2.905,0.500,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.000,0.250,0.400,0.400,0.400,0.400,0.500,0.500,0.000,0.000
91,22546937.309,3,3,314,7,14,6,5,0,0.139,346,340,2.595,0.500,0.571,0.571,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.571,0.286,0.500,0.500,0.500,0.500,0.500,0.500
92,22546937.384,2,2,305,7,12,0,10,0,0.156,334,346,4.423,0.750,0.750,0.667,0.667,0.500,0.500,0.500,0.000,0.000,0.500,0.500,0.333,0.333,0.000,0.000,0.000,0.000,0.000
93,22546937.458,4,4,271,19,8,5,7,0,0.203,310,334,1.631,0.545,0.667,0.750,0.750,0.571,0.667,0.400,0.333,0.000,0.545,0.667,0.750,0.750,0.286,0.333,0.000,0.000,0.000
94,22546937.534,5,3,270,15,6,3,4,4,0.209,302,310,5.765,0.462,0.667,0.667,0.800,0.500,0.500,0.500,0.000,0.000,0.308,0.444,0.222,0.000,0.000,0.000,0.000,0.000,0.000
95,22546937.609,4,4,272,10,5,1,11,3,0.245,302,302,1.026,0.500,0.667,0.750,0.571,0.500,0.500,0.500,0.500,0.500,0.333,0.444,0.500,0.286,0.500,0.500,0.500,0.500,0.500
96,22546937.684,4,3,241,12,5,4,0,1,0.213,263,302,3.956,0.667,0.857,1.000,0.800,0.800,0.500,0.500,0.500,0.000,0.667,0.857,0.667,0.400,0.400,0.000,0.000,0.000,0.000
97,22546937.759,3,6,308,6,7,6,2,0,0.146,329,263,0.436,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.000,0.286,0.400,0.400,0.000,0.500,0.500,0.500,0.000,0.000
98,22546937.833,3,3,299,5,9,5,7,1,0.150,326,329,2.265,0.667,1.000,0.800,0.500,0.500,0.500,0.500,0.500,0.000,0.444,0.667,0.400,0.000,0.000,0.000,0.000,0.000,0.000
99,22546937.908,3,3,305,7,13,5,1,0,0.157,331,326,0.848,0.571,0.667,0.667,0.571,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.667,0.571,0.500,0.500,0.500,0.500,0.500
100,22546937.984,2,2,326,8,9,4,4,0,0.154,351,331,1.030,0.750,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.750,0.667,0.667,0.667,0.667,0.500,0.500,0.500,0.500
101,22546938.056,3,3,318,12,7,1,1,0,0.121,339,351,8.342,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
102,22546938.129,4,8,318,7,5,9,2,1,0.132,342,339,4.058,0.571,0.800,1.000,0.667,0.667,0.667,0.667,0.667,0.000,0.286,0.400,0.500,0.000,0.000,0.000,0.667,0.667,0.000
103,22546938.205,3,3,327,7,8,1,3,0,0.130,346,342,6.197,0.800,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.800,1.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000
104,22546938.279,4,4,329,6,3,6,9,0,0.153,353,346,8.057,0.500,0.571,0.667,0.400,0.400,0.400,0.000,0.000,0.000,0.500,0.571,0.667,0.400,0.400,0.400,0.000,0.000,0.000
105,22546938.352,4,4,324,7,6,6,4,0,0.141,347,353,4.505,0.571,0.667,0.800,0.667,0.667,0.000,0.000,0.000,0.000,0.286,0.333,0.400,0.000,0.000,0.000,0.000,0.000,0.000
106,22546938.426,3,3,342,17,8,5,5,0,0.164,377,347,2.429,0.571,1.000,1.000,1.000,0.500,0.500,0.500,0.500,0.667,0.571,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000
107,22546938.500,4,4,311,13,15,4,3,0,0.176,346,377,6.620,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667
108,22546938.574,5,5,358,6,12,9,4,0,0.141,389,346,1.365,0.571,0.800,0.800,1.000,0.667,0.500,0.500,0.667,0.667,0.571,0.800,0.800,1.000,0.667,0.500,0.500,0.667,0.667
109,22546938.650,2,2,372,10,9,5,5,1,0.137,402,389,2.166,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.500,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.500
110,22546938.725,4,4,366,10,12,6,7,0,0.150,401,402,3.607,0.667,0.667,1.000,1.000,1.000,1.000,0.800,0.800,0.000,0.667,0.667,1.000,1.000,1.000,1.000,0.800,0.800,0.000
111,22546938.798,4,4,386,14,14,8,5,0,0.152,427,401,3.356,0.500,0.800,1.000,1.000,1.000,0.800,1.000,0.667,0.667,0.500,0.800,1.000,1.000,1.000,0.800,1.000,0.667,0.667
112,22546938.874,5,5,409,7,14,5,11,0,0.148,446,427,6.042,0.400,0.500,0.667,1.000,0.667,0.500,0.500,0.667,0.667,0.400,0.500,0.667,1.000,0.667,0.500,0.500,0.667,0.667
113,22546938.947,5,5,357,12,12,6,12,1,0.163,400,446,3.872,0.333,0.571,0.667,1.000,0.667,0.667,0.667,0.667,0.667,0.333,0.571,0.667,1.000,0.667,0.667,0.000,0.000,0.000
114,22546939.023,4,4,347,12,9,10,11,1,0.187,390,400,2.356,0.333,0.500,0.800,0.667,0.500,0.667,0.667,0.667,0.667,0.167,0.250,0.400,0.333,0.000,0.000,0.000,0.000,0.000
115,22546939.097,2,2,327,16,16,1,5,0,0.203,365,390,7.406,0.667,0.667,0.667,0.500,0.500,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.500,0.400,0.667,0.667,0.667
116,22546939.169,3,3,322,15,8,2,17,0,0.231,364,365,3.172,0.308,0.800,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.308,0.800,0.500,0.500,0.500,0.500,0.500,0.667,0.000
117,22546939.243,2,2,334,17,9,2,7,0,0.198,369,364,3.235,0.500,0.500,0.500,0.286,0.333,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.286,0.333,0.400,0.500,0.500,0.500
118,22546939.318,8,8,286,23,6,3,7,3,0.238,328,369,3.661,0.444,0.571,0.500,0.500,0.500,0.500,0.667,0.667,0.500,0.444,0.571,0.500,0.500,0.500,0.500,0.667,0.667,0.500
119,22546939.392,4,4,260,9,4,1,6,5,0.211,285,328,1.774,0.400,0.500,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.400,0.500,0.667,0.667,0.500,0.667,0.667,0.667,0.667
120,22546939.467,3,8,280,9,3,6,2,0,0.150,300,285,3.662,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.000,0.000,0.500,0.500,0.500,0.500,0.667,0.667,0.667
121,22546939.543,2,2,327,3,2,3,1,0,0.086,336,300,0.197,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
