frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25045161.238,2,2,350,7,3,0,0,0,0.069,360,0,4.652,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,25045250.738,2,2,379,2,4,14,3,1,0.109,403,360,14.126,0.889,0.571,0.333,0.333,0.333,0.000,0.000,0.000,0.000,0.889,0.571,0.333,0.333,0.333,0.000,0.000,0.000,0.000
3,25045250.812,2,2,368,1,1,12,4,3,0.072,389,403,10.524,0.800,0.800,0.667,0.500,0.286,0.286,0.286,0.286,0.286,0.800,0.800,0.667,0.500,0.286,0.286,0.286,0.286,0.286
4,25045250.887,2,2,335,2,0,15,2,3,0.112,357,389,13.665,1.000,1.000,0.750,0.333,0.333,0.333,0.333,0.333,0.000,1.000,1.000,0.750,0.333,0.333,0.333,0.333,0.333,0.000
5,25045250.963,2,2,323,0,4,13,2,1,0.117,343,357,10.707,0.800,0.800,0.500,0.286,0.286,0.286,0.286,0.286,0.000,0.800,0.800,0.500,0.286,0.286,0.286,0.286,0.286,0.000
6,25045251.037,2,2,309,0,4,13,2,0,0.095,328,343,10.786,0.909,0.909,0.667,0.500,0.286,0.286,0.286,0.286,0.286,0.909,0.909,0.667,0.250,0.286,0.286,0.286,0.286,0.286
7,25045251.110,3,3,331,2,3,15,3,1,0.132,355,328,10.877,0.769,1.000,0.571,0.333,0.333,0.333,0.333,0.333,0.333,0.769,1.000,0.571,0.333,0.333,0.333,0.333,0.333,0.333
8,25045251.187,2,2,331,3,8,15,3,3,0.149,363,355,7.906,0.667,0.600,0.667,0.571,0.333,0.333,0.333,0.333,0.333,0.667,0.600,0.667,0.571,0.333,0.333,0.333,0.333,0.333
9,25045251.260,2,2,358,0,4,17,4,0,0.149,383,363,11.159,0.909,0.909,0.889,0.750,0.571,0.571,0.571,0.333,0.333,0.909,0.909,0.889,0.750,0.571,0.571,0.571,0.000,0.000
10,25045251.334,3,3,305,1,6,17,3,2,0.171,334,383,11.030,0.833,0.909,0.800,0.800,0.500,0.500,0.286,0.286,0.286,0.833,0.909,0.800,0.800,0.500,0.250,0.286,0.286,0.286
