frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
44,25043845.963,2,2,309,4,0,1,5,4,0.201,323,341,2.586,0.400,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000
45,25043846.036,4,2,331,3,6,8,4,4,0.208,356,323,10.050,0.333,0.400,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
46,25043846.109,4,4,317,1,11,0,2,7,0.189,338,356,9.647,0.333,0.400,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.333,0.400,0.667,0.667,0.667,0.667,0.000,0.000,0.000
47,25043846.183,2,2,334,1,3,3,2,7,0.180,350,338,11.783,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
157,25043854.468,3,3,385,3,2,1,0,2,0.300,393,350,1.456,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
158,25043854.543,4,4,380,3,0,1,1,2,0.287,387,393,5.680,0.400,0.667,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.400,0.667,1.000,1.000,1.000,1.000,1.000,0.000,0.000
159,25043854.692,4,4,372,4,1,0,0,1,0.190,378,387,0.753,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
160,25043854.764,3,3,345,5,1,0,0,2,0.215,353,378,0.601,0.667,1.000,0.667,1.000,1.000,1.000,1.000,0.667,1.000,0.667,1.000,0.667,1.000,1.000,1.000,1.000,0.667,1.000
161,25043854.839,5,2,377,3,1,0,2,0,0.172,383,353,0.571,0.667,0.667,0.667,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
162,25043854.914,4,4,367,5,0,0,1,0,0.174,373,383,0.297,0.800,0.800,1.000,0.667,0.667,0.000,0.000,0.000,0.000,0.800,0.800,1.000,0.667,0.667,0.000,0.000,0.000,0.000
163,25043854.987,4,4,352,3,2,0,2,2,0.244,361,373,0.193,0.400,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.400,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667
164,25043855.062,5,5,379,3,1,0,1,0,0.161,384,361,0.299,0.500,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.800,0.800,1.000,1.000,1.000,1.000,1.000,1.000
165,25043855.135,4,4,403,6,1,0,0,0,0.146,410,384,0.105,0.222,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.222,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.000
166,25043855.209,6,6,412,7,2,1,0,0,0.161,422,410,0.393,0.500,0.500,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.500,0.500,0.667,0.667,1.000,0.500,0.500,0.667,0.667
167,25043855.284,6,4,421,4,0,0,0,1,0.153,426,422,0.689,0.571,0.400,0.500,0.500,1.000,1.000,1.000,1.000,0.667,0.286,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.000
168,25043855.358,8,8,407,4,1,0,0,0,0.160,412,426,0.151,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000
169,25043855.433,10,10,416,4,0,0,0,0,0.148,420,412,0.151,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
170,25043855.508,2,2,441,6,0,0,0,0,0.128,447,420,0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
171,25043855.582,2,2,406,3,0,0,2,0,0.134,411,447,0.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
172,25043855.656,9,9,453,6,1,0,0,0,0.135,460,411,0.380,0.500,0.500,0.667,0.667,0.667,0.000,0.000,1.000,1.000,0.500,0.500,0.667,0.667,0.667,0.000,0.000,1.000,1.000
173,25043855.731,8,8,422,4,1,1,0,0,0.159,428,460,0.674,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,0.000
174,25043855.805,7,7,418,11,0,0,0,0,0.161,429,428,1.323,0.333,0.500,0.500,0.500,0.667,1.000,1.000,0.000,0.000,0.333,0.500,0.500,0.500,0.667,1.000,1.000,0.000,0.000
183,25043856.479,3,3,360,5,1,2,0,0,0.147,368,429,1.362,0.500,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.500,1.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000
184,25043856.553,4,4,351,5,0,1,0,0,0.160,357,368,1.525,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
185,25043856.628,8,4,349,5,0,0,0,0,0.158,354,357,0.855,0.500,0.500,0.667,0.667,0.667,0.667,1.000,0.000,0.000,0.500,0.500,0.667,0.667,0.667,0.667,0.000,0.000,0.000
186,25043856.701,2,2,333,2,0,0,0,1,0.158,336,354,0.682,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
187,25043856.776,2,2,336,2,0,1,0,0,0.136,339,336,0.803,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
188,25043856.851,9,9,281,5,0,2,0,1,0.138,289,339,0.249,0.667,0.667,0.667,0.667,0.667,0.667,0.667,1.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.667,1.000,0.000
189,25043856.925,2,2,320,4,0,0,0,1,0.111,325,289,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
190,25043857.000,2,2,383,4,0,2,0,0,0.141,389,325,0.438,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000
191,25043857.076,2,2,368,8,0,0,0,0,0.157,376,389,0.859,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.500,0.667,0.667,0.667
192,25043857.151,3,3,393,8,2,0,0,2,0.190,405,376,0.993,0.400,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.400,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667
193,25043857.224,5,5,389,12,0,0,0,0,0.207,401,405,0.893,0.444,0.500,0.500,0.667,0.400,0.500,0.400,0.500,0.500,0.444,0.500,0.500,0.667,0.400,0.500,0.400,0.500,0.500
194,25043857.300,3,3,405,13,0,0,0,0,0.203,418,401,0.119,0.500,0.667,0.400,0.400,0.333,0.333,0.400,0.667,0.500,0.500,0.667,0.400,0.400,0.333,0.333,0.400,0.667,0.500
195,25043857.374,4,4,402,9,0,0,2,0,0.235,413,418,0.731,0.400,0.500,0.667,0.667,0.400,0.400,0.400,0.400,0.500,0.400,0.500,0.667,0.667,0.400,0.400,0.400,0.400,0.500
196,25043857.448,3,3,429,14,0,1,0,1,0.288,445,413,1.964,0.667,0.750,0.667,0.667,0.667,0.400,0.500,0.500,0.500,0.444,0.500,0.333,0.333,0.333,0.000,0.500,0.500,0.500
197,25043857.522,4,8,413,14,2,1,0,0,0.251,430,445,2.771,0.500,0.571,0.667,0.667,0.667,0.500,0.500,0.400,0.000,0.250,0.286,0.333,0.333,0.333,0.000,0.500,0.000,0.000
198,25043857.596,4,4,416,14,0,1,0,0,0.248,431,430,3.950,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.000,0.667,0.667,1.000,1.000,1.000,1.000,0.500,0.667,0.000
199,25043857.669,3,3,397,16,0,0,0,0,0.276,413,431,4.956,0.333,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.333,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667
200,25043857.744,5,5,383,17,1,0,0,0,0.289,401,413,5.994,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
201,25043857.817,4,4,369,13,2,0,0,0,0.281,384,401,5.826,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000
202,25043857.891,4,4,400,16,2,0,0,0,0.261,418,384,5.478,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,1.000,1.000,1.000,1.000,1.000,0.000,0.000
203,25043857.964,6,6,386,22,2,0,0,1,0.229,411,418,8.266,0.286,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000,0.286,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000
204,25043858.039,6,6,399,24,0,0,1,0,0.196,424,411,5.017,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000
205,25043858.113,6,6,379,19,6,0,0,1,0.227,405,424,6.963,0.500,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.500,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000
206,25043858.188,5,5,413,26,1,0,1,0,0.247,441,405,5.432,0.667,0.667,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.500,1.000,1.000,1.000,1.000,1.000,1.000
207,25043858.262,6,6,391,17,1,0,0,0,0.220,409,441,6.687,0.500,0.667,0.667,0.667,1.000,1.000,0.667,1.000,1.000,0.500,0.667,0.667,0.667,1.000,1.000,0.667,1.000,1.000
208,25043858.335,8,8,378,26,1,0,0,1,0.276,406,409,0.525,0.500,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.500,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000
209,25043858.411,7,7,417,21,1,0,0,1,0.223,440,406,2.013,0.200,0.250,0.500,0.500,0.500,1.000,0.800,0.500,0.667,0.200,0.250,0.500,0.500,0.500,1.000,0.400,0.500,0.667
210,25043858.485,9,9,366,13,0,0,1,0,0.263,380,440,1.070,0.500,0.571,0.667,0.667,0.800,0.800,0.800,1.000,0.667,0.500,0.571,0.667,0.667,0.800,0.800,0.800,1.000,0.667
211,25043858.559,3,3,352,4,2,0,0,0,0.226,358,380,0.610,0.667,0.800,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.667,0.800,0.667,0.667,0.667,0.667,0.667,0.000,0.000
212,25043858.633,3,3,318,3,1,0,0,0,0.307,322,358,1.019,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.500,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.000
213,25043858.707,5,5,306,8,1,0,0,0,0.337,315,322,0.432,0.400,0.571,0.667,1.000,0.500,0.667,0.500,0.667,0.667,0.400,0.571,0.667,1.000,0.500,0.667,0.500,0.667,0.667
214,25043858.780,7,7,278,9,1,0,0,0,0.326,288,315,0.135,0.250,0.333,0.400,0.400,0.500,0.667,0.667,0.000,0.000,0.250,0.333,0.400,0.400,0.500,0.667,0.667,0.000,0.000
215,25043858.855,6,6,333,14,4,0,0,0,0.402,351,288,0.409,0.333,0.444,0.571,0.667,1.000,1.000,1.000,1.000,0.500,0.333,0.444,0.571,0.667,1.000,1.000,1.000,1.000,0.500
216,25043858.930,6,6,341,11,5,0,0,0,0.328,357,351,1.474,0.500,0.571,0.667,0.800,1.000,1.000,1.000,1.000,1.000,0.500,0.571,0.667,0.800,1.000,1.000,1.000,1.000,1.000
217,25043859.005,6,6,315,8,7,0,0,1,0.432,331,357,2.202,0.364,0.364,0.500,0.800,1.000,0.800,0.800,0.800,0.800,0.364,0.364,0.500,0.800,1.000,0.800,0.800,0.400,0.400
218,25043859.080,5,5,368,15,13,0,0,0,0.361,396,331,2.356,0.500,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800
219,25043859.154,7,7,330,11,12,0,0,0,0.380,353,396,3.337,0.444,0.444,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.444,0.444,0.667,0.667,0.667,0.800,0.800,0.800,0.800
220,25043859.229,6,6,393,8,7,0,0,0,0.353,408,353,2.894,0.429,0.500,0.500,0.500,0.667,0.500,0.500,0.500,0.500,0.429,0.500,0.500,0.500,0.667,0.500,0.500,0.500,0.500
221,25043859.304,4,4,389,14,13,0,0,0,0.406,416,408,3.622,0.400,0.545,0.667,0.571,0.667,0.400,0.400,0.500,0.500,0.400,0.545,0.667,0.571,0.667,0.400,0.400,0.500,0.500
222,25043859.379,7,7,392,13,14,0,1,0,0.438,420,416,6.014,0.250,0.364,0.400,0.500,0.571,0.800,0.800,0.800,0.800,0.250,0.364,0.400,0.500,0.571,0.800,0.800,0.800,0.800
223,25043859.453,6,6,365,7,10,0,0,1,0.428,383,420,6.132,0.500,0.750,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.500,0.750,0.571,0.667,0.800,0.800,0.500,0.500,0.500
224,25043859.528,6,6,390,11,6,0,0,0,0.457,407,383,6.709,0.444,0.500,0.667,0.667,0.800,0.667,0.667,0.667,0.667,0.444,0.500,0.667,0.667,0.800,0.667,0.667,0.667,0.667
225,25043859.602,6,6,399,11,9,0,0,0,0.506,419,407,6.377,0.364,0.444,0.667,0.800,1.000,1.000,0.667,0.667,0.667,0.364,0.444,0.667,0.800,1.000,1.000,0.667,0.667,0.667
226,25043859.676,6,6,363,9,7,0,0,0,0.404,379,419,6.548,0.444,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.667,0.444,0.500,0.667,0.800,1.000,0.667,0.667,0.667,0.667
227,25043859.752,9,9,380,15,9,0,0,0,0.502,404,379,6.765,0.400,0.400,0.444,0.500,0.667,0.667,0.800,1.000,0.667,0.400,0.400,0.444,0.500,0.667,0.667,0.800,1.000,0.667
228,25043859.825,7,7,372,13,9,0,0,0,0.528,394,404,7.287,0.364,0.500,0.667,0.571,0.800,1.000,1.000,1.000,1.000,0.364,0.500,0.667,0.571,0.800,1.000,1.000,1.000,1.000
229,25043859.900,6,6,363,19,8,1,0,0,0.458,391,394,7.565,0.400,0.400,0.444,0.800,1.000,1.000,1.000,1.000,1.000,0.400,0.400,0.444,0.800,1.000,1.000,1.000,1.000,1.000
230,25043859.974,7,7,367,14,12,0,0,0,0.468,393,391,7.205,0.364,0.364,0.444,0.571,0.667,1.000,1.000,1.000,0.800,0.364,0.364,0.444,0.571,0.667,1.000,1.000,1.000,0.800
231,25043860.049,6,6,384,12,6,0,0,0,0.458,402,393,7.377,0.286,0.364,0.444,0.667,1.000,1.000,1.000,1.000,1.000,0.286,0.364,0.444,0.667,1.000,1.000,1.000,1.000,1.000
232,25043860.124,9,9,395,16,6,0,0,0,0.453,417,402,7.549,0.333,0.500,0.500,0.500,0.571,0.500,0.500,0.667,0.667,0.333,0.500,0.500,0.500,0.571,0.500,0.500,0.667,0.667
233,25043860.198,7,7,415,11,9,0,0,0,0.421,435,417,7.851,0.444,0.500,0.500,0.667,0.667,1.000,1.000,0.500,0.667,0.444,0.500,0.500,0.667,0.667,1.000,1.000,0.500,0.667
234,25043860.272,8,8,408,14,7,0,0,0,0.401,429,435,7.895,0.333,0.364,0.500,0.571,0.800,0.667,1.000,1.000,1.000,0.333,0.364,0.500,0.571,0.800,0.667,1.000,1.000,1.000
235,25043860.346,8,8,452,10,9,0,0,0,0.376,471,429,8.426,0.235,0.308,0.500,0.500,0.571,0.800,1.000,1.000,1.000,0.235,0.308,0.500,0.500,0.571,0.800,1.000,1.000,1.000
236,25043860.421,6,6,428,6,9,0,0,1,0.538,444,471,8.032,0.333,0.364,0.364,0.667,0.800,0.800,0.800,0.500,0.500,0.333,0.364,0.364,0.667,0.800,0.800,0.800,0.500,0.500
237,25043860.494,6,6,437,3,11,0,0,0,0.328,451,444,8.575,0.500,0.571,0.571,0.800,1.000,0.667,0.667,0.500,0.000,0.500,0.571,0.571,0.800,1.000,0.667,0.667,0.500,0.000
