frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25043208.826,3,3,701,1,0,0,0,0,0.064,702,0,0.289,0.571,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.571,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,25043237.648,2,2,259,2,1,0,0,0,0.019,262,702,9.091,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,25043238.895,2,2,288,0,0,0,0,0,0.021,288,262,0.533,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
6,25043238.970,2,2,287,0,0,0,0,0,0.021,287,288,0.516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
8,25043239.114,2,2,271,0,0,0,0,0,0.015,271,287,0.722,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
9,25043239.188,2,2,278,0,0,0,0,0,0.029,278,271,0.822,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
11,25043239.334,2,2,268,0,0,0,0,0,0.015,268,278,0.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
12,25043239.408,2,2,275,0,0,0,0,0,0.018,275,268,0.823,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
13,25043239.482,2,2,264,0,0,0,0,0,0.027,264,275,1.093,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
14,25043239.555,2,2,271,0,0,0,0,0,0.015,271,264,1.136,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
15,25043239.629,2,2,276,0,0,0,0,0,0.011,276,271,1.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
16,25043239.701,2,2,246,0,0,0,0,0,0.016,246,276,1.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
17,25043239.775,2,2,240,0,0,0,0,0,0.017,240,246,1.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
18,25043239.850,2,2,243,0,0,0,0,0,0.016,243,240,1.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
19,25043239.922,2,2,237,1,2,0,0,0,0.033,240,243,1.119,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
20,25043239.994,2,2,241,2,0,0,0,1,0.037,244,240,0.535,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
21,25043240.071,2,2,241,1,0,0,0,0,0.025,242,244,8.995,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
22,25043240.145,2,2,224,1,0,0,0,0,0.022,225,242,1.271,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,25043240.217,2,2,228,0,0,1,0,0,0.017,229,225,1.335,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,25043240.290,2,2,225,1,0,0,0,0,0.009,226,229,8.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
25,25043240.361,2,2,245,1,0,0,0,0,0.008,246,226,0.511,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,25043240.436,2,2,251,1,0,0,0,0,0.012,252,246,0.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,25043240.510,2,2,255,2,1,0,0,0,0.043,258,252,0.628,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,25043240.583,2,2,268,1,0,0,0,0,0.030,269,258,0.721,0.500,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000
29,25043240.656,2,2,283,1,0,0,0,0,0.032,284,269,0.198,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000
30,25043240.731,4,2,281,1,0,0,0,0,0.082,282,284,0.196,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
31,25043240.805,2,2,285,1,0,0,0,0,0.070,286,282,0.232,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.500
32,25043240.878,2,2,300,1,0,0,0,0,0.076,301,286,0.240,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500
33,25043240.952,4,4,305,1,0,0,0,0,0.075,306,301,0.287,0.571,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.571,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.400
34,25043241.026,2,2,297,1,0,0,0,0,0.070,298,306,0.355,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.400,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.400
35,25043241.100,3,3,299,1,0,0,0,0,0.080,300,298,0.403,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400
36,25043241.174,2,2,293,1,0,0,0,0,0.095,294,300,0.477,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.400,0.800,0.500,0.500,0.500
37,25043241.248,2,2,305,2,0,0,0,0,0.081,307,294,0.566,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.500,0.500,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.500,0.500
38,25043241.322,2,2,286,1,0,0,0,0,0.091,287,307,0.644,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.400
39,25043241.396,2,2,291,1,0,0,0,0,0.082,292,287,0.754,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400
40,25043241.468,2,2,285,1,0,0,0,0,0.080,286,292,0.860,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.667,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400
41,25043241.540,2,2,293,2,0,0,0,0,0.085,295,286,0.842,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400,0.667,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.400
42,25043241.616,2,2,268,1,0,0,0,0,0.089,269,295,0.879,0.857,0.857,0.667,0.667,0.400,0.400,0.400,0.400,0.400,0.571,0.571,0.333,0.333,0.400,0.400,0.400,0.400,0.400
43,25043241.689,3,3,291,1,0,0,0,0,0.065,292,269,1.164,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.500
44,25043241.761,2,2,306,1,0,0,0,0,0.081,307,292,1.180,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.500,0.500
45,25043241.834,5,5,322,1,0,0,0,0,0.080,323,307,1.452,0.500,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.400,0.500,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.400
46,25043241.908,5,5,316,1,0,0,0,0,0.076,317,323,1.593,0.571,0.571,0.571,0.667,0.500,0.500,0.500,0.500,0.500,0.571,0.571,0.571,0.667,0.500,0.500,0.500,0.500,0.500
47,25043241.981,4,4,321,1,0,0,0,0,0.096,322,317,1.755,0.667,0.667,0.800,0.800,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.800,0.800,0.500,0.500,0.500,0.500,0.500
48,25043242.056,5,5,324,1,0,0,0,2,0.131,327,322,1.669,0.667,0.667,0.667,0.800,0.800,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.800,0.800,0.500,0.500,0.500,0.500
49,25043242.129,2,2,387,2,0,0,0,0,0.162,389,327,1.964,0.667,0.667,0.400,0.500,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.400,0.500,0.500,0.500,0.500,0.500,0.500
50,25043242.204,3,3,384,1,0,0,0,0,0.148,385,389,2.138,0.444,0.571,0.333,0.500,0.500,0.500,0.500,0.500,0.500,0.444,0.571,0.333,0.500,0.500,0.500,0.500,0.500,0.500
51,25043242.280,3,3,421,2,0,0,0,1,0.097,424,385,2.270,0.750,0.857,0.667,0.500,0.500,0.500,0.500,0.500,0.500,0.750,0.857,0.667,0.500,0.500,0.500,0.500,0.500,0.500
52,25043242.353,4,4,431,3,0,0,0,0,0.099,434,424,2.384,0.500,0.571,0.667,0.500,0.500,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.500,0.500,0.500,0.500,0.500,0.500
53,25043242.428,4,4,413,3,0,0,0,0,0.091,416,434,2.489,0.750,0.750,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.750,0.750,0.800,0.500,0.500,0.500,0.500,0.500,0.500
54,25043242.502,4,4,440,1,0,0,0,0,0.079,441,416,2.601,0.444,0.500,0.571,0.400,0.400,0.400,0.500,0.500,0.500,0.444,0.500,0.571,0.400,0.400,0.400,0.500,0.500,0.500
55,25043242.577,4,4,470,3,0,0,0,0,0.104,473,441,2.723,0.750,0.750,0.800,0.500,0.500,0.500,0.500,0.500,0.500,0.750,0.750,0.800,0.500,0.500,0.500,0.500,0.500,0.500
56,25043242.652,2,2,476,2,0,0,0,0,0.092,478,473,2.845,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.667,0.500,0.500,0.500,0.500,0.500,0.500
57,25043242.728,5,5,470,5,0,0,0,0,0.107,475,478,3.002,0.571,0.667,0.667,0.800,0.500,0.500,0.500,0.500,0.500,0.571,0.667,0.667,0.800,0.500,0.500,0.500,0.500,0.500
58,25043242.802,5,5,516,6,0,0,0,0,0.090,522,475,3.136,0.444,0.500,0.571,0.800,0.800,0.500,0.500,0.500,0.500,0.444,0.500,0.571,0.800,0.800,0.500,0.500,0.500,0.500
59,25043242.876,3,3,512,8,0,0,0,0,0.102,520,522,3.253,0.571,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500
60,25043242.950,6,6,564,7,0,0,0,0,0.093,571,520,3.431,0.500,0.571,0.667,0.667,0.800,0.800,0.800,0.500,0.500,0.500,0.571,0.667,0.667,0.800,0.800,0.800,0.500,0.500
61,25043243.025,5,5,581,10,0,0,0,0,0.100,591,571,3.529,0.545,0.600,0.571,0.800,0.800,0.800,0.800,0.800,0.500,0.545,0.600,0.571,0.800,0.800,0.800,0.800,0.400,0.500
62,25043243.099,7,7,612,14,0,0,0,0,0.125,626,591,3.703,0.600,0.750,0.750,0.667,0.667,0.800,0.800,0.800,0.800,0.600,0.750,0.750,0.667,0.667,0.800,0.800,0.800,0.800
63,25043243.175,5,5,659,12,0,0,0,0,0.110,671,626,3.927,0.500,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.800
64,25043243.249,4,4,679,15,0,0,0,0,0.110,694,671,3.962,0.667,0.667,0.857,0.800,0.800,0.800,0.800,0.800,0.500,0.667,0.667,0.857,0.800,0.800,0.800,0.800,0.800,0.500
65,25043243.324,4,4,647,22,0,0,0,0,0.121,669,694,4.183,0.667,0.667,0.857,0.800,0.800,0.800,0.667,0.500,0.500,0.667,0.667,0.857,0.800,0.800,0.800,0.667,0.500,0.500
66,25043243.399,6,6,689,19,0,0,0,0,0.116,708,669,3.884,0.364,0.400,0.667,0.667,0.800,0.667,0.500,0.500,0.500,0.364,0.400,0.667,0.667,0.800,0.667,0.500,0.500,0.500
67,25043243.472,5,5,672,20,0,0,0,0,0.147,692,708,4.558,0.364,0.364,0.571,0.667,0.667,0.667,0.667,0.400,0.500,0.364,0.364,0.571,0.667,0.667,0.667,0.667,0.400,0.500
68,25043243.547,8,8,703,19,0,0,0,1,0.224,723,692,4.018,0.429,0.500,0.400,0.500,0.571,0.571,0.667,0.400,0.500,0.429,0.500,0.400,0.500,0.571,0.571,0.667,0.400,0.500
69,25043243.622,7,7,655,19,0,0,0,0,0.190,674,723,4.442,0.667,0.667,0.571,0.571,0.667,0.800,0.800,0.800,0.800,0.667,0.667,0.571,0.571,0.667,0.800,0.800,0.800,0.800
70,25043243.696,9,9,698,20,0,0,0,0,0.255,718,674,4.994,0.375,0.429,0.545,0.444,0.500,0.667,0.667,0.800,0.400,0.375,0.429,0.545,0.444,0.500,0.667,0.667,0.800,0.400
71,25043243.770,7,7,669,25,0,0,0,0,0.278,694,718,5.045,0.462,0.500,0.500,0.444,0.500,0.667,0.500,0.500,0.500,0.462,0.500,0.500,0.444,0.500,0.667,0.500,0.500,0.500
72,25043243.846,9,9,739,23,0,0,0,0,0.322,762,694,4.952,0.200,0.267,0.286,0.364,0.667,0.667,0.667,0.800,0.500,0.200,0.267,0.286,0.364,0.667,0.667,0.667,0.800,0.500
73,25043243.921,8,8,753,25,0,0,0,0,0.348,778,762,4.863,0.200,0.222,0.167,0.308,0.400,0.500,0.667,0.667,0.667,0.200,0.222,0.167,0.308,0.400,0.500,0.667,0.667,0.667
74,25043243.997,7,7,705,26,0,0,0,1,0.324,732,778,4.951,0.211,0.250,0.286,0.333,0.400,0.571,0.571,0.571,0.571,0.211,0.250,0.286,0.333,0.400,0.571,0.571,0.571,0.571
75,25043244.148,8,8,719,24,0,0,2,0,0.289,745,732,5.426,0.222,0.316,0.308,0.333,0.400,0.400,0.667,0.571,0.500,0.222,0.316,0.308,0.333,0.400,0.400,0.667,0.571,0.500
76,25043244.225,7,7,731,24,1,0,0,0,0.324,756,745,4.676,0.300,0.353,0.375,0.545,0.500,0.667,0.400,0.400,0.500,0.300,0.353,0.375,0.545,0.500,0.667,0.400,0.400,0.500
77,25043244.301,6,6,730,25,1,0,0,0,0.242,756,756,3.987,0.364,0.400,0.364,0.400,0.667,0.667,0.667,0.500,0.500,0.364,0.400,0.364,0.400,0.667,0.667,0.333,0.500,0.500
78,25043244.376,7,3,700,22,0,0,0,0,0.237,722,756,3.908,0.462,0.545,0.500,0.500,0.500,0.571,0.400,0.400,0.500,0.462,0.545,0.500,0.500,0.500,0.286,0.400,0.400,0.500
79,25043244.450,5,5,640,23,0,0,0,2,0.260,665,722,5.421,0.462,0.500,0.667,0.750,0.500,0.500,0.400,0.000,0.000,0.462,0.500,0.667,0.750,0.500,0.500,0.400,0.000,0.000
80,25043244.524,5,5,681,22,0,0,0,0,0.202,703,665,5.371,0.545,0.750,0.750,0.857,0.667,0.800,0.800,0.800,0.500,0.545,0.750,0.750,0.857,0.667,0.800,0.800,0.800,0.500
81,25043244.599,5,5,646,29,0,0,0,1,0.206,676,703,5.543,0.545,0.667,0.857,1.000,0.857,0.857,0.800,0.500,0.000,0.545,0.667,0.857,1.000,0.857,0.857,0.800,0.500,0.000
82,25043244.674,7,7,632,24,0,0,0,0,0.218,656,676,5.772,0.462,0.545,0.667,0.667,0.750,0.857,0.800,0.800,0.800,0.462,0.545,0.667,0.667,0.750,0.857,0.800,0.800,0.800
83,25043244.749,7,7,632,22,1,1,1,2,0.261,659,656,0.630,0.273,0.286,0.300,0.375,0.429,0.600,0.444,0.500,0.571,0.273,0.286,0.300,0.375,0.429,0.600,0.444,0.500,0.571
84,25043244.823,8,8,622,24,4,0,0,0,0.312,650,659,6.259,0.316,0.353,0.333,0.353,0.400,0.545,0.750,0.667,0.400,0.316,0.353,0.333,0.353,0.400,0.545,0.750,0.667,0.400
85,25043244.898,8,8,588,27,2,0,0,2,0.323,619,650,5.776,0.316,0.316,0.353,0.353,0.500,0.667,0.857,0.857,0.667,0.316,0.316,0.353,0.353,0.500,0.667,0.857,0.857,0.667
86,25043244.974,9,9,660,25,0,1,0,5,0.402,691,619,7.211,0.182,0.240,0.316,0.375,0.364,0.400,0.667,0.800,0.800,0.182,0.240,0.316,0.375,0.364,0.400,0.667,0.800,0.800
87,25043245.050,8,8,694,31,2,1,2,0,0.423,730,691,1.042,0.235,0.276,0.320,0.400,0.400,0.353,0.500,0.500,0.500,0.235,0.276,0.320,0.400,0.400,0.353,0.500,0.500,0.250
88,25043245.125,9,9,658,30,2,0,2,0,0.474,692,730,2.954,0.136,0.158,0.182,0.300,0.300,0.353,0.500,0.667,0.571,0.136,0.158,0.182,0.300,0.300,0.353,0.500,0.667,0.571
89,25043245.200,10,10,686,36,3,0,1,1,0.538,727,692,1.237,0.130,0.143,0.154,0.167,0.171,0.250,0.250,0.364,0.500,0.130,0.143,0.154,0.167,0.171,0.250,0.250,0.364,0.500
90,25043245.273,9,9,673,35,2,0,0,0,0.534,710,727,1.160,0.136,0.143,0.167,0.176,0.188,0.231,0.353,0.429,0.400,0.136,0.143,0.167,0.176,0.188,0.231,0.353,0.429,0.400
91,25043245.345,10,10,673,31,1,0,0,1,0.562,706,710,1.153,0.182,0.190,0.200,0.171,0.200,0.231,0.235,0.308,0.364,0.136,0.143,0.150,0.171,0.200,0.231,0.235,0.308,0.364
92,25043245.493,10,10,714,36,4,1,2,0,0.522,757,706,1.026,0.143,0.158,0.176,0.250,0.250,0.273,0.267,0.364,0.400,0.143,0.158,0.176,0.250,0.250,0.182,0.267,0.364,0.400
93,25043245.642,10,10,734,32,4,2,2,0,0.479,774,757,3.271,0.136,0.146,0.167,0.207,0.214,0.200,0.267,0.333,0.444,0.136,0.146,0.167,0.207,0.214,0.200,0.267,0.333,0.444
94,25043245.791,10,10,716,50,3,0,2,1,0.490,772,774,3.572,0.150,0.171,0.194,0.222,0.250,0.211,0.222,0.308,0.333,0.150,0.171,0.194,0.222,0.250,0.211,0.222,0.308,0.333
95,25043245.942,9,9,840,72,6,2,1,3,0.438,924,772,1.071,0.176,0.222,0.250,0.286,0.300,0.300,0.353,0.400,0.267,0.176,0.222,0.250,0.286,0.300,0.300,0.353,0.400,0.267
96,25043246.093,8,8,827,40,10,0,2,3,0.454,882,924,1.012,0.190,0.229,0.194,0.250,0.273,0.300,0.400,0.364,0.200,0.190,0.229,0.194,0.250,0.182,0.200,0.267,0.182,0.200
97,25043246.243,9,8,788,15,13,0,5,1,0.345,822,882,0.487,0.273,0.286,0.261,0.333,0.211,0.250,0.308,0.444,0.333,0.273,0.286,0.174,0.222,0.211,0.250,0.308,0.222,0.000
98,25043246.318,8,8,773,13,14,0,1,1,0.370,802,822,0.544,0.207,0.240,0.273,0.400,0.308,0.400,0.500,0.500,0.500,0.207,0.240,0.273,0.400,0.308,0.400,0.500,0.500,0.500
99,25043246.472,9,6,805,14,15,1,1,4,0.344,840,802,0.387,0.200,0.261,0.273,0.316,0.353,0.400,0.400,0.462,0.250,0.200,0.261,0.273,0.316,0.353,0.267,0.267,0.154,0.000
100,25043246.548,10,10,822,29,18,3,6,2,0.355,880,840,1.236,0.276,0.333,0.300,0.316,0.375,0.500,0.429,0.545,0.667,0.276,0.333,0.300,0.316,0.375,0.500,0.429,0.545,0.667
101,25043246.623,9,9,870,23,20,4,6,0,0.311,923,880,1.169,0.385,0.364,0.364,0.300,0.353,0.400,0.429,0.600,0.500,0.385,0.364,0.364,0.300,0.353,0.400,0.429,0.600,0.500
102,25043246.776,9,4,913,26,21,0,5,0,0.321,965,923,2.447,0.357,0.417,0.476,0.444,0.375,0.353,0.375,0.500,0.000,0.357,0.417,0.476,0.444,0.375,0.353,0.375,0.333,0.000
103,25043246.854,4,4,955,17,15,3,4,1,0.207,995,965,2.587,0.364,0.500,0.545,0.444,0.333,0.200,0.182,0.222,0.000,0.364,0.500,0.545,0.444,0.333,0.200,0.182,0.222,0.000
104,25043247.007,6,6,924,27,15,4,3,0,0.188,973,995,0.824,0.417,0.333,0.400,0.429,0.462,0.364,0.400,0.444,0.286,0.417,0.333,0.400,0.429,0.462,0.364,0.400,0.444,0.286
105,25043247.161,10,10,858,39,21,2,5,0,0.211,925,973,3.328,0.364,0.421,0.533,0.500,0.429,0.462,0.400,0.444,0.571,0.364,0.421,0.533,0.500,0.429,0.462,0.400,0.444,0.571
106,25043247.315,6,6,847,36,21,3,8,0,0.226,915,925,2.772,0.348,0.381,0.500,0.500,0.533,0.462,0.333,0.400,0.444,0.348,0.381,0.500,0.500,0.533,0.462,0.333,0.200,0.444
107,25043247.466,5,5,879,44,7,2,5,0,0.229,937,915,1.192,0.308,0.444,0.421,0.500,0.429,0.333,0.444,0.444,0.200,0.308,0.444,0.421,0.500,0.429,0.333,0.444,0.444,0.200
108,25043247.620,5,5,938,35,11,3,2,2,0.247,991,937,1.266,0.381,0.500,0.462,0.600,0.600,0.545,0.500,0.444,0.286,0.381,0.500,0.462,0.600,0.600,0.545,0.500,0.444,0.286
109,25043247.699,5,5,972,24,14,2,1,1,0.214,1014,991,1.121,0.421,0.444,0.471,0.500,0.462,0.500,0.400,0.444,0.286,0.316,0.333,0.353,0.375,0.308,0.333,0.200,0.222,0.000
110,25043247.854,7,7,972,28,17,1,3,2,0.204,1023,1014,0.601,0.381,0.421,0.444,0.444,0.375,0.462,0.364,0.400,0.200,0.381,0.421,0.444,0.444,0.375,0.462,0.364,0.400,0.200
111,25043248.012,7,7,955,34,14,3,5,0,0.226,1011,1023,2.873,0.381,0.444,0.429,0.462,0.400,0.500,0.333,0.333,0.000,0.381,0.444,0.429,0.462,0.400,0.500,0.333,0.333,0.000
112,25043248.089,6,6,904,24,10,1,6,1,0.217,946,1011,2.627,0.381,0.353,0.400,0.500,0.600,0.600,0.571,0.286,0.250,0.381,0.353,0.400,0.500,0.600,0.600,0.286,0.286,0.250
113,25043248.245,9,9,964,26,8,1,5,0,0.176,1004,946,1.006,0.353,0.400,0.375,0.375,0.400,0.333,0.333,0.444,0.286,0.353,0.400,0.375,0.375,0.400,0.333,0.333,0.444,0.286
114,25043248.400,4,4,934,23,8,1,1,2,0.175,969,1004,0.997,0.375,0.429,0.500,0.400,0.444,0.444,0.000,0.000,0.000,0.250,0.286,0.333,0.200,0.222,0.222,0.000,0.000,0.000
115,25043248.551,7,7,957,32,9,1,5,0,0.246,1004,969,0.585,0.421,0.444,0.400,0.500,0.429,0.545,0.000,0.000,0.000,0.421,0.444,0.400,0.500,0.429,0.545,0.000,0.000,0.000
116,25043248.703,3,3,901,18,9,1,3,2,0.225,934,1004,0.599,0.400,0.471,0.471,0.400,0.400,0.308,0.286,0.286,0.154,0.400,0.471,0.471,0.400,0.400,0.308,0.286,0.286,0.154
117,25043248.854,6,6,899,23,9,3,5,0,0.269,939,934,1.141,0.375,0.400,0.429,0.462,0.500,0.500,0.182,0.182,0.000,0.250,0.267,0.286,0.308,0.333,0.333,0.182,0.182,0.000
118,25043249.002,7,7,891,26,8,1,4,0,0.260,930,939,1.011,0.300,0.333,0.400,0.429,0.333,0.462,0.333,0.222,0.000,0.300,0.333,0.400,0.286,0.333,0.462,0.333,0.222,0.000
119,25043249.150,6,5,813,17,8,1,2,4,0.283,845,930,0.962,0.375,0.429,0.400,0.462,0.500,0.286,0.222,0.222,0.200,0.375,0.429,0.400,0.462,0.333,0.286,0.222,0.222,0.200
120,25043249.295,3,10,821,9,11,0,11,1,0.283,853,845,0.914,0.267,0.444,0.364,0.308,0.167,0.182,0.200,0.200,0.250,0.133,0.222,0.182,0.154,0.167,0.182,0.200,0.200,0.250
121,25043249.442,4,4,811,23,4,8,4,1,0.331,851,853,0.439,0.316,0.400,0.462,0.429,0.267,0.143,0.143,0.000,0.000,0.211,0.267,0.308,0.286,0.267,0.143,0.143,0.000,0.000
