frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25042834.987,3,3,811,9,1,0,0,0,0.118,821,0,0.132,0.364,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.364,0.667,0.333,0.000,0.000,0.000,0.000,0.000,0.000
22,25043003.200,2,2,662,2,0,0,1,0,0.059,665,821,0.782,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
23,25043003.276,2,2,667,4,1,0,0,0,0.070,672,665,0.305,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000
24,25043003.350,3,3,662,5,0,1,0,0,0.064,668,672,0.591,0.500,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
25,25043003.425,2,2,645,1,0,0,1,0,0.048,647,668,0.082,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
26,25043003.501,2,2,639,4,0,0,0,0,0.048,643,647,0.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
27,25043003.653,2,2,647,5,0,0,0,0,0.049,652,643,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
28,25043003.727,3,3,656,3,0,0,1,0,0.059,660,652,0.368,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
29,25043003.804,2,2,632,3,0,0,0,0,0.043,635,660,0.478,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
30,25043003.956,2,2,661,4,0,0,1,0,0.033,666,635,0.838,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,0.000
31,25043004.032,2,2,671,4,0,0,1,0,0.043,676,666,1.262,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
32,25043004.108,2,2,666,3,0,0,0,0,0.037,669,676,1.157,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000
34,25043004.260,2,2,697,1,0,1,0,0,0.026,699,669,1.950,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
35,25043004.336,2,2,693,4,0,0,0,0,0.022,697,699,1.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
104,25043009.693,2,2,719,5,0,0,0,1,0.179,725,697,2.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
105,25043009.768,2,2,707,8,0,0,0,0,0.270,715,725,9.069,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
106,25043009.841,2,2,713,7,0,0,0,2,0.296,722,715,3.995,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
107,25043009.914,2,2,771,5,1,0,0,0,0.284,777,722,2.663,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
108,25043009.990,3,3,760,4,1,0,0,0,0.298,765,777,2.558,0.111,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.125,0.000,0.000,0.000,0.000,0.000,0.000,0.000
109,25043010.064,2,2,785,3,0,0,0,0,0.296,788,765,8.807,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
110,25043010.213,5,5,806,6,0,0,0,0,0.302,812,788,1.995,0.105,0.105,0.125,0.154,0.000,0.000,0.000,0.000,0.000,0.105,0.105,0.125,0.154,0.000,0.000,0.000,0.000,0.000
111,25043010.363,6,6,802,8,0,0,0,0,0.317,810,812,2.945,0.059,0.074,0.100,0.125,0.167,0.000,0.000,0.000,0.000,0.059,0.074,0.100,0.125,0.167,0.000,0.000,0.000,0.000
112,25043010.514,8,8,791,7,0,0,0,0,0.296,798,810,2.884,0.100,0.111,0.133,0.167,0.286,0.500,1.000,1.000,0.000,0.100,0.111,0.133,0.167,0.286,0.500,1.000,1.000,0.000
113,25043010.663,5,5,803,4,0,0,0,0,0.219,807,798,2.329,0.200,0.222,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.200,0.222,0.286,0.500,0.000,0.000,0.000,0.000,0.000
