frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,16665778.828,2,2,936,0,0,0,0,0,0.046,936,0,0.067,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2,16665778.902,2,2,934,0,0,0,0,0,0.042,934,936,0.252,0.400,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.400,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000
3,16665778.977,5,5,944,0,0,0,0,0,0.041,944,934,0.208,0.286,0.333,0.333,0.500,0.500,0.500,0.000,0.000,0.000,0.286,0.333,0.333,0.500,0.500,0.500,0.000,0.000,0.000
4,16665779.127,2,2,883,0,0,0,0,0,0.052,883,944,0.111,0.286,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.286,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.000
5,16665779.201,4,4,866,0,0,0,0,0,0.052,866,883,0.108,0.250,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.286,0.500,0.000,0.000,0.000,0.000,0.000,0.000
6,16665779.353,3,3,864,0,0,0,0,0,0.044,864,866,0.108,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000
7,16665779.427,4,4,852,0,0,0,0,0,0.052,852,864,0.097,0.667,0.667,0.800,0.500,0.000,0.000,0.000,0.000,0.000,0.667,0.667,0.800,0.500,0.000,0.000,0.000,0.000,0.000
8,16665779.501,4,4,834,0,0,0,0,0,0.049,834,852,0.010,0.600,0.500,0.667,0.667,0.400,0.400,0.000,0.000,0.000,0.600,0.500,0.667,0.667,0.400,0.400,0.000,0.000,0.000
9,16665779.651,5,5,796,0,0,0,0,0,0.069,796,834,0.042,0.444,0.571,0.667,0.800,0.500,0.400,0.000,0.000,0.000,0.444,0.571,0.667,0.800,0.500,0.400,0.000,0.000,0.000
10,16665779.724,6,6,814,0,0,0,0,0,0.050,814,796,0.711,0.333,0.333,0.400,0.400,0.500,0.500,0.500,0.000,0.000,0.333,0.333,0.400,0.400,0.500,0.500,0.500,0.000,0.000
11,16665779.796,4,4,810,0,0,0,0,0,0.056,810,814,0.182,0.400,0.500,0.800,0.400,0.500,0.500,0.500,0.500,0.000,0.400,0.500,0.800,0.400,0.500,0.500,0.500,0.500,0.000
12,16665779.872,5,5,790,0,0,0,0,0,0.049,790,810,0.050,0.500,0.500,0.500,0.667,0.667,0.000,0.000,0.000,0.000,0.500,0.500,0.500,0.667,0.667,0.000,0.000,0.000,0.000
13,16665779.945,4,4,739,0,0,0,0,0,0.047,739,790,0.359,0.667,0.571,0.800,0.500,0.500,0.000,0.000,0.000,0.000,0.667,0.571,0.800,0.500,0.500,0.000,0.000,0.000,0.000
14,16665780.019,5,5,745,0,0,0,0,0,0.054,745,739,0.062,0.571,0.571,0.571,0.667,0.667,0.000,0.000,0.000,0.000,0.571,0.571,0.571,0.667,0.667,0.000,0.000,0.000,0.000
15,16665780.095,4,4,724,0,0,0,0,0,0.075,724,745,0.107,0.667,0.667,0.800,0.800,0.800,0.500,0.000,0.000,0.000,0.667,0.667,0.800,0.800,0.800,0.500,0.000,0.000,0.000
16,16665780.169,5,5,727,0,0,0,0,0,0.061,727,724,0.113,0.571,0.571,0.571,0.667,0.400,0.000,0.000,0.000,0.000,0.571,0.571,0.571,0.667,0.400,0.000,0.000,0.000,0.000
17,16665780.242,2,2,689,0,0,0,0,0,0.055,689,727,0.118,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000,0.800,0.800,0.800,0.800,0.500,0.500,0.000,0.000,0.000
18,16665780.316,4,4,686,0,0,0,0,0,0.047,686,689,0.074,0.500,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.000,0.500,0.571,0.667,0.667,0.400,0.400,0.400,0.400,0.000
19,16665780.391,2,2,703,0,0,0,0,0,0.050,703,686,0.130,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.400,0.400,0.667,0.667,0.667,0.667,0.667,0.667,0.667,0.400,0.400
20,16665780.465,7,7,669,0,0,0,0,0,0.045,669,703,0.094,0.400,0.400,0.400,0.400,0.400,0.500,0.000,0.000,0.000,0.400,0.400,0.400,0.400,0.400,0.500,0.000,0.000,0.000
21,16665780.539,3,3,695,0,0,0,0,0,0.050,695,669,0.075,0.333,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000,0.333,0.400,0.400,0.400,0.400,0.000,0.000,0.000,0.000
22,16665780.612,3,3,720,0,0,0,0,0,0.061,720,695,0.129,0.400,0.500,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.400,0.500,0.500,0.500,0.500,0.000,0.000,0.000,0.000
23,16665780.687,2,2,695,0,0,0,0,0,0.058,695,720,0.181,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500
24,16665780.764,2,2,695,0,0,0,0,0,0.047,695,695,0.127,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500,0.800,0.800,0.800,0.800,0.800,0.800,0.500,0.500,0.500
25,16665780.838,4,4,714,0,0,0,0,0,0.057,714,695,0.139,0.444,0.571,0.800,0.500,0.500,0.500,0.000,0.000,0.000,0.222,0.286,0.800,0.500,0.500,0.500,0.000,0.000,0.000
26,16665780.912,4,4,735,0,0,0,0,0,0.056,735,714,0.109,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.500,0.000,0.571,0.667,0.800,0.800,0.500,0.500,0.500,0.000,0.000
27,16665780.987,5,5,737,0,0,0,0,0,0.054,737,735,0.094,0.667,0.667,0.571,0.800,0.500,0.500,0.500,0.500,0.500,0.667,0.667,0.571,0.800,0.500,0.500,0.500,0.500,0.500
28,16665781.062,7,7,799,0,0,0,0,0,0.223,799,737,0.095,0.235,0.267,0.333,0.444,0.667,0.800,0.800,0.000,0.000,0.235,0.267,0.333,0.444,0.667,0.800,0.800,0.000,0.000
29,16665781.134,7,7,796,0,0,0,0,0,0.293,796,799,0.159,0.056,0.061,0.077,0.143,0.154,0.286,0.000,0.000,0.000,0.056,0.061,0.077,0.143,0.154,0.286,0.000,0.000,0.000
30,16665781.210,6,6,824,0,0,0,0,0,0.379,824,796,0.096,0.103,0.114,0.118,0.091,0.154,0.154,0.000,0.000,0.000,0.103,0.114,0.118,0.091,0.154,0.154,0.000,0.000,0.000
31,16665781.284,8,8,861,0,0,0,0,0,0.264,861,824,0.681,0.138,0.143,0.091,0.100,0.143,0.222,0.400,0.400,0.000,0.138,0.143,0.091,0.100,0.143,0.222,0.400,0.400,0.000
32,16665781.359,7,6,916,0,0,0,0,0,0.231,916,861,0.141,0.222,0.235,0.250,0.308,0.444,0.571,0.333,0.000,0.000,0.222,0.235,0.250,0.308,0.444,0.286,0.333,0.000,0.000
33,16665781.509,4,4,918,0,0,0,0,0,0.051,918,916,0.085,0.444,0.444,0.571,0.571,0.286,0.286,0.400,0.000,0.000,0.444,0.444,0.571,0.571,0.286,0.286,0.400,0.000,0.000
34,16665781.658,4,4,952,0,0,0,0,0,0.056,952,918,0.048,0.500,0.571,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.500,0.571,0.667,0.667,0.667,0.667,0.000,0.000,0.000
