frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,3357289.324,3,3,454,0,0,0,0,0,0.090,454,0,1.471,0.500,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
2,3357289.399,4,4,528,0,0,0,0,0,0.062,528,454,1.710,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.000
3,3357289.472,7,7,528,0,0,0,0,0,0.108,528,528,1.709,0.400,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.400,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000
4,3357289.545,9,9,535,0,0,0,0,0,0.080,535,528,2.011,0.000,0.000,0.000,0.000,0.000,0.667,0.667,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.667,0.667,1.000,1.000
5,3357289.620,8,8,567,0,0,0,0,0,0.079,567,535,1.719,0.400,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.400,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000
6,3357289.695,5,5,612,0,0,0,0,1,0.080,613,567,3.549,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
7,3357289.766,6,6,637,0,0,0,0,0,0.064,637,613,2.348,0.400,0.400,0.500,0.667,1.000,1.000,1.000,1.000,1.000,0.400,0.400,0.500,0.667,1.000,1.000,1.000,1.000,1.000
8,3357289.842,7,7,674,2,0,0,0,0,0.065,676,637,2.328,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000
9,3357289.917,6,6,700,2,0,0,0,1,0.064,703,676,1.322,0.500,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000
10,3357289.992,6,6,652,2,0,0,0,0,0.067,654,703,2.440,0.500,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,0.667,1.000,1.000,1.000,1.000,1.000
11,3357290.068,3,3,691,1,0,0,0,0,0.061,692,654,2.570,0.667,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,0.667,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000
12,3357290.141,8,8,656,3,0,0,0,0,0.070,659,692,2.645,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000
13,3357290.216,4,4,693,1,0,0,0,0,0.071,694,659,2.756,0.400,0.667,1.000,0.667,0.667,1.000,1.000,1.000,1.000,0.400,0.667,1.000,0.667,0.667,1.000,1.000,1.000,1.000
14,3357290.292,2,2,735,1,0,0,0,0,0.057,736,694,2.896,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,1.000,1.000,1.000
15,3357290.365,4,4,698,1,0,0,0,0,0.062,699,736,2.906,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,1.000
16,3357290.439,5,5,677,1,0,0,0,0,0.053,678,699,2.820,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000
17,3357290.515,8,8,770,2,0,0,0,0,0.056,772,678,3.176,0.333,0.333,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.333,0.333,0.667,0.667,0.667,0.667,1.000,1.000,1.000
18,3357290.590,5,5,697,2,0,0,0,0,0.053,699,772,3.324,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000
19,3357290.665,8,8,731,0,0,0,0,0,0.070,731,699,2.999,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.500,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000
20,3357290.740,9,9,802,2,0,0,0,0,0.070,804,731,3.540,0.182,0.333,0.400,0.500,0.500,0.667,0.667,1.000,1.000,0.182,0.333,0.400,0.500,0.500,0.667,0.667,1.000,1.000
21,3357290.814,8,8,793,2,0,0,0,1,0.082,796,804,5.843,0.250,0.333,0.400,0.500,0.500,0.667,1.000,1.000,1.000,0.250,0.333,0.400,0.500,0.500,0.667,1.000,0.000,0.000
22,3357290.887,6,6,807,2,0,0,0,1,0.101,810,796,1.754,0.286,0.286,0.400,0.667,1.000,1.000,0.667,0.667,0.667,0.286,0.286,0.400,0.667,1.000,1.000,0.667,0.667,0.667
23,3357290.964,10,10,799,3,0,0,0,0,0.091,802,810,3.794,0.222,0.250,0.286,0.286,0.500,0.667,0.667,0.667,1.000,0.222,0.250,0.286,0.286,0.500,0.667,0.667,0.667,1.000
24,3357291.039,9,9,720,3,0,0,0,1,0.076,724,802,6.297,0.333,0.333,0.286,0.400,0.400,0.500,0.667,1.000,1.000,0.333,0.333,0.286,0.400,0.400,0.500,0.667,1.000,1.000
25,3357291.112,5,5,742,2,0,0,0,0,0.082,744,724,3.701,0.333,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.333,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000
26,3357291.188,10,10,675,2,0,0,0,0,0.089,677,744,3.809,0.250,0.286,0.333,0.400,0.667,0.667,0.667,0.667,1.000,0.250,0.286,0.333,0.400,0.667,0.667,0.667,0.667,1.000
27,3357291.262,7,7,722,1,0,0,0,0,0.080,723,677,3.667,0.286,0.286,0.500,0.500,0.667,1.000,1.000,1.000,1.000,0.286,0.286,0.500,0.500,0.667,1.000,1.000,1.000,1.000
28,3357291.337,8,8,749,1,0,0,0,0,0.079,750,723,3.722,0.333,0.400,0.400,0.500,0.500,0.667,1.000,1.000,1.000,0.333,0.400,0.400,0.500,0.500,0.667,1.000,1.000,1.000
29,3357291.412,8,8,767,2,0,0,0,0,0.087,769,750,3.715,0.286,0.333,0.286,0.400,0.667,0.667,1.000,1.000,1.000,0.286,0.333,0.286,0.400,0.667,0.667,1.000,1.000,1.000
30,3357291.488,6,6,737,4,0,0,0,0,0.084,741,769,3.838,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.400,0.500,0.667,0.667,1.000,1.000,1.000,1.000,1.000
31,3357291.563,8,8,819,2,0,0,0,0,0.100,821,741,3.795,0.400,0.400,0.500,0.667,0.667,0.667,1.000,1.000,1.000,0.400,0.400,0.500,0.667,0.667,0.667,1.000,1.000,1.000
32,3357291.638,7,7,836,1,0,0,0,0,0.091,837,821,3.807,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.500,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000
