frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20728439.742,2,2,390,0,0,0,0,0,0.054,390,0,0.004,0.800,0.667,0.500,0.500,0.286,0.286,0.000,0.000,0.000,0.800,0.667,0.500,0.500,0.286,0.286,0.000,0.000,0.000
2,20728439.816,2,2,398,0,0,0,0,0,0.043,398,390,0.060,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.286,0.286,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.286,0.286
3,20728439.891,2,2,417,0,0,0,0,0,0.029,417,398,0.080,0.750,0.750,0.750,0.750,0.750,0.750,0.000,0.000,0.000,0.750,0.750,0.750,0.750,0.750,0.750,0.000,0.000,0.000
4,20728439.967,2,2,459,0,0,0,0,0,0.050,459,417,0.093,0.750,0.750,0.750,0.750,0.571,0.333,0.333,0.000,0.000,0.750,0.750,0.750,0.750,0.571,0.333,0.333,0.000,0.000
5,20728440.040,3,3,464,0,0,0,0,0,0.084,464,459,0.034,0.500,0.571,0.571,0.571,0.333,0.333,0.333,0.333,0.333,0.500,0.571,0.571,0.571,0.333,0.333,0.333,0.333,0.000
6,20728440.115,2,2,487,0,0,0,0,0,0.123,487,464,0.075,0.750,0.750,0.750,0.571,0.333,0.400,0.400,0.000,0.000,0.750,0.750,0.750,0.571,0.333,0.400,0.400,0.000,0.000
7,20728440.190,2,2,529,0,0,0,0,0,0.100,529,487,0.223,0.750,0.750,0.667,0.750,0.571,0.571,0.000,0.000,0.000,0.750,0.750,0.667,0.750,0.571,0.571,0.000,0.000,0.000
8,20728440.265,5,5,567,0,0,0,0,0,0.118,567,529,0.050,0.400,0.500,0.500,0.571,0.333,0.333,0.000,0.000,0.000,0.400,0.500,0.500,0.571,0.333,0.333,0.000,0.000,0.000
9,20728440.340,2,2,572,0,0,0,0,0,0.075,572,567,0.154,0.444,0.444,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.444,0.444,0.400,0.000,0.000,0.000,0.000,0.000,0.000
10,20728440.416,2,2,659,0,0,0,0,0,0.079,659,572,0.207,0.769,0.667,0.600,0.444,0.286,0.000,0.000,0.000,0.000,0.769,0.667,0.600,0.444,0.286,0.000,0.000,0.000,0.000
11,20728440.490,2,2,662,0,0,0,0,0,0.060,662,659,0.123,0.800,0.800,0.750,0.750,0.571,0.333,0.333,0.000,0.000,0.800,0.800,0.750,0.750,0.571,0.333,0.333,0.000,0.000
12,20728440.565,3,3,673,0,0,0,0,0,0.079,673,662,0.053,0.545,0.600,0.600,0.500,0.444,0.286,0.333,0.333,0.333,0.545,0.600,0.600,0.500,0.444,0.286,0.333,0.333,0.333
13,20728440.642,4,4,714,0,0,0,0,0,0.056,714,673,0.107,0.333,0.444,0.500,0.500,0.333,0.333,0.286,0.333,0.000,0.333,0.444,0.500,0.500,0.333,0.333,0.286,0.333,0.000
14,20728440.717,3,3,714,0,0,0,0,0,0.052,714,714,0.120,0.545,0.600,0.444,0.500,0.286,0.286,0.000,0.000,0.000,0.364,0.400,0.222,0.250,0.286,0.286,0.000,0.000,0.000
15,20728440.792,6,6,743,0,0,0,0,0,0.061,743,714,0.115,0.222,0.222,0.222,0.200,0.286,0.000,0.000,0.000,0.000,0.222,0.222,0.222,0.200,0.286,0.000,0.000,0.000,0.000
16,20728440.870,2,2,829,0,0,0,0,0,0.049,829,743,0.082,0.545,0.545,0.250,0.286,0.286,0.000,0.000,0.000,0.000,0.545,0.545,0.250,0.286,0.286,0.000,0.000,0.000,0.000
17,20728440.946,4,4,807,0,0,0,0,0,0.058,807,829,0.502,0.308,0.364,0.444,0.250,0.000,0.000,0.000,0.000,0.000,0.308,0.364,0.444,0.250,0.000,0.000,0.000,0.000,0.000
18,20728441.020,3,3,826,0,0,0,0,0,0.063,826,807,0.708,0.400,0.500,0.286,0.333,0.250,0.250,0.400,0.000,0.000,0.400,0.500,0.286,0.333,0.250,0.250,0.400,0.000,0.000
19,20728441.098,3,3,907,0,0,0,0,0,0.071,907,826,0.020,0.444,0.471,0.286,0.182,0.167,0.200,0.200,0.222,0.222,0.444,0.471,0.286,0.182,0.167,0.200,0.200,0.222,0.222
20,20728441.249,4,4,902,0,0,0,0,0,0.061,902,907,0.016,0.533,0.615,0.667,0.545,0.222,0.222,0.222,0.222,0.250,0.533,0.615,0.667,0.545,0.222,0.222,0.222,0.222,0.250
21,20728441.326,2,2,968,0,0,0,0,0,0.048,968,902,0.084,0.600,0.600,0.600,0.400,0.222,0.222,0.222,0.222,0.250,0.600,0.600,0.600,0.400,0.222,0.222,0.222,0.222,0.250
22,20728441.478,3,3,977,0,0,0,0,0,0.066,977,968,0.030,0.571,0.615,0.545,0.400,0.250,0.250,0.250,0.250,0.250,0.571,0.615,0.545,0.400,0.250,0.250,0.250,0.250,0.250
23,20728441.628,2,2,979,0,0,0,0,0,0.063,979,977,0.010,0.667,0.667,0.667,0.545,0.400,0.400,0.250,0.250,0.250,0.667,0.667,0.667,0.545,0.400,0.400,0.250,0.250,0.250
24,20728441.704,3,3,951,0,0,0,0,0,0.069,951,979,0.023,0.571,0.615,0.545,0.545,0.545,0.444,0.250,0.250,0.250,0.571,0.615,0.545,0.545,0.545,0.444,0.250,0.250,0.250
25,20728441.780,6,6,976,0,0,0,0,0,0.086,976,951,0.014,0.286,0.286,0.364,0.400,0.444,0.444,0.250,0.250,0.250,0.286,0.286,0.364,0.400,0.444,0.444,0.250,0.250,0.250
26,20728441.928,3,3,964,0,0,0,0,0,0.071,964,976,0.015,0.615,0.667,0.500,0.545,0.545,0.545,0.250,0.250,0.250,0.615,0.667,0.500,0.545,0.545,0.545,0.250,0.250,0.250
27,20728442.079,3,3,1021,1,0,0,0,0,0.093,1022,964,0.037,0.444,0.500,0.500,0.444,0.250,0.286,0.250,0.250,0.000,0.444,0.500,0.500,0.444,0.250,0.286,0.250,0.000,0.000
28,20728442.155,4,4,1014,0,0,0,0,0,0.097,1014,1022,0.043,0.308,0.333,0.364,0.364,0.200,0.222,0.250,0.286,0.000,0.308,0.333,0.364,0.364,0.200,0.222,0.250,0.286,0.000
29,20728442.305,2,2,974,0,0,0,0,0,0.093,974,1014,0.055,0.500,0.500,0.250,0.250,0.286,0.333,0.333,0.333,0.333,0.500,0.500,0.250,0.250,0.286,0.333,0.333,0.333,0.333
