frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,18910273.871,3,3,701,0,0,0,0,0,0.070,701,0,0.220,0.333,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.667,0.667,0.000,0.000,0.000,0.000,0.000
2,18910326.567,2,2,328,0,0,0,0,0,0.046,328,701,0.873,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000
3,18910326.643,2,2,352,0,0,0,0,0,0.040,352,328,0.967,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
4,18910326.716,2,2,354,0,0,0,0,0,0.025,354,352,0.726,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
5,18910326.791,2,2,364,0,0,0,0,0,0.036,364,354,0.030,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.667,0.667,0.667,0.667,0.667,0.667,0.000,0.000,0.000,0.000
6,18910326.867,2,2,367,0,0,0,0,0,0.038,367,364,0.631,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
7,18910326.942,2,2,381,0,0,0,0,0,0.039,381,367,1.102,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
8,18910327.016,2,2,371,0,0,0,0,0,0.040,371,381,1.080,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667,0.800,0.800,0.800,0.800,0.800,0.667,0.667,0.667,0.667
9,18910327.092,2,2,374,0,0,0,0,0,0.040,374,371,1.121,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
10,18910327.164,2,2,386,0,0,0,0,0,0.041,386,374,1.960,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.667
11,18910327.238,3,3,386,0,0,0,0,3,0.044,389,386,1.227,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667,0.800,1.000,1.000,1.000,0.667,0.667,0.667,0.667,0.667
12,18910327.314,2,2,382,1,0,0,0,0,0.037,383,389,1.038,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667
13,18910327.389,2,2,378,0,0,0,0,0,0.037,378,383,2.010,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
14,18910327.464,2,2,371,2,0,0,0,0,0.040,373,378,0.824,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.667,0.667
15,18910327.538,2,2,363,4,0,0,0,0,0.041,367,373,1.068,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
16,18910327.613,3,3,362,5,0,0,0,0,0.041,367,367,1.107,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667,0.800,1.000,1.000,1.000,1.000,1.000,1.000,0.667,0.667
