frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,25040532.481,3,3,487,6,23,47,1,2,0.260,566,0,7.894,0.333,0.400,0.400,0.222,0.000,0.000,0.000,0.000,0.000,0.333,0.400,0.200,0.222,0.000,0.000,0.000,0.000,0.000
2,25040538.784,3,3,553,19,21,26,12,7,0.265,638,566,13.870,0.300,0.667,0.571,0.571,0.333,0.333,0.333,0.333,0.000,0.300,0.667,0.571,0.571,0.333,0.333,0.000,0.000,0.000
3,25040538.858,5,5,597,11,14,30,16,9,0.244,677,638,14.166,0.444,0.667,0.727,0.800,0.667,0.571,0.571,0.571,0.333,0.444,0.667,0.727,0.800,0.667,0.571,0.571,0.571,0.333
4,25040538.933,4,4,637,21,16,26,10,13,0.274,723,677,11.897,0.381,0.500,0.667,0.667,0.222,0.222,0.286,0.286,0.286,0.381,0.500,0.667,0.500,0.222,0.222,0.286,0.286,0.286
5,25040539.009,4,4,599,20,10,32,18,7,0.290,686,723,11.525,0.333,0.400,0.462,0.364,0.222,0.222,0.250,0.222,0.000,0.333,0.400,0.462,0.364,0.222,0.222,0.250,0.222,0.000
6,25040539.084,4,4,600,15,15,28,13,4,0.247,675,686,10.971,0.286,0.400,0.545,0.400,0.400,0.500,0.286,0.286,0.286,0.286,0.400,0.545,0.400,0.400,0.500,0.286,0.286,0.286
7,25040539.159,4,4,610,13,15,25,10,9,0.249,682,675,13.041,0.381,0.533,0.667,0.545,0.222,0.222,0.222,0.250,0.250,0.381,0.533,0.667,0.545,0.222,0.222,0.222,0.250,0.250
8,25040539.234,5,5,579,8,21,26,17,6,0.250,657,682,9.026,0.455,0.471,0.533,0.600,0.500,0.286,0.286,0.286,0.286,0.455,0.471,0.533,0.600,0.250,0.286,0.286,0.286,0.286
9,25040539.307,4,4,599,9,5,32,16,7,0.262,668,657,9.461,0.381,0.421,0.462,0.400,0.444,0.250,0.250,0.286,0.250,0.381,0.421,0.462,0.400,0.444,0.250,0.250,0.286,0.250
10,25040539.384,4,4,594,12,19,25,9,15,0.279,674,668,8.701,0.471,0.571,0.615,0.615,0.364,0.222,0.200,0.222,0.000,0.471,0.571,0.615,0.615,0.364,0.222,0.200,0.222,0.000
11,25040539.458,4,4,591,10,21,30,17,9,0.267,678,674,7.686,0.526,0.533,0.667,0.444,0.222,0.222,0.250,0.250,0.250,0.526,0.533,0.667,0.444,0.222,0.222,0.250,0.250,0.250
12,25040539.531,4,4,616,13,12,26,11,12,0.255,690,678,7.993,0.476,0.526,0.533,0.462,0.200,0.222,0.250,0.250,0.250,0.476,0.526,0.533,0.462,0.200,0.222,0.250,0.250,0.250
13,25040539.607,3,3,662,12,18,30,13,14,0.255,749,690,7.097,0.444,0.471,0.444,0.429,0.400,0.250,0.250,0.000,0.000,0.444,0.471,0.444,0.429,0.400,0.250,0.250,0.000,0.000
14,25040539.682,4,4,595,10,10,23,17,9,0.236,664,749,6.259,0.364,0.400,0.533,0.500,0.400,0.500,0.286,0.000,0.000,0.364,0.400,0.533,0.333,0.400,0.500,0.286,0.000,0.000
15,25040539.757,3,5,611,8,9,31,11,12,0.249,682,664,9.389,0.476,0.556,0.500,0.500,0.182,0.200,0.222,0.250,0.000,0.381,0.444,0.375,0.500,0.182,0.200,0.222,0.250,0.000
16,25040539.831,6,6,628,16,15,24,11,15,0.271,709,682,4.582,0.400,0.526,0.471,0.500,0.615,0.333,0.222,0.222,0.286,0.400,0.421,0.471,0.500,0.615,0.333,0.222,0.222,0.286
17,25040539.902,4,4,648,11,15,27,18,13,0.251,732,709,6.383,0.632,0.750,0.769,0.545,0.444,0.444,0.400,0.286,0.286,0.632,0.750,0.769,0.545,0.444,0.444,0.400,0.286,0.286
18,25040539.978,3,3,672,11,16,24,12,12,0.260,747,732,3.999,0.571,0.667,0.364,0.400,0.444,0.500,0.500,0.250,0.000,0.381,0.533,0.364,0.400,0.444,0.500,0.500,0.250,0.000
19,25040540.054,2,6,664,8,19,21,10,19,0.267,741,747,4.476,0.455,0.429,0.364,0.364,0.400,0.222,0.222,0.000,0.000,0.364,0.286,0.364,0.364,0.400,0.222,0.222,0.000,0.000
20,25040540.126,3,3,633,9,12,27,20,14,0.259,715,741,6.127,0.632,0.923,0.545,0.400,0.444,0.200,0.250,0.250,0.000,0.526,0.769,0.545,0.400,0.444,0.200,0.250,0.000,0.000
21,25040540.201,5,4,615,14,11,24,15,12,0.265,691,715,1.045,0.370,0.476,0.714,0.727,0.444,0.400,0.400,0.000,0.000,0.370,0.476,0.714,0.545,0.444,0.400,0.200,0.000,0.000
22,25040540.276,3,3,621,13,8,21,12,12,0.261,687,691,2.597,0.556,0.667,0.615,0.545,0.500,0.500,0.000,0.000,0.000,0.556,0.667,0.615,0.545,0.500,0.500,0.000,0.000,0.000
23,25040540.350,5,4,612,11,12,27,14,12,0.246,688,687,2.517,0.316,0.333,0.462,0.615,0.462,0.545,0.200,0.222,0.286,0.316,0.333,0.462,0.462,0.308,0.364,0.200,0.222,0.286
24,25040540.423,5,5,592,6,12,16,10,12,0.259,648,688,1.665,0.235,0.250,0.286,0.364,0.250,0.250,0.250,0.286,0.250,0.235,0.250,0.286,0.364,0.250,0.250,0.250,0.286,0.250
25,25040540.499,6,6,517,10,8,20,12,13,0.269,580,648,1.371,0.105,0.143,0.182,0.222,0.286,0.222,0.222,0.222,0.000,0.105,0.143,0.182,0.222,0.286,0.222,0.222,0.222,0.000
26,25040540.572,2,2,415,5,9,16,15,2,0.255,462,580,0.796,0.462,0.364,0.222,0.222,0.250,0.250,0.250,0.286,0.286,0.462,0.364,0.222,0.222,0.250,0.250,0.250,0.286,0.286
27,25040540.645,4,4,391,10,16,16,10,3,0.280,446,462,2.367,0.400,0.462,0.600,0.222,0.250,0.250,0.250,0.286,0.286,0.400,0.462,0.600,0.222,0.250,0.250,0.250,0.286,0.286
28,25040540.719,4,4,406,8,9,15,12,8,0.269,458,446,1.096,0.353,0.429,0.462,0.364,0.250,0.286,0.286,0.286,0.286,0.353,0.429,0.462,0.364,0.250,0.286,0.286,0.286,0.000
29,25040540.792,4,2,441,12,6,12,8,7,0.224,486,458,0.434,0.533,0.545,0.600,0.444,0.400,0.444,0.250,0.286,0.000,0.400,0.364,0.400,0.222,0.200,0.222,0.250,0.000,0.000
30,25040540.866,3,3,438,16,7,10,15,11,0.268,497,486,1.156,0.727,0.800,0.800,0.750,0.750,0.571,0.571,0.333,0.286,0.545,0.600,0.600,0.500,0.500,0.286,0.286,0.000,0.000
31,25040540.941,6,8,366,12,5,10,8,3,0.245,404,497,0.630,0.571,0.615,0.600,0.667,0.750,0.571,0.571,0.571,0.000,0.429,0.462,0.400,0.444,0.500,0.286,0.571,0.571,0.000
32,25040541.086,4,4,456,9,9,20,12,11,0.311,517,404,0.803,0.400,0.571,0.727,0.571,0.400,0.400,0.400,0.000,0.000,0.400,0.571,0.727,0.286,0.000,0.000,0.000,0.000,0.000
33,25040541.162,2,4,502,20,12,11,9,11,0.287,565,517,1.911,0.667,0.600,0.667,0.667,0.250,0.333,0.000,0.000,0.000,0.400,0.400,0.444,0.444,0.250,0.333,0.000,0.000,0.000
34,25040541.236,4,4,518,17,11,15,9,13,0.293,583,565,0.660,0.500,0.556,0.714,0.444,0.286,0.000,0.000,0.000,0.000,0.400,0.444,0.571,0.222,0.000,0.000,0.000,0.000,0.000
35,25040541.308,3,3,546,17,24,19,14,17,0.314,637,583,1.123,0.500,0.625,0.571,0.400,0.200,0.000,0.000,0.000,0.000,0.500,0.625,0.429,0.200,0.000,0.000,0.000,0.000,0.000
36,25040541.382,5,5,527,12,11,21,17,13,0.324,601,637,2.706,0.375,0.462,0.500,0.545,0.444,0.250,0.286,0.000,0.000,0.375,0.462,0.500,0.545,0.444,0.250,0.286,0.000,0.000
37,25040541.456,3,3,484,16,10,17,7,10,0.276,544,601,1.101,0.769,0.889,0.889,0.600,0.600,0.286,0.333,0.000,0.000,0.769,0.889,0.667,0.600,0.600,0.286,0.333,0.000,0.000
38,25040541.529,4,4,567,14,15,18,13,16,0.289,643,544,2.178,0.286,0.333,0.444,0.286,0.286,0.000,0.000,0.000,0.000,0.286,0.333,0.444,0.286,0.000,0.000,0.000,0.000,0.000
39,25040541.605,4,4,627,18,10,17,9,12,0.266,693,643,1.503,0.476,0.444,0.545,0.250,0.222,0.200,0.000,0.000,0.000,0.476,0.444,0.545,0.250,0.222,0.000,0.000,0.000,0.000
40,25040541.679,4,4,588,16,18,18,6,14,0.306,660,693,2.094,0.364,0.471,0.615,0.333,0.222,0.200,0.000,0.000,0.000,0.364,0.471,0.615,0.333,0.222,0.000,0.000,0.000,0.000
41,25040541.753,4,4,571,13,18,23,13,5,0.289,643,660,3.409,0.500,0.533,0.545,0.462,0.364,0.250,0.286,0.286,0.250,0.500,0.533,0.545,0.462,0.364,0.250,0.286,0.000,0.000
42,25040541.826,5,3,578,15,12,21,16,11,0.283,653,643,2.146,0.444,0.533,0.571,0.600,0.400,0.182,0.000,0.000,0.000,0.444,0.533,0.429,0.400,0.200,0.000,0.000,0.000,0.000
43,25040541.901,4,4,561,22,23,18,8,9,0.317,641,653,3.389,0.385,0.444,0.471,0.429,0.429,0.308,0.167,0.182,0.200,0.385,0.444,0.471,0.429,0.429,0.308,0.000,0.000,0.000
44,25040541.975,4,4,590,16,20,22,11,12,0.295,671,641,3.094,0.417,0.526,0.556,0.308,0.333,0.400,0.182,0.182,0.000,0.417,0.526,0.556,0.308,0.167,0.200,0.000,0.000,0.000
45,25040542.050,3,3,538,12,20,27,9,13,0.313,619,671,3.001,0.476,0.556,0.375,0.429,0.333,0.200,0.200,0.222,0.000,0.476,0.556,0.375,0.429,0.333,0.200,0.200,0.000,0.000
46,25040542.122,3,3,507,18,24,21,12,10,0.309,592,619,3.425,0.545,0.667,0.500,0.462,0.500,0.200,0.000,0.000,0.000,0.545,0.667,0.500,0.462,0.333,0.200,0.000,0.000,0.000
47,25040542.196,5,5,561,19,30,26,9,17,0.320,662,592,3.554,0.545,0.600,0.571,0.615,0.615,0.400,0.000,0.000,0.000,0.545,0.600,0.571,0.615,0.462,0.200,0.000,0.000,0.000
