frame,time stamp,Best Nmin(iou>=0.3),Best Nmin(iou>=0.5),vel_slot 0,vel_slot 1,vel_slot 2,vel_slot 3,vel_slot 4,vel_slot 5,moving_obj_percentage,current_scan_points,past_scan_points,GT min velocity,f1_score(iou>=0.3)->Nmin=2,f1_score(iou>=0.3)->Nmin=3,f1_score(iou>=0.3)->Nmin=4,f1_score(iou>=0.3)->Nmin=5,f1_score(iou>=0.3)->Nmin=6,f1_score(iou>=0.3)->Nmin=7,f1_score(iou>=0.3)->Nmin=8,f1_score(iou>=0.3)->Nmin=9,f1_score(iou>=0.3)->Nmin=10,f1_score(iou>=0.5)->Nmin=2,f1_score(iou>=0.5)->Nmin=3,f1_score(iou>=0.5)->Nmin=4,f1_score(iou>=0.5)->Nmin=5,f1_score(iou>=0.5)->Nmin=6,f1_score(iou>=0.5)->Nmin=7,f1_score(iou>=0.5)->Nmin=8,f1_score(iou>=0.5)->Nmin=9,f1_score(iou>=0.5)->Nmin=10
1,20729197.348,2,2,373,0,0,0,0,0,0.054,373,0,0.177,0.545,0.500,0.286,0.000,0.000,0.000,0.000,0.000,0.000,0.545,0.500,0.286,0.000,0.000,0.000,0.000,0.000,0.000
2,20729202.660,2,2,373,0,0,0,0,0,0.051,373,373,0.407,0.857,0.667,0.800,0.800,0.500,0.000,0.000,0.000,0.000,0.857,0.667,0.800,0.800,0.500,0.000,0.000,0.000,0.000
3,20729202.734,2,2,365,0,0,0,0,0,0.049,365,373,0.240,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.800,0.800,0.500
4,20729202.808,2,2,365,0,0,0,0,0,0.030,365,365,0.283,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,0.800,0.500,0.500,0.500
5,20729202.884,4,4,375,0,0,0,0,0,0.053,375,365,0.248,0.750,0.857,1.000,1.000,1.000,0.500,0.500,0.500,0.000,0.750,0.857,1.000,1.000,1.000,0.500,0.500,0.500,0.000
6,20729202.957,2,2,368,0,0,0,0,0,0.049,368,375,0.354,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500,1.000,1.000,1.000,1.000,1.000,1.000,0.500,0.500,0.500
7,20729203.033,4,4,375,0,0,0,0,0,0.043,375,368,0.259,0.571,0.571,0.857,0.857,0.667,0.667,0.667,0.667,0.400,0.571,0.571,0.857,0.857,0.667,0.667,0.667,0.667,0.400
8,20729203.108,2,2,358,0,0,0,0,0,0.031,358,375,0.347,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.000,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.800,0.000
9,20729203.182,2,2,368,0,0,0,0,0,0.030,368,358,0.386,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.500,0.000,1.000,1.000,1.000,0.800,0.800,0.800,0.800,0.500,0.000
10,20729203.258,2,2,378,0,0,0,0,0,0.045,378,368,0.298,0.857,0.857,0.857,0.667,0.667,0.667,0.667,0.667,0.400,0.857,0.857,0.857,0.667,0.667,0.667,0.667,0.667,0.400
